ID	hep_mean	hemocytes_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027364716.1	202.755254621928	6308.7508162641	-3.8120330434767	0.958016554740719	-4.95954315914473	0.0419834452592805	4.95954315914473	242	122	205	47	69	705	3888	2292	2408	12540	14478	10200	186.532489553607	110.443161990956	147.63636973177	76.6682980791434	72.6387128627081	622.612495513382	4721.66009497547	5217.98758964364	4858.64134529691	7920.77746122283	8062.18625183616	7071.2521546096	Down_hep_Up_hemocytes
XM_027364719.1	1247.89935259199	87.0529392744304	2.73604163672319	0.991402848802961	3.84146476014275	0.00859715119703863	-3.84146476014275	1480	1023	1708	921	1483	1276	107	39	36	110	158	106	1140.77720884024	926.093071448756	1230.06302196031	1502.37239427428	1561.20595906371	1126.88445996465	129.942806111722	88.7877469441981	72.6374951954687	69.4805040458143	87.9835217426518	73.4855616067272	Up_hep_Down_hemocytes
XM_027364720.1	158.078020853624	4.05717989612875	2.01123811561926	0.993847908697331	5.28401570595879	0.00615209130266903	-5.28401570595879	102	76	124	140	335	148	0	0	0	8	16	11	78.621131960611	68.8006582894482	89.3019992523877	228.373653852767	352.666214623293	130.704467143235	0.607209374353842	1.13830444800254	1.00885409993707	5.05312756696831	8.90972372077487	7.62586016673584	Up_hep_Down_hemocytes
XM_027364727.1	1309.77634968487	114.220003752634	2.35552734066338	0.993777372805619	3.51943324378339	0.00622262719438138	-3.51943324378339	1637	1078	1662	979	1563	1338	159	67	63	116	107	115	1261.79208842667	975.883021526646	1196.93486094733	1596.98433658471	1645.42475658569	1181.63903403816	193.092581044522	152.53279603234	127.11561659207	73.2703497210405	59.5837773826819	79.7249017431474	Up_hep_Down_hemocytes
XM_027364731.1	3871.66746852655	54001.37592596	-4.39356066209092	0.957978921605443	-3.80196921461493	0.0420210783945569	3.80196921461493	210	275	382	183	475	24623	42755	32036	32962	70815	81437	61400	161.867036389493	248.949750389451	275.10777189042	298.51699039326	500.049110286759	21745.5141518099	51922.473600997	72933.4425924187	66507.6976842511	44729.6535818576	45348.8231655464	42566.1649306891	Down_hep_Up_hemocytes
XM_027364734.1	1200.95466657141	93.2513598372371	2.53586708600506	0.993196621908066	3.68691311963315	0.00680337809193376	-3.68691311963315	1388	954	1555	912	1423	1321	122	48	41	122	136	96	1069.86403099341	863.629315896494	1119.87587772147	1487.69123081231	1498.04186092223	1166.62568308252	148.159087342337	109.277227008244	82.7260361948394	77.0601953962667	75.7326516265864	66.5529614551492	Up_hep_Down_hemocytes
XM_027364737.1	248.172407529924	0.789189548636465	3.73058885032943	0.998386795956735	8.29675515601819	0.00161320404326493	-8.29675515601819	88	278	281	231	393	200	0	0	0	0	0	2	67.8299962013115	251.665565848245	202.369853144524	376.816528857066	413.724842826729	176.627658301669	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	1.38652003031561	Up_hep_Down_hemocytes
XM_027364738.1	244.555365020245	0.972115977513188	3.2821749853438	0.995812775141417	7.97481695565198	0.00418722485858336	-7.97481695565198	136	288	231	181	442	198	2	0	0	1	0	0	104.828175947481	260.718284044225	166.360982478238	295.254509623935	465.308856308942	174.861381718652	2.42883749741537	1.13830444800254	1.00885409993707	0.631640945871039	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364741.1	1419.04408115126	500.462901537683	1.07403831627061	0.958595718475542	1.50358437232679	0.041404281524458	-1.50358437232679	2971	1623	3042	404	970	1001	265	260	82	1143	1137	820	2290.03316720564	1469.25616320756	2190.7796913368	659.0211154037	1021.15291995401	884.021429799851	321.820968407536	591.91831296132	165.452072389679	721.965601130597	633.147241907564	568.473212429399	Up_hep_Down_hemocytes
XM_027364742.1	1321.59897337645	95.1010999957066	2.67969011362952	0.993837834916911	3.79667863270513	0.00616216508308898	-3.79667863270513	1647	1092	1637	1023	1518	1388	116	44	57	107	122	114	1269.50004254045	988.556827001018	1178.93042561418	1668.75891350986	1598.05168297958	1225.79594861358	140.872574850091	100.170791424223	115.009367392826	67.5855812082011	67.9366433709084	79.0316417279896	Up_hep_Down_hemocytes
XM_027364749.1	1313.70564947838	113.5672407175	2.48486329759559	0.993071796579266	3.53202341555731	0.00692820342073441	-3.53202341555731	1701	1154	1734	927	1429	1428	146	63	62	141	166	78	1311.1229947549	1044.68367981609	1248.78763470678	1512.15983658225	1504.35827073637	1261.12148027391	177.305137311322	143.42636044832	125.097908392196	89.0613733678165	92.4383836030393	54.0742811823087	Up_hep_Down_hemocytes
XM_027364753.1	918.185148044525	7952.91751944931	-2.87140274814348	0.982294180670201	-3.11462720738954	0.0177058193297991	3.11462720738954	1427	1029	1601	267	365	1704	7197	6142	4983	8041	8720	7220	1099.92505203718	931.524702366344	1153.00403873446	435.541182704921	384.248263694036	1504.86764873022	8740.1717344492	13982.9318392632	10054.2399599728	5079.02484574902	4855.7994278223	5005.33730943934	Down_hep_Up_hemocytes
XM_027364757.1	1279.96287391019	96.0679553617866	2.55796305239589	0.993031931448193	3.73590287165895	0.00696806855180743	-3.73590287165895	1534	1012	1551	1023	1507	1369	128	48	47	111	144	96	1182.40016105468	916.135081433178	1116.99516806817	1668.75891350986	1586.47159832031	1209.01632107492	155.445599834583	109.277227008244	94.8322853940842	70.1121449916853	80.1875134869738	66.5529614551492	Up_hep_Down_hemocytes
XM_027364765.1	65.0212624976795	6.64490788154459	1.53101600545339	0.980898125350314	3.29059046401199	0.0191018746496857	-3.29059046401199	86	74	63	34	118	36	4	4	0	15	14	11	66.2884053785544	66.9901146502522	45.3711770395195	55.4621730785292	124.222726344921	31.7929784943003	4.85767499483073	9.10643558402031	1.00885409993707	9.47461418806558	7.79600825567801	7.62586016673584	Up_hep_Down_hemocytes
XM_027364772.1	9104.70344174633	0.615874544847014	5.17925996146444	0.998701302794379	13.8516879057419	0.00129869720562137	-13.8516879057419	1198	1844	1503	19150	15578	3754	0	0	0	0	0	0	923.41290283149	1669.32123533872	1082.42665222854	31238.2533662893	16399.5053474676	3315.30114632232	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364773.1	8148.08575089809	0.615874544847014	5.32175315856681	0.998704281294821	13.6915370425989	0.00129571870517875	-13.6915370425989	1108	1938	2061	15526	15400	3688	0	0	0	0	0	0	854.041315807422	1754.41678638093	1484.28564886428	25326.6382122719	16212.1185229812	3257.01401908277	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364779.1	142.981821586125	5.04056490580689	1.92029075588576	0.989359039817542	4.82610249877056	0.0106409601824575	-4.82610249877056	260	221	175	86	127	65	9	5	0	7	2	2	200.40680695842	200.065072131158	126.031047331999	140.286673080986	133.697341066144	57.4039889480423	10.9297687383692	11.3830444800254	1.00885409993707	4.42148662109727	1.11371546509686	1.38652003031561	Up_hep_Down_hemocytes
XM_027364780.1	143.198110749709	3.42558403626494	2.07348546743896	0.99200111386577	5.38551867097121	0.0079988861342305	-5.38551867097121	223	248	168	75	138	84	4	0	5	3	4	0	171.887376737414	224.507411260305	120.989805438719	122.343028849697	145.277425725416	74.1836164867008	4.85767499483073	1.13830444800254	10.0885409993707	1.89492283761312	2.22743093019372	0.346630007578902	Up_hep_Down_hemocytes
XM_027364784.1	542.390129911213	6.2494722619698	2.70494812925911	0.99308756474472	6.43945274896761	0.00691243525528018	-6.43945274896761	568	757	1177	224	717	185	3	2	9	4	8	6	437.81179366301	685.290767435688	847.648815484357	365.397846164428	754.810972790749	163.380583929043	3.64325624612305	4.55321779201016	18.1593737988672	2.52656378348416	4.45486186038744	4.15956009094682	Up_hep_Down_hemocytes
XM_027364793.1	727.979594106732	152.989236377825	1.46856074835569	0.980335624859369	2.25046785593866	0.0196643751406307	-2.25046785593866	827	966	951	475	708	737	103	22	117	200	327	286	637.447805210052	874.49257773167	684.888720072747	774.839182714747	745.336358069527	650.872920841649	125.085131116891	50.0853957121117	236.071859385273	126.328189174208	182.092478543336	198.272364335132	Up_hep_Down_hemocytes
XM_027364827.1	3114.680361673	10.2276293153197	3.25421624331914	0.995465180236267	8.25046852832405	0.00453481976373271	-8.25046852832405	1601	2103	982	4383	5912	1664	4	12	14	0	0	0	1234.04345361704	1903.7866366146	707.214219885844	7149.72660597628	6223.76913687435	1469.54211706988	4.85767499483073	27.3193067520609	28.2479147982378	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364833.1	136.539203504606	5.81522729591891	1.81899164680105	0.985720395373031	4.55333584843104	0.0142796046269686	-4.55333584843104	195	246	240	58	96	88	0	5	7	4	5	5	150.305105218815	222.696867621109	172.84257919817	94.6119423104322	101.062557026376	77.7161696527342	0.607209374353842	11.3830444800254	14.1239573991189	2.52656378348416	2.78428866274215	3.46630007578902	Up_hep_Down_hemocytes
XM_027364835.1	1268.75432509908	3.74694117066389	3.68002588642996	0.998791037532349	8.40348369839556	0.00120896246765145	-8.40348369839556	278	961	252	1076	2542	2169	3	2	4	4	6	0	214.281124363234	869.96621863368	181.484708158078	1755.21465389698	2676.05229126093	1915.5269542816	3.64325624612305	4.55321779201016	8.07083279949653	2.52656378348416	3.34114639529058	0.346630007578902	Up_hep_Down_hemocytes
XM_027364840.1	97.7052898320742	1720.40317665839	-2.59958117746139	0.984822901320726	-4.1381662172363	0.0151770986792742	4.1381662172363	180	61	165	14	30	248	1546	656	778	2967	3204	2486	138.743174048137	55.2215809954781	118.829273198742	22.8373653852767	31.5820490707427	219.018296294069	1877.49138550208	1493.45543577933	1569.77697950207	1874.07868639937	1784.17217508517	1723.4443976823	Down_hep_Up_hemocytes
XM_027364841.1	97.3863571317969	1780.02155041776	-2.56937066341135	0.983453252225857	-4.19203121841964	0.0165467477741434	4.19203121841964	156	58	177	8	36	264	1780	647	761	3008	3312	2547	120.244084175052	52.5057655366841	127.47140215865	13.049923077301	37.8984588848912	233.148508958203	2161.66537269968	1472.96595571529	1535.47594010421	1899.97596518008	1844.3128102004	1765.73325860693	Down_hep_Up_hemocytes
XM_027364842.1	93.5013697022079	1801.49401587402	-2.61876828126851	0.985270297165432	-4.26806255005989	0.0147297028345681	4.26806255005989	163	68	154	6	24	258	1662	736	771	3030	3413	2517	125.639652054702	61.5584837326641	110.907321652159	9.78744230797575	25.2656392565941	227.849679209152	2018.36396035217	1675.58414745974	1555.65302210296	1913.87206598925	1900.55544118779	1744.93545815219	Down_hep_Up_hemocytes
XM_027364846.1	241.895356675159	2.96400412079414	2.33816483617224	0.993963151970477	6.3506918125769	0.00603684802952309	-6.3506918125769	175	163	141	325	262	296	0	0	0	6	4	13	134.889196991244	147.559306594474	101.545015278925	530.153125015353	275.816561884486	261.40893428647	0.607209374353842	1.13830444800254	1.00885409993707	3.78984567522623	2.22743093019372	9.01238019705145	Up_hep_Down_hemocytes
XM_027364849.1	2969.84160308458	235.312235439278	2.72693394711459	0.991732358326382	3.65773774385592	0.00826764167361793	-3.65773774385592	2605	3001	2393	2058	3746	4609	192	62	243	255	325	296	2007.9220466411	2716.7207306136	1723.38455008842	3357.09271163568	3943.54519396673	4070.38438556195	233.168399751875	141.149751552315	490.303092569414	161.068441197115	180.97876307824	205.20496448671	Up_hep_Down_hemocytes
XM_027364858.1	46.1234740016717	179.21696874318	-0.899794477808137	0.968816012102781	-1.95813415668779	0.0311839878972191	1.95813415668779	34	31	36	29	52	107	125	17	42	489	465	335	26.2070439868703	28.0634264075381	25.9263868797255	47.3059711552161	54.7422183892873	94.4957971913927	151.80234358846	38.7023512320863	84.7437443947135	308.872422530938	258.93884563502	232.242105077864	Down_hep_Up_hemocytes
XM_027364859.1	56.3748893866282	184.796185125516	-0.789856629411816	0.959974772170968	-1.71281037175111	0.0400252278290318	1.71281037175111	29	22	32	70	56	113	122	37	73	418	443	315	22.3530669299776	19.915980031156	23.0456772264226	114.186826926384	58.9531582653863	99.7946269404428	148.159087342337	84.2345291521879	147.292698590812	264.025915374094	246.687975518954	218.376904774708	Down_hep_Up_hemocytes
XM_027364860.1	50.3447713256949	176.110345542077	-0.819061308033079	0.96220823717144	-1.80656580563811	0.0377917628285598	1.80656580563811	32	16	37	54	51	107	123	25	43	424	421	377	24.6654531641133	14.484349113568	26.6465642930512	88.0869807717817	53.6894834202625	94.4957971913927	149.373506091045	56.915222400127	86.7614525945877	267.81576104932	234.437105402889	261.359025714492	Down_hep_Up_hemocytes
XM_027364861.1	52.3022281663147	188.596153545741	-0.830661402857887	0.963578383458454	-1.85035593805072	0.0364216165415457	1.85035593805072	21	18	25	43	82	121	128	40	51	418	491	353	16.1867036389493	16.294892752764	18.0044353331427	70.1433365404929	86.3242674600299	106.85973327251	155.445599834583	91.0643558402031	102.903118193581	264.025915374094	273.417146681279	244.720785350705	Down_hep_Up_hemocytes
XM_027364871.1	7947.85088242849	0.668511290336267	8.35433637449704	1	13.5373252586726	0	-13.5373252586726	5337	10020	7258	6856	8226	10680	0	0	0	1	0	0	4113.73511052726	9070.82363237198	5227.04766591798	11183.784077247	8659.79785519763	9431.9169533091	0.607209374353842	1.13830444800254	1.00885409993707	0.631640945871039	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364872.1	7007.05555742722	0.890391111028772	8.0499430459017	1	12.9420815246347	0	-12.9420815246347	5014	8984	6975	5938	6823	9231	1	0	0	0	0	2	3864.768192652	8132.96202726845	5023.23745794681	9686.30540412666	7182.8106936559	8152.24956891351	1.21441874870768	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	1.38652003031561	Up_hep_Down_hemocytes
XM_027364873.1	6058.89217171605	0.769712852728574	7.84517583229376	0.998709637305215	12.9424460723865	0.00129036269478511	-12.9424460723865	4357	7645	5783	5146	5548	8690	1	0	0	1	0	0	3358.3556073763	6920.80306082673	4164.78598126256	8394.36301947387	5840.57360814934	7674.4717532075	1.21441874870768	1.13830444800254	1.00885409993707	0.631640945871039	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364874.1	1311.73740461218	1.39057732521211	3.68168085108894	0.998821807579666	9.88157925164396	0.00117819242033379	-9.88157925164396	99	337	352	1982	2281	1813	0	0	0	0	2	6	76.3087457264754	305.076603204527	253.502449490649	3233.11844240132	2401.28846434547	1601.12972250463	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	1.11371546509686	4.15956009094682	Up_hep_Down_hemocytes
XM_027364880.1	97.841024680162	21.3535017248981	1.17946487761647	0.966187668188559	2.19596683877436	0.0338123318114406	-2.19596683877436	158	133	190	38	80	70	13	8	9	31	39	50	121.785674997809	120.401152006534	136.833708531884	61.9871346171797	84.2187975219804	61.819680405584	15.7874437331999	18.2128711680406	18.1593737988672	19.5808693220022	21.7174515693887	34.6630007578902	Up_hep_Down_hemocytes
XM_027364884.1	440.478753037577	78.4353114390511	1.38756298805605	0.981345183504434	2.48949722642527	0.0186548164955657	-2.48949722642527	544	296	729	343	309	618	50	23	11	167	231	146	419.312703789925	267.960458601009	525.00933431444	559.51545193928	325.295105428649	545.779464152156	60.7209374353842	52.3620046081168	22.1947901986155	105.484037960463	128.634136218687	101.215962213039	Up_hep_Down_hemocytes
XM_027364886.1	1898.0253279655	557.743647449654	1.6379535746762	0.982452434877431	1.76682516258738	0.0175475651225695	-1.76682516258738	2449	2297	2559	1308	1324	2322	377	129	302	1121	1165	907	1887.67796246604	2079.40936961661	1842.93400070048	2133.66242313871	1393.82109898878	2050.64711288237	457.835868262797	293.682547584655	609.347876361988	708.069500321434	648.73925841892	628.786833748128	Up_hep_Down_hemocytes
XM_027364887.1	790.644574653269	187.127919763364	1.21447089913335	0.97323714617235	2.07900446627238	0.0267628538276503	-2.07900446627238	998	892	925	554	503	1209	73	25	29	504	544	429	769.253820555782	807.502463081418	666.164107326279	903.707173103094	529.525689419452	1067.71419443359	88.6525686556609	56.915222400127	58.5135377963498	318.347036719004	302.930606506346	297.408546502698	Up_hep_Down_hemocytes
XM_027364889.1	952.43985441059	134.257034877445	1.99549436248768	0.991871759558557	2.8266303054292	0.008128240441443	-2.8266303054292	1122	982	1530	721	513	1294	120	43	53	220	260	247	864.832451566721	888.976926845238	1101.87144238833	1176.12431734175	540.053039109699	1142.7809492118	145.730249844922	97.8941825282184	106.938534593329	138.961008091629	144.783010462592	171.235223743978	Up_hep_Down_hemocytes
XM_027364892.1	1392.92258385572	268.265835437522	1.57259244524838	0.981038180622523	2.37637983844774	0.0189618193774765	-2.37637983844774	2400	1485	2047	611	1472	1294	151	40	16	708	822	574	1849.90898730849	1344.32865210303	1474.20316507772	996.687875028864	1549.62587440444	1142.7809492118	183.37723105486	91.0643558402031	32.2833311979861	447.201789676695	457.737056154809	397.931248700579	Up_hep_Down_hemocytes
XM_027364901.1	64.2349417886211	3.88890559754025	1.78208846899739	0.987766159580652	4.04592217245709	0.0122338404193482	-4.04592217245709	47	48	66	44	89	105	4	0	0	10	13	4	36.2273843347914	43.4530473407041	47.5317092794967	71.7745769251555	93.6934122432032	92.729520608376	4.85767499483073	1.13830444800254	1.00885409993707	6.31640945871039	7.23915052312958	2.77304006063121	Up_hep_Down_hemocytes
XM_027364903.1	324.871850926386	6.2281863998081	2.69765885294396	0.993504421417296	5.70491481144081	0.00649557858270366	-5.70491481144081	199	365	319	359	391	270	6	5	0	8	9	11	153.388286864329	330.424214153271	229.736594850901	585.615298093882	411.619372888679	238.447338707253	7.2865124922461	11.3830444800254	1.00885409993707	5.05312756696831	5.01171959293586	7.62586016673584	Up_hep_Down_hemocytes
XM_027364909.1	564.466231376814	10.7135847192176	2.07477343390067	0.9919731726875	5.71937409029138	0.00802682731250015	-5.71937409029138	249	405	440	645	1043	409	8	4	19	0	6	5	191.928057433256	366.635086937191	316.878061863311	1052.15004810739	1098.00257269282	361.203561226912	9.71534998966147	9.10643558402031	38.3364557976085	0.315820472935519	3.34114639529058	3.46630007578902	Up_hep_Down_hemocytes
XM_027364911.1	40136.5941438329	0.615874544847014	9.70139417956144	0.999999999999999	15.9919221737548	1.11022302462516e-15	-15.9919221737548	47048	47046	50847	39327	45396	15179	0	0	0	0	0	0	36264.3825145375	42589.4180248076	36618.8609353722	64151.790607627	47789.9566538478	13405.1561268051	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364912.1	28314.8940946838	0.615874544847014	8.87490860891482	0.999999999999998	15.4885651078697	1.55431223447522e-15	-15.4885651078697	26656	33137	28690	28294	40100	11679	0	0	0	0	0	0	20546.3224857063	29997.992286019	20661.8899883145	46154.3154436443	42214.6722578927	10314.1721065259	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364913.1	475.24571238739	1.42267438093911	3.91876267734733	0.997624596808178	8.38392430258283	0.00237540319182195	-8.38392430258283	619	721	531	507	380	127	0	0	0	3	2	4	477.122359643316	652.70098193016	382.41420647595	827.038875023951	400.039288229407	112.15856302156	0.607209374353842	1.13830444800254	1.00885409993707	1.89492283761312	1.11371546509686	2.77304006063121	Up_hep_Down_hemocytes
XM_027364935.1	4758.33281126077	0.615874544847014	6.16692791937418	0.99991623554111	12.9155320606794	8.37644588903563e-05	-12.9155320606794	2659	3408	2408	5900	8265	3800	0	0	0	0	0	0	2049.54499885554	3085.16636118999	1734.1872112883	9624.31826950949	8700.8545189896	3355.9255077317	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364941.1	337.808379431541	3695.58487101005	-3.21278544286035	0.979742914560422	-3.45152568623218	0.0202570854395785	3.45152568623218	514	263	509	137	186	687	3266	1844	2141	5189	5964	4458	396.188841448569	238.086488554275	366.570303382785	223.47993269878	195.808704238604	606.716006266232	3966.29163327929	4198.06680423336	4319.91325593052	3277.58486812482	3321.09951691883	3090.55314757349	Down_hep_Up_hemocytes
XM_027364953.1	71219.5035024879	1202508.65457511	-2.96612569433947	0.983492800098001	-4.07763108885291	0.0165071999019993	4.07763108885291	119017	102887	131400	29135	62778	38717	904118	1048837	1288186	611879	686969	520825	91737.7574760396	93140.7017029796	94631.3121109979	47526.1886071456	66088.5958854361	34192.4652323285	1097977.85024409	2387791.64465928	2599183.45516306	386487.830318625	382543.999671062	361067.147394563	Down_hep_Up_hemocytes
XM_027364954.1	81520.7182727517	1268709.85973392	-2.90398200004928	0.983316134690603	-3.96005160483813	0.0166838653093968	3.96005160483813	126873	111436	142837	38880	71529	55325	951883	1113112	1374044	625305	698119	527959	97793.1262278294	100879.870488723	102867.981187204	63422.6261556828	75301.0795993717	48859.6259776991	1155984.56177612	2534120.68145001	2772419.84578785	394968.24165789	388752.963388977	366012.864342699	Down_hep_Up_hemocytes
XM_027364955.1	97884.2673936879	1832.4261675525	5.71461967315229	0.997835406152466	5.73925002366821	0.00216459384753365	-5.73925002366821	112679	113993	148183	76681	122836	40924	1372	1212	1996	1322	1454	1294	86852.4561587224	103194.650531435	106718.049638843	125085.143936315	129313.752655125	36141.5514416874	1666.18252322694	2759.24998195816	4027.34556694877	835.029330441513	809.671143125416	897.078459614198	Up_hep_Down_hemocytes
XM_027364962.1	497.364285244585	0.615874544847014	4.34651299575344	0.998223468010026	9.657450698495	0.00177653198997352	-9.657450698495	965	889	881	184	371	125	0	0	0	0	0	0	743.81757198029	804.786647622624	634.476301139948	300.148230777923	390.564673508184	110.392286438543	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364963.1	913.581895724179	0.615874544847014	4.91934074902313	0.999036305659892	10.534681845702	0.00096369434010779	-10.534681845702	1684	1651	1601	346	703	262	0	0	0	0	0	0	1298.01947276146	1494.6037741563	1153.00403873446	564.409173093268	740.072683224403	231.382232375186	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364964.1	599.038348213463	0.615874544847014	4.34023868968391	0.998325594607848	9.92579614628318	0.0016744053921518	-9.92579614628318	1379	1025	1128	149	440	96	0	0	0	0	0	0	1062.92687229101	927.903615087952	812.360122231398	243.054817314731	463.203386370892	84.7812759848009	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027364979.1	121.976010777503	555.314433712993	-1.23757319299619	0.978878299402588	-2.18670745641373	0.0211217005974118	2.18670745641373	283	84	255	22	99	129	423	190	144	1045	1342	992	218.135101420127	76.0428328462322	183.645240398055	35.8872884625777	104.220761933451	113.924839604576	513.69913070335	432.555690240965	290.549980781875	660.064788435236	747.303077079992	687.713935036541	Down_hep_Up_hemocytes
XM_027364982.1	1422.66268887488	37.1483991075902	2.43756168443659	0.99300487730958	5.25914979156502	0.00699512269042002	-5.25914979156502	1546	636	1872	293	721	4737	34	11	7	95	92	45	1191.64970599122	575.752877264329	1348.17211774572	477.953432706149	759.021912666848	4183.42608687502	41.2902374560612	25.0426978560559	14.1239573991189	60.0058898577487	51.2309113944555	31.1967006821012	Up_hep_Down_hemocytes
XM_027364991.1	695.201408766467	155.742459098911	1.53108519244166	0.980898186288064	2.15826869462927	0.0191018137119355	-2.15826869462927	960	921	1137	426	459	680	97	51	80	287	304	272	739.963594923398	833.75534584976	818.841718951329	694.908403866278	483.205350782363	600.534038225673	117.798618624645	116.107053696259	161.416655989931	181.280951464988	169.284750694723	188.566724122923	Up_hep_Down_hemocytes
XM_027365003.1	1032.1166732665	18017.1454483929	-2.57950802040223	0.983802716942937	-4.12569248420352	0.016197283057063	4.12569248420352	2987	993	2482	68	248	942	22878	19746	9829	8240	9475	7288	2302.3658937877	898.934916860816	1787.4803398744	110.924346157058	261.078272318139	831.916270600859	27783.4721329344	44953.9192605163	19832.0538965628	5204.72139397736	5276.22701589637	5052.47899047007	Down_hep_Up_hemocytes
XM_027365007.1	2356.50732099658	332.135784599226	1.64581140661743	0.98284307379351	2.8268050898527	0.0171569262064898	-2.8268050898527	1017	499	1303	1244	3377	7225	197	186	108	559	742	499	783.898933371975	451.730637979403	938.391169563396	2029.2630385203	3555.0859903966	6380.67415614778	239.240493495414	423.449254656945	217.912485586406	353.087288741911	413.188437550935	345.936747563744	Up_hep_Down_hemocytes
XM_027365027.1	7209.12354404619	0.615874544847014	8.37039316738019	1	13.5148997523391	0	-13.5148997523391	9310	9108	13356	3702	7504	4842	0	0	0	0	0	0	7176.1052799342	8245.2157328986	9618.68953237814	6038.85190402104	7899.72320756176	4276.1556074834	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027365030.1	28349.7341720778	1.18502676884828	7.03150919495437	0.999999999695889	14.5461279381434	3.04110958637693e-10	-14.5461279381434	27097	31199	33080	18385	48704	17984	0	2	0	0	0	0	20886.2432621243	28243.5754996381	23823.4688328144	29990.3544720224	51272.4039313817	15882.359034486	0.607209374353842	4.55321779201016	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027365037.1	6640.3749511643	0.615874544847014	6.88492744327319	0.9984733139663	13.3963405853816	0.0015266860337001	-13.3963405853816	5907	7150	6839	3959	13674	3440	0	0	0	0	0	0	4553.08849501303	6472.69351012571	4925.29332973451	6458.08068287933	14395.0979664445	3037.9957227887	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027365041.1	209.787508651348	10.3133956600867	1.88343359603149	0.987419039456174	4.34633745846391	0.0125809605438258	-4.34633745846391	111	258	180	131	454	134	6	4	9	27	6	10	85.5582906630179	233.560129456285	129.631934398627	213.692490390804	477.941675937239	118.340531062118	7.2865124922461	9.10643558402031	18.1593737988672	17.054305538518	3.34114639529058	6.93260015157804	Up_hep_Down_hemocytes
XM_027365042.1	912.454771601766	2.16637350978319	3.70402530602125	0.999175869224515	8.71832723618141	0.000824130775485044	-8.71832723618141	2074	1273	2009	237	672	207	2	2	2	0	0	2	1598.62968319909	1152.41102634826	1446.83642337135	386.603971165042	707.437899184635	182.809626342227	2.42883749741537	4.55321779201016	4.03541639974826	0.315820472935519	0.278428866274215	1.38652003031561	Up_hep_Down_hemocytes
XM_027365043.1	446.277508905916	3.13800979468968	2.03082377930551	0.994541479492579	7.15194743513824	0.00545852050742124	-7.15194743513824	1103	594	1038	113	298	50	0	0	8	0	0	0	850.187338750529	537.731460841213	747.544155032084	184.330163466877	313.715020769377	44.1569145754171	0.607209374353842	1.13830444800254	16.1416655989931	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027365044.1	348.784831120114	3.4416144818666	1.97825309039764	0.989708153822254	6.66310798694555	0.0102918461777464	-6.66310798694555	853	447	788	104	246	39	2	0	8	0	0	0	657.488485905894	404.656503360307	567.499801700657	169.649000004913	258.97280238009	34.4423933688254	2.42883749741537	1.13830444800254	16.1416655989931	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
