ID	logFC	logCPM	PValue	FDR	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	gills_1	gills_2	gills_3	gills_4	gills_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	Expression
XM_027373863.1	1.63860956366108	6.73662528360351	4.00578511662892e-09	1.37626144255965e-08	1561	1536	1820	1907	1773	10958	10897	11421	9085	8082	54.0838797413714	47.6057181423035	54.2204658750169	45.9395226756044	57.2535916981206	107.211076503865	178.74003597726	169.625759561212	152.879374474976	198.337690145764	Down_ovary_Up_gills
XM_027351640.1	-2.04613881204252	0.22445327537509	4.02217394106999e-09	1.38163153895024e-08	52	60	62	67	65	56	31	21	20	21	1.80164109324235	1.85959836493373	1.84707081552255	1.61402622929496	2.0989754429655	0.547893802173429	0.508483171083331	0.311893962944178	0.336553383544251	0.515354057542815	Up_ovary_Down_gills
XM_027377145.1	4.51944542031681	1.95094535459662	4.02544034884439e-09	1.38249286188819e-08	7	11	26	0	7	339	831	574	292	247	0.242528608705701	0.340926366904517	0.774578083928813	0	0.226043509242439	3.31671426672844	13.6306295216209	8.52510165380754	4.91367939974606	6.06154534347978	Down_ovary_Up_gills
XM_027355527.1	3.03857043702134	0.945240137331866	4.06223163722343e-09	1.39486543833482e-08	6	16	16	17	13	386	64	148	241	228	0.207881664604887	0.495892897315661	0.476663436263885	0.409529043253945	0.419795088593101	3.77655370783828	1.04977170804301	2.19810983408278	4.05546827170822	5.59527262475057	Down_ovary_Up_gills
XM_027358794.1	4.60795797907238	0.928747286258645	4.08824709863084e-09	1.40353390781491e-08	5	0	2	8	9	209	147	262	66	339	0.173234720504072	0	0.0595829295329856	0.192719549766563	0.290627369025993	2.04481794025441	2.41119439191128	3.89124849006546	1.11062616569603	8.31928692890545	Down_ovary_Up_gills
XM_027373371.1	2.62505961336869	2.1829404194487	4.10039368723760e-09	1.40743869241982e-08	29	40	29	38	69	388	665	720	453	226	1.00476137892362	1.23973224328915	0.863952478228291	0.915417861391172	2.22814316253261	3.79612134363019	10.9077841538844	10.6935073009433	7.62293413727728	5.54619128593697	Down_ovary_Up_gills
XM_027371227.1	-2.67956675178022	4.97907237070408	4.12660044362525e-09	1.41616717560433e-08	2018	1566	1873	1860	1661	1978	377	556	227	199	69.9175331954437	48.5355173247703	55.799413507641	44.8072953207258	53.6368955502415	19.3523917981972	6.18381146769083	8.25776397128396	3.81988090322725	4.88359321195335	Up_ovary_Down_gills
XM_027359195.1	3.05102990447341	3.99757102294487	4.14148950770256e-09	1.42100909535336e-08	41	84	92	288	105	897	1549	2707	2170	1269	1.42052470813339	2.60343771090722	2.74081475851734	6.93790379159625	3.39065263863658	8.77608465267082	25.4077558712284	40.2046170328519	36.5160421145512	31.1421094772301	Down_ovary_Up_gills
XM_027357002.1	-2.30963506574163	8.20263089674056	4.15929626571924e-09	1.42685010878233e-08	21788	15518	19746	12024	10456	13115	8634	6463	3654	2731	754.887618068546	480.954123784027	588.262263279167	289.657483299144	337.64441894842	128.314771705438	141.620764488177	95.9890801194393	61.4883031735346	67.0205681499728	Up_ovary_Down_gills
XM_027364915.1	2.08353267734367	3.90157816013825	4.17637903517751e-09	1.43244060449621e-08	137	161	155	368	160	2307	818	1689	2103	979	4.74663134181159	4.98992227923884	4.61767703880638	8.86509928926188	5.16670878268432	22.5712678859661	13.4173946434247	25.0851858767961	35.388588279678	24.0253153492579	Down_ovary_Up_gills
XM_027369715.1	1.93995767506913	2.80049974782904	4.18728493769276e-09	1.43591081372386e-08	78	90	81	133	98	601	806	786	731	480	2.70246163986353	2.78939754740059	2.41310864608592	3.2039625148691	3.16460912939414	5.88007455546841	13.2205624481666	11.6737454701964	12.3010261685424	11.7795213152644	Down_ovary_Up_gills
XM_027371184.1	2.36051334746199	4.55888147016652	4.19176046994812e-09	1.43717501826793e-08	277	224	145	248	356	2185	1972	4454	2021	1749	9.59720351592562	6.94250056241926	4.31976239114145	5.97430604276344	11.4959270414726	21.3776421026597	32.3460907540751	66.1512243311129	34.0087194071465	42.9216307924945	Down_ovary_Up_gills
XM_027374517.1	5.01482974492715	2.05379805311548	4.23352711951335e-09	1.45122186693743e-08	15	2	4	2	15	364	230	201	512	849	0.519704161512217	0.0619866121644577	0.119165859065971	0.0481798874416406	0.484378948376655	3.56130971412729	3.77261707577955	2.98527078817999	8.61576661873282	20.8350283263738	Down_ovary_Up_gills
XM_027382473.1	2.36002573922932	7.39093749126208	4.24865351050035e-09	1.45613306391861e-08	1330	2339	1817	2078	1572	8864	20493	25383	15829	13777	46.0804356540833	72.4933429263332	54.1310914807174	50.0589030518646	50.7629137898734	86.7237618297371	336.140181451958	376.99068863867	266.365175406097	338.096802417494	Down_ovary_Up_gills
XM_027366698.1	3.20532129220623	2.30777993151224	4.25175706494667e-09	1.4566486119065e-08	8	30	26	55	45	420	743	1077	333	254	0.277175552806516	0.929799182466865	0.774578083928813	1.32494690464512	1.45313684512996	4.10920351630072	12.1871934230618	15.9957046709943	5.60361383601177	6.23333002932739	Down_ovary_Up_gills
XM_027373015.1	-3.10361658558453	5.75182067825393	4.25149373261083e-09	1.4566486119065e-08	1872	3024	2616	5320	3649	467	166	1072	1066	611	64.8590793567247	93.72375759266	77.9344718291451	128.158500594764	117.833252175094	4.56904295741056	2.72284536773654	15.9214442036266	17.9382953429086	14.9943490075553	Up_ovary_Down_gills
XM_027376479.1	-1.62427078557974	3.02971677295217	4.25600420912403e-09	1.45782949743143e-08	341	437	355	540	388	363	250	312	247	142	11.8146079383777	13.544074757934	10.5759699921049	13.008569609243	12.5292687980095	3.55152589623133	4.10067073454299	4.63385316374208	4.1564342867715	3.4847750557657	Up_ovary_Down_gills
XM_027353553.1	-3.27293791364899	6.00916982156786	4.26838027204217e-09	1.46179385289566e-08	2079	3540	4107	5596	4478	360	1461	770	218	725	72.0309967855933	109.71630353109	122.353545795986	134.807325061711	144.603262055377	3.52217444254347	23.9643197726692	11.4361119746199	3.66843188063233	17.7919853199305	Up_ovary_Down_gills
XM_027372442.1	-2.74346391300325	3.41278864755002	4.27141443862291e-09	1.46255799650291e-08	598	606	450	754	663	216	69	88	250	207	20.7188725722871	18.7819434858307	13.4061591449218	18.1638175654985	21.4095495182481	2.11330466552608	1.13178512273386	1.30698422567084	4.20691729430313	5.07991856720775	Up_ovary_Down_gills
XM_027350606.1	1.96318031960942	3.42872674352872	4.28396848177982e-09	1.46658090329076e-08	80	167	148	214	134	1113	1093	1522	823	816	2.77175552806516	5.17588211573221	4.40913678544093	5.15524795625555	4.32711860549811	10.8893893181969	17.9281324514219	22.6048862667162	13.8491717328459	20.0251862359494	Down_ovary_Up_gills
XM_027350986.1	3.60089082103016	1.11412507060078	4.31973765898216e-09	1.47854831258961e-08	16	12	6	1	15	315	363	307	126	151	0.554351105613032	0.371919672986746	0.178748788598957	0.0240899437208203	0.484378948376655	3.08190263722554	5.95417390655642	4.55959269637442	2.12028631632878	3.70564108042691	Down_ovary_Up_gills
XM_027379910.1	2.81003192645046	1.59458168576001	4.33645387327647e-09	1.48399105308293e-08	31	23	12	45	14	224	267	456	402	238	1.07405526712525	0.712846039891263	0.357497577197913	1.08404746743691	0.452087018484878	2.19157520869372	4.37951634449191	6.77255462393073	6.76472300923944	5.84067931881858	Down_ovary_Up_gills
XM_027362617.1	2.30669427128682	6.45748159996505	4.34469196361857e-09	1.48653096937032e-08	1002	924	1169	797	938	25220	4217	6029	8983	7087	34.7162379890161	28.6378148199794	34.8262223120301	19.1996851454938	30.2898302384868	246.747887335962	69.1701139502711	89.5432715519263	151.1629522189	173.919724085997	Down_ovary_Up_gills
XM_027377614.1	-2.399972340015	3.75977186809697	4.35198237408696e-09	1.48874574509611e-08	730	771	712	837	718	923	130	199	237	138	25.2922691935946	23.8958389893984	21.2115229137429	20.1632828943266	23.1856056622959	9.03046391796563	2.13234878196235	2.95556660123293	3.98815759499937	3.3866123781385	Up_ovary_Down_gills
XM_027364307.1	-3.02962701386153	4.6059658566209	4.378189409297e-09	1.49742955838817e-08	1438	1862	1511	1309	1013	197	364	601	96	331	49.8223056169712	57.7095359251101	45.0149032621706	31.5337363305538	32.7117249803701	1.92741212550296	5.97057658949459	8.92610817759291	1.6154562410124	8.12296157365104	Up_ovary_Down_gills
XM_027366242.1	5.64752033847361	2.0251095618549	4.38346197425819e-09	1.49895144214543e-08	2	17	6	0	0	498	423	918	616	140	0.069293888201629	0.52688620339789	0.178748788598957	0	0	4.87234131218514	6.93833488284674	13.6342218087027	10.3658442131629	3.4356937169521	Down_ovary_Up_gills
XM_027351307.1	5.85270943344353	1.67323036731153	4.38688388212611e-09	1.49984002997014e-08	2	4	11	0	0	530	971	338	132	95	0.069293888201629	0.123973224328915	0.327706112431421	0	0	5.18542348485567	15.927005132965	5.02000759405392	2.22125233139205	2.33136359364607	Down_ovary_Up_gills
XM_027373210.1	2.8732833675378	0.990645216042025	4.40483546411352e-09	1.50569492989851e-08	9	9	22	26	13	153	166	413	166	157	0.31182249690733	0.278939754740059	0.655412224862841	0.626338536741328	0.419795088593101	1.49692413808098	2.72284536773654	6.13391460456884	2.79339308341728	3.85288509686772	Down_ovary_Up_gills
XM_027355111.1	-2.06130812438573	3.55866971476367	4.41226213564888e-09	1.50795060155685e-08	692	466	652	617	688	741	256	215	300	122	23.9756853177636	14.4428806343186	19.4240350277533	14.8634952757461	22.2168477655426	7.24980906090198	4.19908683217202	3.19320009680945	5.04830075316376	2.99396166762969	Up_ovary_Down_gills
XM_027375887.1	5.98235703613047	1.36866172042678	4.41838197945467e-09	1.50975888459475e-08	4	0	2	0	6	133	475	242	66	452	0.138587776403258	0	0.0595829295329856	0	0.193751579350662	1.30124778016189	7.79127439563168	3.59420662059482	1.11062616569603	11.0923825718739	Down_ovary_Up_gills
XM_027374950.1	2.00422416133164	7.20152717443325	4.45181043993371e-09	1.5208960797793e-08	1347	1489	2012	3434	1798	16931	13343	25689	10272	9734	46.6694337037971	46.1490327564387	59.9404271101835	82.724866737297	58.060889945415	165.649820796399	218.860998444028	381.535429241571	172.853817788327	238.878876005798	Down_ovary_Up_gills
XM_027360745.1	-2.26824398593941	5.91582854555515	4.46843705005164e-09	1.52629006757436e-08	3250	2320	2455	5095	3698	3674	1480	1221	609	615	112.602568327647	71.9044701107709	73.1380460017398	122.73826325758	119.415556739791	35.9457469497353	24.2759707484945	18.1344061311829	10.2480505289224	15.0925116851825	Up_ovary_Down_gills
XM_027371387.1	-2.90665710984833	0.194875512075494	4.47590417808208e-09	1.52855400277359e-08	55	60	56	95	67	6	15	13	19	22	1.9055819255448	1.85959836493373	1.6683220269236	2.28854465347793	2.16355930274906	0.0587029073757245	0.246040244072579	0.19307721515592	0.319725714367038	0.539894726949616	Up_ovary_Down_gills
XM_027378930.1	2.65169843483138	5.19028305136381	4.50713784739611e-09	1.53893201552329e-08	124	210	218	872	362	8936	3001	3368	4027	2447	4.296221068501	6.50859427726805	6.49453931909543	21.0064309245553	11.6896786208233	87.4281967182458	49.224451497454	50.0218508188568	67.7650237766349	60.0510180384414	Down_ovary_Up_gills
XM_027358634.1	-1.573336647958	3.98654607945453	4.50834995369254e-09	1.5390573979847e-08	704	846	800	888	701	784	542	601	489	247	24.3914486469734	26.2203369455656	23.8331718131942	21.3918700240884	22.6366428541357	7.67051323042801	8.8902541524892	8.92610817759291	8.22873022765693	6.06154534347978	Up_ovary_Down_gills
XM_027378051.1	3.28465122230411	0.741083276279006	4.51280450624943e-09	1.54028943012628e-08	8	13	4	5	18	541	141	218	98	84	0.277175552806516	0.402912979068975	0.119165859065971	0.120449718604102	0.581254738051985	5.29304548171116	2.31277829428225	3.23775637723004	1.64911157936683	2.06141623017126	Down_ovary_Up_gills
XR_003476454.1	4.77973315373979	1.98943548196415	4.54253494778318e-09	1.55014643328622e-08	2	20	12	5	6	1583	63	274	281	504	0.069293888201629	0.619866121644577	0.357497577197913	0.120449718604102	0.193751579350662	15.4877837292953	1.03336902510483	4.06947361174785	4.72857503879672	12.3684973810276	Down_ovary_Up_gills
XM_027356386.1	3.8753618675828	4.74123206179759	4.54597818644794e-09	1.55103087927207e-08	55	96	72	269	108	1142	7489	4146	1154	1419	1.9055819255448	2.97535738389397	2.14498546318748	6.48019486090067	3.48752842831191	11.1731200371796	122.83969252397	61.5767795412649	19.4191302305033	34.8232098882502	Down_ovary_Up_gills
XM_027374645.1	-3.67294739587005	2.18323845624418	4.57381252537699e-09	1.56023537382523e-08	312	450	366	94	126	38	57	59	12	37	10.8098465594541	13.946987737003	10.9036761045364	2.26445470975711	4.0687831663639	0.371785080046255	0.934952927475801	0.876273514938406	0.20193203012655	0.908004768051627	Up_ovary_Down_gills
XM_027379539.1	2.95954668346995	3.71674256600897	4.62497290540465e-09	1.57739199484837e-08	161	77	93	61	84	4181	1319	1842	450	751	5.57815800023113	2.38648456833162	2.77060622328383	1.46948656697004	2.71252211090927	40.9061426229841	21.6351387954488	27.3575561782465	7.57245112974564	18.4300427245074	Down_ovary_Up_gills
XM_027362585.1	-2.85011687148084	4.35300855534239	4.63417751693777e-09	1.5802354483066e-08	1400	1182	1239	1219	865	1191	187	129	285	138	48.5057217411403	36.6340877891945	36.9116248456846	29.36564139568	27.9325193563871	11.6525271140813	3.06730170943816	1.91592005808567	4.79588571550557	3.3866123781385	Up_ovary_Down_gills
XM_027365371.1	5.62720462783152	1.65087913845608	4.6443760085388e-09	1.58341668297853e-08	2	0	4	5	9	219	65	144	813	457	0.069293888201629	0	0.119165859065971	0.120449718604102	0.290627369025993	2.14265611921395	1.06617439098118	2.13870146018865	13.6808950410738	11.2150859189079	Down_ovary_Up_gills
XM_027360116.1	-3.40018451122659	1.11905003579425	4.67678172372714e-09	1.59416646480939e-08	112	60	221	127	134	91	9	18	12	13	3.88045773929122	1.85959836493373	6.58391371339491	3.05942285254418	4.32711860549811	0.890327428531822	0.147624146443548	0.267337682523581	0.20193203012655	0.31902870228841	Up_ovary_Down_gills
XM_027352210.1	-1.97048184817828	3.21932548862192	4.67775252603077e-09	1.59419906481153e-08	309	454	484	650	593	472	140	206	225	209	10.7059057271517	14.0709609613319	14.4190689469825	15.6584634185332	19.1491144258237	4.61796204689033	2.29637561134407	3.05953125554765	3.78622556487282	5.12899990602135	Up_ovary_Down_gills
XM_027367971.1	2.64743765138526	3.72277746849449	4.69060286876267e-09	1.59827949602284e-08	112	145	123	125	94	713	1113	2785	1720	726	3.88045773929122	4.49402938192318	3.66435016627861	3.01124296510254	3.03544140982704	6.97586215981527	18.2561861101854	41.3630803237875	28.9435909848056	17.8165259893373	Down_ovary_Up_gills
XM_027360609.1	-1.71896003457534	5.1120784203863	4.69550027595932e-09	1.59964901864363e-08	1772	2076	1792	1726	1374	1132	855	1227	1035	807	61.3943849466433	64.3421034267071	53.3863048615551	41.5792428621359	44.3691116713016	11.07528185822	14.024293912137	18.2235186920241	17.416637598415	19.8043202112882	Up_ovary_Down_gills
XM_027376440.1	4.90104123387018	3.64959530174841	4.70993903842000e-09	1.60426794173258e-08	24	19	47	29	16	460	468	659	802	3486	0.831526658419548	0.588872815562348	1.40019884402516	0.698608367903789	0.516670878268431	4.50055623213888	7.67645561506447	9.78752959905779	13.4957906801245	85.5487735521074	Down_ovary_Up_gills
XM_027365814.1	-7.18380126615916	2.44358430711169	4.71519218377289e-09	1.60545683774966e-08	84	321	90	707	659	0	0	0	8	10	2.91034330446842	9.94885125239546	2.68123182898435	17.03159021062	21.280381798681	0	0	0	0.1346213534177	0.245406694068007	Up_ovary_Down_gills
XM_027366356.1	-2.06200283411486	2.10630723635823	4.71475625073002e-09	1.60545683774966e-08	266	224	254	206	182	169	85	131	64	90	9.21608713081666	6.94250056241926	7.56703205068917	4.96252840648899	5.87713124030341	1.65346522441624	1.39422804974462	1.94562424503273	1.0769708273416	2.20866024661207	Up_ovary_Down_gills
XM_027360555.1	2.12392770264662	3.05798795524158	4.75931988707406e-09	1.62017886494003e-08	79	130	110	107	87	2137	723	813	912	287	2.73710858396434	4.02912979068975	3.27706112431421	2.57762397812777	2.8093979005846	20.9080188436539	11.8591397642983	12.0747519939818	15.3468342896178	7.04317211975181	Down_ovary_Up_gills
XM_027357955.1	2.77674635251357	4.41828245049684	4.76286494175733e-09	1.62108273129767e-08	157	166	189	211	181	6085	777	1039	2159	2528	5.43957022382788	5.14488880964999	5.63058684086714	5.08297812509309	5.84483931041163	59.5345318968806	12.7448846429596	15.4313251190001	36.3309377536019	62.0388122603923	Down_ovary_Up_gills
XM_027370757.1	3.20425135930578	0.349279316912245	4.77441084768783e-09	1.62470891091876e-08	2	11	11	10	6	96	212	101	102	138	0.069293888201629	0.340926366904517	0.327706112431421	0.240899437208203	0.193751579350662	0.939246518011593	3.47736878289245	1.50006144082676	1.71642225607568	3.3866123781385	Down_ovary_Up_gills
XM_027383528.1	3.40497671191224	4.08452151715149	4.80330378805016e-09	1.63423574529551e-08	48	31	38	255	144	2505	1094	2354	2994	1087	1.6630533168391	0.960792488549094	1.13207566112673	6.14293564880918	4.65003790441588	24.508463829365	17.9445351343601	34.961828036695	50.3820415165743	26.6757076451924	Down_ovary_Up_gills
XM_027375459.1	3.63432405207771	0.405243396672769	4.80505323609994e-09	1.63452567224643e-08	4	2	3	8	14	128	192	204	56	137	0.138587776403258	0.0619866121644577	0.0893743942994784	0.192719549766563	0.452087018484878	1.25232869068212	3.14931512412902	3.02982706860059	0.942349473923902	3.3620717087317	Down_ovary_Up_gills
XM_027382320.1	3.2522542448091	2.01696625561441	4.83125182544088e-09	1.64313075526944e-08	19	14	7	58	33	455	698	291	333	420	0.658291937915475	0.433906285151204	0.20854025336545	1.39721673580758	1.06563368642864	4.45163714265911	11.449072690844	4.3219592007979	5.60361383601177	10.3070811508563	Down_ovary_Up_gills
XM_027367109.1	3.35909385907542	3.09135451221422	4.89394118833037e-09	1.66414098724335e-08	32	38	13	118	61	696	951	1936	1008	366	1.10870221122606	1.1777456311247	0.387289041964406	2.8426133590568	1.9698077233984	6.80953725558405	15.5989514742015	28.7536529647585	16.9622905306302	8.98188500288907	Down_ovary_Up_gills
XM_027379914.1	2.47274611234614	1.79983546346419	4.91528226169775e-09	1.67108588426813e-08	37	31	33	53	22	227	340	420	448	305	1.28193693173014	0.960792488549094	0.983118337294262	1.27676701720348	0.710422457619093	2.22092666238158	5.57691219897846	6.23787925888357	7.53879579139122	7.48490416907423	Down_ovary_Up_gills
XR_003476284.1	3.00403683464297	0.205807307911687	4.92666309708817e-09	1.67464256347375e-08	11	12	3	11	3	316	113	131	105	42	0.381116385108959	0.371919672986746	0.0893743942994784	0.264989380929024	0.0968757896753309	3.09168645512149	1.85350317201343	1.94562424503273	1.76690526360732	1.03070811508563	Down_ovary_Up_gills
XM_027351051.1	-2.79455950379086	4.99000834543898	4.93081740531152e-09	1.6757419749096e-08	1832	2012	1823	1930	1578	364	144	654	857	406	63.4732015926922	62.3585318374444	54.3098402693164	46.4935913811832	50.9566653692241	3.56130971412729	2.36198634309676	9.71326913169013	14.4213124848711	9.9635117791611	Up_ovary_Down_gills
XM_027363313.1	3.82875885462553	6.06039115339095	4.97347996814864e-09	1.68992559410177e-08	198	123	437	198	476	3421	3320	20406	8485	3631	6.86009493196127	3.81217664811415	13.0188701029573	4.76980885672242	15.3709586284858	33.4704410220589	54.4569073547309	303.0718194209	142.782772968648	89.1071706160935	Down_ovary_Up_gills
XM_027372319.1	2.07103729457736	4.6393885724647	4.97621121585352e-09	1.69048031965704e-08	146	234	359	648	283	4338	2327	1960	2547	1969	5.05845383871892	7.25243362324155	10.6951358511709	15.6102835310916	9.13861615937288	42.4422020326488	38.1690431971261	29.1101032081233	42.8600733943603	48.3205780619907	Down_ovary_Up_gills
XM_027382624.1	4.01610760384949	0.514822502702679	4.97696857395733e-09	1.69048031965704e-08	0	14	2	4	6	313	115	206	213	51	0	0.433906285151204	0.0595829295329856	0.0963597748832813	0.193751579350662	3.06233500143363	1.88630853788977	3.05953125554765	3.58429353474627	1.25157413974684	Down_ovary_Up_gills
XM_027357265.1	-2.74650239775565	1.93114216738293	5.0254843675606e-09	1.70664099999038e-08	164	236	341	220	142	149	31	113	30	30	5.68209883253358	7.314420235406	10.158889485374	5.29978761858047	4.58545404463233	1.45778886649716	0.508483171083331	1.67828656250915	0.504830075316376	0.736220082204022	Up_ovary_Down_gills
XM_027352533.1	2.82482919277733	2.00846706202219	5.03236332446148e-09	1.70865853342759e-08	23	16	52	42	32	331	724	634	343	181	0.796879714318733	0.495892897315661	1.54915616785763	1.01177763627445	1.03334175653686	3.2384437235608	11.8755424472365	9.41622726221948	5.7718905277839	4.44186116263093	Down_ovary_Up_gills
XM_027364678.1	1.97161129121065	4.62226017216431	5.03683159577515e-09	1.70985695767127e-08	230	251	218	621	393	5284	2002	2834	1852	1549	7.96879714318733	7.77931982663944	6.49453931909543	14.9598550506294	12.6907284474683	51.6976937622214	32.8381712422203	42.0908329039906	31.1648433161976	38.0134969111343	Down_ovary_Up_gills
XM_027376345.1	3.11346188906553	1.6379192097227	5.05187540372903e-09	1.71464435167371e-08	25	19	19	23	18	200	528	427	495	84	0.866173602520362	0.588872815562348	0.566037830563363	0.554068705578867	0.581254738051985	1.95676357919082	8.66061659135479	6.34184391319829	8.32969624272021	2.06141623017126	Down_ovary_Up_gills
XM_027352119.1	2.12570374367073	2.71015595793919	5.09516486638096e-09	1.72901496285387e-08	79	67	91	114	56	560	609	1075	679	405	2.73710858396434	2.07655150750933	2.71102329375084	2.74625358417352	1.80834807393951	5.47893802173429	9.98923390934672	15.9660004840472	11.4259873713273	9.9389711097543	Down_ovary_Up_gills
XM_027353093.1	7.16448570991383	5.06805536680802	5.10791204048652e-09	1.73301780088475e-08	2	2	0	14	57	2136	4269	6431	1549	4892	0.069293888201629	0.0619866121644577	0	0.337259212091485	1.84064000383129	20.8982350257579	70.0230534630561	95.5138131282862	26.0660595555022	120.052954738069	Down_ovary_Up_gills
XM_027355466.1	4.02068240647598	1.31403594066813	5.14016125539780e-09	1.74363458898187e-08	6	11	3	14	13	84	465	461	111	233	0.207881664604887	0.340926366904517	0.0893743942994784	0.337259212091485	0.419795088593101	0.821840703260144	7.62724756624996	6.84681509129839	1.86787127867059	5.71797597178457	Down_ovary_Up_gills
XM_027371933.1	5.90133826120501	2.00702553300596	5.15765741175805e-09	1.74924385426521e-08	6	4	8	3	0	188	1301	74	205	458	0.207881664604887	0.123973224328915	0.238331718131942	0.072269831162461	0	1.83935776443937	21.3398905025617	1.09905491704139	3.44967218132857	11.2396265883147	Down_ovary_Up_gills
XM_027360087.1	-1.90126529609126	2.50816876513374	5.16053649559873e-09	1.74989450491114e-08	324	317	302	260	260	244	168	175	93	108	11.2256098886639	9.82487802806654	8.99702235948082	6.26338536741328	8.39590177186201	2.3872515666128	2.75565073361289	2.59911635786815	1.56497323348077	2.65039229593448	Up_ovary_Down_gills
XM_027377728.1	4.06928761312914	1.36818870420163	5.21348710011554e-09	1.76752058469579e-08	15	10	16	2	2	299	403	367	97	293	0.519704161512217	0.309933060822288	0.476663436263885	0.0481798874416406	0.0645838597835539	2.92536155089027	6.6102812240833	5.45071830478636	1.63228391018962	7.19041613619262	Down_ovary_Up_gills
XM_027379235.1	1.64466395005616	4.90260392188949	5.25726493842962e-09	1.78203085445541e-08	492	426	379	630	484	5253	2423	2593	2270	2379	17.0462964976007	13.2031483910295	11.2909651465008	15.1766645441168	15.6292940676201	51.3943954074468	39.7437007591906	38.5114783768693	38.1988090322725	58.382252518779	Down_ovary_Up_gills
XM_027357464.1	5.14476117853554	0.693164098204979	5.30015876276565e-09	1.79623613065189e-08	10	2	0	1	0	111	222	219	214	145	0.346469441008145	0.0619866121644577	0	0.0240899437208203	0	1.0860037864509	3.64139561227417	3.25260847070357	3.60112120392348	3.55839706398611	Down_ovary_Up_gills
XM_027365074.1	5.0272416761806	2.39841572080389	5.30227077128627e-09	1.79661764080637e-08	9	2	4	18	19	191	292	370	469	1249	0.31182249690733	0.0619866121644577	0.119165859065971	0.433618986974766	0.613546667943762	1.86870921812723	4.78958341794621	5.49527458520695	7.89217684411268	30.6512960890941	Down_ovary_Up_gills
XM_027356129.1	-1.60656049004344	5.931307586525	5.34395603210778e-09	1.81040548783476e-08	2309	3642	3155	3635	2625	2819	1685	2125	2397	964	79.9997939287807	112.877620751477	93.9920713382847	87.5669454251819	84.7663159659145	27.5805826486946	27.6385207508197	31.5606986312561	40.3359230177784	23.6572053081559	Up_ovary_Down_gills
XM_027355564.1	2.23202267464017	1.19075481032158	5.39542601079664e-09	1.82716267359494e-08	16	20	21	50	27	396	250	190	161	199	0.554351105613032	0.619866121644577	0.625620760096349	1.20449718604102	0.871882107077978	3.87439188679782	4.10067073454299	2.82189775997114	2.70925473753122	4.88359321195335	Down_ovary_Up_gills
XM_027375823.1	5.87293673722455	1.61790554784882	5.39536905789031e-09	1.82716267359494e-08	4	2	10	0	0	180	178	260	301	655	0.138587776403258	0.0619866121644577	0.297914647664928	0	0	1.76108722127174	2.91967756299461	3.8615443031184	5.06512842234097	16.0741384614545	Down_ovary_Up_gills
XM_027374694.1	-2.41464095689516	1.88601697757499	5.46983028047604e-09	1.85201539756787e-08	145	204	291	224	171	101	31	64	111	61	5.0238068946181	6.32263444077468	8.6693162470494	5.39614739346375	5.52192001149386	0.988165607491363	0.508483171083331	0.950533982306067	1.86787127867059	1.49698083381484	Up_ovary_Down_gills
XM_027360335.1	2.95094757163739	5.04876413344162	5.49462036650029e-09	1.86006327069633e-08	160	181	178	543	256	8185	932	3275	6074	1888	5.54351105613032	5.60978840088342	5.30288072843572	13.0808394404054	8.2667340522949	80.0805494783842	15.2873004983763	48.6406061258183	102.211262582389	46.3327838400398	Down_ovary_Up_gills
XM_027375315.1	3.70884978531104	2.10325460796138	5.54702037174315e-09	1.87745304889768e-08	27	8	18	29	18	242	903	898	153	255	0.935467490721991	0.247946448657831	0.53624636579687	0.698608367903789	0.581254738051985	2.36768393082089	14.8116226931693	13.337179939232	2.57463338411352	6.25787069873419	Down_ovary_Up_gills
XR_003475414.1	1.70989905007688	3.9712346258864	5.60610458270055e-09	1.89709829237364e-08	255	230	173	342	224	3113	1268	1701	1429	779	8.8349707457077	7.12846039891263	5.15392340460325	8.23876075252055	7.23339229575804	30.4570251101051	20.798601965602	25.2634109984784	24.0467392542367	19.1171814678978	Down_ovary_Up_gills
XM_027365561.1	-2.59541155952358	3.17229055000367	5.6078002980722e-09	1.89731965508327e-08	304	470	563	615	635	484	172	96	60	112	10.5326710066476	14.5668538586475	16.7725946635354	14.8153153883045	20.5053754812784	4.73536786164178	2.82126146536558	1.4258009734591	1.00966015063275	2.74855497356168	Up_ovary_Down_gills
XM_027369490.1	2.24987256518131	0.89234235571999	5.62853209615534e-09	1.90398032801422e-08	13	17	12	41	24	269	201	202	145	144	0.450410273310588	0.52688620339789	0.357497577197913	0.987687692553633	0.775006317402647	2.63184701401165	3.29693927057256	3.00012288165353	2.44001203069582	3.53385639457931	Down_ovary_Up_gills
XM_027359747.1	5.88656921199367	8.01609694933381	5.65590550222381e-09	1.91288478701279e-08	128	59	1146	45	47	54244	47835	34364	15748	18513	4.43480884490426	1.8286050588515	34.1410186224007	1.08404746743691	1.51772070491352	530.713417948134	784.622338347456	510.377340124464	265.002134202743	454.321412728102	Down_ovary_Up_gills
XM_027374534.1	-2.20004451513681	6.67532883063858	5.69415444658137e-09	1.92546347501255e-08	4180	5567	5754	7070	5577	3289	1673	1144	4087	1518	144.824226341405	172.539734959768	171.4200882664	170.3159021062	180.09209300644	32.178977059793	27.4416885555617	16.990794933721	68.7746839272676	37.2527361595235	Up_ovary_Down_gills
