ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027361330.1	-6.90048060928734	3.59712705715372	-9.66297996371511	2.25495551023554e-07	1.57980684500718e-06	7.46864695702129	2951	2951	3140	4994	4745	5540	137	80	79	31	28	12	63.2121874439154	76.5815724626233	62.9958440277459	248.216799564042	162.149534636134	141.669364532876	4.48410340385921	5.0567037441801	4.34525118994784	0.535329797201775	0.424591672675428	0.231190448516416	Up_hep_Down_hemocytes
XM_027370544.1	-5.36315990520449	0.614671276109851	-9.66211696538012	2.25731761203829e-07	1.5805129074653e-06	7.46895786979879	531	292	607	130	529	247	34	5	2	4	16	10	11.3743380320973	7.57770896614233	12.1778590206502	6.46139045721376	18.0773664536386	6.31630560281958	1.1128431805198	0.316043984011256	0.110006359239186	0.0690748125421645	0.242623812957387	0.192658707097013	Up_hep_Down_hemocytes
XM_027378432.1	-7.10989079876106	0.682949668119022	-9.66195979029663	2.25774809772865e-07	1.5805129074653e-06	7.45795724351507	440	484	579	938	1257	662	5	4	1	14	4	4	9.42506352942147	12.5603121219619	11.616112640785	46.6214172989731	42.955103274525	16.9287218990549	0.163653408899971	0.252835187209005	0.055003179619593	0.241761843897576	0.0606559532393468	0.0770634828388053	Up_hep_Down_hemocytes
XM_027356377.1	-3.67438806388395	3.46376032442647	-9.66001044885718	2.26309441154933e-07	1.583629597904e-06	7.41519202999812	1359	1061	1612	1471	1668	1983	106	33	17	223	315	234	29.110593946554	27.534072647524	32.3405415836708	73.1131181735495	57.0000893093935	50.7094494347823	3.46945226867939	2.08589029447429	0.93505405353308	3.85092079922567	4.77665631759856	4.50821374607011	Up_hep_Down_hemocytes
XM_027353885.1	4.99576930334484	1.86936291824557	9.65707040502828	2.27118338376146e-07	1.58866227921798e-06	7.47830026729214	22	18	29	5	15	124	846	560	541	866	943	743	0.471253176471074	0.467119045858089	0.581808750574723	0.248515017585145	0.512590731199582	3.17093884514019	27.6901567858751	35.3969262092607	29.7567201741998	14.9546969153786	14.299640976176	14.3145419373081	Down_hep_Up_hemocytes
XM_027366601.1	5.19220916459619	6.69090858745088	9.65455424780414	2.27813057973653e-07	1.59226403700528e-06	7.39767061157416	1190	1329	1121	126	307	896	38490	21165	21225	16902	19577	15015	25.490512727299	34.4889562191889	22.4899175653195	6.26257844314564	10.4910236318848	22.912590364884	1259.80394171198	1337.81418431965	1167.44248742586	291.875620396916	296.865399141673	289.277048706165	Down_hep_Up_hemocytes
XM_027381189.1	-2.79071929387063	3.93228944779231	-9.65465789889118	2.27784394880075e-07	1.59226403700528e-06	7.36361876997856	1856	1751	2049	663	1544	1020	276	176	118	240	226	262	39.7566316150142	45.4403027387507	41.1077975837106	32.9530913317902	52.7626725981437	26.0835292100242	9.03366817127842	11.1247482371962	6.49037519511197	4.14448875252987	3.42706135802309	5.04765812594175	Up_hep_Down_hemocytes
XM_027364784.1	-6.56735948768326	0.537020650442638	-9.65344833914295	2.28119119165671e-07	1.59377424834051e-06	7.44922860032054	568	757	1177	224	717	185	3	2	9	4	8	6	12.1669001925259	19.644950984143	23.61341032505	11.1334727878145	24.50183695134	4.73083618024948	0.0981920453399828	0.126417593604503	0.495028616576337	0.0690748125421645	0.121311906478694	0.115595224258208	Up_hep_Down_hemocytes
XM_027353499.1	-6.65267180194444	-0.618611151056827	-9.65179692506895	2.28576965383163e-07	1.59559207712265e-06	7.4286770641234	462	184	232	111	597	126	5	0	0	4	4	4	9.89631670589254	4.7749946909938	4.65447000459778	5.51703339039021	20.4011111017434	3.22208302006181	0.163653408899971	0	0	0.0690748125421645	0.0606559532393468	0.0770634828388053	Up_hep_Down_hemocytes
XM_027363099.1	1.99209657870024	4.96492763791921	9.65153533792347	2.28649578890932e-07	1.59559207712265e-06	7.32842302980197	808	431	724	246	577	843	2265	793	1394	3448	3919	3011	17.3078439358467	11.1849060424909	14.5251563936586	12.2269388651891	19.7176567934773	21.5572697294612	74.134994231687	50.1245758641853	76.6744323897126	59.5424884113458	59.42767018625	58.0095367069107	Down_hep_Up_hemocytes
XM_027374126.1	5.86297113677576	8.14205550693606	9.65201647873086	2.28516038842079e-07	1.59559207712265e-06	7.43103479883338	5252	1744	3337	198	618	1627	80624	55975	46419	90600	102428	78173	112.500985583004	45.2586453320282	66.9481310575121	9.84119469637172	21.1187381254228	41.6057862987346	2638.87848783026	3538.11240100602	2553.19259476189	1564.54450408003	1553.21699459995	1506.07091098948	Down_hep_Up_hemocytes
XM_027362302.1	-8.75743935712399	-1.68170634145458	-9.64926431192296	2.29281022951937e-07	1.59936833300581e-06	7.4260904086927	100	295	171	319	760	156	0	0	0	0	0	0	2.14205989305033	7.65556214045201	3.43066539131992	15.8552581219322	25.9712637141122	3.98924564388605	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027366914.1	-3.27582930694773	0.76842580205606	-9.64799660520143	2.29634308490018e-07	1.60120206207351e-06	7.4650511715784	235	267	206	178	129	170	13	4	17	34	41	27	5.03384074866829	6.92893251356165	4.13284836615148	8.84713462603115	4.40828028831641	4.34725486833736	0.425498863139925	0.252835187209005	0.93505405353308	0.587135906608398	0.621723520703305	0.520178509161936	Up_hep_Down_hemocytes
XM_027352404.1	-4.73512832161943	-0.515253519446744	-9.64730407889414	2.29827547232208e-07	1.6019188071742e-06	7.42448324922542	118	122	184	85	158	131	10	5	0	6	8	6	2.52763067379939	3.16602908859371	3.69147621054307	4.22475529894746	5.39928903530227	3.34994345736585	0.327306817799943	0.316043984011256	0	0.103612218813247	0.121311906478694	0.115595224258208	Up_hep_Down_hemocytes
XM_027380937.1	-2.36862445176157	7.38858526427182	-9.64554774759146	2.30318401676263e-07	1.6047085806799e-06	7.37752939470549	14735	13980	21860	9723	13749	9885	2524	689	1583	4708	5593	4078	315.632525240967	362.795792283116	438.563423709084	483.262303196072	469.840664217537	252.780084550087	82.6122408127055	43.5508609967511	87.0700333378157	81.3010543621276	84.8121866169166	78.566220754162	Up_hep_Down_hemocytes
XM_027358352.1	-2.54139493034213	1.00045883088314	-9.64344345209525	2.30907975583975e-07	1.60818370254337e-06	7.46190796177124	206	222	191	82	158	248	28	10	12	58	68	34	4.41264337968369	5.76113489891643	3.83191280550938	4.07564628839637	5.39928903530227	6.34187769028039	0.916459089839839	0.632087968022513	0.660038155435116	1.00158478186139	1.0311512050689	0.655039604129845	Up_hep_Down_hemocytes
XM_027374580.1	-5.80106993774157	-2.15535655329592	-9.6418941328149	2.31343086070654e-07	1.61058073797065e-06	7.38235109603109	50	82	48	59	101	47	0	0	0	6	0	2	1.07102994652517	2.12798676446463	0.962993794054714	2.93247720750471	3.45144425674385	1.20188811065798	0	0	0	0.103612218813247	0	0.0385317414194026	Up_hep_Down_hemocytes
XM_027352490.1	-2.19665737813994	3.00896690879046	-9.64038942857389	2.31766503247427e-07	1.61226101296747e-06	7.37723408318343	604	618	635	491	556	907	102	57	57	244	250	217	12.938041754024	16.0377539077944	12.7396054005155	24.4041747268612	19.0000297697978	23.1938833269529	3.33852954155941	3.60290141772832	3.1351812383168	4.21356356507204	3.79099707745917	4.18069394400519	Up_hep_Down_hemocytes
XM_027372832.1	5.23590969796246	2.73465958331773	9.64062653956948	2.31699726479944e-07	1.61226101296747e-06	7.45267904380552	136	46	85	2	11	142	1180	824	800	2483	2882	2192	2.91320145454845	1.19374867274845	1.70530151030522	0.0994060070340578	0.37589986954636	3.63123641943474	38.6222045003932	52.084048565055	44.0025436956744	42.8781898855486	43.7026143089494	42.2307885956653	Down_hep_Up_hemocytes
XM_027366240.1	-4.82975617184197	1.76119890012081	-9.63640738327239	2.32891022612047e-07	1.61944754671455e-06	7.45369748057331	791	996	818	506	636	550	5	6	3	76	113	66	16.9436937540281	25.8472538708142	16.4110192403491	25.1497197796166	21.7338470028623	14.0646481034444	0.163653408899971	0.379252780813508	0.165009538858779	1.31242143830113	1.71353067901155	1.27154746684029	Up_hep_Down_hemocytes
XM_027357962.1	-4.06144931136556	2.52602146589993	-9.63178884322289	2.34202572886707e-07	1.62728982675421e-06	7.42599835901815	750	807	1020	617	945	1391	10	29	14	112	163	115	16.0654491978775	20.9425038893043	20.4636181236627	30.6667531700068	32.2932160655737	35.5707736579839	0.327306817799943	1.83305510726529	0.770044514674302	1.93409475118061	2.47173009450338	2.21557513161565	Up_hep_Down_hemocytes
XM_027379506.1	6.36627621513329	2.64139503004166	9.63065627981704	2.34525392804371e-07	1.6288938164542e-06	7.44669575916173	32	33	61	5	20	28	3233	2164	1753	1797	1983	1329	0.685459165776107	0.856384917406496	1.22380461327787	0.248515017585145	0.68345430826611	0.716018448902624	105.818294194721	136.783836280072	96.4205738731465	31.0318595345674	30.0701888184062	25.6043421731931	Down_hep_Up_hemocytes
XR_003477788.1	-10.6356426796502	-0.78344836708776	-9.62876858081361	2.35064506776392e-07	1.63199822795636e-06	7.41056731488117	250	779	530	1506	2361	923	0	0	0	0	0	0	5.35514973262584	20.215874262414	10.6330564760208	74.8527232966455	80.6817810908142	23.6030367263258	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027381772.1	-9.7579551540823	-1.2363639149539	-9.62372519125914	2.36511351761739e-07	1.64139990244991e-06	7.40240173934033	651	1137	871	220	741	74	0	0	0	0	0	0	13.9448099037577	29.5063530633693	17.4743248879512	10.9346607737464	25.3219821212594	1.89233447209979	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027352432.1	-5.09209216873158	-0.796734092430432	-9.62287475672956	2.36756257503929e-07	1.64245596421938e-06	7.38748388783008	100	141	158	66	144	150	4	0	0	8	23	6	2.14205989305033	3.65909919255503	3.16985457209677	3.28039823212391	4.92087101951599	3.8358131191212	0.130922727119977	0	0	0.138149625084329	0.348771731126244	0.115595224258208	Up_hep_Down_hemocytes
XR_003476034.1	5.36500039243166	5.42381653638523	9.6212965977277	2.37211447565776e-07	1.64496943924725e-06	7.35128870033092	352	360	331	127	324	152	14204	13069	12231	6392	6990	5220	7.54005082353718	9.34238091716178	6.64064470483563	6.31228144666267	11.071959793911	3.88695729404282	464.906604003038	826.075765408622	672.743889927242	110.381550442379	105.996278285759	100.567845104641	Down_hep_Up_hemocytes
XM_027358521.1	-8.85837332569938	-1.64544802428639	-9.62047603746515	2.37448491018044e-07	1.64596877668124e-06	7.39370623900362	64	475	470	426	252	168	0	0	0	0	0	0	1.37091833155221	12.3267525990329	9.42931423345241	21.1734794982543	8.61152428415298	4.29611069341574	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027372838.1	5.02908485864096	2.9851429819212	9.62010761915307	2.37555001790923e-07	1.64606284691668e-06	7.41814205892122	157	55	105	8	6	187	1373	911	752	2809	3448	2504	3.36303403208903	1.42730819567749	2.10654892449469	0.397624028136231	0.205036292479833	4.7819803551711	44.9392260839321	57.5832138868509	41.3623910739339	48.507787107735	52.2854316923169	48.2417402570921	Down_hep_Up_hemocytes
XM_027350973.1	4.81464399626525	0.244243869063061	9.61882048168186	2.37927516654023e-07	1.64799931461064e-06	7.40937720600505	23	8	13	0	7	21	198	90	131	354	428	351	0.492673775401577	0.207608464825817	0.260810819223152	0	0.239209007893138	0.537013836676968	6.48067499243886	5.68879171220262	7.20541653016668	6.11312090998156	6.49018699661011	6.76232061910516	Down_hep_Up_hemocytes
XM_027358095.1	-6.64833866515988	-0.551451932739438	-9.61597115033013	2.38754367213475e-07	1.65307998347062e-06	7.38818506758069	302	220	337	140	391	176	5	6	2	0	2	1	6.46902087701201	5.70923278270997	6.76101892909247	6.95842049238405	13.3615317266024	4.50068739310221	0.163653408899971	0.379252780813508	0.110006359239186	0	0.0303279766196734	0.0192658707097013	Up_hep_Down_hemocytes
XM_027371851.1	8.33875911010493	0.627733422891675	9.61435716225507	2.39224090054387e-07	1.65568497809818e-06	7.39350821300362	4	78	18	0	0	0	498	442	746	1729	1897	1508	0.0856823957220134	2.02418253205172	0.361122672770518	0	0	0	16.2998795264371	27.9382881865951	41.0323719962164	29.8575877213506	28.7660858237602	29.0529330302296	Down_hep_Up_hemocytes
XM_027356922.1	-10.3456861240928	-0.96737657190553	-9.61186322849117	2.39951842916443e-07	1.6600730819895e-06	7.39049017395118	2107	1293	2067	78	716	232	0	0	0	0	0	0	45.1332019465705	33.5547181274727	41.4689202564811	3.87683427432825	24.4676642359267	5.93272429090746	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027357539.1	5.56032164905323	3.58574763105569	9.61150723864486	2.4005591627829e-07	1.66014460492182e-06	7.39697529200871	239	51	311	6	30	52	3430	2543	2367	3340	3822	3059	5.1195231443903	1.32350396326458	6.23939729064617	0.298218021102173	1.02518146239916	1.32974854796202	112.26623850538	160.739970268125	130.192526159577	57.6774684727074	57.9567633201959	58.9342985009763	Down_hep_Up_hemocytes
XM_027383440.1	-5.56080630351059	-0.594664192186567	-9.61054427336107	2.40337679539734e-07	1.66144443494467e-06	7.37886462920465	184	257	282	120	157	75	3	5	0	6	8	2	3.94139020321262	6.66942193252938	5.65758854007144	5.96436042204347	5.36511631988896	1.9179065595606	0.0981920453399828	0.316043984011256	0	0.103612218813247	0.121311906478694	0.0385317414194026	Up_hep_Down_hemocytes
XM_027364240.1	-9.01872381469955	3.72517215458487	-9.60924103417058	2.40719568098461e-07	1.66343514264215e-06	7.41747215388244	27586	21602	25575	4761	12672	3848	4	4	0	128	150	148	590.908642096865	560.594757145913	513.095130894777	236.635999744575	433.036649717407	98.4013925491892	0.130922727119977	0.252835187209005	0	2.21039400134926	2.2745982464755	2.8513488650358	Up_hep_Down_hemocytes
XM_027351628.1	-2.8690353896965	2.29229704970964	-9.6065558933435	2.41508435608203e-07	1.66823553161345e-06	7.38400045487507	559	528	553	497	458	394	65	21	18	118	176	85	11.9741148021514	13.7021586785039	11.0944910023387	24.7023927479634	15.6511036592939	10.0754024595584	2.12749431569963	1.32738473284728	0.990057233152673	2.03770696999385	2.66886194253126	1.63759901032461	Up_hep_Down_hemocytes
XM_027360745.1	-5.02444114623767	4.49675198721358	-9.60357733621991	2.42386729499017e-07	1.67364965542187e-06	7.34534794368347	13855	7211	9147	2017	3835	1857	56	104	17	339	416	328	296.782398182124	187.133079982371	183.510504879551	100.250958093847	131.052363610027	47.4873664147205	1.83291817967968	6.57371486743413	0.93505405353308	5.85409036294844	6.30821913689207	6.31920559278203	Up_hep_Down_hemocytes
XM_027383322.1	-2.39122691266333	2.72558500942414	-9.59847871870149	2.43898078893141e-07	1.68342902388013e-06	7.34234332672756	496	584	668	408	567	509	140	44	65	145	141	130	10.6246170695297	15.1554179322847	13.4016636339281	20.2788254349478	19.3759296393442	13.0161925175513	4.5822954491992	2.78118705929906	3.57520667527354	2.50396195465346	2.13812235168697	2.50456319226117	Up_hep_Down_hemocytes
XM_027368351.1	-1.53487108891491	3.79585403102342	-9.59357853200539	2.45360073952674e-07	1.69170494738414e-06	7.27362284695294	1278	939	1234	452	673	790	300	110	167	419	541	410	27.3755254331833	24.3680435589303	24.7569654554899	22.4657575896971	22.9982374731546	20.2019490940383	9.81920453399828	6.95296764824764	9.18553099647202	7.23558661379173	8.20371767562165	7.89900699097754	Up_hep_Down_hemocytes
XM_027370029.1	-5.15159126070316	3.58475876136446	-9.59386963716976	2.45272960923727e-07	1.69170494738414e-06	7.36468738222366	1668	2872	1660	3306	3589	4638	36	14	17	189	218	190	35.7295590160796	74.5314388724684	33.3035353777255	164.318129627298	122.645875618353	118.603341643228	1.17830454407979	0.884923155231518	0.93505405353308	3.26378489261727	3.3057494515444	3.66051543484325	Up_hep_Down_hemocytes
XM_027375430.1	-5.75546988358911	1.39455405663229	-9.59349973214739	2.4538366042741e-07	1.69170494738414e-06	7.39878993319294	628	541	591	759	1327	487	19	9	5	16	11	20	13.4521361283561	14.0395224338459	11.8568610892987	37.7245796694249	45.3471933534564	12.4536065934135	0.621882953819891	0.568879171220261	0.275015898097965	0.276299250168658	0.166803871408204	0.385317414194026	Up_hep_Down_hemocytes
XM_027358988.1	-3.15612887181399	2.23226462006424	-9.58741668956668	2.47211756195983e-07	1.70342616524173e-06	7.36866494949066	495	657	725	412	371	665	24	12	21	170	144	106	10.6031964705992	17.0498451738202	14.5452187643681	20.4776374490159	12.6780774183363	17.0054381614373	0.785536362719862	0.758505561627015	1.15506677201145	2.93567953304199	2.18361431661648	2.04218229522834	Up_hep_Down_hemocytes
XM_027378430.1	-7.311041285422	1.18260739895322	-9.58720314640282	2.47276193938032e-07	1.70342616524173e-06	7.37833637397565	554	704	905	1354	1624	1296	2	13	5	6	8	6	11.8670118074989	18.2695449046719	18.1564454920732	67.2978667620571	55.4964898312081	33.1414253492072	0.0654613635599885	0.821714358429267	0.275015898097965	0.103612218813247	0.121311906478694	0.115595224258208	Up_hep_Down_hemocytes
XM_027354735.1	6.5471387402187	0.0823120678498656	9.58486976000926	2.47981472512854e-07	1.70695803585903e-06	7.35659069788955	4	4	0	21	2	6	456	131	245	462	594	497	0.0856823957220134	0.103804232412909	0	1.04376307385761	0.068345430826611	0.153432524764848	14.9251908916774	8.28035238109492	13.4757790068003	7.97814084862	9.007409056043	9.57513774272156	Down_hep_Up_hemocytes
XM_027368212.1	3.61591535764636	6.38333702426101	9.5846979871291	2.48033476415893e-07	1.70695803585903e-06	7.28173963065072	1092	638	1215	609	973	959	14701	10276	8061	8809	10135	7845	23.3912940321097	16.5567750698589	24.3757804120099	30.2691291418706	33.2500520971462	24.5236318749149	481.173752847696	649.533595939934	443.380630913539	152.120005920982	153.687021520195	151.140755717607	Down_hep_Up_hemocytes
XR_003477682.1	-5.03249433468913	-0.639200610262224	-9.58455085467833	2.4807802971606e-07	1.70695803585903e-06	7.34843349808157	162	144	131	63	231	107	7	3	4	2	3	3	3.47013702674154	3.73695236686471	2.62817056294099	3.13128922157282	7.89389726047357	2.73621335830646	0.22911477245996	0.189626390406754	0.220012718478372	0.0345374062710823	0.0454919649295101	0.057797612129104	Up_hep_Down_hemocytes
XM_027379269.1	3.29647716355038	3.67101354565096	9.58351659937618	2.48391454161749e-07	1.70845089112961e-06	7.29933778180838	234	356	283	54	74	88	1612	741	1065	1933	2120	1474	5.01242014973778	9.23857668474887	5.67765091078092	2.68396218991956	2.52878094058461	2.2503436965511	52.7618590293508	46.8377184304682	58.5783862948665	33.380403161001	32.1476552168538	28.3978934260997	Down_hep_Up_hemocytes
XM_027352120.1	-5.83741999886232	0.607554749233773	-9.58124823578347	2.49080345575464e-07	1.71252406851205e-06	7.37132315688641	272	411	352	363	546	594	3	2	22	6	14	6	5.82640290909691	10.6658848804264	7.06195448973457	18.0421902766815	18.6583026156648	15.18981995172	0.0981920453399828	0.126417593604503	1.21006995163105	0.103612218813247	0.212295836337714	0.115595224258208	Up_hep_Down_hemocytes
XM_027379487.1	-7.71295903254464	-1.30331653879827	-9.57862039509946	2.49880954450959e-07	1.71736188757506e-06	7.34361022223125	116	259	179	263	292	239	4	0	2	0	0	0	2.48478947593839	6.72132404873583	3.5911643569957	13.0718899249786	9.9784329006852	6.11172890313311	0.130922727119977	0	0.110006359239186	0	0	0	Up_hep_Down_hemocytes
XM_027370706.1	-8.14768732909763	-1.60090328667943	-9.57519828341184	2.50927661664959e-07	1.72388666243138e-06	7.33903096413965	72	404	215	441	193	140	0	0	0	0	2	0	1.54228312299624	10.4842274737038	4.31340970253674	21.9190245510097	6.59533407476796	3.58009224451312	0	0	0	0	0.0303279766196734	0	Up_hep_Down_hemocytes
XM_027364008.1	-6.38730471745778	-1.00950062787501	-9.57428974472228	2.51206336693702e-07	1.72513200045838e-06	7.3346707479135	117	252	137	167	215	143	1	3	0	4	6	0	2.50621007486889	6.53966664201324	2.74854478719783	8.30040158734383	7.34713381386068	3.65680850689554	0.0327306817799943	0.189626390406754	0	0.0690748125421645	0.0909839298590202	0	Up_hep_Down_hemocytes
XM_027369469.1	6.25351787932632	1.82799195659338	9.5712420318556	2.52143569027536e-07	1.73089719032817e-06	7.37296204421935	43	15	38	0	11	45	1350	806	738	1273	1570	1320	0.921085754011644	0.389265871548407	0.762370086959982	0	0.37589986954636	1.15074393573636	44.1864204029923	50.9462902226145	40.5923465592596	21.9830590915439	23.8074616464436	25.4309493368057	Down_hep_Up_hemocytes
XM_027360702.1	4.52783354777897	3.29570908779441	9.57080126211362	2.5227942255596e-07	1.73115879615987e-06	7.33212584617718	125	80	119	19	28	168	1262	383	494	4904	5382	4046	2.67757486631292	2.07608464825817	2.38742211442731	0.944357066823549	0.956836031572553	4.29611069341574	41.3061204063528	24.2089691752622	27.1715707320789	84.6857201766937	81.6125850835411	77.9497128914516	Down_hep_Up_hemocytes
XM_027351330.1	-4.49092598533301	1.78504639802816	-9.57025169370412	2.52448919126911e-07	1.7316509708198e-06	7.37342465167751	1340	864	1121	272	448	287	17	6	10	71	43	59	28.7036025668745	22.4217142011883	22.4899175653195	13.5192169566319	15.3093765051609	7.3391891012519	0.556421590259902	0.379252780813508	0.55003179619593	1.22607792262342	0.652051497322978	1.13668637187238	Up_hep_Down_hemocytes
XM_027372205.1	-9.7811137768373	1.00695108190582	-9.55743268487769	2.56437145188569e-07	1.75832685963405e-06	7.32735815476716	646	2530	1799	3092	3824	2476	4	5	0	6	4	0	13.8377069091052	65.6561770011647	36.0922049063423	153.681686874653	130.67646374048	63.3164885529606	0.130922727119977	0.316043984011256	0	0.103612218813247	0.0606559532393468	0	Up_hep_Down_hemocytes
XM_027378411.1	-8.81375147682536	0.35260903347076	-9.55692777147768	2.5659560058575e-07	1.75873246206432e-06	7.32773212660503	2320	1346	4188	424	276	525	0	2	0	8	4	3	49.6957895187678	34.9301242069438	84.0212085312738	21.0740734912203	9.43166945407231	13.4253459169242	0	0.126417593604503	0	0.138149625084329	0.0606559532393468	0.057797612129104	Up_hep_Down_hemocytes
XM_027355394.1	1.84091520321554	3.47850292640455	9.55374355748227	2.57597298887e-07	1.76491518784822e-06	7.24193113210748	278	245	386	77	202	193	643	381	436	1051	1447	1010	5.95492650267993	6.35800923529065	7.74407509385666	3.82713127081123	6.90288851348771	4.93541287993594	21.0458283845363	24.0825515816577	23.9813863141425	18.1494069954537	21.9422910843337	19.4585294167983	Down_hep_Up_hemocytes
XM_027374894.1	-3.8748875574188	2.82807325068529	-9.54429014579967	2.60595799483166e-07	1.78476883396997e-06	7.30199723483183	1217	1092	1814	732	1357	442	58	33	12	126	145	123	26.0688688984226	28.3385554487241	36.3931404669844	36.3825985744652	46.3723748158555	11.3028626576771	1.89837954323967	2.08589029447429	0.660038155435116	2.17585659507818	2.19877830492632	2.36970209729326	Up_hep_Down_hemocytes
XM_027359248.1	-8.85126735669656	-1.62823591383011	-9.5423624732109	2.61211784382665e-07	1.78829606231209e-06	7.30397694042161	148	116	162	613	511	342	0	0	0	0	0	0	3.17024864171449	3.01032273997435	3.25010405493466	30.4679411559387	17.4622575761991	8.74565391159634	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027350939.1	-3.20757966955117	5.67226228593884	-9.54173514485024	2.61412580625376e-07	1.78892114881656e-06	7.21582926234718	4715	4515	4173	6142	6683	6957	807	212	472	816	843	784	100.998123957323	117.169027336071	83.7202729706317	305.275847601592	228.376257107121	177.905012464841	26.4136601964554	13.4002649220773	25.9615007804479	14.0912617586016	12.7832421451923	15.1044426364058	Up_hep_Down_hemocytes
XM_027362490.1	7.29568465029387	-1.02676114436726	9.54144626325236	2.61505101591445e-07	1.78892114881656e-06	7.30126759807844	6	2	2	0	0	0	132	315	285	231	233	214	0.12852359358302	0.0519021162064543	0.0401247414189464	0	0	0	4.32044999495924	19.9107709927092	15.675906191584	3.98907042431	3.53320927619195	4.12289633187608	Down_hep_Up_hemocytes
XM_027373013.1	-6.49666966560851	0.501800286502367	-9.53851650672025	2.62445396849415e-07	1.79466039521235e-06	7.31521084995981	335	416	486	562	928	349	17	2	2	4	8	4	7.17590064171862	10.7956401709425	9.75031216480398	27.9330879765702	31.7122799035475	8.92465852382199	0.556421590259902	0.126417593604503	0.110006359239186	0.0690748125421645	0.121311906478694	0.0770634828388053	Up_hep_Down_hemocytes
XM_027372124.1	-4.44807982429934	0.23183049599299	-9.53558693897692	2.63389234016847e-07	1.80041942249031e-06	7.31757634728952	237	332	257	63	121	337	2	3	9	22	13	18	5.07668194652929	8.61575129027142	5.15602927233461	3.13128922157282	4.13489856500996	8.6177934742923	0.0654613635599885	0.189626390406754	0.495028616576337	0.379911468981905	0.197131848027877	0.346785672774624	Up_hep_Down_hemocytes
XM_027353463.1	-4.63130277015745	2.23766580640965	-9.53464449551821	2.63693635179645e-07	1.80180477340536e-06	7.32246322153663	544	1524	602	850	1019	767	30	23	13	48	57	48	11.6528058181938	39.5494125493182	12.0775471671029	42.2475529894746	34.8219970061583	19.6137910824397	0.981920453399828	1.45380232645178	0.715041335054709	0.828897750505974	0.864347333660692	0.924761794065664	Up_hep_Down_hemocytes
XM_027366241.1	-4.37032390264843	1.97912628775959	-9.53398793400011	2.63905920411385e-07	1.8025598752048e-06	7.32744149078572	889	969	746	559	600	542	10	4	8	92	134	86	19.0429124492175	25.1465753020271	14.966528549267	27.7839789660192	20.5036292479833	13.8600714037579	0.327306817799943	0.252835187209005	0.440025436956744	1.58872068846978	2.03197443351812	1.65686488103431	Up_hep_Down_hemocytes
XM_027374326.1	2.12126251848639	3.04397627020068	9.53233244847146	2.64441995236469e-07	1.8055251263042e-06	7.24023197819666	201	160	243	60	123	129	502	369	193	1057	1301	945	4.30554038503117	4.15216929651634	4.87515608240199	2.98218021102173	4.20324399583657	3.29879928244423	16.4308022535571	23.3240460200307	10.6156136665814	18.253019214267	19.7283487910975	18.2062478206678	Down_hep_Up_hemocytes
XM_027361496.1	1.84585988115026	7.30703179619955	9.53176677405366	2.64625436214932e-07	1.8060813490569e-06	7.22740738464727	3848	3660	4314	1413	3243	2444	7829	4150	5625	19328	21842	17009	82.4264646845769	94.9808726578114	86.5490672406674	70.2303439695618	110.82211608535	62.4981817542148	256.248507655575	262.316506729343	309.39288536021	333.769494203739	331.211832663453	327.69319490131	Down_hep_Up_hemocytes
XM_027373286.1	-14.26957379795	0.948270315075835	-9.53124637244192	2.64794315530278e-07	1.80653779751801e-06	7.28739821558049	1244	4929	3535	33602	44459	18919	0	0	0	0	0	0	26.6472250695462	127.912765390807	70.9204804579878	1670.12032417921	1519.28475456015	483.798322671027	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027360557.1	4.14916707134571	3.30036629916593	9.53049028017648	2.65039885162221e-07	1.80691250527335e-06	7.26996854734009	112	85	127	22	59	184	2167	1004	1434	1491	1604	1327	2.39910708021637	2.20583993877431	2.5479210801031	1.09346607737464	2.01619020938502	4.70526409278867	70.9273874172476	63.4616319894603	78.8745595744963	25.7476363750918	24.3230372489781	25.5658104317737	Down_hep_Up_hemocytes
XM_027364780.1	-6.00759034898968	-1.01030012928541	-9.53044905174508	2.65053282632271e-07	1.80691250527335e-06	7.28138939008668	223	248	168	75	138	84	4	0	5	3	4	0	4.77679356150225	6.43586240960033	3.3704782791915	3.72772526377717	4.71583472703616	2.14805534670787	0.130922727119977	0	0.275015898097965	0.0518061094066234	0.0606559532393468	0	Up_hep_Down_hemocytes
