ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027372720.1	-3.02038802353081	4.39291805166433	-10.6330577807636	1.60947540836359e-07	2.85508879520091e-06	7.86519569452854	4801	2899	2305	4650	2270	268	311	234	208	194	57.3711626057361	57.4350156096643	38.7493031768658	95.8817435987685	62.2326404225855	7.61747731582558	7.78549844876893	7.29260837006403	8.63211115764863	5.8218869218515	Up_gills_Down_hemocyte
XM_027372726.1	4.55760398039378	2.74580663250528	9.15308864340635	8.26098515613426e-07	9.36076048060121e-06	6.26667725142144	259	27	25	139	87	1159	1341	1056	648	1253	3.09500752236735	0.534924257144166	0.420274437926961	2.86614244305996	2.38512762853081	32.9427470486636	33.5702682308654	32.9102326443915	26.8923462988284	37.6021871808244	Down_gills_Up_hemocyte
XM_027372740.1	-1.68666707930963	8.37422041148046	-4.91312018864503	0.000342993045530074	0.00137122977293084	-0.045882457266833	70411	48145	36073	15236	17944	8093	9300	7418	3965	3516	841.399902152153	953.849198526143	606.422391973571	314.162203327062	491.939427199504	230.03076088424	232.813940750968	231.181918329637	164.549618942677	105.514198026958	Up_gills_Down_hemocyte
XM_027372744.1	-2.46957803461865	-0.113166176110724	-3.78400446222391	0.00254065747746615	0.00759442362984298	-1.57112543746721	96	91	162	94	181	29	17	18	12	2	1.14718425539485	1.80289286667108	2.72337835776671	1.93825460178156	4.96216207774801	0.824279261787096	0.425573870189941	0.56096987462031	0.498006412941267	0.0600194528025928	Up_gills_Down_hemocyte
XM_027372745.1	-8.16219989004049	0.392113437124738	-7.86560292603283	4.07826548058786e-06	3.2967687210232e-05	4.69343511132939	570	785	2431	1426	1616	11	4	7	0	0	6.81140651640691	15.5524274762285	40.8674863440177	29.4037347036223	44.3030603184573	0.312657651022692	0.100135028279986	0.218154951241232	0	0	Up_gills_Down_hemocyte
XM_027372748.1	-8.58056809441846	-1.71657408043841	-9.06567305891031	9.15661400220679e-07	1.00788236365172e-05	6.06368763631559	202	191	455	1421	139	0	0	0	0	0	2.41386687072666	3.78409381905688	7.6489947702707	29.3006360545914	3.81072115362968	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027372749.1	-7.47310972078612	-1.80984470854146	-8.34847021921645	2.19436148060139e-06	2.02143922926223e-05	5.25545841242022	138	154	294	814	71	0	2	0	0	0	1.64907736713009	3.05104946667413	4.94242739002107	16.784460062236	1.94648346696193	0	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027372750.1	-7.25475968215805	-1.74843163379123	-7.63609329682562	5.52707814174511e-06	4.17867921727516e-05	4.39632993440572	124	141	341	725	71	0	0	0	0	4	1.48177966321835	2.79349334286398	5.73254333332375	14.9493041094854	1.94648346696193	0	0	0	0	0.120038905605186	Up_gills_Down_hemocyte
XM_027372752.1	-10.305251357784	-0.856247144090124	-9.0764791108573	9.04047127911284e-07	9.9926693312516e-06	6.0905788637796	588	2004	2505	264	1742	0	0	0	0	0	7.02650356429344	39.7032670858114	42.1114986802815	5.44360866883331	47.7573830908123	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027372777.1	-2.38353080982857	4.1001860281127	-7.32170678109243	8.46824314989268e-06	5.89331013483488e-05	3.84057729660065	2390	2221	2499	1305	2300	254	239	182	325	245	28.5601080249342	44.0024731524886	42.0106328151791	26.9087473970737	63.0550982255272	7.21954939634215	5.98306793972918	5.67202873227203	13.487673683826	7.35238296831762	Up_gills_Down_hemocyte
XM_027372779.1	-2.44774329606927	4.01853913823915	-7.69276672150051	5.1244134845765e-06	3.94883436792033e-05	4.36032060059186	2336	2063	2380	1294	2261	251	201	193	279	218	27.9148168812746	40.872175647719	40.0101264906467	26.6819303692057	61.985903081703	7.13427912788142	5.03178517106931	6.0148436556511	11.5786491008845	6.54212035548261	Up_gills_Down_hemocyte
XM_027372780.1	-7.30420190318528	-1.89499621572902	-9.14345241065599	8.35494557529862e-07	9.44082032242526e-06	6.13264386385532	170	171	584	61	193	0	2	0	0	0	2.03147211892838	3.38785362857972	9.81761086997382	1.25780351817739	5.29114519892467	0	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027372781.1	5.31496775442664	8.701322665086	11.1487604737816	9.50484429893652e-08	2.04133109536462e-06	8.37556748870772	2750	2021	3398	6525	4431	121682	140127	106737	24639	102567	32.8620489826649	40.040071247717	57.1237016030326	134.543736985369	121.477017494483	3458.61893561301	3507.90527694741	3326.45786151934	1022.53166737166	3078.00760780177	Down_gills_Up_hemocyte
XM_027372783.1	1.81977188692554	2.56360100749452	7.40466971047818	7.55763828699226e-06	5.35236116413907e-05	4.01514359918467	244	138	211	165	118	457	488	363	198	370	2.91575998246191	2.7340573142924	3.54711625610355	3.40225541802082	3.23500069157052	12.9895042288518	12.2164734501583	11.3128924715096	8.21710581353091	11.1035987684797	Down_gills_Up_hemocyte
XM_027372785.1	3.54818682338897	4.1746958060968	6.76166386789068	1.86719117918478e-05	0.000113109285272361	3.01807366711887	212	218	444	182	527	1401	1720	1215	4108	2482	2.53336523066362	4.31901807620104	7.46407401758283	3.75279082472599	14.4478420716751	39.8212153711628	43.0580621603941	37.8654665368709	170.48419536356	74.4841409280177	Down_gills_Up_hemocyte
XM_027372799.1	2.53652768735614	2.04215345131704	4.79462203200282	0.000420083853187975	0.00163380685794523	-0.0190328526109811	57	242	167	34	95	375	459	311	123	442	0.681140651640691	4.79450630477363	2.8074332453521	0.70107081341035	2.60444970931525	10.6587835575918	11.4904944951284	9.69231283371759	5.10456573264799	13.264299069373	Down_gills_Up_hemocyte
XM_027372809.1	1.76198502913356	5.48586458424778	5.68529347965303	9.59704984968485e-05	0.000452649414513992	1.2544716780687	1139	947	1901	1494	1266	3336	3767	2762	1226	3176	13.6108631968201	18.7619730190935	31.9576682599661	30.805876330443	34.707719284138	94.8205385283363	94.302162882677	86.0777107611832	50.8796551888328	95.3108910505174	Down_gills_Up_hemocyte
XM_027372810.1	1.76708014253786	5.51614255562479	5.80576822310205	7.92697433310691e-05	0.000383677190598755	1.45157982053409	1177	980	1838	1577	1276	3355	3887	2975	1259	3103	14.0649569645806	19.4157693333808	30.8985766763902	32.5173139043565	34.9818718851185	95.3605835619209	97.3062137310766	92.7158542775235	52.2491728244213	93.1201810232227	Down_gills_Up_hemocyte
XM_027372811.1	1.78351786458056	5.48939736859842	6.01941752026396	5.67585609398958e-05	0.000288082061159625	1.7978078119228	1160	1060	1845	1434	1160	3452	3915	3069	1220	2813	13.8618097526877	21.0007300952895	31.0162535190098	29.5686925420718	31.8017017137441	98.1176555754847	98.0071589290365	95.6453636227629	50.6306519823622	84.4173603668468	Down_gills_Up_hemocyte
XM_027372812.1	1.67825054300328	5.42063926754146	5.59847284410655	0.000110286605089659	0.000510268936875252	1.11162100258986	1146	1013	1724	1463	1223	3051	3440	2544	1124	3103	13.694512048776	20.0695656476681	28.9821252394433	30.1666647064512	33.5288630999216	86.7198630245665	86.1161243207881	79.2837422796705	46.646600678832	93.1201810232227	Down_gills_Up_hemocyte
XM_027372813.1	1.74432998564653	5.4483998344404	5.49718428162247	0.000129882947196949	0.000588840951086805	0.942422755457672	1126	893	1839	1577	1205	3142	3727	2688	1150	3178	13.4555153289021	17.6921245048052	30.9153876539073	32.5173139043565	33.0353884181566	89.3063945012088	93.3008125998771	83.771501276633	47.7256145735381	95.37091050332	Down_gills_Up_hemocyte
XM_027372814.1	1.78248937454182	5.49483317231678	5.8011299350627	7.98523609424091e-05	0.000386092436284371	1.44453810401151	1146	927	1743	1639	1273	3229	3697	2880	1285	3268	13.694512048776	18.3657328286164	29.3015338122678	33.7957371523401	34.8996261048244	91.7792322865701	92.5497998877772	89.7551799392497	53.3281867191274	98.0717858794366	Down_gills_Up_hemocyte
XM_027372815.1	1.76449767067115	5.4928783984449	5.63170258299817	0.000104557850074253	0.000487057626953709	1.16574268845122	1092	1054	1837	1478	1268	3354	3883	2824	1190	3173	13.0492209051164	20.8818580381463	30.8817656988731	30.475960653544	34.7625498043341	95.3321601391007	97.2060787027966	88.0099403293198	49.385635950009	95.2208618713135	Down_gills_Up_hemocyte
XM_027372816.1	1.65818621027617	5.40004586649114	5.69089571594066	9.51167744452169e-05	0.00044931120818495	1.26493855446763	1108	1057	1911	1376	1118	2941	3445	2559	1165	2780	13.2404182810155	20.9412940667179	32.1257780351369	28.372748213313	30.6502607896258	83.5932865143396	86.2412931061381	79.7512171751874	48.3481225897147	83.427039395604	Down_gills_Up_hemocyte
XM_027372818.1	1.75090291420009	5.61623839909352	5.02827716641798	0.000282169407385492	0.0011576341524678	0.138430449595165	1120	984	1738	2330	1394	3382	4034	3062	1364	3651	13.3838163129399	19.4950173714763	29.2174789246824	48.0439704484152	38.2168725766891	96.1280159780675	100.986176020366	95.4272086715217	56.6067289376574	109.565511091133	Down_gills_Up_hemocyte
XM_027372819.1	1.7937331011154	5.45697208844588	5.7615667644476	8.50096154103315e-05	0.000408143383579107	1.38068664225679	1036	1079	1756	1437	1180	3460	3730	2969	1179	2853	12.3800300894694	21.3771582762428	29.5200765199898	29.6305517314904	32.3500069157052	98.3450429580466	93.3759138710871	92.5288643193167	48.9291300714795	85.6177494228986	Down_gills_Up_hemocyte
XM_027372821.1	1.80779413881357	5.4860887238778	5.74059791702428	8.78845462900226e-05	0.000419802616473071	1.34577195891463	1099	966	1852	1486	1228	3421	3926	2842	1199	3197	13.1328697570723	19.1384012000468	31.1339303616293	30.6409184919935	33.6659394004119	97.2365294680571	98.2825302568065	88.5709102039401	49.7591407597149	95.9410953049446	Down_gills_Up_hemocyte
XM_027372822.1	1.66626990881609	5.3099197266491	5.46758909794275	0.000136277524236486	0.000614213243691533	0.895604123520941	975	977	1741	1430	1052	2743	3044	2419	1100	2792	11.6510900938539	19.3563333048093	29.2679118572336	29.4862136228471	28.8408536231542	77.9654487959312	76.2027565210695	75.3881181503628	45.6505878529495	83.7871561124196	Down_gills_Up_hemocyte
XM_027372824.1	1.70000305083512	5.48120768677663	5.36769297461165	0.000160424566815294	0.00070447973111709	0.723295358035102	1148	981	1870	1597	1264	3294	3655	2871	1132	3051	13.7184117207634	19.4355813429047	31.4365279569367	32.9297085004803	34.6528887639419	93.626754769886	91.4983820908374	89.4746950019395	46.9786049541262	91.5596752503553	Down_gills_Up_hemocyte
XM_027372825.1	1.75946896615772	5.66813162691055	5.19925868999174	0.000211884882536842	0.00090069362035799	0.432965702008811	1155	1096	2029	1686	1695	3664	4364	3143	1356	3708	13.8020605727193	21.7139624381484	34.1094733821522	34.7648644532309	46.4688658662037	104.143421213377	109.247315853465	97.9515731073131	56.2747246623632	111.276065496007	Down_gills_Up_hemocyte
XM_027372826.1	1.66864371707147	5.32681346495444	5.48163986636826	0.000133201224900648	0.000601963940277703	0.91877255312075	993	1051	1829	1250	1104	2651	3199	2507	1081	2874	11.8661871417405	20.8224220095747	30.7472778787365	25.7746622577335	30.266447148253	75.3504938964687	80.082988866919	78.1306375373954	44.8620776991258	86.2479536773259	Down_gills_Up_hemocyte
XM_027372827.1	1.6492669406311	5.33899084064907	5.50920443006645	0.000127376747168295	0.000578899734300791	0.964538071597248	1084	1027	1666	1371	1117	2827	3179	2426	1028	2974	12.9536222171668	20.3469337810022	28.0070885434527	28.2696495642821	30.6228455295278	80.3530163128317	79.582313725519	75.606273101604	42.6625493753019	89.2489263174555	Down_gills_Up_hemocyte
XM_027372828.1	1.73156779816802	5.41968915298591	5.62903027265904	0.000105006734696006	0.00048865567897083	1.1626873325972	1086	967	1660	1563	1196	3023	3582	2708	1151	3012	12.9775218891542	19.1582132095707	27.9062226783502	32.2286376870699	32.7886510772741	85.9240071855997	89.6709178247276	84.3948011373222	47.7671151079499	90.3892959207048	Down_gills_Up_hemocyte
XM_027372833.1	1.68678286949858	5.34977587705816	5.76023550885969	8.51891519654589e-05	0.000408899074013	1.38027721107653	1063	999	1803	1320	1091	2847	3290	2328	1146	2961	12.7026756612992	19.7921975143341	30.3101924632925	27.2180433441665	29.9100487669783	80.9214847692366	82.3610607602887	72.5521037842268	47.559612435891	88.8587998742386	Down_gills_Up_hemocyte
XM_027372840.1	1.66940752777707	5.33566511710803	5.69153176199116	9.50203552828713e-05	0.000449085456006815	1.26758789110251	1047	1021	1683	1358	1110	2801	3426	2388	1110	2682	12.5114782854001	20.228061723859	28.292875161243	28.0015930768016	30.4309387088414	79.6140073195054	85.7656517218082	74.4220033662945	46.0655931970672	80.4860862082769	Down_gills_Up_hemocyte
XM_027372851.1	-2.01637536761873	1.86423304429521	-4.94481432844922	0.000324993417889905	0.00130605492350447	0.29641402687804	722	729	271	274	228	58	59	76	53	51	8.62778158744875	14.4429549428925	4.55577490712826	5.64980596689517	6.2506793023566	1.64855852357419	1.4769916671298	2.36853947061909	2.19952832382393	1.53049604646612	Up_gills_Down_hemocyte
XM_027372875.1	1.85490826555001	0.924243863220567	4.59870720525666	0.000589777746519202	0.0021878278727073	-0.243512812086633	52	52	99	32	56	145	179	99	50	147	0.621391471672209	1.03022449524062	1.66428677419077	0.659831353797977	1.5352545654911	4.12139630893548	4.48104251552938	3.08533431041171	2.07502672058861	4.41142978099057	Down_gills_Up_hemocyte
XM_027372879.1	2.86665665646729	1.32280133904441	6.93924879480044	1.44679874573535e-05	9.13897839730912e-05	3.45270395555483	44	40	73	54	48	235	302	205	84	356	0.525792783722639	0.79248038095432	1.22720135874673	1.11346540953409	1.31593248470665	6.6795043627575	7.56019463513896	6.38882357206465	3.48604489058887	10.6834625988615	Down_gills_Up_hemocyte
XM_027372880.1	-3.81597004603538	3.23866286195452	-10.8813273608877	1.24579014566918e-07	2.40531520840561e-06	8.12255008856375	2735	2242	2061	1352	1581	130	133	121	29	53	32.6828014427595	44.4185253524896	34.6474246626987	27.8778746979645	43.3435262150254	3.69504496663181	3.32948969030954	3.77096415716986	1.2035154979414	1.59051549926871	Up_gills_Down_hemocyte
XM_027372885.1	-2.54220550328097	4.24719108177321	-4.225759400782	0.00114029525889099	0.00382167545485693	-1.19500517174625	1874	2691	2981	3650	1723	575	630	491	117	49	22.3939926521869	53.3141176287019	50.1135239784109	75.2620137925817	47.2364931489493	16.3434681216407	15.7712669540978	15.3020115799207	4.85556252617735	1.47047659366352	Up_gills_Down_hemocyte
XM_027372897.1	3.44515518499827	0.540426778937424	7.88517670576653	3.97502861560489e-06	3.2328832465972e-05	4.73900831018527	28	18	26	24	23	156	181	217	57	238	0.334595407823497	0.356616171429444	0.43708541544404	0.494873515348482	0.630550982255272	4.43405395995817	4.53111002966938	6.76280348847819	2.36553046147102	7.14231488350854	Down_gills_Up_hemocyte
XM_027372907.1	1.69908705256645	9.94788367582693	2.99817816592099	0.0109460288795203	0.026182871147561	-3.52753479385285	18043	37597	40931	71779	11098	46571	53225	42338	143118	42785	215.610890834263	744.872122068489	688.090120751538	1480.06358575828	304.254556568218	1323.70722416162	1332.42172005057	1319.46347509304	5939.47348394402	1283.96614407947	Down_gills_Up_hemocyte
XM_027372940.1	-2.64517186116398	4.73610842706327	-4.60846664930911	0.00057982455583706	0.00216001604403197	-0.531458094578508	16475	4286	2601	1410	2144	318	408	322	834	149	196.873547996147	84.9142728192553	43.7253525219211	29.0738190267233	58.7783176502305	9.03864845683781	10.2137728845586	10.0351277570967	34.6114456994181	4.47144923379316	Up_gills_Down_hemocyte
XM_027372953.1	-4.57599298177217	0.883973333543695	-6.60476170110822	2.3472810855987e-05	0.000137327468010795	3.01617987745243	673	185	486	1154	362	17	6	14	18	9	8.04223962375763	3.66522176191373	8.17013507330013	23.7951681963395	9.92432415549601	0.48319818794416	0.150202542419979	0.436309902482464	0.747009619411901	0.270087537611668	Up_gills_Down_hemocyte
XM_027372954.1	-6.05883187123591	-0.941980642367162	-9.29143794189741	7.02985392787727e-07	8.25438029547954e-06	6.29455177534094	355	110	261	382	157	4	1	0	2	4	4.2421917777622	2.17932104762438	4.38766513195748	7.87673678596334	4.30419583539468	0.113693691280979	0.0250337570699966	0	0.0830010688235445	0.120038905605186	Up_gills_Down_hemocyte
XM_027372955.1	-6.09059111766754	-0.441405993710622	-7.35379426256103	8.10289786192691e-06	5.67971626223112e-05	4.03997949576233	445	122	411	686	243	1	5	0	7	6	5.31767701719487	2.41706516191067	6.90931175951925	14.1451346470441	6.66190820382743	0.0284234228202447	0.125168785349983	0	0.290503740882406	0.180058358407778	Up_gills_Down_hemocyte
XM_027372956.1	-6.0407373284489	-0.633125986624895	-7.89739572053772	3.91199982557252e-06	3.19428102468278e-05	4.72353406539004	394	117	284	583	232	2	2	0	5	6	4.70823538151636	2.31800511429138	4.77431761485028	12.0213024770069	6.36034034274883	0.0568468456404894	0.0500675141399931	0	0.207502672058861	0.180058358407778	Up_gills_Down_hemocyte
XM_027372957.1	-5.90574724428685	-0.712244621338621	-7.63928384084445	5.50353519046252e-06	4.1642890195757e-05	4.40283900704975	342	100	316	536	182	5	10	0	1	2	4.08684390984415	1.9812009523858	5.31226889539679	11.0521751761161	4.98957733784606	0.142117114101223	0.250337570699965	0	0.0415005344117723	0.0600194528025928	Up_gills_Down_hemocyte
XM_027372962.1	-8.97836881959224	-1.50966764202836	-11.8925585127885	4.60416586420697e-08	1.25384357081376e-06	8.68372947031953	393	957	286	227	598	0	0	0	0	0	4.69628554552266	18.9600931143321	4.80793956988444	4.6806786660044	16.3943255386371	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027372966.1	-6.34449767494629	-2.37737779126875	-10.146424728382	2.69794435665757e-07	4.11147130919681e-06	7.09442835406144	73	121	176	121	37	0	2	0	0	0	0.872338027539832	2.39725315238682	2.95873204300581	2.4949873065486	1.01436462362805	0	0.0500675141399931	0	0	0	Up_gills_Down_hemocyte
XM_027372982.1	5.63632513945571	5.5618024975343	14.6702523867584	4.17717966688319e-09	2.73590455486995e-07	11.4507635546387	348	198	499	250	752	11187	12567	9405	7662	13483	4.15854292580632	3.92277788572388	8.38867778102215	5.15493245154669	20.6162755937376	317.972831090077	314.599225098647	293.106759489112	317.977094662999	404.621141068679	Down_gills_Up_hemocyte
XM_027372989.1	-8.09474451952039	-0.482682054167676	-8.23442298039689	2.53429952836314e-06	2.26456276191907e-05	5.13584583142825	1151	977	360	238	1109	6	0	6	0	0	13.7542612287445	19.3563333048093	6.05195190614825	4.90749569387245	30.4035234487433	0.170540536921468	0	0.18698995820677	0	0	Up_gills_Down_hemocyte
XM_027372990.1	2.37070874582479	8.27803571620724	8.40924821304013	2.03341909987996e-06	1.91618626401954e-05	5.2467983136299	6349	8462	7878	6241	7896	24093	27139	21632	21713	20858	75.869508723978	167.649224590886	132.436880879544	128.687733720412	216.470893734245	684.805526008155	679.391133122636	674.161129321475	901.101103682811	625.94287327824	Down_gills_Up_hemocyte
XM_027372991.1	2.09318723762242	7.75198998715798	7.1957293713697	1.00815485099819e-05	6.7785293403482e-05	3.58920526539853	4917	7234	6444	4946	4813	16890	19472	16179	13023	9217	58.7573435810049	143.320076895589	108.329939120054	101.9851836214	131.94964685194	480.071611433933	487.457317666973	504.218422304556	540.46145964451	276.599648240749	Down_gills_Up_hemocyte
XM_027372999.1	-4.69192690893994	4.69925351950964	-12.0709374031721	3.89178108220821e-08	1.11616764888798e-06	9.27198187251294	15171	5452	8536	6930	3393	96	156	122	343	213	181.290961860367	108.015075924074	143.498504085782	142.894727556874	93.0199775127016	2.72864859074349	3.90526610291946	3.80212915020433	14.2346833032379	6.39207172347613	Up_gills_Down_hemocyte
XM_027373015.1	-6.63892807642038	0.0463260250710523	-5.92669528563197	6.55621969507718e-05	0.000325082893337116	2.03228454764969	467	166	1072	1066	611	34	10	4	0	0	5.58057340905619	3.28879358096043	18.0213678983081	21.9806319733951	16.7507239199118	0.966396375888319	0.250337570699965	0.124659972137847	0	0	Up_gills_Down_hemocyte
XM_027373031.1	-5.36208581657392	-0.541551455607506	-3.79144852729057	0.00250619654107594	0.00750593866022441	-1.52042420454891	131	430	1284	290	33	0	0	8	29	8	1.56542851517422	8.51916409525893	21.5852951319287	5.97972164379416	0.904703583235824	0	0	0.249319944275693	1.2035154979414	0.240077811210371	Up_gills_Down_hemocyte
XM_027373032.1	2.17896020263681	0.0967770840623248	5.44428885720466	0.000141544962009884	0.000634855621253655	1.25337173895381	26	36	39	25	15	70	93	70	38	116	0.310695735836105	0.713232342858888	0.65562812316606	0.515493245154669	0.411228901470829	1.98963959741713	2.32813940750968	2.18154951241232	1.57702030764735	3.48112826255038	Down_gills_Up_hemocyte
XM_027373037.1	-5.80498897037639	2.10515207424446	-9.53963139808672	5.28704208993087e-07	6.6656428260084e-06	6.67280896856252	5279	1651	1918	666	1319	15	16	42	17	12	63.0831842107229	32.7096277238895	32.2434548777565	13.7327400509204	36.1607280693349	0.42635134230367	0.400540113119945	1.30892970744739	0.705509085000129	0.360116716815557	Up_gills_Down_hemocyte
XM_027373044.1	-8.76961021296928	-0.984173696129103	-9.13307462524948	8.45741859769018e-07	9.53653977407434e-06	6.14524824602407	243	621	1008	1221	334	4	0	0	0	0	2.90381014646821	12.3032579143158	16.9454653372151	25.176690093354	9.15669687275046	0.113693691280979	0	0	0	0	Up_gills_Down_hemocyte
XM_027373054.1	-10.2686783461599	-0.875742848153675	-12.9579339357877	1.73935050109601e-08	6.74911843597548e-07	9.51106822834273	810	511	1065	2331	1155	0	0	0	0	0	9.67936715489403	10.1239368666914	17.9036910556886	48.0645901782214	31.6646254132539	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027373061.1	5.6387461968787	4.13557050453619	11.1121062710357	9.86074690913899e-08	2.09102176132947e-06	8.35840250634676	193	24	199	211	228	4081	4375	3375	2677	6138	2.30631834678339	0.475488228572592	3.34538452589861	4.35076298910541	6.2506793023566	115.995988529419	109.522687181235	105.181851491308	111.096930620314	184.199700651157	Down_gills_Up_hemocyte
XM_027373062.1	5.34683623210878	3.92819412849821	11.8525925735794	4.78228465540645e-08	1.28722490340081e-06	9.06706949394928	147	36	130	235	234	3389	3717	2721	1876	4308	1.75662589107336	0.713232342858888	2.1854270772202	4.84563650445389	6.41517086294494	96.3269799378093	93.0504750291772	84.7999460467702	77.8550025564848	129.281901336785	Down_gills_Up_hemocyte
XM_027373063.1	5.4488718745629	3.88592888731859	11.3055478428502	8.13106395047297e-08	1.84045038192691e-06	8.54730746883846	153	24	198	179	202	3446	3806	2798	1893	4254	1.82832490703554	0.475488228572592	3.32857354838153	3.69093163530743	5.53788253980717	97.9471150385632	95.2784794084069	87.1996505104238	78.5605116414849	127.661376111115	Down_gills_Up_hemocyte
XM_027373064.1	5.3175593123694	3.90636530486339	11.7058845506716	5.502444563601e-08	1.40373136864241e-06	8.93003541075642	156	31	191	185	209	3437	3664	2716	1711	4303	1.86417441501663	0.614172295239598	3.21089670576199	3.81465001414455	5.72978936049355	97.691304233181	91.7236859044674	84.6441210815979	71.0074143785424	129.131852704778	Down_gills_Up_hemocyte
XM_027373065.1	5.58810148996521	4.36965022619828	11.7069608078777	5.4967553047722e-08	1.40373136864241e-06	8.93371501323105	191	37	212	274	272	4744	5053	4004	2960	7070	2.282418674796	0.733044352382746	3.56392723362063	5.64980596689517	7.45695074667104	134.840717859241	126.495574474693	124.784632109985	122.841581858846	212.168765657166	Down_gills_Up_hemocyte
XM_027373078.1	-5.57941527523176	1.41163420110642	-6.27258458419538	3.85197761126115e-05	0.000207725624759105	2.52820797279746	701	1260	2288	766	721	39	27	28	0	16	8.37683503158113	24.9631320000611	38.4635165590755	15.7947130315391	19.7664025306979	1.10851348998954	0.675911440889907	0.872619804964927	0	0.480155622420742	Up_gills_Down_hemocyte
XM_027373079.1	-4.71492424770387	1.37129376504398	-5.41963827883047	0.000147351704206931	0.000656594928034263	1.19008878725796	594	810	1543	699	429	45	46	26	0	34	7.09820258025562	16.047727714325	25.9393383088521	14.4131911345245	11.7611465820657	1.27905402691101	1.15155282521984	0.810289818896004	0	1.02033069764408	Up_gills_Down_hemocyte
XM_027373082.1	5.37106909674664	6.31112243120777	11.2950362931905	8.2161440467871e-08	1.84838222343676e-06	8.52554265826769	359	366	1105	993	950	16970	19269	13854	8617	29856	4.28999112173698	7.25119548573202	18.5761301563717	20.4753916975435	26.0444970931525	482.345485259552	482.375464981764	431.759813499432	357.610105026242	895.970391437105	Down_gills_Up_hemocyte
XM_027373083.1	-10.3672538812857	0.641519891684685	-12.7529838610446	2.08599832757391e-08	7.56942811597057e-07	9.37410240950054	2300	5384	3103	2548	2654	0	6	0	0	6	27.4846227855016	106.667859276451	52.1644632354945	52.5390715461639	72.7601003002387	0	0.150202542419979	0	0	0.180058358407778	Up_gills_Down_hemocyte
XM_027373107.1	-9.12205013340558	-1.46351851396722	-20.3496548155196	9.00428772066155e-11	3.91079389143304e-08	13.2094233609991	1012	372	348	429	358	0	0	0	0	0	12.0932340256207	7.37006754287517	5.8502201759433	8.84586408685412	9.81466311510379	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027373108.1	-8.31408666281752	-1.85360851694612	-19.0523687269579	1.96300692245975e-10	5.03565803580993e-08	12.670602407285	371	202	259	232	298	0	0	0	0	0	4.43338915366134	4.00202592381931	4.35404317692332	4.78377731503533	8.16974750922047	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027373115.1	-8.08662175757133	-1.95381698767364	-8.36574656294999	2.14727139247146e-06	1.99448058936442e-05	5.27765428660414	190	98	785	87	524	0	0	0	0	0	2.2704688388023	1.94157693333808	13.1966173509066	1.79391649313825	14.365596291381	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027373118.1	-5.63213488113745	1.09340490957752	-11.928165018687	4.45147942586969e-08	1.22760446734159e-06	8.83098778481388	1157	616	1283	513	727	6	12	20	6	8	13.8259602447067	12.2041978666965	21.5684841544117	10.5779213905738	19.9308940912862	0.170540536921468	0.300405084839959	0.623299860689234	0.249003206470634	0.240077811210371	Up_gills_Down_hemocyte
XM_027373119.1	-2.49816184495568	2.21349931529072	-6.22425088458659	4.14503133963193e-05	0.000221076039929275	2.36068788275274	592	821	742	339	617	75	72	47	43	86	7.07430290826823	16.2656598190874	12.4737453176722	6.99008840429731	16.9152154805001	2.13175671151835	1.80243050903975	1.4647546726197	1.78452297970621	2.58083647051149	Up_gills_Down_hemocyte
XM_027373120.1	-3.03235576445063	2.03469201420914	-7.17271133439034	1.04101825579294e-05	6.95392664900384e-05	3.77310712669354	668	818	756	340	720	57	48	43	34	50	7.98249044378915	16.2062237905158	12.7090990029113	7.0107081341035	19.7389872705998	1.62013510075395	1.20162033935983	1.34009470048185	1.41101817000026	1.50048632006482	Up_gills_Down_hemocyte
XM_027373121.1	-3.14224004495592	1.87773932572918	-6.40585034909111	3.15210987888498e-05	0.000175802847024381	2.67616579872625	615	905	718	282	654	37	57	43	17	59	7.34914913612325	17.9298686190915	12.0702818572623	5.81476380534467	17.9295801041282	1.05166664434905	1.4269241529898	1.34009470048185	0.705509085000129	1.77057385767649	Up_gills_Down_hemocyte
XM_027373122.1	-3.01979133282163	1.9313129944386	-6.77191595182661	1.839689999379e-05	0.000111846854142627	3.20997192917292	562	821	682	370	625	63	53	44	16	57	6.71580782845734	16.2656598190874	11.4650866666475	7.6293000282891	17.1345375612846	1.79067563767542	1.32678912470982	1.37125969351631	0.664008550588356	1.71055440487389	Up_gills_Down_hemocyte
