ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027372557.1	4.34864240749109	-0.526451337087065	8.80177475052439	1.46349302504803e-06	5.42709421021804e-06	5.726278282598	8	2	2	6	18	102	138	149	116	158	0.244355016786404	0.0546043667657918	0.0536931105323351	0.123658577697973	0.514003280146076	2.24179285448905	2.65183098525527	3.61579249366288	3.82731622787415	3.68491483851885	Down_ovary_Up_hemocyte
XM_027382877.1	1.73244806715127	5.58660611764699	8.80169760302707	1.46362700744903e-06	5.42709421021804e-06	5.34080757506489	697	888	833	1494	1244	3792	4548	3434	2121	5233	21.2894308375154	24.2443388440116	22.3631805367176	30.7909858467953	35.5233378056511	83.3419461198283	87.3951255140651	83.3330968002572	69.980497580354	122.045312341577	Down_ovary_Up_hemocyte
XM_027368467.1	1.82043214519504	3.92793871326703	8.79769230759891	1.470601120507e-06	5.45175613105351e-06	5.435360383639	183	295	346	551	245	1215	1518	1083	1133	1113	5.58962100898898	8.05414409795429	9.28890812209397	11.3559793852639	6.99615575754382	26.7037090020019	29.170140837808	26.2812300042745	37.3823214325983	25.9576595903258	Down_ovary_Up_hemocyte
XM_027381702.1	7.8636263343946	0.843884166445713	8.7974305001396	1.47105822468195e-06	5.45225291928572e-06	5.71648155450845	7	14	12	0	2	904	912	779	1081	2824	0.213810639688103	0.382230567360543	0.322158663194011	0	0.0571114755717863	19.8684386319422	17.5251439025566	18.9040426346536	35.6666279511375	65.8620221770711	Down_ovary_Up_hemocyte
XM_027354156.1	1.58083219569122	3.7389397940044	8.79688158474273	1.47201710115763e-06	5.45460882345959e-06	5.44464515445335	223	334	271	323	317	924	1079	895	736	1262	6.811396092921	9.11892924988723	7.27541647713141	6.65695343274089	9.05216887812812	20.3080058583126	20.7342437180467	21.7190220256931	24.2836615837532	29.432674216524	Down_ovary_Up_hemocyte
XM_027365640.1	2.98493200544428	0.70630096266489	8.79628510841472	1.47305981958527e-06	5.45727430417154e-06	5.70135596228132	16	19	20	34	22	193	232	204	85	319	0.488710033572807	0.518741484275022	0.536931105323351	0.700731940288515	0.628226231289649	4.24182373447438	4.45815064187843	4.95048099803508	2.80449896008019	7.43979641447793	Down_ovary_Up_hemocyte
XM_027357412.1	-3.3194706894835	5.83245028846458	-8.7917403451996	1.48103071188683e-06	5.48559992605141e-06	5.35062027749543	12236	9775	8034	4225	3471	867	1008	694	653	620	373.740998174804	266.878842567807	215.68522500839	87.0762484623228	99.1169658548351	19.0552392631569	19.3698958922994	16.8413422188056	21.5451508344984	14.4597924043145	Up_ovary_Down_hemocyte
XM_027381405.1	2.23154093249108	2.2109527692643	8.79136816388686	1.48168551252531e-06	5.48682094006245e-06	5.598989499585	72	89	84	107	56	460	582	478	364	279	2.19919515107763	2.42989432107773	2.25511064235807	2.20524463561386	1.59912131601002	10.1100462065193	11.1838089378157	11.5996564561802	12.0098543702258	6.50690658194152	Down_ovary_Up_hemocyte
XM_027379201.1	-5.54514063131816	-1.94422045911217	-8.78982267505882	1.48440790518832e-06	5.49569622642669e-06	5.71022791428172	57	96	50	68	71	4	0	2	3	0	1.74102949460313	2.62100960475801	1.34232776330838	1.40146388057703	2.02745738279841	0.0879134452740804	0	0.0485341274317165	0.0989823162381245	0	Up_ovary_Down_hemocyte
XM_027373919.1	2.25002802747469	3.40920010180706	8.78791067602071	1.48778333291114e-06	5.50698480870267e-06	5.47727165680891	115	225	120	368	175	1109	1207	890	544	1336	3.51260336630455	6.14299126115158	3.22158663194011	7.58439276547569	4.9972541125313	24.3740027022388	23.1939130377037	21.5976867071138	17.9487933445132	31.1585204067164	Down_ovary_Up_hemocyte
XM_027355315.1	-2.59135763180998	2.55148775353299	-8.78699642868136	1.48940024531967e-06	5.51176077626524e-06	5.56289756225306	371	541	477	862	602	109	170	168	36	80	11.3319639034695	14.7704812101467	12.8058068619619	17.7656156626088	17.1905541471077	2.39564138371869	3.26674831516954	4.07686670426418	1.18778779485749	1.86577966507284	Up_ovary_Down_hemocyte
XM_027374650.1	7.405610249158	1.37213488817746	8.78605651770099	1.49106451008845e-06	5.51670984602994e-06	5.69854158654579	8	15	0	10	33	1095	1438	980	2226	1630	0.244355016786404	0.409532750743438	0	0.206097629496622	0.942339346934473	24.0663056437795	27.6328475130223	23.7817224415411	73.4448786486883	38.015260675859	Down_ovary_Up_hemocyte
XM_027353721.1	-1.93930495133932	3.0039600422576	-8.78405145476596	1.49462146645391e-06	5.52865787952866e-06	5.49628504874217	676	677	543	573	502	156	182	158	157	207	20.6479989184511	18.4835781502205	14.577679509529	11.8093941701564	14.3349803685184	3.42862436568914	3.49734231388739	3.8341960671056	5.18007454979518	4.82770488337596	Up_ovary_Down_hemocyte
XM_027352087.1	4.68808044878825	2.88927745399619	8.78360942208337	1.4954068501131e-06	5.53035077704548e-06	5.60888492058945	145	28	14	57	154	1333	1574	1278	1586	2108	4.42893467925356	0.764461134721085	0.375851773726346	1.17475648813075	4.39758361902754	29.2971556375873	30.246246165158	31.0133074288668	52.3286511845551	49.1632941746692	Down_ovary_Up_hemocyte
XM_027366804.1	1.91093561097533	4.69556325818299	8.78324820794929	1.49604896756535e-06	5.53151321815629e-06	5.36423304266517	343	618	762	493	406	2399	2709	2268	1677	1633	10.4767213447171	16.8727493306297	20.4570751128197	10.1606131341835	11.5936295410726	52.7260888031297	52.0565952105546	55.0377005075665	55.3311147771116	38.0852274132993	Down_ovary_Up_hemocyte
XM_027370125.1	-4.20869854731956	4.18560635715873	-8.78230205728659	1.49773230750097e-06	5.5365241378048e-06	5.45344370147083	2610	2808	3271	3407	2261	96	127	112	829	180	79.7208242265641	76.6645309391717	87.8150822756341	70.2174623694991	64.5645231339044	2.10992268657793	2.44045315309724	2.71791113617612	27.3521133871351	4.19800424641388	Up_ovary_Down_hemocyte
XM_027354478.1	-2.51231148329921	2.48329574160731	-8.78064516074641	1.50068506198255e-06	5.54500994546868e-06	5.55779607472484	350	597	579	535	469	74	108	63	124	147	10.6905319844052	16.2994034795888	15.544155499111	11.0262231780693	13.3926410215839	1.62639873757049	2.07534598846065	1.52882501409907	4.09126907117581	3.42837013457134	Up_ovary_Down_hemocyte
XM_027376035.1	2.25249397767761	3.94025935009368	8.78081061235605	1.50038993043778e-06	5.54500994546868e-06	5.42314269402444	173	233	283	440	249	1168	1474	1095	1331	2204	5.28417723800598	6.36140872821474	7.59757514032542	9.06829569785137	7.11037870868739	25.6707260200315	28.3246295091759	26.5724347688648	43.9151543043145	51.4022297727566	Down_ovary_Up_hemocyte
XR_003475688.1	-4.96867623183973	2.26242301792686	-8.77938733167859	1.50293080595057e-06	5.55209223958314e-06	5.64389330180751	2438	855	679	812	921	37	35	38	37	30	74.4671913656565	23.343366792376	18.2288110257278	16.7351275151257	26.2998345008076	0.813199368785244	0.672565829593729	0.922148421202613	1.2207819002702	0.699667374402314	Up_ovary_Down_hemocyte
XR_003477593.1	-2.3456211901024	2.7629104187808	-8.77844948447103	1.50460759505037e-06	5.55707007364304e-06	5.52223939040946	527	616	442	668	622	110	95	114	140	196	16.0968867308043	16.8181449638639	11.8661774276461	13.7673216503744	17.7616689028255	2.41761974503721	1.82553582318298	2.76644526360784	4.61917475777914	4.57116017942845	Up_ovary_Down_hemocyte
XM_027351123.1	-2.72876248772788	3.32106872574741	-8.77791841430778	1.50555799162222e-06	5.55936348109954e-06	5.47861594445827	1058	997	1107	1020	757	245	305	214	89	73	32.3159509700019	27.2202768327472	29.7191366796475	21.0219582086555	21.6166935039211	5.38469852303743	5.86093080074535	5.19315163519366	2.93647538173103	1.70252394437896	Up_ovary_Down_hemocyte
XM_027374568.1	10.8499368873715	1.42818238633194	8.77357978488302	1.51334650020694e-06	5.58690050120153e-06	5.68787707495574	0	0	2	15	7	9642	11071	8434	2899	1010	0	0	0.0536931105323351	0.309146444244933	0.199890164501252	211.915359833171	212.742179983776	204.668415379548	95.6499115914409	23.5554682715446	Down_ovary_Up_hemocyte
XM_027373893.1	-1.99564876475064	1.85021275090073	-8.7728815927378	1.5146038927834e-06	5.59031948615919e-06	5.59646530396218	262	274	275	298	250	100	108	67	63	51	8.00262679975472	7.48079824691347	7.38280269819608	6.14170935899934	7.13893444647328	2.19783613185201	2.07534598846065	1.6258932689625	2.07862864100061	1.18943453648393	Up_ovary_Down_hemocyte
XM_027359420.1	-2.02236591305641	2.65639734411289	-8.77124190061823	1.51756126373311e-06	5.59688270871509e-06	5.51672730000181	415	361	541	519	580	126	158	140	133	103	12.6759164957947	9.85608820122542	14.5239863989966	10.6964669708747	16.562327915818	2.76927352613353	3.03615431645169	3.39738892022015	4.38821601989018	2.40219131878128	Up_ovary_Down_hemocyte
XM_027365275.1	1.9120675636458	3.64519775169395	8.77116021377315	1.51770875704179e-06	5.59688270871509e-06	5.42754021510469	149	238	190	405	298	981	1123	895	853	1305	4.55111218764677	6.49791964512922	5.10084550057183	8.34695399461319	8.50960986019615	21.5607724534682	21.5797550466788	21.7190220256931	28.1439719170401	30.4355307865006	Down_ovary_Up_hemocyte
XM_027373187.1	1.83846677496672	4.3600965991322	8.77142062223178	1.51723861858193e-06	5.59688270871509e-06	5.37056310281925	381	329	598	505	299	1853	1998	1662	1487	1230	11.6374076744525	8.98241833297275	16.0542400491682	10.4079302895794	8.53816559798205	40.7259035232178	38.393900786522	40.3318598957564	49.062234748697	28.6863623504949	Down_ovary_Up_hemocyte
XM_027378477.1	3.7458926539911	1.79384451777641	8.77149193240858	1.51710990323742e-06	5.59688270871509e-06	5.64223420749258	26	55	33	63	17	441	499	400	513	973	0.794153804555812	1.50162008605927	0.885936323783529	1.29841506582872	0.485447542360183	9.69245734146737	9.58886711335059	9.70682548634329	16.9259760767193	22.6925451764484	Down_ovary_Up_hemocyte
XM_027358208.1	3.67966775239521	2.01677239330577	8.77060580885759	1.5187101936649e-06	5.59935209047306e-06	5.62938612555748	17	23	35	148	60	679	805	557	314	900	0.519254410671108	0.627950217806606	0.939629434315864	3.05024491655001	1.71334426715359	14.9233073352752	15.4690140806558	13.516754489733	10.3601490995904	20.9900212320694	Down_ovary_Up_hemocyte
XM_027362736.1	5.56365918503984	2.702716878652	8.77016891657335	1.51949986315778e-06	5.60094450715773e-06	5.62889739101818	48	60	30	23	29	2185	2579	2083	477	3782	1.46613010071842	1.63813100297375	0.805396657985027	0.474024547842231	0.828116395790901	48.0227194809664	49.5584935577779	50.5482937201327	15.7381882818618	88.2047336663183	Down_ovary_Up_hemocyte
XM_027368341.1	-1.91430666117821	2.10166591107557	-8.7699996531752	1.51980591989779e-06	5.60094450715773e-06	5.56733994128009	253	350	284	427	271	67	111	105	85	102	7.72772740587001	9.55576418401356	7.62442169559158	8.80036877950576	7.73860493997704	1.47255020834085	2.13299448814011	2.54804169016511	2.80449896008019	2.37886907296787	Up_ovary_Down_hemocyte
XM_027357407.1	-1.69917306654272	2.37428286805276	-8.76834416796405	1.5228028028757e-06	5.61076360229855e-06	5.53419739403109	295	297	323	538	340	130	142	118	112	104	9.01059124399863	8.10874846472008	8.67143735097212	11.0880524669183	9.70895084720366	2.85718697140761	2.72869565149456	2.86351351847127	3.69533980622331	2.42551356459469	Up_ovary_Down_hemocyte
XM_027382461.1	1.91081890725904	1.71211534009397	8.76737002061786	1.5245692377005e-06	5.61604581667668e-06	5.60707246685959	58	45	60	86	74	314	293	246	203	285	1.77157387170143	1.22859825223032	1.61079331597005	1.77243961367095	2.11312459615609	6.90120545401532	5.6303368020275	5.96969767410113	6.69780339877975	6.64684005682198	Down_ovary_Up_hemocyte
XM_027353839.1	1.97688167084406	5.17991186987136	8.76635586075839	1.52641056207496e-06	5.621601535359e-06	5.31755015206869	542	635	689	1074	598	2733	2948	2427	2427	5193	16.5550523872788	17.3368864481389	18.4972765783894	22.1348854079372	17.0763311959641	60.0668614835155	56.6492590183518	58.8961636383879	80.0766938366427	121.11242250904	Down_ovary_Up_hemocyte
XM_027365168.1	-6.14640265361784	-1.90258712676367	-8.76468946904695	1.52944126822886e-06	5.6315342355143e-06	5.68275999746494	98	72	64	74	134	0	12	2	0	0	2.99334895563344	1.9657572035685	1.71817953703472	1.525122458275	3.82646886330968	0	0.23059399871785	0.0485341274317165	0	0	Up_ovary_Down_hemocyte
XM_027358900.1	-9.60698115647655	2.66596779992037	-8.76433066363467	1.530094679894e-06	5.63271110890298e-06	5.66848572463607	8381	9664	5903	5787	5465	58	64	71	0	0	255.992424460856	263.848300212306	158.475215736187	119.268698189695	156.057106999906	1.27474495647417	1.22983465982853	1.72296152382593	0	0	Up_ovary_Down_hemocyte
XM_027371893.1	-2.64603056560907	3.85855323872716	-8.76281369887136	1.53286049623261e-06	5.64166213171762e-06	5.4083787075787	1661	1443	1615	1171	999	206	269	224	375	186	50.734210360277	39.3970506215188	43.3571867548606	24.1340324140544	28.5271820481072	4.52754243161514	5.1691488045918	5.43582227235224	12.3727895297656	4.33793772129434	Up_ovary_Down_hemocyte
XM_027369461.1	-4.03760128580551	3.66070487023083	-8.76229935354255	1.53379949627953e-06	5.64388715650177e-06	5.47692015816731	1493	1961	1960	2941	1939	272	292	206	15	120	45.6027550077626	53.5395816138588	52.6192483216884	60.6133128349566	55.3695755668468	5.97811427863747	5.61112063546768	4.9990151254668	0.494911581190622	2.79866949760925	Up_ovary_Down_hemocyte
XM_027379518.1	-2.35300646433889	2.41341280987039	-8.76109590246227	1.53599895321798e-06	5.65074827459197e-06	5.53742015425746	460	490	621	413	332	103	139	70	92	97	14.0504134652182	13.378069857619	16.67171082029	8.51183209821049	9.48050494491652	2.26377121580757	2.67104715181509	1.69869446011008	3.03545769796915	2.26225784390081	Up_ovary_Down_hemocyte
XM_027365444.1	-7.57502135451658	-1.33437911834235	-8.75967506114977	1.53860007169292e-06	5.65860580613907e-06	5.6765829673625	362	58	131	523	250	4	4	0	0	0	11.0570645095848	1.58352663620796	3.51689873986795	10.7789060226733	7.13893444647328	0.0879134452740804	0.0768646662392833	0	0	0	Up_ovary_Down_hemocyte
XM_027379413.1	5.17293424592234	-0.722210404559191	8.75956298207116	1.53880545448132e-06	5.65860580613907e-06	5.6771024287988	2	8	8	8	0	178	173	146	157	117	0.0610887541966009	0.218417467063167	0.21477244212934	0.164878103597298	0	3.91214831469658	3.324396814849	3.5429913025153	5.18007454979518	2.72870276016902	Down_ovary_Up_hemocyte
XM_027364497.1	-5.71125652725016	2.34887059515877	-8.75655668253563	1.5443254239529e-06	5.67766699982682e-06	5.62354169749641	846	671	975	4161	2202	33	27	42	16	34	25.8405430251622	18.3197650499231	26.1753913845134	85.7572236335444	62.8797346045367	0.725285923511164	0.518836497115162	1.01921667606605	0.52790568660333	0.792956357655955	Up_ovary_Down_hemocyte
XM_027372998.1	-2.00917622334162	3.77849900851705	-8.75432241473926	1.54844158972341e-06	5.69155997093935e-06	5.3905214745642	1074	1208	1203	1015	738	302	329	255	321	237	32.8046610035747	32.9810375265382	32.2964059851996	20.9189093939071	21.0741344859891	6.63746511819307	6.32211879818105	6.18810124754385	10.5911078374793	5.52737225777828	Up_ovary_Down_hemocyte
XM_027383232.1	-2.00851740462879	2.37574742307135	-8.75231169089768	1.55215597968708e-06	5.70397041751296e-06	5.52148662696284	463	288	437	440	354	111	129	99	104	99	14.1420465965131	7.86302881427402	11.7319446513152	9.06829569785137	10.1087311762062	2.43959810635573	2.47888548621689	2.40243930786996	3.43138696292165	2.30890233552763	Up_ovary_Down_hemocyte
XM_027376898.1	2.62935708222516	6.07136639070302	8.75164666626835	1.55338657423882e-06	5.70724982370566e-06	5.28550769295438	504	940	763	2484	1179	7754	9278	6854	3497	9936	15.3943660575434	25.6640523799221	20.4839216680858	51.1946511669609	33.667214849568	170.420213663805	178.287593342018	166.326454708492	115.38038662824	231.729834402046	Down_ovary_Up_hemocyte
XM_027357190.1	-1.74980009806017	1.91573404767692	-8.74936816282882	1.55761076751285e-06	5.72152409703513e-06	5.55660875270094	206	222	271	369	260	83	107	81	58	109	6.29214168224989	6.06108471100289	7.27541647713141	7.60500252842535	7.42449182433221	1.82420398943717	2.05612982190083	1.96563216098452	1.91365811393707	2.54212479366174	Up_ovary_Down_hemocyte
XM_027375387.1	-3.23961323142027	1.42813738146079	-8.74466789379738	1.56636370867065e-06	5.75242384849122e-06	5.61597045740692	358	327	295	316	254	28	30	24	79	40	10.9348870011916	8.92781396620696	7.91973380351943	6.51268509209326	7.25315739761685	0.615394116918563	0.576484996794625	0.582409529180598	2.60653432760394	0.932889832536418	Up_ovary_Down_hemocyte
XR_003476489.1	6.66550292620063	-0.746210103135345	8.74282083738919	1.56981775623317e-06	5.76260053000539e-06	5.65628103635109	4	0	10	4	0	348	314	277	305	110	0.122177508393202	0	0.268465552661675	0.0824390517986488	0	7.648469738845	6.03387629978374	6.72197664929273	10.063202150876	2.56544703947515	Down_ovary_Up_hemocyte
XM_027372843.1	-3.00686988807422	3.17739872521715	-8.74025663079507	1.57462643820576e-06	5.77773888774129e-06	5.45297578303988	623	859	939	1724	934	177	189	198	134	48	19.0291469322412	23.4525755259076	25.2089153949313	35.5312313252176	26.6710590920242	3.89016995337806	3.63185547980614	4.80487861573993	4.42121012530289	1.1194677990437	Up_ovary_Down_hemocyte
XM_027374381.1	-4.11849774048683	3.49404960637984	-8.7402658487276	1.57460912347043e-06	5.77773888774129e-06	5.46932059276446	1367	1961	1704	2551	1830	185	275	210	12	110	41.7541634933767	53.5395816138588	45.7465301735495	52.5755052845883	52.2570001481844	4.06599684392622	5.28444580395073	5.09608338033023	0.395929264952498	2.56544703947515	Up_ovary_Down_hemocyte
XM_027356101.1	1.76374952454556	3.25455177472265	8.73694817783664	1.58085415765967e-06	5.79932911097976e-06	5.41640861196707	184	175	209	210	198	837	978	671	697	554	5.62016538608728	4.77788209200678	5.61093005062902	4.32805021942906	5.65403608160684	18.3958884236013	18.7934108955048	16.2831997533409	22.9968914726576	12.9205241806294	Down_ovary_Up_hemocyte
XM_027363464.1	-4.83447714316682	-1.45860435012808	-8.73404611476513	1.58633864452285e-06	5.81818400919869e-06	5.64657198713717	65	89	60	71	85	5	2	2	0	10	1.98538451138953	2.42989432107773	1.61079331597005	1.46329316942602	2.42723771180092	0.109891806592601	0.0384323331196416	0.0485341274317165	0	0.233222458134105	Up_ovary_Down_hemocyte
XM_027373225.1	2.78170204594637	3.15742289957882	8.73314530070656	1.58804520095063e-06	5.82317748066968e-06	5.44898401146967	223	100	169	106	89	922	1009	804	716	1579	6.811396092921	2.73021833828959	4.53706783998232	2.18463487266419	2.54146066294449	20.2640491356755	19.3891120588592	19.51071922755	23.623779475499	36.8258261393751	Down_ovary_Up_hemocyte
XM_027373930.1	-2.56546454989064	3.46870234913442	-8.73239358688826	1.58947079938879e-06	5.82591790401529e-06	5.4025698369499	1379	872	1246	973	715	162	252	207	227	131	42.1206960185563	23.8075039098852	33.4508078616448	20.0532993500213	20.4173525169136	3.56049453360026	4.84247397307485	5.02328218918265	7.48966192868475	3.05521420155677	Up_ovary_Down_hemocyte
XR_003475737.1	7.18088186479362	-2.59715427155233	8.73238714401039	1.58948302400512e-06	5.82591790401529e-06	5.64534160432925	0	0	0	0	0	48	41	37	190	325	0	0	0	0	0	1.05496134328897	0.787862828952654	0.897881357486755	6.26888002841455	7.5797298893584	Down_ovary_Up_hemocyte
XM_027376918.1	-1.95623272804028	4.72701294732604	-8.73172944010581	1.59073147164764e-06	5.82922770554917e-06	5.29228542613907	2120	1333	1913	2317	2322	594	773	642	501	378	64.7540794483969	36.3938104494002	51.3574602241785	47.7528207543673	66.3064231388438	13.0551466232009	14.8540967507415	15.579454905581	16.5300468117668	8.81580891746915	Up_ovary_Down_hemocyte
XM_027371531.1	3.57846978492221	0.468037028921742	8.72934026084406	1.59527544301808e-06	5.84460987862137e-06	5.62901584985578	19	14	9	10	29	197	251	189	96	326	0.580343164867708	0.382230567360543	0.241618997395508	0.206097629496622	0.828116395790901	4.32973717974846	4.82325780651503	4.58647504229721	3.16743411961998	7.60305213517181	Down_ovary_Up_hemocyte
XM_027361892.1	2.13710815909913	2.69755005754573	8.72694007894605	1.5998543545614e-06	5.8601133564627e-06	5.46872934706358	155	149	69	126	107	632	704	588	464	474	4.73437845023657	4.06802532405149	1.85241231336556	2.59683013165744	3.05546394309056	13.8903243533047	13.5281812581139	14.2690334649246	15.3092649114966	11.0547445155566	Down_ovary_Up_hemocyte
XM_027355047.1	-2.24896685186736	1.81226224364698	-8.72555438332778	1.60250430851388e-06	5.86727277200514e-06	5.5471990290602	271	210	315	316	337	66	77	68	75	53	8.27752619363942	5.73345851040814	8.45666490884278	6.51268509209326	9.62328363384598	1.45057184702233	1.4796448251062	1.65016033267836	2.47455790595311	1.23607902811075	Up_ovary_Down_hemocyte
XM_027357645.1	-1.79809977875869	4.94133137245748	-8.72568707968037	1.60225034122042e-06	5.86727277200514e-06	5.26874178749596	2208	1440	1948	3364	2191	730	749	637	726	622	67.4419846330474	39.3151440713701	52.2970896584944	69.3312425626637	62.5656214888918	16.0442037625197	14.3929087533058	15.4581195870017	23.9537205296261	14.5064368959413	Up_ovary_Down_hemocyte
XM_027352454.1	-2.00074588421361	2.72798043013991	-8.7253070205358	1.60297785089665e-06	5.86773345637332e-06	5.4520542554269	470	405	440	659	535	150	173	109	173	106	14.3558572362012	11.0573842700728	11.8124843171137	13.5818337838274	15.2773197154528	3.29675419777802	3.324396814849	2.64510994502855	5.70798023639851	2.47215805622151	Up_ovary_Down_hemocyte
XM_027364714.1	-2.41710268667589	5.05116691543743	-8.7236993219144	1.60605922919417e-06	5.87676386715334e-06	5.27354996689865	2593	1476	2718	4123	4685	692	775	631	424	533	79.2015698158931	40.2980226731543	72.9689372134434	84.9740526414573	133.783631526909	15.2090260324159	14.8925290838611	15.3125172047065	13.9895006949883	12.4307570185478	Up_ovary_Down_hemocyte
XM_027374947.1	2.40498249457678	4.10284427612838	8.72347504928652	1.60648958335872e-06	5.87676386715334e-06	5.34286773953257	212	195	182	623	360	1639	1803	1412	1238	2448	6.47540794483969	5.3239257596647	4.88607305844249	12.8398823176396	10.2800656029215	36.0225342010545	34.6467483073569	34.2650939667918	40.8467025009327	57.0928577512288	Down_ovary_Up_hemocyte
XM_027376487.1	-1.55037886924783	2.90249349089995	-8.72363074945518	1.60619079897847e-06	5.87676386715334e-06	5.42444718149769	371	537	552	530	445	173	229	180	136	205	11.3319639034695	14.6612724766151	14.8192985069245	10.923174363321	12.7073033147224	3.80225650810398	4.40050214219897	4.36807146885448	4.48719833612831	4.78106039174914	Up_ovary_Down_hemocyte
XM_027371576.1	1.54184173776244	4.2010499594602	8.72267006078158	1.60803528501355e-06	5.88114335383693e-06	5.31554646307732	341	403	323	626	387	1427	1547	1222	1273	1145	10.4156325905205	11.002779903307	8.67143735097212	12.9017116064885	11.0510705231406	31.3631216015282	29.7274096680428	29.6543518607788	42.0014961903775	26.703971456355	Down_ovary_Up_hemocyte
XM_027377168.1	8.28368483949438	-0.970484366546608	8.72066294221513	1.61189620884645e-06	5.89398667915141e-06	5.62899298693564	0	2	0	4	0	247	278	154	802	959	0	0.0546043667657918	0	0.0824390517986488	0	5.42865524567447	5.34209430363019	3.73712781224217	26.4612725409919	22.3660337350606	Down_ovary_Up_hemocyte
XM_027352485.1	-1.9109659157841	8.97054070771619	-8.71986171151807	1.61344024274505e-06	5.8983544402779e-06	5.26268670583555	36164	37882	39506	32905	36625	13857	15238	12702	4859	11423	1104.60685338294	1034.26131091086	1060.60001234522	678.164249858635	1045.85389640834	304.554152790733	292.81594603855	308.240243318831	160.318358200349	266.410013926588	Up_ovary_Down_hemocyte
XM_027359768.1	-2.02084263027098	3.95198683376315	-8.7141833171652	1.62442849148867e-06	5.93723863848197e-06	5.32651266570278	1061	1359	1347	1228	896	291	318	265	413	347	32.4075841012968	37.1036672173555	36.1623099435277	25.3087889021852	25.5859410561602	6.39570314368935	6.11074096602302	6.43077188470243	13.6265655354485	8.09281929725343	Up_ovary_Down_hemocyte
XM_027355518.1	-2.11064591913743	5.19915990378659	-8.71122197265644	1.63019078696055e-06	5.95700942614968e-06	5.24388065180772	3171	3229	2787	2712	2587	1024	1150	925	439	448	96.8562197787107	88.1587501433708	74.821349526809	55.8936771194839	73.8736936521055	22.5058419901646	22.0985915437939	22.4470339371689	14.4844122761789	10.4483661244079	Up_ovary_Down_hemocyte
XM_027362320.1	1.98408995081822	4.01867014222867	8.70989403184394	1.63278185667293e-06	5.9651859344784e-06	5.32201057749912	169	268	279	525	403	1600	1804	1320	731	1600	5.16199972961277	7.3169851466161	7.49018891926075	10.8201255485727	11.5079623277149	35.1653781096322	34.6659644739168	32.0325241049329	24.1186910566897	37.3155933014567	Down_ovary_Up_hemocyte
XM_027374212.1	6.41617485685938	-1.85452140505013	8.70744770847009	1.63756667221018e-06	5.98137177349499e-06	5.61663986754091	9	1	0	0	0	124	187	85	127	55	0.274899393884704	0.0273021833828959	0	0	0	2.72531680349649	3.59342314668649	2.06270041584795	4.19025138741393	1.28272351973757	Down_ovary_Up_hemocyte
XM_027378031.1	-2.30245372137676	3.21087389160923	-8.70723356240792	1.63798623992326e-06	5.98160956474899e-06	5.38858720144162	966	577	733	751	873	181	165	172	208	153	29.5058682769582	15.7533598119309	19.6785250101008	15.4779319751963	24.9291590870847	3.97808339865214	3.17066748237044	4.17393495912762	6.8627739258433	3.5683036094518	Up_ovary_Down_hemocyte
XM_027364443.1	-2.29610532733639	5.09825520899235	-8.70305032825334	1.64620543616372e-06	6.0103238284861e-06	5.24173227555276	3739	2533	2658	2808	2593	710	663	557	916	484	114.205425970545	69.1564305088753	71.3581438974734	57.8722143626515	74.0450280788209	15.6046365361493	12.7403184291612	13.516754489733	30.2226005580407	11.2879669736907	Up_ovary_Down_hemocyte
XM_027360075.1	3.92158101517408	0.796857180168984	8.70244592736898	1.6473966104701e-06	6.01337179357192e-06	5.59059950926606	31	15	23	7	16	372	397	342	203	164	0.946875690047314	0.409532750743438	0.617470771121854	0.144268340647635	0.45689180457429	8.17595041048948	7.62881812424887	8.29933579082352	6.69780339877975	3.82484831339931	Down_ovary_Up_hemocyte
XM_027358021.1	-2.32109144628755	5.32776973208467	-8.70173185344039	1.64880512300132e-06	6.01721160264862e-06	5.23012213663625	3783	3418	3746	3720	2359	763	874	709	1087	479	115.549378562871	93.3188628027382	100.567196027064	76.6683181727434	67.3629854369219	16.7694896860308	16.7949295732834	17.2053481745435	35.8645925836138	11.1713557446236	Up_ovary_Down_hemocyte
XM_027351985.1	4.00817804668831	2.09435610193232	8.70103353716203	1.65018380211741e-06	6.02094089961758e-06	5.54660972644712	37	12	16	121	105	749	938	758	497	737	1.13014195263712	0.327626200594751	0.429544884258681	2.49378131690913	2.99835246751878	16.4617926275716	18.0247642331119	18.3944342966205	16.398070390116	17.1884951644835	Down_ovary_Up_hemocyte
XM_027368010.1	5.73067343220767	-1.52332385497465	8.69991463644634	1.65239541402723e-06	6.02770700642229e-06	5.60784218152608	6	2	4	0	0	99	121	74	101	149	0.183266262589803	0.0546043667657918	0.10738622106467	0	0	2.17585777053349	2.32515615373832	1.79576271497351	3.33240464668352	3.47501462619816	Down_ovary_Up_hemocyte
