ID	logFC	logCPM	PValue	FDR	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XM_027367644.1	5.20191029965245	3.79408063234373	3.5662978727297e-26	1.14807358441337e-24	57	52	50	174	107	1444	209	318	371	752	0.54509734917412	0.44741983629089	0.428230841955436	1.23679152355083	1.00857734043793	18.9554207991031	21.2134283296328	24.7734946984607	34.9735041636476	35.5531761600411	Down_ovary_Up_muscle
XM_027367652.1	-3.37371237070838	0.208206819650774	9.16077849288718e-06	3.70203684110456e-05	135	93	339	240	343	31	0	4	0	2	1.29102003751765	0.800193168751015	2.90340510845785	1.70591934282873	3.23310306327298	0.40693770413587	0	0.311616285515229	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027367662.1	2.76949078596687	2.67944333966121	1.92993409208009e-14	2.10107361868459e-13	240	166	165	210	168	510	112	159	111	322	2.29514673336472	1.42830178508246	1.41316177845294	1.49267942497514	1.58356068405207	6.69478158417076	11.3679615929133	12.3867473492304	10.4637707875064	15.223567451507	Down_ovary_Up_muscle
XM_027367665.1	11.555870914225	6.06968963690521	1.37712418694924e-10	1.04786631316047e-09	0	7	18	0	0	344	1345	1651	3923	697	0	0.0602295933468506	0.154163103103957	0	0	4.51569581363675	136.517038772039	128.619621846411	369.814169363853	32.9528773717403	Down_ovary_Up_muscle
XM_027367683.1	-3.5277799610051	2.8731914349604	1.85823691579456e-06	8.49096116725781e-06	1258	514	1108	3571	1642	231	9	2	4	23	12.0303941273867	4.42257299718303	9.48959545773245	25.3826582218392	15.4774204953185	3.03234224694793	0.913496913716245	0.155808142757615	0.377072821171402	1.08739767510764	Up_ovary_Down_muscle
XM_027367684.1	2.85236028007917	1.175658660094	0.00136200144418998	0.00336456919260055	29	40	59	145	62	158	20	7	6	308	0.27733023028157	0.344169104839146	0.505312393507414	1.03065960295902	0.584409300066837	2.07406958882153	2.02999314159166	0.545328499651652	0.565609231757103	14.5616732144849	Down_ovary_Up_muscle
XM_027367702.1	2.4936438342669	4.13194484139564	1.54327575523068e-07	8.23678571687073e-07	383	618	618	1034	513	3191	167	252	152	1184	3.66267166199453	5.31741266976481	5.29293320656919	7.34966916868711	4.83551566023044	41.8883294805665	16.9504427322903	19.6318259874595	14.3287672045133	55.9773411881499	Down_ovary_Up_muscle
XM_027367707.1	4.54932354718249	5.24310521487701	8.12126687927413e-12	7.01624204160241e-11	295	215	272	649	415	2051	1453	964	1041	346	2.8211178597608	1.84990893851041	2.32957578023757	4.61309022289936	3.91177192786673	26.9235235865377	147.479001736634	75.0995248091703	98.1332017098574	16.3582432864019	Down_ovary_Up_muscle
XM_027367711.1	-2.0483981192277	1.70959638754276	5.32554044755253e-06	2.24126338444913e-05	602	765	631	565	436	150	15	20	6	11	5.75699305618983	6.58223413004867	5.4042732254776	4.0160184529093	4.10971701337324	1.96905340710905	1.52249485619374	1.55808142757615	0.565609231757103	0.520059757660176	Up_ovary_Down_muscle
XM_027367712.1	-3.31723866911531	3.33830918513948	1.14140861027428e-09	7.87638366420596e-09	2340	3076	1756	1548	1741	199	20	20	3	53	22.377680650306	26.4666041621304	15.0394671694749	11.0031797612453	16.4105901841349	2.612277520098	2.02999314159166	1.55808142757615	0.282804615878552	2.5057424687263	Up_ovary_Down_muscle
XM_027367732.1	-3.15593255699574	8.59369263562654	0.000381361938494367	0.0010889823445387	91345	94117	100471	52941	58649	21166	386	508	264	168	873.542409830001	809.804091003649	860.495618442092	376.304483036233	552.82291999387	277.846562765801	39.178867632719	39.5752682604341	24.8868061973125	7.94273084426451	Up_ovary_Down_muscle
XM_027367733.1	7.03707356477871	9.30235932161554	2.37577421918511e-14	2.55710222123941e-13	722	481	1559	1679	1207	67748	22045	18412	17109	1961	6.90456642287219	4.13863348569074	13.3522376521705	11.9343274025393	11.3771294383979	889.329534832158	2237.5599403194	1434.3697622266	1612.83472435538	92.7124713428732	Down_ovary_Up_muscle
XM_027367736.1	-1.67096438562927	0.702426171298182	0.000118778595352681	0.000386839238561068	262	299	267	318	241	60	12	3	10	13	2.50553518392315	2.57266405867262	2.28675269604203	2.26034312924807	2.27165550509851	0.787621362843619	1.21799588495499	0.233712214136422	0.942682052928506	0.614616077234754	Up_ovary_Down_muscle
XM_027367738.1	-5.04089441630032	3.8819468194951	0.000426917256545836	0.00120122713929023	3112	2871	3143	3457	3857	317	0	0	0	0	29.7604026426292	24.7027374998297	26.9185907253187	24.5723465339955	36.3559140380289	4.16126620035712	0	0	0	0	Up_ovary_Down_muscle
XM_027367739.1	4.54546414007179	5.61129979323934	4.58434917198499e-12	4.06168769415781e-11	149	186	313	1544	360	4260	901	1468	1044	2307	1.42490359696393	1.60038633750203	2.68072507064103	10.9747477721982	3.39334432296873	55.9211167618969	91.4511910287041	114.363176784089	98.416006325736	109.070714629275	Down_ovary_Up_muscle
XM_027367743.1	6.29344543665704	7.69766592436887	2.2356036566051e-17	3.17152586538723e-16	882	209	374	1066	543	9809	4405	3134	6078	13906	8.43466424511534	1.79828357278454	3.20316669782666	7.57712508106428	5.11829435381117	128.762965802218	447.105989435562	244.151359701182	572.962151769946	657.450090002037	Down_ovary_Up_muscle
XM_027367744.1	5.63723819652037	1.45301934548897	3.3510687371717e-10	2.45405852090665e-09	10	35	14	1	2	147	86	104	52	81	0.0956311138901966	0.301147966734253	0.119904635747522	0.00710799726178638	0.0188519129053818	1.92967233896687	8.72897050884412	8.10202342339597	4.90194667522823	3.82953094277039	Down_ovary_Up_muscle
XM_027367749.1	5.78800946333177	4.94044449242865	1.21376914283835e-12	1.13324941820517e-11	50	141	125	135	184	930	300	407	481	3853	0.478155569450983	1.21319609455799	1.07057710488859	0.959579630341161	1.73437598729513	12.2081311240761	30.4498971238748	31.7069570511746	45.3430067458611	182.162749660424	Down_ovary_Up_muscle
XM_027367763.1	-3.06482162643161	1.81300973254035	8.12925600273561e-06	3.32102163832687e-05	446	601	585	1035	956	151	2	2	10	4	4.26514767950277	5.17114080020817	5.0103008508786	7.3567771659489	9.01121436877252	1.98218042982311	0.202999314159166	0.155808142757615	0.942682052928506	0.189112639149155	Up_ovary_Down_muscle
XM_027367782.1	-2.46634344797966	4.54036878334325	6.95208031361957e-15	7.85712079289062e-14	4551	4605	5335	5292	3166	504	77	78	97	127	43.5217199314285	39.6224681946067	45.692230836645	37.6155215093735	29.8425781292194	6.6160194478864	7.81547359512787	6.07651756754697	9.1440159134065	6.00432629298567	Up_ovary_Down_muscle
XM_027367783.1	-5.11736780150766	4.95599135239408	3.93130403456478e-07	1.97802422587773e-06	5916	7054	7550	8439	6269	541	4	2	4	8	56.5753669774403	60.6942216383835	64.6628571352708	59.9843888922152	59.0913210019194	7.10171928830663	0.405998628318331	0.155808142757615	0.377072821171402	0.37822527829831	Up_ovary_Down_muscle
XM_027367789.1	2.30965188995031	9.5999739221513	2.93604991847304e-05	0.000108511829324553	42815	32382	34991	20513	17936	47677	17043	21264	17368	17103	409.444614120877	278.622098822531	299.684507817253	145.806347831024	169.063954935464	625.857061938254	1729.85865560733	1656.55217379896	1637.25018952623	808.598366842	Down_ovary_Up_muscle
XM_027367792.1	7.80033109784309	2.54459888998733	1.84212325772564e-18	2.90272113335307e-17	6	0	1	18	6	321	76	151	95	546	0.0573786683341179	0	0.00856461683910871	0.127943950712155	0.0565557387161455	4.21377429121336	7.71397393804829	11.7635147781999	8.9554795028208	25.8138752438597	Down_ovary_Up_muscle
XM_027367819.1	-1.99161018360413	2.62576747856674	7.71939220402316e-08	4.27390006502123e-07	1008	1691	871	1175	933	240	29	22	30	34	9.63961628013181	14.5497489070749	7.45978126686369	8.35189678259899	8.79441737036062	3.15048545137448	2.9434900553079	1.71388957033376	2.82804615878552	1.60745743276782	Up_ovary_Down_muscle
XM_027367852.1	6.78073233982497	3.14516294148115	8.61351044822327e-18	1.26744198725718e-16	16	7	25	25	20	771	248	406	201	53	0.153009782224315	0.0602295933468506	0.214115420977718	0.177699931544659	0.188519129053818	10.1209345125405	25.1719149557365	31.6290529797958	18.947909263863	2.5057424687263	Down_ovary_Up_muscle
XM_027367853.1	2.48036955589955	0.672124826467179	1.92369456704907e-06	8.76753683361347e-06	66	67	71	38	38	264	54	18	18	35	0.631165351675297	0.57648325060557	0.608087795576719	0.270103895947882	0.358186345202255	3.46553399651192	5.48098148229747	1.40227328481853	1.69682769527131	1.65473559255511	Down_ovary_Up_muscle
XM_027367854.1	2.55835556112822	0.760228659834803	1.32172252220084e-05	5.19381103794416e-05	81	83	59	42	20	262	51	45	10	34	0.774612022510592	0.714150892541229	0.505312393507414	0.298535884995028	0.188519129053818	3.4392799510838	5.17648251105872	3.50568321204633	0.942682052928506	1.60745743276782	Down_ovary_Up_muscle
XM_027367855.1	2.33489363096443	0.789626714184714	0.000108829141491007	0.000357710754048403	67	90	67	63	48	172	72	36	6	38	0.640728463064317	0.774380485888079	0.573829328220284	0.447803827492542	0.452445909729164	2.25784790681837	7.30797530972996	2.80454656963707	0.565609231757103	1.79657007191697	Down_ovary_Up_muscle
XM_027367867.1	3.18283281472991	2.77301388823812	2.72106350701508e-10	2.0123707194032e-09	212	106	139	180	148	332	177	216	174	139	2.02737961447217	0.912048127823738	1.19048174063611	1.27943950712155	1.39504155499826	4.35817154106802	17.9654393030862	16.8272794178224	16.402667720956	6.57166421043314	Down_ovary_Up_muscle
XM_027367873.1	-2.81761915250658	3.36646724376472	0.0117105019542624	0.0219219487313774	2937	2112	1909	1735	1564	871	2	6	4	1	28.0868581495507	18.1721287355069	16.3498535458585	12.3323752491994	14.7421958920086	11.4336367839465	0.202999314159166	0.467424428272844	0.377072821171402	0.0472781597872888	Up_ovary_Down_muscle
XM_027367877.1	-2.14727228239488	1.73435766954936	3.64894686055222e-06	1.59266456683428e-05	649	551	715	600	578	186	8	5	9	26	6.20645929147376	4.74092941915924	6.12370103996273	4.26479835707183	5.44820282965535	2.44162622481522	0.811997256636662	0.389520356894037	0.848413847635655	1.22923215446951	Up_ovary_Down_muscle
XM_027367878.1	-1.950160617122	2.13931450643265	2.53640887734147e-07	1.30852270055379e-06	840	740	807	889	739	195	16	9	21	40	8.03301356677651	6.36712843952421	6.91164578916073	6.31900956572809	6.96578181853859	2.55976942924176	1.62399451327332	0.701136642409266	1.97963231114986	1.89112639149155	Up_ovary_Down_muscle
XM_027367886.1	-1.60025611082223	1.17574123944327	0.00148203556321479	0.00361899502814197	523	274	344	434	342	144	5	23	8	8	5.00150725645728	2.35755836814815	2.9462281926534	3.08487081161529	3.22367710682029	1.89029127082469	0.507498285397914	1.79179364171257	0.754145642342804	0.37822527829831	Up_ovary_Down_muscle
XM_027367893.1	1.67766113849913	5.35544218312986	4.52105447035488e-05	0.000161228280848821	1487	1622	1941	4042	2542	2077	670	1000	866	1213	14.2203466354722	13.9560572012274	16.62392128471	28.7305249321405	23.9607813027403	27.2648261771033	68.0047702433205	77.9040713788074	81.6362657836086	57.3484078219813	Down_ovary_Up_muscle
XM_027367901.1	-2.52862154877679	2.44611474726106	2.41198780776261e-08	1.43299267292919e-07	1325	834	879	1013	1198	78	10	22	10	67	12.671122590451	7.1759258358962	7.52829820157656	7.2004012261896	11.2922958303237	1.0239077716967	1.01499657079583	1.71388957033376	0.942682052928506	3.16763670574835	Up_ovary_Down_muscle
XM_027367902.1	5.01514230439362	4.23407962630119	4.7204732087038e-15	5.43867314061913e-14	119	148	230	59	90	1407	283	223	368	1768	1.13801025529334	1.27342568790484	1.969861872995	0.419371838445396	0.848336080742182	18.4697209586829	28.7244029535219	17.372607917474	34.690699547769	83.5877865039265	Down_ovary_Up_muscle
XM_027367904.1	2.00374561615228	10.5549439594647	0.0012147718231071	0.00303405095155186	98799	81516	89845	38167	33477	76648	36682	40783	29921	27802	944.825842123753	701.382218751696	769.487999909722	271.290931490601	315.552744166734	1006.16003698729	3723.21042099326	3177.1617430419	2820.59897056738	1314.4273984062	Down_ovary_Up_muscle
XM_027367907.1	-5.46680469031327	-0.513073724116062	4.35599756478697e-14	4.57765800216793e-13	146	130	140	86	195	4	0	0	0	0	1.39621426279687	1.11854959072723	1.19904635747522	0.611287764513628	1.83806150827473	0.0525080908562413	0	0	0	0	Up_ovary_Down_muscle
XM_027367908.1	-5.57998422401825	-0.422687298470058	8.83580507350398e-14	8.9867527084266e-13	161	146	149	81	208	4	0	0	0	0	1.53966093363216	1.25621723266288	1.2761279090272	0.575747778204697	1.96059894215971	0.0525080908562413	0	0	0	0	Up_ovary_Down_muscle
XM_027367922.1	-2.70605172843675	2.44528106836916	0.000188414746818253	0.000581930417294752	430	722	508	3166	1004	139	4	10	4	76	4.11213789727845	6.21225234234659	4.35082535426723	22.5039193308157	9.46366027850168	1.82465615725438	0.405998628318331	0.779040713788074	0.377072821171402	3.59314014383395	Up_ovary_Down_muscle
XM_027367929.1	6.58609267911794	4.63852075531638	6.44252269268793e-19	1.06223239159046e-17	91	44	56	54	48	503	473	1267	413	1161	0.870243136400789	0.378586015323061	0.479618542990088	0.383831852136464	0.452445909729164	6.60289242517234	48.0093377986427	98.7044584369489	38.9327687859473	54.8899435130422	Down_ovary_Up_muscle
XM_027367933.1	1.89245756856672	6.07937810668418	4.91054416141629e-08	2.8072371584087e-07	2165	2845	3070	5698	3344	7971	1239	1495	891	2157	20.7041361572276	24.4790275816843	26.2933736960637	40.5013683976588	31.5203983777984	104.635498053775	125.758075121603	116.466586711317	83.9929709159298	101.978990661182	Down_ovary_Up_muscle
XM_027367939.1	4.53882204763694	8.18542220263833	2.59597199625231e-20	4.91852004456379e-19	2550	2819	2801	3030	2749	21278	6304	8908	7719	9535	24.3859340420001	24.2553176635388	23.9894917663435	21.5372317032127	25.9119542884473	279.316789309775	639.85383822969	693.969467842416	727.656276655513	450.797253571798	Down_ovary_Up_muscle
XM_027367942.1	9.0563331116533	7.87165043333337	3.00105634973639e-14	3.1923589448377e-13	34	104	273	59	43	1397	4434	6553	4241	20296	0.325145787226668	0.894839672581781	2.33814039707668	0.419371838445396	0.405316127465709	18.3384507315423	450.04947949087	510.505379745325	399.791458646979	959.557531042813	Down_ovary_Up_muscle
XM_027367943.1	-2.59773914595649	-0.808801068777339	0.0031341340786124	0.00697896616660029	95	95	82	124	117	41	0	0	0	0	0.908495581956868	0.817401623992973	0.702298580806915	0.881391660461511	1.10283690496484	0.538207931276473	0	0	0	0	Up_ovary_Down_muscle
XM_027367948.1	-2.50509452891875	1.01477941103989	0.00334885048396347	0.00740086869923744	286	373	366	521	410	146	0	0	4	9	2.73504985725962	3.20937690262504	3.13464976311379	3.7032665733907	3.86464214560328	1.91654531625281	0	0	0.377072821171402	0.425503438085599	Up_ovary_Down_muscle
XM_027367955.1	-2.47202707375373	3.67950308219764	0.00183163406737499	0.00434227276652429	1424	1174	537	2337	6684	56	24	67	25	184	13.617870617964	10.1013632270289	4.59919924260138	16.6113896007948	63.0030929297861	0.735113271987378	2.43599176990999	5.21957278238009	2.35670513232126	8.69918140086113	Up_ovary_Down_muscle
XM_027367960.1	-2.63872228517539	0.736128692648616	6.08711691964656e-05	0.000211820950476035	274	300	232	501	327	49	0	2	2	22	2.62029252059139	2.5812682862936	1.98699110667322	3.56110662815497	3.08228776002993	0.643224112988955	0	0.155808142757615	0.188536410585701	1.04011951532035	Up_ovary_Down_muscle
XM_027367983.1	2.78739628026013	4.12273286316717	0.000624586217160135	0.00169133042698907	484	567	382	559	560	2184	35	88	105	2179	4.62854591228551	4.8785970610949	3.27168363253953	3.97337046933858	5.27853561350691	28.6694176075077	3.5524879977854	6.85555828133505	9.89816155574931	103.019110176502	Down_ovary_Up_muscle
XM_027367985.1	4.60777377817322	4.63385167697902	2.68230357415903e-14	2.87398324975217e-13	246	335	292	121	127	1507	800	1019	350	545	2.35252540169884	2.88241625302785	2.50086811701974	0.860067668676152	1.19709646949175	19.7824232300889	81.1997256636662	79.3842487350047	32.9938718524977	25.7665970840724	Down_ovary_Up_muscle
XM_027367994.1	6.83301903550222	3.03057738836411	7.9386510865628e-16	9.86542063848927e-15	4	27	10	25	18	258	108	149	143	887	0.0382524455560786	0.232314145766424	0.0856461683910871	0.177699931544659	0.169667216148436	3.38677186022756	10.9619629645949	11.6077066354423	13.4803533568776	41.9357277313251	Down_ovary_Up_muscle
XM_027368018.1	12.0167909126194	4.15676730888096	1.47920517070721e-26	4.94075360891852e-25	0	0	4	0	0	6964	220	256	354	238	0	0	0.0342584673564349	0	0	91.416586180716	22.3299245575082	19.9434422729747	33.3709446736691	11.2522020293747	Down_ovary_Up_muscle
XM_027368023.1	2.59171280564943	1.96957506086218	1.71320496002861e-12	1.5832693412482e-11	107	117	128	199	110	380	83	124	70	90	1.0232529186251	1.0066946316545	1.09627095540592	1.41449145509549	1.036855209796	4.98826863134292	8.42447153760537	9.66010485097211	6.59877437049954	4.25503438085599	Down_ovary_Up_muscle
XM_027368025.1	-4.76676227627632	1.2342130207222	3.31207145126599e-06	1.45141560456002e-05	513	289	877	443	419	47	0	0	0	0	4.90587614256708	2.48662178246283	7.51116896789834	3.14884278697137	3.94947575367749	0.616970067560835	0	0	0	0	Up_ovary_Down_muscle
XM_027368027.1	-3.96577624748502	2.03554918048616	0.00254302506507676	0.005810936831697	944	392	201	1398	1459	172	0	0	0	0	9.02757715123456	3.37285722742363	1.72148798466085	9.93698017197736	13.752470464476	2.25784790681837	0	0	0	0	Up_ovary_Down_muscle
XM_027368030.1	9.30321074103373	6.64306471109822	3.91997912379496e-07	1.97302380447395e-06	2	4	175	0	2	19344	1559	2474	2420	3494	0.0191262227780393	0.0344169104839146	1.49880794684402	0	0.0188519129053818	253.929127380783	158.23796538707	192.734672591169	228.129056808698	165.189890296787	Down_ovary_Up_muscle
XM_027368031.1	9.32087410677589	6.61023361034442	6.72017602257701e-07	3.27358386255557e-06	2	2	169	2	2	19751	1502	2341	2205	3676	0.0191262227780393	0.0172084552419573	1.44742024580937	0.0142159945235728	0.0188519129053818	259.271825625405	152.452484933533	182.373431097788	207.861392670735	173.794515378073	Down_ovary_Up_muscle
XM_027368035.1	-1.63018173817064	1.18445154576552	0.000798157677482744	0.00210197771476994	287	383	336	611	384	163	4	10	4	30	2.74461296864864	3.29541917883483	2.87771125794053	4.34298632695148	3.61956727783331	2.13970470239183	0.405998628318331	0.779040713788074	0.377072821171402	1.41834479361866	Up_ovary_Down_muscle
XM_027368036.1	-3.17166077015275	6.67113720830457	6.0506674380391e-11	4.76716206953812e-10	20769	24265	21336	21059	18775	3118	173	113	154	415	198.616260438549	208.781583223047	182.734664879224	149.687314335959	176.972332399272	40.9300568224401	17.5594406747678	8.80316006580523	14.517303615099	19.6204363117248	Up_ovary_Down_muscle
XM_027368040.1	-1.67272801601704	0.117393470267054	0.000643406670813469	0.00173653898311928	203	224	141	202	139	48	8	8	2	4	1.94131161197099	1.92734698709922	1.20761097431433	1.43581544688085	1.31020794692404	0.630097090274895	0.811997256636662	0.623232571030459	0.188536410585701	0.189112639149155	Up_ovary_Down_muscle
XM_027368043.1	-1.60999865997048	1.62733230970303	0.00337955107518488	0.00745891612359324	854	486	372	548	367	224	4	13	24	15	8.16689712622279	4.18165462379563	3.18603746414844	3.89518249945893	3.45932601813757	2.94045308794951	0.405998628318331	1.0127529279245	2.26243692702841	0.709172396809331	Up_ovary_Down_muscle
XM_027368051.1	-2.23779559449285	-0.865858739865821	0.000672048020637296	0.00180391837118432	64	69	64	172	119	27	1	0	0	5	0.612039128897258	0.593691705847528	0.548135477702958	1.22257552902726	1.12168881787022	0.354429613279628	0.101499657079583	0	0	0.236390798936444	Up_ovary_Down_muscle
XM_027368056.1	-1.8167797552942	5.7119210158676	1.04316744313783e-05	4.18354835073511e-05	10269	10804	12575	6575	6590	1722	274	455	164	306	98.2035908538429	92.9600752170534	107.700056751792	46.7350819962454	62.1170530232331	22.6047331136119	27.8109060398057	35.4463524773574	15.4599856680275	14.4671168949104	Up_ovary_Down_muscle
XM_027368057.1	-2.45918570882134	6.40646418994529	1.25884406883822e-11	1.0692373861329e-10	13822	16337	17586	18083	17518	1552	283	496	219	468	132.18132561903	140.567266643928	150.617351732566	128.533914484883	165.123905138239	20.3731392522216	28.7244029535219	38.6404194038885	20.6447369591343	22.1261787804511	Up_ovary_Down_muscle
XM_027368058.1	-2.42269393487572	2.77368268421554	0.000220740485488743	0.000669276873645712	1477	1612	1780	1122	625	396	14	6	30	12	14.124715521582	13.8700149250176	15.2450179736135	7.97517292772431	5.89122278293182	5.19830099476788	1.42099519911416	0.467424428272844	2.82804615878552	0.567337917447465	Up_ovary_Down_muscle
XM_027368065.1	3.64146755019954	1.01592927615527	8.66568520464944e-07	4.14188897470463e-06	32	46	32	6	54	42	58	57	38	101	0.306019564448629	0.395794470565018	0.274067738851479	0.0426479835707183	0.509001648445309	0.551334953990533	5.8869801106158	4.44053206859202	3.58219180112832	4.77509413851616	Down_ovary_Up_muscle
XM_027368066.1	-3.65608232320058	-0.157950265633301	9.36093488146193e-05	0.000312741823029635	102	243	82	349	154	33	0	0	0	0	0.975437361680005	2.09082731189781	0.702298580806915	2.48069104436345	1.4515972937144	0.43319174956399	0	0	0	0	Up_ovary_Down_muscle
XM_027368067.1	-3.25632354116357	1.45946143814051	0.000180097117147325	0.000558909897467675	182	999	240	1101	431	121	0	6	1	4	1.74048627280158	8.59562339335768	2.05550804138609	7.8259049852268	4.06258723110979	1.5883697484013	0	0.467424428272844	0.0942682052928506	0.189112639149155	Up_ovary_Down_muscle
XM_027368068.1	-2.87325407685143	0.858693953458068	0.000763377022707422	0.00202198281014593	113	556	176	757	278	82	0	6	0	8	1.08063158695922	4.78395055726414	1.50737256368313	5.38075392717229	2.62041589384808	1.07641586255295	0	0.467424428272844	0	0.37822527829831	Up_ovary_Down_muscle
XM_027368070.1	2.82016460494069	3.67732432656393	1.09140993170605e-11	9.3383475154813e-11	359	314	346	510	336	890	193	260	193	900	3.43315698865806	2.7017274729873	2.96335742633162	3.62507860351105	3.16712136810415	11.6830502155137	19.5894338163595	20.2550585584899	18.1937636215202	42.5503438085599	Down_ovary_Up_muscle
XM_027368076.1	6.44219913943275	4.3200205631399	2.41440134341934e-07	1.25224239709237e-06	38	44	45	22	105	39	489	756	923	50	0.363398232782747	0.378586015323061	0.385407757759892	0.1563759397593	0.989725427532546	0.511953885848352	49.633332311916	58.8954779623784	87.0095534853011	2.36390798936444	Down_ovary_Up_muscle
XM_027368078.1	-2.19580410910435	1.58000990284705	8.5272339402694e-05	0.000287453237943836	591	518	564	556	558	217	4	6	8	10	5.65179883091062	4.45698990766695	4.83044389725731	3.95204647755323	5.25968370060153	2.84856392895109	0.405998628318331	0.467424428272844	0.754145642342804	0.472781597872888	Up_ovary_Down_muscle
XM_027368084.1	6.00002849529582	2.14403311740911	7.94405866741514e-14	8.11457363809404e-13	14	34	9	4	16	159	94	170	158	95	0.133883559446275	0.292543739113274	0.0770815515519784	0.0284319890471455	0.150815303243055	2.08719661153559	9.54096776548078	13.2436921343973	14.8943764362704	4.49142517979243	Down_ovary_Up_muscle
XM_027368087.1	-2.16805801027624	3.36937202906241	2.55639364731566e-05	9.55725833096544e-05	1207	2187	2137	2140	2150	671	36	20	18	57	11.5426754465467	18.8174458070803	18.3025861851753	15.2111141402228	20.2658063732855	8.80823224113447	3.65398765486498	1.55808142757615	1.69682769527131	2.69485510787546	Up_ovary_Down_muscle
XM_027368103.1	2.36716887704101	2.39901061371409	8.33191535566196e-07	3.98905866741972e-06	114	148	145	361	256	607	52	77	72	384	1.09019469834824	1.27342568790484	1.24186944167076	2.56598701150488	2.41304485188887	7.96810278743461	5.2779821681383	5.99861349616817	6.78731078108524	18.1548133583189	Down_ovary_Up_muscle
XM_027368104.1	-3.0345507008051	2.71886956554117	1.81759723610634e-12	1.67395411472862e-11	1042	1997	1267	1378	1102	203	12	11	12	20	9.96476206735848	17.1826425590944	10.8513695351507	9.79482022674163	10.3874040108654	2.66478561095424	1.21799588495499	0.856944785166881	1.13121846351421	0.945563195745775	Up_ovary_Down_muscle
XM_027368111.1	-2.59799129132679	10.2375326449375	0.000315780212282384	0.000923204569666332	255048	236410	249747	196942	249182	78870	1630	2439	2330	2128	2439.05243354669	2034.12545187556	2138.98736171688	1399.86319673073	2348.77868079443	1035.32828145794	165.44444103972	190.008030092911	219.644918332342	100.60792402735	Up_ovary_Down_muscle
XM_027368114.1	-2.00346837976422	1.92030205371214	0.0256699506737315	0.0434778869344752	822	491	647	686	770	117	11	60	0	2	7.86087756177416	4.22467576190052	5.54130709490334	4.87608612158545	7.25798646857201	1.53586165754506	1.11649622787541	4.67424428272844	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027368118.1	-2.48259180001883	0.541992952643471	5.24438735893904e-05	0.000184571822236813	298	171	195	353	353	57	1	11	2	2	2.84980719392786	1.47132292318735	1.6701002836262	2.50912303341059	3.32736262779989	0.748240294701438	0.101499657079583	0.856944785166881	0.188536410585701	0.0945563195745775	Up_ovary_Down_muscle
XM_027368119.1	-2.07140885185038	0.576703142683192	1.88602646756107e-07	9.94672743029148e-07	240	193	254	325	336	49	4	8	3	14	2.29514673336472	1.66061593084888	2.17541267713361	2.31009911008057	3.16712136810415	0.643224112988955	0.405998628318331	0.623232571030459	0.282804615878552	0.661894237022043	Up_ovary_Down_muscle
XM_027368120.1	-1.83097492904389	0.285635658160679	0.00469108666846036	0.009868343022697	220	146	172	283	232	48	5	11	6	0	2.10388450558432	1.25621723266288	1.4731140963267	2.01156322508554	2.18682189702429	0.630097090274895	0.507498285397914	0.856944785166881	0.565609231757103	0	Up_ovary_Down_muscle
XM_027368121.1	-1.77811235115425	0.106790804607252	0.000264517799237018	0.000787740428075247	160	121	215	224	200	49	5	6	6	2	1.53009782224315	1.04111154213842	1.84139262040837	1.59219138664015	1.88519129053818	0.643224112988955	0.507498285397914	0.467424428272844	0.565609231757103	0.0945563195745775	Up_ovary_Down_muscle
XM_027368123.1	-1.75476837177901	-0.203225950903957	0.00707015362889492	0.0140471645783009	142	99	128	174	182	40	5	8	2	0	1.35796181724079	0.851818534476887	1.09627095540592	1.23679152355083	1.71552407438975	0.525080908562413	0.507498285397914	0.623232571030459	0.188536410585701	0	Up_ovary_Down_muscle
XM_027368148.1	5.28641464589272	3.58805263608769	2.35939431255001e-19	4.03993040592949e-18	54	48	42	160	61	716	159	571	268	476	0.516408015007061	0.413002925806976	0.359713907242566	1.13727956188582	0.574983343614146	9.39894826326718	16.1384454756537	44.483224757299	25.2638790184839	22.5044040587494	Down_ovary_Up_muscle
XM_027368149.1	5.26138110775756	3.58395581334397	6.86376487549608e-18	1.01946253041163e-16	68	50	44	140	63	682	122	646	222	524	0.650291574453337	0.430211381048933	0.376843140920783	0.995119616650093	0.593835256519528	8.95262949098913	12.3829581637091	50.3260301107096	20.9275415750128	24.7737557285393	Down_ovary_Up_muscle
XM_027368150.1	5.49968460250021	3.59177956861759	5.35963542829933e-20	9.69024809520599e-19	62	37	51	108	52	595	125	571	308	518	0.592912906119219	0.31835642197621	0.436795458794544	0.767663704272929	0.490149735539928	7.81057851486589	12.6874571349478	44.483224757299	29.034607230198	24.4900867698156	Down_ovary_Up_muscle
XM_027368152.1	5.62941714900064	3.61942243052768	8.35953527109963e-18	1.23134396865918e-16	32	40	32	144	51	606	151	563	322	498	0.306019564448629	0.344169104839146	0.274067738851479	1.02355160569724	0.480723779087237	7.95497576472055	15.326448219017	43.8599921862685	30.3543621042979	23.5445235740698	Down_ovary_Up_muscle
