ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027359392.1	59.0677308751577	2.78203741451483	0.486696945608814	5.71615959297782	1.08958413104308e-08	5.31578165319161e-08	22	4	2	25	16	39	5	316	78	153	117	246	25.1597597488198	9.79426498563965	3.99366013631417	15.2446434244343	8.58102771329217	26.2593492502901	59.1075039805176	130.91770590344	29.2967207184772	101.876840508913	125.123213997416	173.458080134339	Down_hemocytes_Up_gills
XM_027363243.1	752.781599337745	2.95131842159217	0.516384804282411	5.71534715413139	1.09480287794047e-08	5.33966689789609e-08	70	12	25	494	534	419	71	2381	5028	2110	1354	2038	80.053781018972	29.3827949569189	49.9207517039271	301.234154066822	286.391799931126	282.119675278758	839.32655652335	986.440056190159	1888.51168939107	1404.96819263925	1448.00710899574	1437.02263135684	Down_hemocytes_Up_gills
XM_027377674.1	254.281550742592	-3.71103941466112	0.6493860906157	-5.71468879344581	1.09904970614415e-08	5.35879912751028e-08	277	142	82	1150	1315	906	0	18	14	102	71	71	316.784247746504	347.696406990207	163.740065588881	701.253597523978	705.253215186201	610.024882583663	0	7.45733767804404	5.25838576998308	67.9178936726085	75.9294717420219	50.0631044290164	Up_hemocytes_Down_gills
XM_027367035.1	186.047353824159	3.45791272139751	0.605348261849216	5.71227000938979	1.11479023162756e-08	5.43354407937248e-08	9	9	7	81	75	72	12	131	383	529	840	649	10.2926289881535	22.0370962176892	13.9778104770996	49.3926446951671	40.2235674060571	48.4787986159202	141.858009553242	54.2728464346538	143.854410707394	352.240840713823	898.320510750681	457.619081330023	Down_hemocytes_Up_gills
XM_027380545.1	541.047654269799	2.48923887290846	0.435773387981148	5.71223241612026	1.11503659497465e-08	5.43354407937248e-08	166	30	128	218	291	265	11	2284	4006	1265	877	1624	189.841823559277	73.4569873922973	255.594248724107	132.933290661067	156.067441535501	178.428911572484	130.036508757139	946.253292036255	1504.6495281823	842.31505388088	937.88939039089	1145.10537454539	Down_hemocytes_Up_gills
XR_003475929.1	874.611211666596	-2.54089615649964	0.444838289603399	-5.71195469428905	1.11685825434536e-08	5.44081743587099e-08	1667	1163	486	1717	1981	1704	3	440	486	610	295	556	1906.42361369466	2847.68254457473	970.459413124343	1047.00211039015	1062.43849375199	1147.33156724345	35.4645023883106	182.29047657441	182.541106015127	406.175638630306	315.481607942204	392.043465669481	Up_hemocytes_Down_gills
XM_027365163.1	234.878294664385	-2.09733960187381	0.36725207990883	-5.71089917964378	1.12380810724907e-08	5.47306133880888e-08	376	206	321	380	458	371	3	139	166	182	92	200	430.003166616193	504.404646760442	640.982451878424	231.718580051401	245.631918292989	249.800476201478	35.4645023883106	57.5872187360068	62.3494312726566	121.186829886419	98.3874845107889	141.022829377511	Up_hemocytes_Down_gills
XM_027352226.1	408.695631485206	-3.45107976612631	0.604454954829056	-5.70940768795964	1.13370027147592e-08	5.5196113923978e-08	1039	642	617	271	319	261	2	259	242	76	56	96	1188.22683541017	1571.97953019516	1232.04415205292	165.251934720868	171.084240033763	175.735644982711	23.643001592207	107.3028032563	90.8949540239933	50.6054894031201	59.8880340500454	67.6909581012053	Up_hemocytes_Down_gills
XM_027362949.1	608.935384241326	2.08940609828528	0.365984437291027	5.70900258423778	1.13640165976778e-08	5.53113483738606e-08	200	125	156	286	361	271	62	1782	2679	775	2121	920	228.725088625634	306.070780801239	311.505490632505	174.398720775528	193.609437781155	182.468811457144	732.933049358418	738.27643012636	1006.22967698462	516.04281957129	2268.25928964547	648.705015136551	Down_hemocytes_Up_gills
XM_027378012.1	447.459773865099	3.98909846720622	0.698831033137018	5.70824459426101	1.14147304189294e-08	5.55418342397228e-08	55	21	4	82	109	129	0	1360	3811	1602	822	1576	62.8993993720495	51.4198911746081	7.98732027262834	50.0024304321445	58.4582512968029	86.8578475201904	0	563.443291229994	1431.40772638611	1066.71044768156	879.07078552031	1111.25989549479	Down_hemocytes_Up_gills
XM_027361591.1	133.265305081578	-2.19635748770904	0.384894891757181	-5.70638253389618	1.1540248344803e-08	5.61360594683649e-08	118	168	94	310	356	320	1	217	86	55	63	45	134.947802289124	411.359129396865	187.702026406766	189.033578462985	190.927866620751	215.461327181868	11.8215007961035	89.9023486741976	32.3015125870389	36.6223936469948	67.3740383063011	31.73013660994	Up_hemocytes_Down_gills
XM_027371098.1	146.316753689687	2.19523005416629	0.384741302736743	5.70573015829384	1.1584540196513e-08	5.63349375321016e-08	70	19	10	73	105	99	15	198	896	488	288	302	80.053781018972	46.5227586817883	19.9683006815708	44.5143587993481	56.3129943684799	66.6583480968903	177.322511941553	82.0307144584844	336.536689278917	324.940510904245	307.995603685948	212.944472360042	Down_hemocytes_Up_gills
XR_003477662.1	821.2234183206	2.90142058880453	0.508702406346096	5.70357158253847	1.17322734731818e-08	5.70365803015549e-08	230	72	105	269	309	262	418	2315	2052	936	640	1022	263.03385191948	176.296769741514	209.667157156494	164.032363246913	165.721097712955	176.408961630154	4941.38733277127	959.096484703997	770.729114286092	623.246553701584	684.434674857662	720.626658119081	Down_hemocytes_Up_gills
XM_027369001.1	1129.28084927979	-3.26498666378804	0.572456759597606	-5.70346425131407	1.17396668199789e-08	5.70440676727513e-08	2181	1803	1259	1625	1799	1352	4	157	382	261	296	732	2494.24709146254	4414.76494227707	2514.00905580977	990.901822588229	964.829303513289	910.324107343391	47.2860031844141	65.0445564140508	143.478811723824	173.789904397557	316.551037121669	516.14355552169	Up_hemocytes_Down_gills
XM_027376489.1	20812.9695989932	3.09659630749136	0.542933981967378	5.70344905704837	1.1740713819425e-08	5.70440676727513e-08	3687	1379	2045	8190	8915	6959	6547	109714	182236	17888	9268	14889	4216.54700881357	3376.57285379927	4083.51748938124	4994.14518584467	4781.24137899998	4685.61054955818	77395.3657120898	45454.1303338291	68447.6563699027	11910.9341374081	9911.46963528252	10498.4445330088	Down_hemocytes_Up_gills
XM_027350615.1	1588.93268027085	-1.88521051308059	0.3305475572638	-5.70329585456915	1.17512756962418e-08	5.70786111520748e-08	1810	807	1302	4636	5377	3858	112	693	1026	1111	719	862	2069.96205206199	1975.9929608528	2599.87274874052	2826.9666766271	2883.76162589825	2597.65562583639	1324.00808916359	287.107500604696	385.364557143046	739.772351669295	768.919580035405	607.808394617073	Up_hemocytes_Down_gills
XM_027369321.1	84.139110737756	-1.943787734723	0.341010809351616	-5.70007659997299	1.19753605998987e-08	5.81499595179811e-08	63	53	43	301	338	246	0	68	117	62	48	38	72.0484029170748	129.774011059725	85.8636929307546	183.545506830189	181.274210443297	165.635895271061	0	28.1721645614997	43.9450810777158	41.2834255657032	51.3326006143246	26.7943375817271	Up_hemocytes_Down_gills
XM_027353957.1	256.319020513749	1.84906151127042	0.324493042073128	5.6983086585065	1.21001835242849e-08	5.87215833256608e-08	115	99	50	121	132	92	29	882	1002	672	367	668	131.51692595974	242.408058394581	99.8415034078542	73.784074174262	70.7934786346604	61.945131564787	342.823523087002	365.409546224158	376.350181537361	447.459064196009	392.480508863691	471.016250120887	Down_hemocytes_Up_gills
XM_027361764.1	18414.5472815463	-3.77972979755879	0.663362357666136	-5.69783581157177	1.21337818968931e-08	5.8867356186394e-08	44180	30408	18495	24181	27267	21842	56	1448	2360	6123	6108	3161	50525.3720774026	74456.0024208326	36931.3721105653	14745.2289058498	14623.6801661461	14706.5822134574	662.004044581797	599.901386544876	886.41360122572	4077.07120546453	6532.07342817281	2228.86581831156	Up_hemocytes_Down_gills
XM_027383849.1	928.589434122702	-2.60383912741089	0.457089524142461	-5.69656268604254	1.2224695704837e-08	5.9291029270688e-08	1554	1427	849	1453	1542	1342	11	209	770	566	380	384	1777.19393862118	3494.10403362694	1695.30872786536	886.018675828121	826.996545868533	903.590940868958	130.036508757139	86.5879763728447	289.21121734907	376.87772371271	406.383088196737	270.763832404821	Up_hemocytes_Down_gills
XM_027368823.1	2351.08240404496	-4.20215535882793	0.737730915981796	-5.69605430353364	1.22611838874666e-08	5.94505614062678e-08	2913	1029	855	10912	12306	8849	1	57	122	796	397	577	3331.38091583237	2519.5746675558	1707.28970827431	6653.98196189708	6599.88293998584	5958.17901322609	11.8215007961035	23.6149026471395	45.8230759955669	530.025915327416	424.563384247643	406.850862754119	Up_hemocytes_Down_gills
XM_027369176.1	81.4725728806865	3.11327807498415	0.546630122712769	5.69540159904442	1.23081856827934e-08	5.96609622044286e-08	11	6	13	41	28	16	0	157	292	251	312	281	12.5798798744099	14.6913974784595	25.9587908860421	25.0012152160722	15.0167984982613	10.7730663590934	0	65.0445564140508	109.674903202504	167.131287370831	333.66190399311	198.137075275403	Down_hemocytes_Up_gills
XM_027372809.1	1222.26745757462	-1.68757062691196	0.296328943718811	-5.69492337040592	1.2342734405583e-08	5.98108940978631e-08	1420	827	836	3336	3767	2762	15	947	1901	1266	695	801	1623.948129242	2024.964285781	1669.34993697932	2034.24521855651	2020.29571224823	1859.7005802385	177.322511941553	392.33882117265	714.013667766989	842.980915583553	743.253279728242	564.796431656932	Up_hemocytes_Down_gills
XM_027375610.1	145.206475620245	4.74730874578091	0.833856038187908	5.69319945934254	1.24680588914352e-08	6.03651202667612e-08	11	6	16	0	0	10	10	457	335	457	539	514	12.5798798744099	14.6913974784595	31.9492810905133	0	0	6.73316647443337	118.215007961035	189.333517714785	125.825659496024	304.298798121393	576.422327731687	362.428671500203	Down_hemocytes_Up_gills
XM_027355491.1	166.429509760402	-1.72372921504994	0.302791568563719	-5.69279132581659	1.249790980796e-08	6.04919323081998e-08	189	189	160	274	350	255	9	228	217	93	59	92	216.145208751225	462.779020571473	319.492810905133	167.0812919318	187.709981228266	171.695745098051	106.393507164932	94.4596105885578	81.5049794347378	61.9251383485548	63.0963215884407	64.8705015136551	Up_hemocytes_Down_gills
XM_027379764.1	2378.4287899986	-2.47129920370264	0.434282934577847	-5.69052801051212	1.26647133931142e-08	6.12813495000732e-08	3812	3155	2621	3798	4237	3403	28	955	1424	1073	1324	1349	4359.50018920459	7725.22650742327	5233.69160863972	2315.96622904006	2272.36340132618	2291.29655124967	331.002022290899	395.653193474003	534.852952603994	714.469606967735	1415.92423361179	951.198984151312	Up_hemocytes_Down_gills
XM_027381524.1	179.339495916348	1.67020654420617	0.293589611203224	5.68891568526941	1.27848570198468e-08	6.18265065709699e-08	74	25	42	117	185	141	44	370	461	328	264	439	84.6282827914847	61.2141561602478	83.8668628625975	71.3449312263525	99.2181329349408	94.9376472895105	520.146035028555	153.289718937572	173.151131425872	218.402638476624	282.329303378786	309.545110483637	Down_hemocytes_Up_gills
XM_027357401.1	8905.72704861034	-2.98313534509485	0.524596472376296	-5.68653336836591	1.29644063974804e-08	6.26764606362399e-08	14940	14306	8217	14497	16470	12910	43	1931	4182	3425	2661	5637	17085.7641203349	35029.1887211402	16407.9526700468	8840.06382896096	8833.09540237013	8692.51791849348	508.324534232451	800.006614239058	1570.75494929066	2280.57633165377	2845.75104655662	3974.72844600515	Up_hemocytes_Down_gills
XM_027360936.1	82.2360881123494	3.46685919772948	0.609962512761076	5.68372502440565	1.31792118526046e-08	6.36590969240329e-08	31	6	11	4	4	12	13	710	344	232	52	163	35.4523887369733	14.6913974784595	21.9651307497279	2.43914294790949	2.14525692832304	8.07979976932004	153.679510349346	294.15054174507	129.206050348156	154.479915020051	55.610317332185	114.933605942672	Down_hemocytes_Up_gills
XM_027381556.1	86.8983517807619	3.88025694899031	0.682751417797674	5.68326457893961	1.32147589081407e-08	6.38121564799062e-08	3	18	0	8	27	4	24	165	208	314	156	237	3.43087632938452	44.0741924353784	0	4.87828589581897	14.4804842661805	2.69326658977335	283.716019106485	68.3589287154037	78.1245885826058	209.080574639207	166.830951996555	167.112052812351	Down_hemocytes_Up_gills
XM_027367782.1	504.48250726321	2.28507927649081	0.402122062594629	5.68255136698219	1.32700038621324e-08	6.40602171843786e-08	126	120	72	226	305	220	100	3249	3210	876	235	644	144.09680583415	293.827949569189	143.77176490731	137.811576556886	163.575840784632	148.129662437534	1182.15007961035	1346.04945088695	1205.67273726041	583.294851541226	251.315857174298	454.093510595586	Down_hemocytes_Up_gills
XM_027374839.1	5639.119362168	-5.26770306780284	0.927728667888751	-5.67806434158238	1.36227476714677e-08	6.57246892325788e-08	8864	13122	7975	4405	4765	3760	0	101	89	818	553	699	10137.0959278881	32130.0862853909	15924.7197935527	2686.10617138532	2555.53731586483	2531.67059438695	0	41.8439503045804	33.4283095377496	544.674872786214	591.394336244199	492.874788674401	Up_hemocytes_Down_gills
XM_027350913.1	115.769453590382	2.50337253941396	0.440984858512022	5.67677663097295	1.37256510909661e-08	6.6182535764956e-08	31	5	10	94	51	83	2	459	590	305	264	369	35.4523887369733	12.2428312320496	19.9683006815708	57.3198592758729	27.3520258361188	55.8852817377969	23.643001592207	190.162110790123	221.60340030643	203.087819315153	282.329303378786	260.187120201508	Down_hemocytes_Up_gills
XM_027377316.1	91.138165218941	4.00000082826172	0.704647683144865	5.67659686385342	1.37400765591181e-08	6.6232777209463e-08	24	3	6	20	8	0	42	361	408	103	88	97	27.4470106350761	7.34569873922974	11.9809804089425	12.1957147395474	4.29051385664609	0	496.503033436348	149.56105009855	153.24438529665	68.5837553752812	94.1097677929285	68.3960722480928	Down_hemocytes_Up_gills
XM_027361790.1	2267.78305978016	4.63147150855418	0.816134026865465	5.67489083422036	1.38777126209717e-08	6.68767416132748e-08	112	90	155	254	219	188	266	16341	40375	611	489	209	128.086049630355	220.370962176892	309.508660564348	154.885577192252	117.452816825687	126.583529719347	3144.51921176354	6770.01972205098	15164.8089616476	406.841500332979	522.950868758432	147.368856699499	Down_hemocytes_Up_gills
XM_027367820.1	322.134870949622	-3.60394455321353	0.635116888718535	-5.67445869765036	1.3912787818973e-08	6.70262336243882e-08	145	66	90	1726	1995	1412	1	27	93	124	82	81	165.825689253585	161.605372263054	179.714706134138	1052.49018202294	1069.94689300112	950.723106189991	11.8215007961035	11.1860065170661	34.9307054720305	82.5668511314065	87.6931927161379	57.114245897892	Up_hemocytes_Down_gills
XM_027375977.1	110.335679581514	-2.73838117413546	0.483008687463344	-5.66942426753615	1.43278165073186e-08	6.89653910136845e-08	288	73	115	203	224	195	9	28	36	32	36	28	329.364127620914	178.745335987924	229.635457838065	123.786504606406	120.13438798609	131.296746251451	106.393507164932	11.6003030547352	13.5215634085279	21.3075744855242	38.4994504607435	19.7431961128515	Up_hemocytes_Down_gills
XM_027383217.1	170.707667947981	3.66539673446277	0.646875733214345	5.66630736980858	1.45907691113653e-08	7.02106450777978e-08	27	8	11	44	28	46	105	466	572	82	114	110	30.8778869644606	19.5885299712793	21.9651307497279	26.8305724270044	15.0167984982613	30.9725657823935	1241.25758359087	193.062186553807	214.842618602166	54.6006596191559	121.914926459021	77.5625561576311	Down_hemocytes_Up_gills
XM_027372817.1	1119.33284747469	-1.62125544511777	0.286170843574506	-5.66534111185814	1.46732337087998e-08	7.0586920611375e-08	1284	849	747	2747	3282	2535	13	1059	1772	1111	651	790	1468.41506897657	2078.83274320202	1491.63206091334	1675.08141947684	1760.18330968906	1706.85770126886	153.679510349346	438.740033391591	665.561398886431	739.772351669295	696.198395831778	557.040176041169	Up_hemocytes_Down_gills
XM_027382701.1	460.954539430519	4.09330396540919	0.723592445069514	5.65691915843035	1.54114307915173e-08	7.40088866415761e-08	24	60	59	16	12	6	53	1791	2204	1909	484	1750	27.4470106350761	146.913974784595	117.812974021268	9.75657179163795	6.43577078496913	4.03989988466002	626.539542193487	742.005098965382	827.820159788766	1271.12999040206	517.603722861107	1233.94975705322	Down_hemocytes_Up_gills
XM_027367704.1	1714.59775786142	-2.151051876933	0.380297131725148	-5.65624007516216	1.54725005671896e-08	7.42805819912641e-08	2921	1216	1796	3944	4129	3422	9	1100	2254	876	746	1358	3340.52991937739	2977.45655563445	3586.30680241012	2404.99494663875	2214.44146426146	2304.0895675511	106.393507164932	455.726191436025	846.600108967277	583.294851541226	797.794167880962	957.5450114733	Up_hemocytes_Down_gills
XM_027378524.1	685.68971235506	2.30717018567406	0.407990439142601	5.6549614018471	1.55881299159864e-08	7.48139738841564e-08	208	185	195	186	208	130	92	2782	2310	1946	933	2034	237.87409217066	452.984755585834	389.381863290631	113.420147077791	111.553360272798	87.5311641676338	1087.57807324152	1152.57296779547	867.633652047209	1295.76687340094	997.777424440935	1434.20217476929	Down_hemocytes_Up_gills
XM_027373723.1	876.486048850364	-3.19951198857654	0.565840048182425	-5.65444598496328	1.56349755903268e-08	7.50170302990318e-08	1230	1365	1335	1213	1320	955	0	468	598	323	173	275	1406.65929504765	3342.29292634953	2665.76814098971	739.670098953552	707.934786346604	643.017398308387	0	193.890779629145	224.608192174992	215.07332996326	185.011248047462	193.906390394078	Up_hemocytes_Down_gills
XM_027356921.1	368.782107026964	-3.17546985976125	0.561708274560447	-5.65323674864172	1.57454191139239e-08	7.55031205422326e-08	1062	481	487	384	333	296	9	64	106	150	65	151	1214.53022060212	1177.76036452317	972.4562431925	234.157722999311	178.592639282893	199.301727643228	106.393507164932	26.5149784108233	39.8134922584434	99.8792554008949	69.5128966652313	106.472236180021	Up_hemocytes_Down_gills
XM_027373550.1	341.311789604457	2.59438923684974	0.458919014565667	5.65326158757038	1.57431428891847e-08	7.55031205422326e-08	75	26	35	179	187	209	142	1298	877	376	444	362	85.7719082346129	63.6627224066577	69.8890523854979	109.15164691895	100.290761399102	140.723179315657	1678.6531130467	537.756905894509	329.400308591083	250.36400020491	474.826555682503	255.251321173295	Down_hemocytes_Up_gills
XM_027360727.1	3556.85866545408	-5.00553726922499	0.885509739430219	-5.65271848104777	1.57929858309398e-08	7.57092570973497e-08	6711	5147	4233	7219	8083	5844	0	17	39	620	376	629	7674.87034883316	12602.7704702718	8452.58167850894	4402.04323523965	4335.02793790879	3934.86248765886	0	7.04304114037493	14.6483603592386	412.834255657032	402.105371478876	443.516798392272	Up_hemocytes_Down_gills
XM_027370548.1	1415.83359107264	-2.76954720641433	0.489995965148878	-5.65218369823279	1.584221462143e-08	7.59207835863976e-08	1642	2560	1633	1906	2139	1663	9	699	893	708	406	733	1877.83297761646	6268.32959080937	3260.82350130052	1162.25161467887	1147.17614242075	1119.72558469827	106.393507164932	289.59327983071	335.409892328207	471.430085492224	434.188246862829	516.848669668578	Up_hemocytes_Down_gills
XM_027381064.1	1280.19297968643	2.02450858251157	0.358184471251441	5.65213945606925	1.58462939492354e-08	7.59207835863976e-08	449	160	128	1024	1162	930	47	4703	7146	3142	2569	3262	513.487823964549	391.770599425586	255.594248724107	624.420594664829	623.197137677844	626.184482122303	555.610537416866	1948.43661665784	2684.03033659279	2092.13746979741	2747.36356204583	2300.0823471472	Down_hemocytes_Up_gills
XM_027379995.1	26814.4862844577	-5.59160920883216	0.989359806840224	-5.65174486589506	1.58827221056366e-08	7.60732697840658e-08	36933	65435	34721	24270	27167	20914	11	74	78	3482	2605	1754	42237.5184910528	160221.932333833	69331.9367964821	14799.4998364408	14570.048742938	14081.7443646299	130.036508757139	30.6579437875144	29.2967207184772	2318.53044870611	2785.86301250658	1236.77021364077	Up_hemocytes_Down_gills
XM_027358458.1	955.545151318406	-2.66001484923497	0.47084370718778	-5.64946458586546	1.60948337067659e-08	7.70668927042186e-08	1316	778	627	2951	3349	2467	5	212	290	615	514	472	1505.01108315667	1904.98453970691	1252.01245273449	1799.47770982022	1796.11636323847	1661.07216924271	59.1075039805176	87.830865985852	108.923705235364	409.504947143669	549.68659824506	332.813877330926	Up_hemocytes_Down_gills
XM_027354427.1	2331.42510405916	-1.60323758282457	0.284268596573471	-5.63986877956181	1.70179803223757e-08	8.14164602575692e-08	2502	2167	2252	4604	5013	4297	98	4616	3349	1258	782	1306	2861.35085870669	5306.04305597028	4496.86131348975	2807.45353304382	2688.54324542085	2893.24163406402	1158.50707801815	1912.39281788063	1257.88099597667	837.654021962172	836.293618341706	920.879075835147	Up_hemocytes_Down_gills
XM_027364735.1	1103.94532454646	1.63171886764848	0.289329102867085	5.63966379973215	1.70382504638657e-08	8.14898562827758e-08	527	311	391	650	634	519	209	4742	3813	2065	1125	2228	602.690608528547	761.504102633483	780.76055664942	396.360729035292	340.023223139202	349.451340023092	2470.69366638564	1964.59418162694	1432.15892435325	1375.00441601899	1203.10782689823	1570.99431926547	Down_hemocytes_Up_gills
XM_027380593.1	562.971496693766	-2.69904755750001	0.47865142619632	-5.63885827928776	1.7118134504054e-08	8.18482463533917e-08	613	287	148	2219	2718	1984	16	92	186	355	179	262	701.042396637569	702.738512719645	295.530850087248	1353.11455035279	1457.70208279551	1335.86022852758	189.144012737656	38.1152814655584	69.861410944061	236.380904448785	191.427823124252	184.739906484539	Up_hemocytes_Down_gills
XM_027361235.1	179.056565466786	2.38206218431907	0.422744670651346	5.63475390629738	1.753084963896e-08	8.37731410203946e-08	91	28	42	54	77	29	24	622	838	191	478	431	104.069915324664	68.5598548994775	83.8668628625975	32.9284297967781	41.2961958702186	19.5261827758568	283.716019106485	257.692446430189	314.751948231845	127.179585210473	511.187147784316	303.904197308536	Down_hemocytes_Up_gills
XM_027373548.1	335.237720883915	2.39183146667877	0.424527971650551	5.63409628199386	1.75978689290372e-08	8.40691028236639e-08	80	39	46	193	232	163	131	1237	934	412	457	308	91.4900354502538	95.4940836099866	91.8541831352259	117.688647236633	124.424901842737	109.750613533264	1548.61660428956	512.484817096693	350.809450654586	274.335021501125	488.729135015549	217.175157241367	Down_hemocytes_Up_gills
XM_027353853.1	2218.45972757967	4.7999113442564	0.85202749372739	5.63351696933873	1.76571134564196e-08	8.43034114607109e-08	87	126	68	183	254	197	3	3322	822	3314	11668	13178	99.495413552151	308.519347047649	135.784444634682	111.590789866859	136.223814948513	132.643379546337	35.4645023883106	1376.29309813679	308.742364494721	2206.6656826571	12478.0996659988	9291.9942276842	Down_hemocytes_Up_gills
XM_027368570.1	568.541455276106	3.53602510792074	0.628127387319921	5.62947131314903	1.80762832438543e-08	8.62300251453801e-08	108	45	38	128	170	87	354	556	782	900	512	609	123.511547857843	110.185481088446	75.8795425899692	78.0525743331036	91.1734194537294	58.5785483275703	4184.81128182065	230.348874944027	293.718405151912	599.27553240537	547.54773988613	429.414515454521	Down_hemocytes_Up_gills
XM_027381652.1	44.1344017105101	1.75239285225535	0.311287913478877	5.62949210803284	1.80741041829047e-08	8.62300251453801e-08	19	5	11	46	41	33	0	179	247	106	57	146	21.7288834194353	12.2428312320496	21.9651307497279	28.0501439009591	21.9888835153112	22.2194493656301	0	74.1590802427713	92.7729489418444	70.5813404832991	60.9574632295105	102.946665445583	Down_hemocytes_Up_gills
XM_027380374.1	220.616909745994	1.87963145093783	0.333910456110856	5.6291482238394	1.81101720205742e-08	8.6366767865063e-08	70	17	28	193	231	210	23	503	720	665	445	592	80.053781018972	41.6256261889685	55.9112419083984	117.688647236633	123.888587610656	141.396495963101	271.894518310381	208.391158447564	270.431268170559	442.798032277301	475.895984861968	417.427574957433	Down_hemocytes_Up_gills
XM_027368339.1	44.3984149554173	-1.70202066187408	0.302361608221169	-5.62908985663649	1.81163007212326e-08	8.63710830809863e-08	52	43	34	88	114	110	0	28	75	36	24	31	59.4685230426649	105.288348595626	67.8922223173409	53.6611448540087	61.1398224572067	74.064831218767	0	11.6003030547352	28.1699237677665	23.9710212962148	25.6663003071623	21.8585385535142	Up_hemocytes_Down_gills
XM_027366154.1	520.468317557082	2.36992290278037	0.421108859960557	5.62781534210026	1.82506311403749e-08	8.69864327687977e-08	237	115	76	194	152	165	87	1239	1094	984	1688	1159	271.039230021377	281.58511833714	151.759085179938	118.29843297361	81.5197632762757	111.097246828151	1028.47056926101	513.313410172031	410.905288025821	655.207915429871	1805.19645493708	817.227296242677	Down_hemocytes_Up_gills
XM_027354203.1	179.262492090992	-2.55350310319123	0.454072035513476	-5.62356389180334	1.87057533174456e-08	8.91299496687742e-08	160	158	105	646	579	552	0	44	79	142	64	120	182.980070900508	386.873466932766	209.667157156494	393.921586087382	310.525940374761	371.670789388722	0	18.229047657441	29.6723197020474	94.5523617795138	68.4434674857662	84.6136976265066	Up_hemocytes_Down_gills
XM_027356577.1	72.4969705967379	-2.88805389786372	0.513689972804026	-5.62217300466078	1.88570274948543e-08	8.98248610198564e-08	72	36	24	343	330	223	3	6	31	39	18	29	82.3410319052284	88.1483848707568	47.92392163577	209.156507783239	176.983696586651	150.149612379864	35.4645023883106	2.48577922601468	11.6435684906768	25.9686064042327	19.2497252303717	20.4483102597391	Up_hemocytes_Down_gills
XM_027367075.1	4832.80493404999	5.52737340980036	0.983294953599416	5.62127710466432	1.89550946724348e-08	9.02659951941349e-08	101	22	65	485	609	456	4023	12938	6994	610	378	581	115.506169755945	53.8684574210181	129.79395443021	295.746082434025	326.615367337183	307.032391234162	47557.8977027245	5360.16860436299	2626.93929109012	406.175638630306	404.244229837807	409.67131934167	Down_hemocytes_Up_gills
XM_027364454.1	522.285555706733	3.27716762148095	0.58313565404719	5.61990610372754	1.91061268594938e-08	9.0959027208428e-08	159	24	66	125	125	97	289	1307	1391	805	289	512	181.836445457379	58.7655899138379	131.790784498368	76.2232171221715	67.0392790100951	65.3117148020036	3416.41373007392	541.485574733531	522.458186146177	536.018670651469	309.065032865413	361.018443206428	Down_hemocytes_Up_gills
XM_027364144.1	122.978785635108	-2.69146246538078	0.478973793157647	-5.61922698867769	1.91813716191946e-08	9.12646901731695e-08	174	67	64	420	492	416	0	21	44	77	38	96	198.990827104302	164.053938509464	127.797124362053	256.110009530496	263.866602183734	280.099725336428	0	8.70022729105138	16.5263552770897	51.2713511057927	40.6383088196737	67.6909581012053	Up_hemocytes_Down_gills
XM_027353476.1	8347.13121379014	-2.05203730815997	0.36523672847682	-5.61837610559531	1.9276054143443e-08	9.16514765178652e-08	12556	4477	7825	21779	24667	19723	77	4127	10091	6915	4021	5835	14359.3610639173	10962.2310851772	15625.1952833292	13280.5235656302	13229.2631627361	13279.8242375249	910.255561299971	1709.80181096043	3790.16934320709	4604.43367398126	4300.17473062915	4114.34104708888	Up_hemocytes_Down_gills
XM_027370446.1	1419.14863865803	3.03565030879757	0.540328369935665	5.61815828615294	1.93003649896614e-08	9.17252758663588e-08	233	66	227	520	662	443	87	1981	2344	3204	7637	3046	266.464728248864	161.605372263054	453.280425471658	317.088583228233	355.040021637464	298.279274817398	1028.47056926101	820.721441122514	880.404017488597	2133.42089536312	8167.23064357495	2147.77769141949	Down_hemocytes_Up_gills
XM_027372822.1	1080.0241483745	-1.66482796403827	0.296526685866041	-5.61442879643683	1.97212615203391e-08	9.36717431707231e-08	1194	828	786	2743	3044	2419	11	977	1741	1052	571	800	1365.48877909504	2027.41285202741	1569.50843357147	1672.64227652893	1632.54052245384	1628.75297016543	130.036508757139	404.767717302724	653.917830395754	700.48651121161	610.64406147457	564.091317510044	Up_hemocytes_Down_gills
XM_027368350.1	433.384929528307	3.13086126386751	0.557871339604054	5.61215649846723	1.99820593520073e-08	9.48832192205885e-08	77	43	89	109	89	76	53	895	844	454	2402	679	88.0591591208693	105.288348595626	177.717876065981	66.4666453305335	47.7319666551877	51.1720652056936	626.539542193487	370.795401213856	317.005542133266	302.301213013375	2568.76888907516	478.77250573665	Down_hemocytes_Up_gills
