ID	logFC	logCPM	PValue	FDR	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027376255.1	2.31706018805239	2.98166200278522	1.05287834959658e-10	6.95268613408968e-10	229	186	114	74	120	394	491	368	305	597	2.73651244255646	3.68503377143759	1.91645143694694	1.52586000565782	3.28983121176663	11.1988285911764	12.2915747213683	11.4687174366819	12.6576629955905	17.9158066615739	Down_gills_Up_hemocyte
XM_027375345.1	3.49920711628242	9.3082582877188	1.05513674952677e-10	6.96510927939937e-10	16547	1964	2167	4321	5577	35023	39731	31659	37509	43018	197.733936187693	38.9107867048571	36.429388279509	89.097852492533	152.894905566854	995.47353743343	994.616202148033	986.652514478022	1556.64354525117	1290.95841033097	Down_gills_Up_hemocyte
XM_027359752.1	-7.4253299630127	2.80841621648675	1.05924535041947e-10	6.98973262674085e-10	3098	243	360	92	698	6	0	2	4	0	37.0205919084712	4.81431831429749	6.05195190614825	1.89701514216918	19.1358515484426	0.170540536921468	0	0.0623299860689234	0.166002137647089	0	Up_gills_Down_hemocyte
XM_027382668.1	2.07457575337235	2.14935168861203	1.0668504223806e-10	7.03740260763202e-10	146	95	128	76	39	272	301	229	171	204	1.74467605507966	1.88214090476651	2.15180512218604	1.56709946527019	1.06919514382416	7.73117100710656	7.53516087806896	7.13678340489173	7.09659138441306	6.12198418586447	Down_gills_Up_hemocyte
XM_027381206.1	2.31332245279651	4.4169697885811	1.09817968695789e-10	7.2414776216038e-10	888	313	323	233	316	1314	1533	1144	498	1517	10.6114543624023	6.20115898096755	5.42994573801634	4.80439704484152	8.66322219098547	37.3483775858015	38.3767495883047	35.6527520314242	20.6672661370626	45.5247549507666	Down_gills_Up_hemocyte
XM_027361634.1	3.53267143318947	0.896101061416354	1.1235223369172e-10	7.40594488324795e-10	10	10	38	18	4	125	166	145	48	88	0.119498359936963	0.19812009523858	0.638817145648981	0.371155136511362	0.109661040392221	3.55292785253059	4.15560367361943	4.51892398999694	1.99202565176507	2.64085592331408	Down_gills_Up_hemocyte
XM_027379095.1	-3.71301820597791	1.57380844380806	1.12855924759783e-10	7.43649279455296e-10	319	87	289	577	176	19	24	13	6	8	3.81199768198913	1.72364482857565	4.85837250243567	11.8975840981698	4.82508577725773	0.540045033584649	0.600810169679917	0.405144909448002	0.249003206470634	0.240077811210371	Up_gills_Down_hemocyte
XM_027367432.1	-2.20313323257684	7.28147135688732	1.13482430452153e-10	7.4751087391272e-10	29289	17305	14595	7479	6757	1861	2366	1732	1486	1656	349.998746419372	342.846824810363	245.35621686176	154.214959220471	185.24491248256	52.8959898684754	59.2298692276118	53.9777679356876	61.6697941358936	49.6961069205468	Up_gills_Down_hemocyte
XR_003475652.1	-3.15385139827778	1.07865768030479	1.14210314331902e-10	7.52037256937696e-10	131	353	241	160	93	16	13	12	8	19	1.56542851517422	6.99363936192187	4.05144558161591	3.29915676898988	2.54961918911914	0.454774765123915	0.325438841909955	0.37397991641354	0.332004275294178	0.570184801624632	Up_gills_Down_hemocyte
XM_027357057.1	-3.05157084886363	6.59753723293646	1.17739334044579e-10	7.74998396223584e-10	7915	9744	13483	10763	4647	425	522	407	573	1418	94.5829518901065	193.048220800472	226.662409862769	221.930151903988	127.398713675663	12.079954698604	13.0676211905382	12.6841521650259	23.7798062179455	42.5537920370383	Up_gills_Down_hemocyte
XM_027382468.1	-1.8825667947403	3.98703051528211	1.19845794150853e-10	7.8858276379275e-10	2096	1205	1270	1125	1125	211	239	204	148	307	25.0468562427875	23.8734714762489	21.3499414466896	23.1971960319601	30.8421676103122	5.99734221507163	5.98306793972918	6.35765857903018	6.1420790929423	9.21298600519799	Up_gills_Down_hemocyte
XM_027359618.1	-6.09571181338752	5.91091899702604	1.24598557518167e-10	8.19563873703897e-10	12954	2199	11798	542	6728	47	36	40	118	10	154.798175462342	43.5666089429637	198.335912746492	11.1758935549532	184.449869939716	1.3359008725515	0.901215254519876	1.24659972137847	4.89706306058913	0.300097264012964	Up_gills_Down_hemocyte
XM_027358296.1	-6.33992951277304	5.38031954823533	1.24789282434274e-10	8.20526182471001e-10	427	3578	6609	7548	2485	58	74	37	2	10	5.10257996930833	70.8873700763639	111.103750410372	155.637720577098	68.1269213436674	1.64855852357419	1.85249802317974	1.15310474227508	0.0830010688235445	0.300097264012964	Up_gills_Down_hemocyte
XM_027366311.1	2.81347066195467	1.99931692637175	1.2589893396172e-10	8.27527868424543e-10	47	39	67	96	18	261	257	203	183	233	0.561642291703728	0.772668371430462	1.12633549364426	1.97949406139393	0.493474681764995	7.41851335608386	6.43367556698911	6.32649358599572	7.59459779735433	6.99226625150206	Down_gills_Up_hemocyte
XM_027351140.1	-3.02907014792191	4.43025841279622	1.26428577233241e-10	8.30713561543210e-10	3502	2919	1962	462	1800	198	221	158	105	100	41.8483256499246	57.8312558001415	32.9831378885079	9.52631517045829	49.3474681764995	5.62783771840845	5.53246031246924	4.92406889944495	4.35755611323609	3.00097264012964	Up_gills_Down_hemocyte
XM_027363005.1	2.91628893893529	0.73430177835452	1.28281582306396e-10	8.42589198150474e-10	12	30	23	20	14	120	116	131	40	78	0.143398031924356	0.59436028571574	0.386652482892805	0.412394596123735	0.383813641372774	3.41081073842936	2.9039158201196	4.08261408751448	1.66002137647089	2.34075865930112	Down_gills_Up_hemocyte
XM_027355277.1	-4.5167429026023	1.10624256112433	1.35033367060165e-10	8.86621503590915e-10	163	387	203	96	184	3	2	14	6	2	1.9478232669725	7.66724768573304	3.41262843596693	1.97949406139393	5.04440785804217	0.0852702684607341	0.0500675141399931	0.436309902482464	0.249003206470634	0.0600194528025928	Up_gills_Down_hemocyte
XM_027382612.1	-5.02829494361812	0.874710162607713	1.36049281319949e-10	8.92974493951479e-10	154	95	197	195	226	7	0	8	0	2	1.84027474302924	1.88214090476651	3.31176257086446	4.02084731220642	6.19584878216049	0.198963959741713	0	0.249319944275693	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027357734.1	-1.83761335053518	4.08024993667179	1.3863040313222e-10	9.09592733872863e-10	1853	1559	1914	1169	818	305	300	241	162	214	22.1430460963193	30.8869228476946	32.1762109676882	24.1044641434323	22.4256827602092	8.66914396017463	7.51012712099897	7.51076332130527	6.72308657470711	6.42208144987743	Up_gills_Down_hemocyte
XM_027359318.1	3.98298717994073	3.79820576641578	1.39801082817582e-10	9.16948153281513e-10	53	26	110	128	96	1219	1386	980	164	794	0.633341307665906	0.515112247620308	1.84920752687863	2.63932541519191	2.63186496941331	34.6481524178783	34.6967872990152	30.5416931737725	6.80608764353065	23.8277227626293	Down_gills_Up_hemocyte
XM_027366004.1	-4.86047355790084	2.93999479404338	1.41402301747891e-10	9.27121232972503e-10	473	1102	271	492	1149	25	23	30	4	4	5.65227242501837	21.8328344952915	4.55577490712826	10.1449070646439	31.5001338526655	0.710585570506117	0.575776412609921	0.934949791033851	0.166002137647089	0.120038905605186	Up_gills_Down_hemocyte
XM_027353484.1	3.01856617575926	3.4021338430132	1.4175643334844e-10	9.28952640137413e-10	201	29	158	171	88	568	641	426	478	952	2.40191703473296	0.574548276191882	2.6561344476984	3.52597379685794	2.41254288862886	16.144504161899	16.0466382818678	13.2762870326807	19.8372554488271	28.5692595340342	Down_gills_Up_hemocyte
XM_027379413.1	4.1767192022461	1.35021562055026	1.41782213998233e-10	9.28952640137413e-10	49	2	3	18	9	178	173	146	157	117	0.58554196369112	0.039624019047716	0.0504329325512354	0.371155136511362	0.246737340882498	5.05936926200355	4.3308399731094	4.55008898303141	6.51558390264825	3.51113798895168	Down_gills_Up_hemocyte
XM_027369517.1	-5.33935309759595	2.27405908518281	1.41880007197052e-10	9.29263735081399e-10	205	223	753	429	667	6	2	2	4	23	2.44971637870775	4.41807812382033	12.6586660703601	8.84586408685412	18.2859784854029	0.170540536921468	0.0500675141399931	0.0623299860689234	0.166002137647089	0.690223707229817	Up_gills_Down_hemocyte
XM_027366601.1	4.16564548478419	8.45589122415615	1.43681123042895e-10	9.40726814109279e-10	1365	1062	1681	1128	3519	16902	19577	15015	9243	50108	16.3115261313955	21.0403541143372	28.2592532062089	23.2590552213787	96.4743002850565	480.412692507776	490.085862159322	467.942370412442	383.589439568011	1503.72737051616	Down_gills_Up_hemocyte
XM_027382264.1	3.79134482512962	4.64847467117539	1.44022631651161e-10	9.42628634513443e-10	484	42	75	137	225	1471	1797	1390	710	2468	5.78372062094903	0.832104400002036	1.26082331378088	2.82490298344759	6.16843352206244	41.8108549685799	44.9856614547838	43.3193403179017	29.4653794323583	74.0640047583995	Down_gills_Up_hemocyte
XM_027361896.1	1.97307644175956	4.38789289343445	1.4457621507347e-10	9.45916646265318e-10	454	541	539	329	382	1297	1384	1064	699	1096	5.42522554113814	10.7182971524072	9.06111688170529	6.78389110623545	10.4726293574571	36.8651793978574	34.6467197848752	33.1595525886672	29.0088735538288	32.8906601358209	Down_gills_Up_hemocyte
XM_027352939.1	-4.94970870385805	0.195898741461345	1.4479059257576e-10	9.46983797760014e-10	85	108	84	101	142	0	2	0	6	2	1.01573605946419	2.13969702857666	1.41212211143459	2.08259271042486	3.89296693392385	0	0.0500675141399931	0	0.249003206470634	0.0600194528025928	Up_gills_Down_hemocyte
XM_027357496.1	-13.9372234674586	4.47150101775749	1.4497350547121e-10	9.47844476479024e-10	1705	9722	191	160	61	0	0	0	0	0	20.3744703692523	192.612356590947	3.21089670576199	3.29915676898988	1.67233086598137	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027354290.1	3.89677072008528	4.72943057444045	1.45060434714815e-10	9.48077221932988e-10	318	160	118	106	202	722	824	693	2316	2985	3.80004784599543	3.16992152381728	1.98369534701526	2.1856913594558	5.53788253980717	20.5217112762167	20.6278158256772	21.5973401728819	96.1152376976646	89.5790333078698	Down_gills_Up_hemocyte
XM_027382134.1	2.29466199349517	5.80131907212505	1.45423843749132e-10	9.50116163440562e-10	1478	606	976	927	1065	2910	3094	2524	1794	4988	17.6618575986832	12.0060777714579	16.4075140566686	19.1144895303351	29.1972520044289	82.712160406912	77.4544443745693	78.6604424189813	74.4519587347195	149.688515289666	Down_gills_Up_hemocyte
XM_027368445.1	4.8722885238055	6.28039793401575	1.45816647153761e-10	9.52345641064344e-10	322	66	140	114	577	4062	4469	3320	2296	10839	3.84784718997022	1.30759262857463	2.35353685239098	2.35064919790529	15.8186050765779	115.455943495834	111.875860345815	103.467776874413	95.2852270094291	325.275424463652	Down_gills_Up_hemocyte
XM_027379763.1	1.95493847336266	5.92347370170676	1.4607828166989e-10	9.53717165939505e-10	3040	981	1368	1087	845	3170	3768	2925	3079	2630	36.3275014208369	19.4355813429047	22.9974172433633	22.413646299325	23.1658947828567	90.1022503401757	94.327196639747	91.1576046258004	127.780145453847	78.9255804354095	Down_gills_Up_hemocyte
XM_027378411.1	-7.9912005096552	3.85658742825926	1.48750149472155e-10	9.70818113339468e-10	263	359	833	5510	212	8	4	3	0	4	3.14280686634214	7.11251141906502	14.0035442717264	113.614711232089	5.81203514078772	0.227387382561958	0.100135028279986	0.0934949791033851	0	0.120038905605186	Up_gills_Down_hemocyte
XM_027360905.1	-3.50787080771978	2.4540190840981	1.48909877918143e-10	9.71517288996152e-10	476	324	675	702	435	30	50	28	3	41	5.68812193299946	6.41909108572999	11.347409824028	14.4750503239431	11.925638142654	0.852702684607341	1.25168785349983	0.872619804964927	0.124501603235317	1.23039878245315	Up_gills_Down_hemocyte
XM_027382165.1	-5.02587966244449	6.06404637863336	1.49978313697308e-10	9.78142462566833e-10	1449	2207	10859	13365	4719	73	96	89	79	312	17.315312354866	43.7251050191546	182.550404857955	275.582688859686	129.372612402723	2.07490986587786	2.40324067871967	2.77368438006709	3.27854221853001	9.36303463720448	Up_gills_Down_hemocyte
XM_027366703.1	-2.82422171312836	0.727465287133076	1.54086114668778e-10	1.00457837554971e-09	105	126	140	208	133	18	14	12	8	13	1.25473277933812	2.49631320000611	2.35353685239098	4.28890379968685	3.64622959304135	0.511621610764404	0.350472598979952	0.37397991641354	0.332004275294178	0.390126443216853	Up_gills_Down_hemocyte
XM_027380509.1	-3.21878777076403	2.48246185268216	1.5497591881909e-10	1.0100230136163e-09	555	384	654	226	733	50	65	28	18	22	6.63215897650147	7.60781165716147	10.9943792961693	4.66005893619821	20.0953856518745	1.42117114101223	1.62719420954978	0.872619804964927	0.747009619411901	0.660213980828521	Up_gills_Down_hemocyte
XM_027369489.1	1.80992648313084	3.09440498043022	1.58570281976011e-10	1.03308398874671e-09	277	199	225	171	158	546	523	431	275	424	3.31010457025388	3.94258989524774	3.78246994134265	3.52597379685794	4.33161109549273	15.5191888598536	13.0926549476082	13.432111997853	11.4126469632374	12.7241239941497	Down_gills_Up_hemocyte
XM_027365513.1	2.31834385118598	7.61547420801383	1.5938510395141e-10	1.0380263998528e-09	4323	2728	3479	3682	3187	12501	14084	11134	3874	13914	51.6591410007493	54.0471619810846	58.485390781916	75.9218451463797	87.3724339325022	355.321208675879	352.575434573831	346.991032445696	160.773070311206	417.555333147638	Down_gills_Up_hemocyte
XM_027378858.1	2.44362266942779	7.26428604311119	1.62078568511364e-10	1.05482422847248e-09	5482	1577	2094	2267	2187	7004	7741	6291	6961	14015	65.5090009174433	31.2435390191241	35.2021869207623	46.7449274706254	59.9571738344469	199.077653432994	193.786313478843	196.058971179798	288.885220040347	420.586315514169	Down_gills_Up_hemocyte
XM_027381863.1	2.34394223862276	8.50255601800112	1.62026677212056e-10	1.05482422847248e-09	16617	5391	6208	3677	4055	19701	21951	17569	19993	18096	198.570424707252	106.806543343118	104.362548426023	75.8187464973487	111.168879697614	559.969852981641	549.516001443494	547.537762622457	829.720184494563	543.05600895786	Down_gills_Up_hemocyte
XM_027364313.1	2.83985645534791	3.33634971614276	1.62953335997075e-10	1.0601437533871e-09	428	66	135	67	81	581	643	531	612	463	5.11452980530203	1.30759262857463	2.26948196480559	1.38152189701451	2.22063606794248	16.5140086585622	16.0967057960078	16.5486113012992	25.3983270600046	13.8945033238002	Down_gills_Up_hemocyte
XM_027377420.1	-3.06735822955504	2.46380484954535	1.64467465193835e-10	1.06961763455286e-09	372	607	736	562	304	58	41	59	20	15	4.44533898965504	12.0258897809818	12.3728794525697	11.588288151077	8.33423906980881	1.64855852357419	1.02638403986986	1.83873458903324	0.830010688235445	0.450145896019446	Up_gills_Down_hemocyte
XM_027357195.1	-3.0512734805712	2.49938968212799	1.65743733744379e-10	1.07753845908437e-09	590	447	489	864	292	70	40	49	10	35	7.05040323628084	8.85596825716452	8.22056800585137	17.8154465525454	8.00525594863214	1.98963959741713	1.00135028279986	1.52708465868862	0.415005344117723	1.05034042404537	Up_gills_Down_hemocyte
XM_027356581.1	3.95886075246416	1.97179547952922	1.66215501848759e-10	1.08022530582216e-09	33	6	17	32	33	278	314	173	60	430	0.394344587791979	0.118872057143148	0.285786617790334	0.659831353797977	0.904703583235824	7.90171154402802	7.86059971997892	5.39154379496187	2.49003206470634	12.9041823525575	Down_gills_Up_hemocyte
XM_027357168.1	-2.59978066704087	2.1909835309286	1.67980887333204e-10	1.09131445270639e-09	677	666	396	327	145	54	52	39	35	29	8.09003896773242	13.1947983428894	6.65714709676307	6.74265164662307	3.97521271421802	1.53486483229321	1.30175536763982	1.21543472834401	1.45251870441203	0.870282065637596	Up_gills_Down_hemocyte
XM_027368508.1	-3.15203978007791	1.45972395018277	1.73604813841904e-10	1.12745461028832e-09	247	112	279	344	266	24	32	16	6	15	2.95160949044299	2.2189450666721	4.69026272726489	7.09318705332825	7.29245918608271	0.682162147685873	0.80108022623989	0.498639888551387	0.249003206470634	0.450145896019446	Up_gills_Down_hemocyte
XM_027381189.1	-2.7592348244667	5.20166155389307	1.74653571994292e-10	1.13386695069756e-09	2535	4252	4186	3448	2338	240	226	262	450	267	30.2928342440202	84.2406644954442	70.3707518864904	71.096828371732	64.0968781092533	6.82162147685873	5.65762909781922	8.16522817502896	18.6752404852975	8.01259694914614	Up_gills_Down_hemocyte
XM_027382140.1	2.14275195397735	5.41824966369375	1.80588258351306e-10	1.17157187627279e-09	1278	479	781	784	907	2256	2594	1987	1533	3125	15.2718903999439	9.48995256192798	13.1293734408383	16.1658681680504	24.8656409089361	64.123241882472	64.9375658395711	61.9248411594754	63.6203192532469	93.7803950040512	Down_gills_Up_hemocyte
XR_003477980.1	-3.15272160518948	5.5248504734278	1.80572536406992e-10	1.17157187627279e-09	15511	3745	3002	2164	2137	272	333	311	373	175	185.353906098224	74.1959756668482	50.4665545062695	44.6210953005882	58.5864108295441	7.73117100710656	8.33624110430885	9.69231283371759	15.4796993355911	5.25170212022687	Up_gills_Down_hemocyte
XM_027354466.1	-1.89902613133128	4.86926397196533	1.8326603976036e-10	1.18852659914812e-09	3127	2742	2565	3037	1189	462	515	351	306	400	37.3671371522884	54.3245301144186	43.1201573313062	62.6221194213892	32.5967442565877	13.131621342953	12.8923848910482	10.9389125550961	12.6991635300023	12.0038905605186	Up_gills_Down_hemocyte
XM_027360017.1	-4.26594990223603	5.34252072800362	1.83349192073059e-10	1.18864850038238e-09	1550	4371	4136	4825	4050	82	99	77	42	368	18.5222457902293	86.5982936287833	69.5302030106365	99.4901963148511	111.031803397124	2.33072067126006	2.47834194992966	2.39970446365355	1.74302244529444	11.0435793156771	Up_gills_Down_hemocyte
XM_027359619.1	-6.52265111391993	2.59963966930399	1.83888809027792e-10	1.19172852727836e-09	2958	109	278	82	560	3	3	1	5	8	35.3476148693538	2.15950903810052	4.67345174974781	1.69081784410731	15.352545654911	0.0852702684607341	0.0751012712099896	0.0311649930344617	0.207502672058861	0.240077811210371	Up_gills_Down_hemocyte
XM_027380953.1	-2.46120963145991	4.61754366531794	1.87556477226717e-10	1.21507125022008e-09	2180	3465	2047	2027	1325	235	255	213	305	177	26.050642466258	68.6486130001679	34.4120709774596	41.7961923171406	36.3252196299232	6.6795043627575	6.38360805284912	6.63814351634034	12.6576629955905	5.31172157302946	Up_gills_Down_hemocyte
XM_027356036.1	-4.00433555405493	1.75904716021069	1.88463901247569e-10	1.22052182890694e-09	389	201	90	331	525	10	14	21	10	8	4.64848620154787	3.98221391429546	1.51298797653706	6.82513056584782	14.393011551479	0.284234228202447	0.350472598979952	0.654464853723695	0.415005344117723	0.240077811210371	Up_gills_Down_hemocyte
XM_027380510.1	-3.31861110857513	2.65542802295642	1.90744936339443e-10	1.23486118969138e-09	542	347	731	249	949	54	50	28	23	35	6.47681110858341	6.87476730477872	12.2888245649844	5.13431272174051	26.0170818330545	1.53486483229321	1.25168785349983	0.872619804964927	0.954512291470762	1.05034042404537	Up_gills_Down_hemocyte
XM_027373875.1	5.32843313331297	6.22472640239537	1.90849084066907e-10	1.23510251671891e-09	177	11	62	349	277	5695	6241	5315	2021	5392	2.11512097088425	0.217932104762438	1.04228060605886	7.19628570235918	7.59402704716131	161.871392961294	156.235677873848	165.641937978164	83.8725800461918	161.81244475579	Down_gills_Up_hemocyte
XM_027376442.1	1.92516449448882	7.17496327315942	1.91199925409993e-10	1.2369396225298e-09	5768	3562	3146	2216	2299	8164	9356	7467	6654	5615	68.9266540116405	70.5703779239822	52.8873352687288	45.6933212505099	63.0276829654291	232.048823904478	234.215831146888	232.709002988325	276.144555975933	168.504613743279	Down_gills_Up_hemocyte
XM_027359035.1	3.61884134221403	4.80657201061526	1.91676134166074e-10	1.2395862037981e-09	105	108	253	145	381	1481	1739	1235	1339	2627	1.25473277933812	2.13969702857666	4.25317731182085	2.98986082189708	10.4452140973591	42.0950891967824	43.533703544724	38.4887663975602	55.5692155773631	78.8355512562056	Down_gills_Up_hemocyte
XM_027373540.1	-5.38795683450269	2.55020365553429	1.93090281368973e-10	1.24829453863666e-09	166	474	1629	585	210	16	14	13	2	1	1.98367277495359	9.39089251430869	27.3850823753208	12.0625419366193	5.75720462059161	0.454774765123915	0.350472598979952	0.405144909448002	0.0830010688235445	0.0300097264012964	Up_gills_Down_hemocyte
XM_027356895.1	4.82912160346048	2.63274342171776	1.93337750709323e-10	1.24945705234471e-09	41	3	7	22	36	246	262	211	467	674	0.48994327574155	0.059436028571574	0.117676842619549	0.453634055736109	0.98694936352999	6.99216201378019	6.5588443523391	6.57581353027142	19.3807495702976	20.2265555944738	Down_gills_Up_hemocyte
XM_027355156.1	-13.1928385676602	3.73001785204211	1.94255513162152e-10	1.25494904795556e-09	159	73	2935	3802	34	0	0	0	0	0	1.90002392299772	1.44627669524163	49.3402190126253	78.3962127231221	0.93211884333388	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027372676.1	4.72159584705775	10.8993918523351	1.94606705960648e-10	1.2567782724102e-09	23168	3741	8721	4946	3571	67794	76024	64486	272224	42176	276.853800301957	74.1167276287527	146.608534926441	101.9851836214	97.8998938101554	1926.93752667567	1903.16634748942	2009.7057408203	11297.4414797103	1265.69022070108	Down_gills_Up_hemocyte
XM_027356725.1	-5.49085588982583	3.87979382841727	1.97213177396274e-10	1.27299208073266e-09	1304	214	670	3397	1544	47	28	23	4	8	15.58258613578	4.23977003810561	11.2633549364426	70.0452221516164	42.3291615913974	1.3359008725515	0.700945197959903	0.716794839792619	0.166002137647089	0.240077811210371	Up_gills_Down_hemocyte
XM_027375092.1	-4.58114160099009	4.26915427014823	1.97255188687432e-10	1.27299208073266e-09	9507	1180	872	496	820	64	83	61	28	24	113.607090792071	23.3781712381524	14.6591723948924	10.2273859838686	22.4805132804053	1.81909906049566	2.07780183680971	1.90106457510216	1.16201496352962	0.720233433631114	Up_gills_Down_hemocyte
XM_027362578.1	4.08893506844579	5.10731810681782	1.97815944780931e-10	1.27616503671107e-09	629	33	61	180	226	2325	2455	2213	1235	2585	7.51644684003499	0.653796314287314	1.02546962854179	3.71155136511362	6.19584878216049	66.0844580570689	61.4578736068415	68.9681295852637	51.2531599985387	77.5751427473512	Down_gills_Up_hemocyte
XR_003475525.1	-8.87677793253547	1.84512383280051	1.98627686386977e-10	1.28095438811713e-09	77	1104	491	48	116	0	0	0	0	2	0.920137371514618	21.8724585143392	8.25418996088552	0.989747030696965	3.18017017137441	0	0	0	0	0.0600194528025928	Up_gills_Down_hemocyte
XM_027368869.1	2.42548584979437	4.3084506609045	1.99769557599079e-10	1.28786866626701e-09	318	258	526	261	289	904	975	764	1123	1543	3.80004784599543	5.11149845715536	8.84257417398327	5.38174947941475	7.92301016833798	25.6947742295012	24.4079131432466	23.8100546783287	46.6051001444203	46.3050078372003	Down_gills_Up_hemocyte
XM_027369624.1	2.29253109315744	3.34216531708238	2.00537890718424e-10	1.29237084492997e-09	377	123	150	196	132	726	775	674	241	430	4.50508816962352	2.43687717143453	2.52164662756177	4.04146704201261	3.6188143329433	20.6354049674976	19.4011617292473	21.0052053052272	10.0016287932371	12.9041823525575	Down_gills_Up_hemocyte
XM_027377733.1	-2.06413033208924	2.7235535795891	2.01476013108654e-10	1.29796371193472e-09	666	607	530	515	488	82	125	84	43	91	7.95859077180176	12.0258897809818	8.90981808405158	10.6191608501862	13.378646927851	2.33072067126006	3.12921963374957	2.61785941489478	1.78452297970621	2.73088510251797	Up_gills_Down_hemocyte
XR_003477162.1	3.52816498460236	2.91403040667786	2.04860850616952e-10	1.31930959236231e-09	102	14	62	111	42	608	643	520	121	482	1.21888327135703	0.277368133334012	1.04228060605886	2.28879000848673	1.15144092411832	17.2814410747088	16.0967057960078	16.2057963779201	5.02156466382444	14.4646881254249	Down_gills_Up_hemocyte
XM_027378920.1	-4.65916625151263	1.03049995684344	2.05309209844528e-10	1.32173618188512e-09	83	91	373	376	82	11	4	4	1	5	0.991836387476796	1.80289286667108	6.27049461387027	7.75301840712622	2.24805132804053	0.312657651022692	0.100135028279986	0.124659972137847	0.0415005344117723	0.150048632006482	Up_gills_Down_hemocyte
XM_027359317.1	3.22879926892491	2.34548136711109	2.06873243483666e-10	1.33134104778513e-09	30	34	56	58	63	346	443	298	86	394	0.35849507981089	0.673608323811172	0.941414740956394	1.19594432875883	1.72716138617748	9.83450429580466	11.0899543820085	9.28716792426958	3.56904595941241	11.8238322021108	Down_gills_Up_hemocyte
XM_027358585.1	3.11209269474717	5.32321975109006	2.07389174665522e-10	1.33419646676147e-09	277	238	511	774	325	2110	2465	1792	1228	4335	3.31010457025388	4.7152582666782	8.59040951122709	15.9596708699886	8.90995953186797	59.9734221507163	61.7082111775415	55.8476675177553	50.9626562576563	130.09216394962	Down_gills_Up_hemocyte
XM_027368447.1	4.85130112997946	6.00483173447474	2.12737689664573e-10	1.36812852649884e-09	262	59	91	108	491	3704	3924	2932	1631	8590	3.13085703034844	1.16890856190762	1.52979895405414	2.22693081906817	13.4608927081451	105.280358126186	98.2324627426665	91.3757595770417	67.6873716256006	257.783549787136	Down_gills_Up_hemocyte
XM_027362593.1	2.98103428843418	1.34735517600609	2.13393256615117e-10	1.37186684639096e-09	57	36	20	21	24	117	127	89	219	135	0.681140651640691	0.713232342858888	0.336219550341569	0.433014325929922	0.657966242353327	3.32554046996863	3.17928714788956	2.77368438006709	9.08861703617813	4.05131306417501	Down_gills_Up_hemocyte
XM_027369372.1	-7.7931053599169	6.95774257664035	2.158208982036e-10	1.38699094983316e-09	5318	12617	36065	639	11084	37	82	36	0	44	63.5492278144771	249.968124162516	606.287904153435	13.1760073461533	303.870742926845	1.05166664434905	2.05276807973972	1.12193974924062	0	1.32042796165704	Up_gills_Down_hemocyte
XM_027382138.1	2.05658630235882	5.38142462780237	2.19189932567117e-10	1.40815236678771e-09	1373	532	883	707	889	2205	2370	1975	1433	3091	16.4071248193451	10.5399890666925	14.8440931475803	14.578148972974	24.3721662271711	62.6736473186395	59.3300042558918	61.5508612430618	59.4702658120697	92.7600643064072	Down_gills_Up_hemocyte
XM_027353490.1	-5.60557879083658	4.03828887418143	2.19812131085104e-10	1.41165857480593e-09	1638	2535	2171	1056	1177	2	6	8	54	21	19.5738313576746	50.22344414298	36.4966321895773	21.7744346753332	32.2677611354111	0.0568468456404894	0.150202542419979	0.249319944275693	2.2410288582357	0.630204254427224	Up_gills_Down_hemocyte
XM_027380828.1	3.92625387112156	3.79128573179755	2.21457880393957e-10	1.42173342053402e-09	62	24	65	230	54	828	876	705	560	1299	0.740889831609173	0.475488228572592	1.0927135386101	4.74253785542296	1.48042404529499	23.5345940951626	21.929571193317	21.9713200892955	23.2402992705925	38.982634595284	Down_gills_Up_hemocyte
XM_027374568.1	4.02223538188137	6.67851332906353	2.21892807376273e-10	1.42331024772219e-09	1614	257	1023	465	298	9642	11071	8434	2899	1010	19.2870352938259	5.0916864476315	17.1976299999713	9.58817435987685	8.16974750922047	274.058642832799	277.148724521932	262.84555125265	120.310049259728	30.3098236653094	Down_gills_Up_hemocyte
XM_027375823.1	3.84109836940991	5.71203949481275	2.21934678583644e-10	1.42331024772219e-09	180	178	260	301	655	3280	3618	2898	1240	5469	2.15097047886534	3.52653769524672	4.3708541544404	6.20653867166222	17.9569953642262	93.2288268504026	90.5721330792475	90.31614981387	51.4606626705976	164.12319368869	Down_gills_Up_hemocyte
XM_027382025.1	-5.41424951492787	4.28112098672303	2.21836720456836e-10	1.42331024772219e-09	1301	1042	2058	3698	1545	40	24	28	0	60	15.5467366277989	20.64411392386	34.5969917301475	76.2517608232787	42.3565768514954	1.13693691280979	0.600810169679917	0.872619804964927	0	1.80058358407778	Up_gills_Down_hemocyte
