ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	hep_1	hep_2	hep_3	hep_4	hep_5	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027363228.1	-4.01345492445062	5.59516066109342	2.80123464983766e-05	0.000108215907356523	4933	1000	1330	1118	1937	177	87	143	154	1994	64.3894316045638	102.602401763905	110.458895555102	96.1056111520697	81.9041206696421	1.57734446442694	1.14583604708693	1.35738177376929	1.55976568435728	22.553105887936	Up_muscle_Down_hep
XR_003475585.1	2.12067545641225	5.07245334176059	2.80839754319115e-05	0.000108466850480494	685	147	228	127	213	7415	3378	6913	7465	1871	8.94116372372313	15.082553059294	18.9358106665889	10.9171848088666	9.00649339320277	66.0791480436484	44.4900478972373	65.619441972497	75.6081222969294	21.1619163070853	Down_muscle_Up_hep
XM_027359037.1	3.94531490995698	3.13092315338545	2.83127336990212e-05	0.000109324400367154	8	9	14	6	61	1193	446	1521	4731	235	0.10442235005808	0.923421615875144	1.1627252163695	0.515772510655115	2.57932439899234	10.6314799212505	5.87405605748011	14.4376061391824	47.9172172252877	2.65796383333247	Down_muscle_Up_hep
XM_027378915.1	-2.29303548658981	2.24609316422366	2.83252814485613e-05	0.000109346884224503	302	110	118	57	227	137	159	92	68	280	3.94194371469253	11.2862641940295	9.80011253797147	4.89983885122359	9.59846948477478	1.22088243856775	2.09411415502094	0.873280581725694	0.688727704781139	3.16693563120465	Up_muscle_Down_hep
XM_027382403.1	4.11400344025529	3.07099600101633	2.84347906367654e-05	0.000109743578389225	13	16	27	6	2	299	2503	1935	1929	450	0.169686318844381	1.64163842822248	2.24239863156974	0.515772510655115	0.0845680130817161	2.66455364329749	32.9658347799837	18.367368756948	19.5375844488649	5.08971797872176	Down_muscle_Up_hep
XM_027356839.1	-2.74437632459681	0.857034514918593	2.84540562734907e-05	0.000109765825624427	422	6	15	24	143	80	38	44	35	31	5.50827896556374	0.61561441058343	1.24577701753875	2.06309004262046	6.0466129353427	0.712924051718391	0.500480112520727	0.417655930390549	0.354492200990292	0.350625016311943	Up_muscle_Down_hep
XM_027363537.1	2.68259042888615	0.561133056544572	2.84509312312788e-05	0.000109765825624427	36	2	4	0	18	395	238	187	175	183	0.469900575261361	0.20520480352781	0.332207204676999	0	0.761112117735445	3.52006250535956	3.13458596789298	1.77503770415983	1.77246100495146	2.06981864468018	Down_muscle_Up_hep
XM_027365996.1	-1.6101106140781	2.52110531883333	2.84845176142841e-05	0.000109857271444084	533	78	171	77	177	420	173	269	240	276	6.9571390726196	8.00298733758459	14.2018579999417	6.61908055340731	7.48426915773188	3.74285127152155	2.27850156489699	2.55339648352404	2.43080366393343	3.12169369361601	Up_muscle_Down_hep
XM_027373497.1	-1.50526417595202	3.39212980264034	2.84938913222795e-05	0.00010986736374206	945	147	262	170	328	469	360	628	578	581	12.3348901006107	15.082553059294	21.7595719063434	14.6135544685616	13.8691541454014	4.17951725319907	4.74139053967005	5.96108918830148	5.85418549063968	6.57139143474964	Up_muscle_Down_hep
XM_027378021.1	-2.37392065376146	1.46223635855105	2.85231253017698e-05	0.000109954010765002	202	60	76	41	109	19	47	113	130	113	2.63666433896653	6.1561441058343	6.31193688886298	3.52444548947662	4.60895671295353	0.169319462283118	0.619014876012478	1.07261636668482	1.31668531796394	1.27808473687902	Up_muscle_Down_hep
XM_027364006.1	3.629926661917	0.143512720088546	2.85587811742722e-05	0.000110039284808925	2	2	6	2	0	242	245	154	109	135	0.0261055875145201	0.20520480352781	0.498310807015498	0.171924170218372	0	2.15659525644813	3.226779672831	1.46179575636692	1.10398999736977	1.52691539361653	Down_muscle_Up_hep
XM_027366984.1	1.60782211096759	3.64138438886255	2.85586502327442e-05	0.000110039284808925	532	54	88	46	162	2228	1150	2258	2385	1148	6.94408627886234	5.54052969525087	7.30855850289398	3.95425591502255	6.85000905961901	19.8549348403572	15.1461086683904	21.4333429732241	24.1561114103385	12.9844360879391	Down_muscle_Up_hep
XM_027355604.1	3.07149753557982	1.42460733545009	2.86034554660965e-05	0.00011015966520861	34	8	8	6	9	1191	72	663	439	88	0.443794987746841	0.82081921411124	0.664414409353998	0.515772510655115	0.380556058867723	10.6136568199575	0.948278107934009	6.29331549656669	4.44634503527823	0.995322626950032	Down_muscle_Up_hep
XM_027377966.1	3.14995363320607	3.71722206937408	2.8603573586147e-05	0.00011015966520861	309	19	51	31	8	4275	592	3441	3212	570	4.03331327099335	1.94944563351419	4.23564185963174	2.66482463838476	0.338272052326865	38.0968790137015	7.79695333190186	32.6625921925882	32.5322557023091	6.44697610638089	Down_muscle_Up_hep
XM_027360143.1	6.61047701863901	5.37696378563947	2.86254265744651e-05	0.000110217721075255	0	14	34	0	0	13702	7411	7130	8173	3561	0	1.43643362469467	2.82376123975449	0	0	122.106066958067	97.6067924708187	67.6792450837413	82.778993105533	40.2766349382848	Down_muscle_Up_hep
XM_027378172.1	6.96253237417871	7.8169609035565	2.86651090884065e-05	0.000110344382996565	11	50	153	0	0	56071	47622	49392	39945	20851	0.14358073132986	5.13012008819525	12.7069255788952	0	0	499.679556298774	627.206945222686	468.837766223864	404.57688481592	235.834910165172	Down_muscle_Up_hep
XM_027364136.1	-5.01867895458394	7.51310677890061	2.88577216849643e-05	0.000111059539549709	6290	2461	8903	5898	4528	119	483	185	143	3894	82.1020727331656	252.50451074097	739.41018580983	507.004377973978	191.461981617005	1.06047452693111	6.36136564072398	1.75605334368754	1.44835384976034	44.0430262425389	Up_muscle_Down_hep
XM_027381774.1	6.43163997472073	5.38520061466129	2.88963608924259e-05	0.000111181928090593	1	22	31	0	0	5001	11755	9034	6199	5688	0.01305279375726	2.25725283880591	2.57460583624674	0	0	44.5666647830459	154.819571649504	85.7523562533687	62.7856329696806	64.334035251043	Down_muscle_Up_hep
XM_027383320.1	2.12710548052905	1.95014679994261	2.89109623637736e-05	0.000111211792769094	32	24	19	10	45	730	553	708	498	465	0.417689400232321	2.46245764233372	1.57798422221574	0.859620851091858	1.90278029433861	6.50543197193032	7.28330269010427	6.72046360719338	5.04391760266187	5.25937524467915	Down_muscle_Up_hep
XM_027381521.1	2.54768017259869	0.456903788191774	2.89689083363209e-05	0.000111408337168538	45	3	7	0	8	349	205	205	196	131	0.587375719076702	0.307807205291715	0.581362608184748	0	0.338272052326865	3.11013117562148	2.69995850175655	1.94589694841051	1.98515632554563	1.48167345602789	Down_muscle_Up_hep
XM_027372899.1	-3.79546863924347	7.70253928349406	2.89792293037673e-05	0.000111421676159673	4642	7696	8478	4026	1022	2943	1201	2040	1646	5471	60.5910686212011	789.628083975012	704.113170312899	346.083354649582	43.214254684757	26.2266935525903	15.8178056615104	19.3640476817436	16.6712617951434	61.8796601368594	Up_muscle_Down_hep
XM_027373275.1	-4.44436834736134	4.90825938775472	2.8992717471203e-05	0.000111447183470865	1911	408	1612	562	909	43	50	78	68	948	24.9438888701239	41.8617799196732	133.879503484831	48.3106918313624	38.43616194564	0.383196677798635	0.658526463843062	0.74039005841961	0.688727704781139	10.7223392085072	Up_muscle_Down_hep
XM_027370534.1	-2.6357349364195	6.74697988181828	2.90221412379974e-05	0.000111533920238676	3420	2993	3611	2139	2130	2104	2085	3897	3614	2571	44.6405546498293	307.088988479368	299.900054022161	183.872900048548	90.0649339320277	18.7499025601937	27.4605535422557	36.9910263802721	36.6038518393976	29.079255385097	Up_muscle_Down_hep
XM_027372166.1	-4.82721774142517	5.76698587675771	2.91157657260699e-05	0.000111862467557385	3194	1155	1747	1273	2640	55	430	50	12	1042	41.6906232606886	118.50577403731	145.091496642679	109.429734343994	111.629777267865	0.490135285556394	5.66332758905033	0.474609011807442	0.121540183196672	11.7855247418402	Up_muscle_Down_hep
XM_027374303.1	2.07243891311611	1.05216571552566	2.91213914618948e-05	0.000111862467557385	65	4	4	8	34	325	147	304	394	410	0.848431594221903	0.41040960705562	0.332207204676999	0.687696680873486	1.43765622238917	2.89625396010596	1.9360678036986	2.88562279178925	3.99056934829071	4.63729860283538	Down_muscle_Up_hep
XM_027363213.1	-4.36113059782369	6.37866122203763	2.91868425830181e-05	0.000112087402078383	10745	1312	2061	2089	3974	153	128	168	151	2868	140.252268921759	134.614351114243	171.169762209824	179.574795793089	168.03664199337	1.36346724891142	1.68582774743824	1.59468627967301	1.52938063855812	32.4384692510533	Up_muscle_Down_hep
XM_027382608.1	-1.85399988319804	6.00358356079365	2.92153224818099e-05	0.000112170281830987	6254	974	1427	1431	1881	2679	2304	2629	1940	3553	81.6321721579043	99.9347393180434	118.514920268519	123.011743791245	79.536216303354	23.8740441819196	30.3448994538883	24.9549418408353	19.6489962834619	40.1861510631076	Up_muscle_Down_hep
XM_027379493.1	7.21064231898774	6.10671412988936	2.94112354073604e-05	0.000112895818631653	2	21	30	0	0	4834	32142	3429	1770	14744	0.0261055875145201	2.154650437042	2.49155403507749	0	0	43.0784358250838	423.327152016874	32.5486860297544	17.927177021509	166.761781951719	Down_muscle_Up_hep
XM_027355969.1	1.97203210280559	5.36041863866537	2.94281223845699e-05	0.000112907331281998	603	170	263	199	453	7952	4859	7738	8064	3253	7.8708346356278	17.4424082998638	21.8426237075127	17.106454936728	19.1546549630087	70.8646507408081	63.9956017562688	73.4504906673198	81.6750031081633	36.7930057439597	Down_muscle_Up_hep
XM_027365772.1	-6.59779541117412	8.81270540001983	2.94223355072352e-05	0.000112907331281998	28649	12310	14980	13825	9026	58	69	26	43	3876	373.949488351743	1263.03556571367	1244.11598151536	1188.42582663449	381.655443037785	0.516869937495834	0.908766520103426	0.24679668613987	0.435518989788073	43.8394375233901	Up_muscle_Down_hep
XM_027372651.1	-2.20939417725438	3.06669326214858	2.955358713576e-05	0.0001133619549015	530	164	221	229	173	181	137	231	357	501	6.91798069134782	16.8267938892804	18.3544480584042	19.6853174900035	7.31513313156845	1.61299066701286	1.80436251092999	2.19269363455038	3.61582045010098	5.66655268297689	Up_muscle_Down_hep
XM_027364833.1	3.05067413477308	0.334607069483789	2.96280789047158e-05	0.000113620887497802	20	4	4	4	0	457	96	240	195	88	0.261055875145201	0.41040960705562	0.332207204676999	0.343848340436743	0	4.07257864544131	1.26437081057868	2.27812325667572	1.97502797694591	0.995322626950032	Down_muscle_Up_hep
XM_027352823.1	-4.68704932262572	3.97534590564196	2.97954576597013e-05	0.000114235826820736	1273	327	441	352	819	18	25	20	11	450	16.616206452992	33.5509853767969	36.6258443156391	30.2586539584334	34.6306013569628	0.160407911636638	0.329263231921531	0.189843604722977	0.111411834596949	5.08971797872176	Up_muscle_Down_hep
XM_027358346.1	-2.62700821396006	7.85610550478027	2.98250321115288e-05	0.000114322258871631	20456	4331	9065	3925	4558	4938	10030	5493	6416	2617	267.007949098511	444.371002039472	752.864577599249	337.401184053554	192.730501813231	44.0052370923177	132.100408646918	52.1405460371656	64.9834846158204	29.5995376673663	Up_muscle_Down_hep
XM_027370398.1	5.17968206111688	4.40580661684074	2.99233752039719e-05	0.000114672184967378	59	24	30	0	0	4325	6134	3363	1024	3874	0.770114831678342	2.46245764233372	2.49155403507749	0	0	38.5424565460255	80.7880265842669	31.9222021341686	10.371428966116	43.8168165545957	Down_muscle_Up_hep
XM_027351584.1	1.69040453323101	2.509887984068	3.01471308143222e-05	0.000115502438039793	331	16	25	39	42	781	792	911	818	781	4.32047473365307	1.64163842822248	2.07629502923124	3.35252131925825	1.77592827471604	6.95992105490079	10.4310591872741	8.6473761951316	8.28498915457311	8.83348831418154	Down_muscle_Up_hep
XM_027356081.1	1.67837104863799	1.53120505729964	3.0213599782378e-05	0.000115729830968543	108	14	20	10	32	725	337	358	388	297	1.40970172578408	1.43643362469467	1.66103602338499	0.859620851091858	1.35308820930746	6.46087421869792	4.43846836630224	3.39820052454129	3.92979925669238	3.35921386595636	Down_muscle_Up_hep
XM_027352932.1	2.1549190846158	5.7177384115897	3.04751836224253e-05	0.00011670430657104	626	215	252	170	725	13785	8006	7867	7116	4788	8.17104889204479	22.0595163792396	20.9290538946509	14.6135544685616	30.6559047421221	122.845725661725	105.443257390551	74.674981917783	72.0733286356262	54.1545992935995	Down_muscle_Up_hep
XM_027365497.1	3.20186615723363	2.93947466300072	3.0504493470344e-05	0.000116782639254422	335	14	12	3	5	885	1042	1253	1956	1356	4.37268590868211	1.43643362469467	0.996621614030997	0.257886255327557	0.21142003270429	7.8867223221347	13.7236915064894	11.8937018358945	19.8110498610575	15.3370168425482	Down_muscle_Up_hep
XM_027366453.1	-1.72113365862095	0.181225542957651	3.05100031705279e-05	0.000116782639254422	134	23	16	17	42	61	25	74	63	35	1.74907436347285	2.35985524056981	1.328828818708	1.46135544685616	1.77592827471604	0.543604589435273	0.329263231921531	0.702421337475015	0.638085961782525	0.395866953900581	Up_muscle_Down_hep
XM_027357862.1	1.53864937102429	2.10434384986597	3.05575754827809e-05	0.000116909688788239	118	16	30	32	59	627	574	616	562	604	1.54022966335668	1.64163842822248	2.49155403507749	2.75078672349395	2.49475638591063	5.58754225534289	7.55988380491835	5.84718302546769	5.69213191304412	6.83153257588431	Down_muscle_Up_hep
XM_027381984.1	6.12726768964142	1.77836592420115	3.05561179280997e-05	0.000116909688788239	1	0	6	0	0	401	1725	86	127	408	0.01305279375726	0	0.498310807015498	0	0	3.57353180923844	22.7191630025856	0.816327500308801	1.28630027216477	4.61467763404106	Down_muscle_Up_hep
XM_027374827.1	-2.37248471110623	5.34774306243419	3.05999533275739e-05	0.000117016754728681	4668	730	993	725	1437	522	1436	931	694	2342	60.9304412588899	74.8997532876506	82.470438561065	62.3225117041597	60.7621173992131	4.6518294374625	18.9128800415727	8.83721979985458	7.0290739282075	26.4891544581474	Up_muscle_Down_hep
XM_027383227.1	3.29928305403688	1.09015804952045	3.05956583724678e-05	0.000117016754728681	43	6	0	0	15	510	277	281	405	333	0.561270131562182	0.61561441058343	0	0	0.634260098112871	4.54489082970474	3.64823660969056	2.66730264635783	4.10198118288766	3.7663913042541	Down_muscle_Up_hep
XM_027373411.1	2.10620505826047	3.84586304963589	3.06808530383558e-05	0.000117298535246571	466	58	100	32	92	4155	2624	1796	1472	1115	6.08260189088318	5.95093930230649	8.30518011692497	2.75078672349395	3.89012860175894	37.0274929361239	34.5594688224839	17.0479557041233	14.9089291387917	12.6111901028328	Down_muscle_Up_hep
XR_003476940.1	-2.71101414151603	2.54736146531499	3.07058000714983e-05	0.000117366316211228	1514	86	160	88	29	297	114	161	93	99	19.7619297484917	8.82380655169583	13.28828818708	7.56466348960835	1.22623618968488	2.64673054200453	1.50144033756218	1.52824101801996	0.941936419774204	1.11973795531879	Up_muscle_Down_hep
XM_027373503.1	2.12453181316209	5.59253732194274	3.09524321114835e-05	0.000118281209431897	1204	222	289	219	205	9293	10409	5937	6432	4465	15.7155636837411	22.7777331915869	24.0019705379132	18.8256966389117	8.6682213408759	82.8150401577376	137.092039242849	56.3550740620157	65.1455381934159	50.501312833317	Down_muscle_Up_hep
XM_027380779.1	2.40088719363155	2.2441617883038	3.10326575530946e-05	0.00011855991818922	269	6	22	10	10	1015	672	853	610	640	3.51120152070295	0.61561441058343	1.82713962572349	0.859620851091858	0.422840065408581	9.04522390617709	8.85059567405075	8.09682974143497	6.1782926458308	7.23871001418205	Down_muscle_Up_hep
XM_027365817.1	2.82709154594319	1.69830252235771	3.11155689974554e-05	0.000118838804558286	137	2	4	1	30	779	423	462	468	562	1.78823274474463	0.20520480352781	0.332207204676999	0.0859620851091858	1.26852019622574	6.94209795360783	5.57113388411231	4.38538726910077	4.74006714467019	6.35649223120361	Down_muscle_Up_hep
XM_027377993.1	3.00479544767005	-1.35136301242207	3.11202724359891e-05	0.000118838804558286	10	0	2	0	0	47	52	71	40	72	0.1305279375726	0	0.166103602338499	0	0	0.418842880384555	0.684867522396785	0.673944796766568	0.405133943988905	0.814354876595481	Down_muscle_Up_hep
XM_027378919.1	-2.20955975557181	2.2052229125235	3.11483167105875e-05	0.000118917968939693	248	85	129	68	225	120	167	111	78	273	3.23709285180049	8.72120414993192	10.7136823508332	5.84542178742463	9.51390147169307	1.06938607757759	2.19947838923583	1.05363200621252	0.790011190778365	3.08776224042453	Up_muscle_Down_hep
XM_027360832.1	5.96702341546089	3.8938956342796	3.11873669360839e-05	0.000119039104784207	1	2	26	0	0	4251	2136	2600	4485	824	0.01305279375726	0.20520480352781	2.15934683040049	0	0	37.883001798186	28.1322505353756	24.679668613987	45.425643469756	9.31983914325939	Down_muscle_Up_hep
XM_027359293.1	-1.73805464986956	1.19705410423481	3.12565883315592e-05	0.000119275317125358	226	23	33	46	131	107	109	123	100	63	2.94993138914077	2.35985524056981	2.74070943858524	3.95425591502255	5.53920485685241	0.953535919173348	1.43558769117788	1.16753816904631	1.01283485997226	0.712560517021046	Up_muscle_Down_hep
XM_027355188.1	-4.36448127139497	8.36077672079378	3.13380469728866e-05	0.000119558105063148	2485	10670	12978	10353	963	1190	2534	2969	2201	5107	32.4361924867912	1094.76762682087	1077.84627557452	889.965467135401	40.7194982988463	10.6047452693111	33.3741211875664	28.1822831211259	22.2924952679895	57.7626438162933	Up_muscle_Down_hep
XM_027363227.1	-3.93253100465665	5.56791360005944	3.14380613107259e-05	0.000119911535752382	4772	913	1332	1076	2042	153	130	165	133	2049	62.2879318096449	93.6759928104452	110.624999157441	92.4952035774839	86.3439413564322	1.36346724891142	1.71216880599196	1.56620973896456	1.34707036376311	23.1751825297797	Up_muscle_Down_hep
XM_027374974.1	-2.25181419897348	2.30103545039872	3.16251755770542e-05	0.000120596940638579	375	102	113	96	186	66	54	205	183	305	4.89479765897251	10.4654449799183	9.38485353212522	8.25236017048184	7.8648252165996	0.588162342667673	0.711208580950507	1.94589694841051	1.85348779374924	3.44969774113363	Up_muscle_Down_hep
XM_027372083.1	-2.30745171139098	9.4920073409031	3.16393426887999e-05	0.000120622675760818	48194	16757	20083	16815	12512	22244	20576	26603	24810	20969	629.06634233739	1719.30844635776	1667.92932288204	1445.45246111096	529.057489839216	198.228532580299	270.996810400697	252.520470822268	251.284328759118	237.169547324037	Up_muscle_Down_hep
XR_003477445.1	-3.35654188609158	2.25968258581414	3.17202093620606e-05	0.000120902626401103	1221	17	17	56	459	54	74	53	58	150	15.9374611776145	1.74424082998638	1.41188061987725	4.8138767661144	19.4083590022539	0.481223734909914	0.974619166487732	0.503085552515889	0.587444218783912	1.69657265957392	Up_muscle_Down_hep
XM_027352069.1	4.08559493734907	2.30632754769397	3.17482385717876e-05	0.000120934133904738	3	4	6	10	22	584	1569	318	75	1443	0.0391583812717801	0.41040960705562	0.498310807015498	0.859620851091858	0.930248143898878	5.20434557754426	20.6645604353953	3.01851331509533	0.759626144979197	16.3210289851011	Down_muscle_Up_hep
XM_027354206.1	-1.81926567298866	4.03855780153805	3.17507882927016e-05	0.000120934133904738	1199	377	437	279	322	861	553	740	623	704	15.6502997149548	38.6811054649922	36.2936371109621	23.9834217454628	13.6154501061563	7.67284510661919	7.28330269010427	7.02421337475015	6.3099611776272	7.96258101560026	Up_muscle_Down_hep
XM_027355099.1	2.8570388030362	1.140976315648	3.17504205029461e-05	0.000120934133904738	38	6	14	0	8	470	399	290	396	225	0.496006162775881	0.61561441058343	1.1627252163695	0	0.338272052326865	4.18842880384555	5.25504118146764	2.75273226848317	4.01082604549016	2.54485898936088	Down_muscle_Up_hep
XM_027375131.1	-3.86447435159463	5.96391905396075	3.18068767645179e-05	0.00012111939489252	4898	972	2326	1176	2989	73	161	497	469	2464	63.9325838230597	99.7295345145156	193.178489519675	101.091412088402	126.386895550625	0.650543197193032	2.12045521357466	4.71761357736598	4.75019549326991	27.8690335546009	Up_muscle_Down_hep
XM_027365949.1	4.35244142580744	1.94630952489394	3.18435021371957e-05	0.000121230471728121	10	4	0	2	24	950	1394	142	96	609	0.1305279375726	0.41040960705562	0	0.171924170218372	1.01481615698059	8.4659731141559	18.3597178119446	1.34788959353314	0.972321465573372	6.88808499787011	Down_muscle_Up_hep
XM_027373518.1	4.00088594974332	0.144303188274429	3.19504163137596e-05	0.000121609028385237	2	0	0	0	12	225	186	176	239	108	0.0261055875145201	0	0	0	0.507408078490297	2.00509889545798	2.44971844549619	1.6706237215622	2.42067531533371	1.22153231489322	Down_muscle_Up_hep
XM_027357575.1	2.74895329895126	3.63853178183481	3.21309022092407e-05	0.00012226736951141	655	10	36	15	46	2564	2977	1193	1482	1731	8.54957991100533	1.02602401763905	2.98986484209299	1.28943127663779	1.94506430087947	22.8492158575744	39.2086656572159	11.3241710217256	15.0102126247889	19.578448491483	Down_muscle_Up_hep
XM_027350877.1	1.76552576744119	2.36499572160508	3.2426004970842e-05	0.000123361450824963	193	22	26	27	54	927	251	1139	1083	531	2.51918919515119	2.25725283880591	2.15934683040049	2.32097629794802	2.28333635320634	8.26100744928686	3.30580284849217	10.8115932889735	10.9690015334996	6.00586721489167	Down_muscle_Up_hep
XM_027356201.1	-2.6844717309485	1.99250709340746	3.24804058285606e-05	0.000123539508484771	106	113	168	68	48	124	71	103	125	96	1.38359613826956	11.5940713993213	13.952702596434	5.84542178742463	2.02963231396119	1.10503228016351	0.935107578657148	0.977694564323331	1.26604357496533	1.08580650212731	Up_muscle_Down_hep
XM_027367457.1	2.77994010410868	3.03297589488651	3.25157097874732e-05	0.000123644864626827	40	21	12	19	118	1136	664	2671	1988	572	0.522111750290402	2.154650437042	0.996621614030997	1.63327961707453	4.98951277182125	10.1235215344012	8.74523143983587	25.3536134107536	20.1351570162486	6.46959707517521	Down_muscle_Up_hep
XM_027375879.1	-5.91075506440474	2.49967758271973	3.26275768964575e-05	0.000124041243941173	550	127	160	176	174	0	1	0	6	75	7.17903656649302	13.0305050240159	13.28828818708	15.1293269792167	7.3574171381093	0	0.0131705292768612	0	0.0607700915983358	0.848286329786959	Up_muscle_Down_hep
XM_027367189.1	-2.4399576464648	5.95499526573202	3.27290046949872e-05	0.000124397759780386	6406	1162	1264	1153	2766	1241	1170	1178	981	4328	83.6161968090078	119.223990849658	104.977476677932	99.1142841308912	116.957562092013	11.0592343522815	15.4095192539277	11.1817883181833	9.9359099763279	48.9517764709061	Up_muscle_Down_hep
XM_027380758.1	1.74616130670921	2.55443459593168	3.27916413732542e-05	0.000124577590824559	335	16	34	31	40	1117	491	1196	1049	575	4.37268590868211	1.64163842822248	2.82376123975449	2.66482463838476	1.69136026163432	9.95420207211804	6.46672987493887	11.352647562434	10.624637681109	6.50352852836669	Down_muscle_Up_hep
XR_003475882.1	-6.84569212025765	6.80414065202978	3.27861530010468e-05	0.000124577590824559	5453	3818	4433	2593	1288	3	14	20	11	806	71.176884358339	391.735969934589	368.168634583284	222.899686688119	54.4618004246252	0.0267346519394397	0.184387409876057	0.189843604722977	0.111411834596949	9.11625042411052	Up_muscle_Down_hep
XM_027383179.1	1.73775047642868	4.13789177111081	3.28804572841825e-05	0.000124885829348472	744	71	106	104	135	4102	1674	3291	3035	1273	9.71127855540147	7.28477052523725	8.80349092394047	8.94005685135532	5.70834088301584	36.5551807518605	22.0474660094657	31.2387651571659	30.7395380001582	14.398246637584	Down_muscle_Up_hep
XM_027362713.1	6.74725093058791	7.33629685170543	3.29082597969198e-05	0.00012496223827602	8	50	117	0	0	44418	29090	39067	26185	16375	0.10442235005808	5.13012008819525	9.71706073680222	0	0	395.833256615344	383.130696663894	370.831005285627	265.210808083737	185.209182003486	Down_muscle_Up_hep
XM_027380297.1	-2.74208976348997	6.03851779458867	3.2969478522177e-05	0.00012516547297936	3612	1000	2531	1506	1955	1229	792	929	1198	3815	47.1466910512233	102.602401763905	210.204108759371	129.458900174434	82.6652327873775	10.9522957445238	10.4310591872741	8.81823543938228	12.1337616224677	43.1494979751633	Up_muscle_Down_hep
XM_027381743.1	2.19472681322394	5.57852546289146	3.31720296388733e-05	0.000125905042466872	1884	141	228	186	272	10669	3373	10311	12043	2859	24.5914634386779	14.4669386487106	18.9358106665889	15.9889478303086	11.5012497791134	95.077333847294	44.424195250853	97.8738704149308	121.97570218646	32.3366748914789	Down_muscle_Up_hep
XM_027351982.1	1.72770849087645	2.96582125513749	3.32663445349315e-05	0.000126233550090545	201	32	60	43	82	1795	494	1395	1537	722	2.62361154520927	3.28327685644496	4.98310807015498	3.69636965969499	3.46728853635036	15.9962334104314	6.50624146276945	13.2415914294276	15.5672717977737	8.16616973474913	Down_muscle_Up_hep
XM_027359975.1	5.46460157356651	2.40366082324625	3.33351021450133e-05	0.000126464946541744	0	9	4	0	0	1370	1718	254	609	659	0	0.923421615875144	0.332207204676999	0	0	12.2088243856775	22.6269692976476	2.41101377998181	6.16816429723108	7.45360921772808	Down_muscle_Up_hep
XM_027378389.1	6.50183908751213	3.94129016876039	3.37165238456026e-05	0.000127882126832166	1	2	18	0	0	2731	5599	695	225	3902	0.01305279375726	0.20520480352781	1.4949324210465	0	0	24.3374448155366	73.7417934211461	6.59706526412345	2.27887843493759	44.1335101177162	Down_muscle_Up_hep
XM_027363468.1	2.0117051289168	0.885277667312973	3.37562433725689e-05	0.000128002919131989	34	8	13	12	8	400	151	338	229	274	0.443794987746841	0.82081921411124	1.07967341520025	1.03154502131023	0.338272052326865	3.56462025859196	1.98874992080605	3.20835691981831	2.31939182933648	3.09907272482169	Down_muscle_Up_hep
XR_003475422.1	-4.15673235059892	13.8492300999599	3.38559009661058e-05	0.000128350885919534	97920	549672	718944	209359	103238	75874	135034	147164	216356	158455	1278.1295647109	56397.6673823692	59709.5941398251	17996.936176374	4365.31626726511	676.154993751015	1778.46925037168	1396.90721227261	2191.32898964159	1792.2028051519	Up_muscle_Down_hep
XM_027374680.1	1.62637348731484	3.33289615304935	3.40100100314664e-05	0.000128905072986397	339	56	76	50	90	2141	1643	1266	1045	1086	4.42489708371115	5.74573449877868	6.31193688886298	4.29810425545929	3.80556058867723	19.0796299341134	21.639179601883	12.0171001789644	10.5841242867101	12.2831860553152	Down_muscle_Up_hep
XM_027366854.1	3.14795785552579	1.04278124202362	3.43088538603064e-05	0.000130007449025538	92	2	2	2	2	289	71	637	411	378	1.20085702566792	0.20520480352781	0.166103602338499	0.171924170218372	0.0845680130817161	2.57543813683269	0.935107578657148	6.04651881042682	4.162751274486	4.27536310212628	Down_muscle_Up_hep
XM_027357857.1	1.84687125154536	3.52844576468393	3.43237002118293e-05	0.000130033402946026	354	49	99	52	64	1866	1078	2340	2549	962	4.62068899007005	5.02751768643134	8.22212831575572	4.47002842567766	2.70617641861492	16.6289535063315	14.1978305604564	22.2117017525883	25.817160580693	10.8806859900674	Down_muscle_Up_hep
XM_027362987.1	-1.92069164726511	2.82174997919942	3.44336868128128e-05	0.000130419694287523	654	126	207	107	193	241	287	222	154	457	8.53652711724807	12.927902622252	17.1917228420347	9.19794310668288	8.16081326238561	2.14768370580165	3.77994190245918	2.10726401242504	1.55976568435728	5.16889136950187	Up_muscle_Down_hep
XM_027376939.1	2.04487056749826	0.225678176497377	3.44625034728064e-05	0.000130498441189528	38	4	2	3	17	275	185	134	151	116	0.496006162775881	0.41040960705562	0.166103602338499	0.257886255327557	0.718828111194587	2.45067642778197	2.43654791621933	1.27195215164395	1.52938063855812	1.3120161900705	Down_muscle_Up_hep
XM_027356828.1	6.13528002615289	4.21061275305342	3.46440172100494e-05	0.000131155231626403	0	8	22	0	0	2347	2961	6462	4906	948	0	0.82081921411124	1.82713962572349	0	0	20.9154093672883	38.9979371887861	61.3384686859939	49.6896782302392	10.7223392085072	Down_muscle_Up_hep
