Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020870158.1	XR_003476690.1	-	XM_027368290.1	+	not DE	2_U	23.996	leucine-rich alpha-2-glycoprotein-like
NW_020870158.1	XR_003476690.1	-	XM_027368289.1	+	not DE	3_U	88.666	cyclin-dependent kinase 8-like
NW_020870158.1	XR_003476690.1	-	XM_027368295.1	+	not DE	4_U	97.997	uncharacterized LOC113816256
NW_020870158.1	XR_003476690.1	-	XM_027368294.1	-	not DE	5_U	217.254	uncharacterized LOC113816255
NW_020870158.1	XR_003476690.1	-	XM_027368296.1	+	not DE	1_D	38.306	transcription termination factor 2-like
NW_020870513.1	XR_003477013.1	-	XM_027371589.1	+	not DE	1_U	29.098	phosphoenolpyruvate carboxykinase%2C cytosolic [GTP]-like
NW_020870513.1	XR_003477013.1	-	XM_027371591.1	+	not DE	2_U	69.140	neurotrimin-like
NW_020870513.1	XR_003477013.1	-	XM_027371590.1	+	not DE	1_D	76.338	serine hydroxymethyltransferase%2C cytosolic-like
NW_020870513.1	XR_003477013.1	-	XM_027371596.1	-	not DE	2_D	202.969	cuticle protein 7-like
NW_020870513.1	XR_003477013.1	-	XM_027371592.1	+	not DE	3_D	225.091	cuticle protein 21-like%2C transcript variant X1
NW_020870513.1	XR_003477013.1	-	XM_027371595.1	+	not DE	4_D	236.836	uncharacterized LOC113819359
NW_020868990.1	XR_003475679.1	+	XM_027356413.1	+	not DE	1_U	2.928	uncharacterized LOC113805420
NW_020868990.1	XR_003475679.1	+	XM_027356412.1	-	not DE	2_U	181.720	collagen alpha-1(III) chain-like
NW_020868990.1	XR_003475679.1	+	XM_027356405.1	-	not DE	1_D	0.371	DNA damage-regulated autophagy modulator protein 2-like
NW_020868990.1	XR_003475679.1	+	XM_027356406.1	-	not DE	2_D	104.201	dynein regulatory complex subunit 4-like
NW_020868990.1	XR_003475679.1	+	XM_027356414.1	+	not DE	3_D	142.824	vegetative cell wall protein gp1-like
NW_020868990.1	XR_003475679.1	+	XM_027356407.1	+	not DE	4_D	170.832	cyclin-dependent kinase-like 1
NW_020868990.1	XR_003475679.1	+	XM_027356410.1	-	not DE	5_D	306.159	phospholipase DDHD1-like
NW_020868718.1	XR_003475486.1	-	XM_027353888.1	-	not DE	1_U	31.477	acetolactate synthase-like protein
NW_020868718.1	XR_003475486.1	-	XM_027353889.1	-	not DE	2_U	47.564	acetolactate synthase-like protein
NW_020868718.1	XR_003475486.1	-	XM_027353904.1	-	not DE	3_U	102.011	cysteine-rich protein 2-binding protein-like
NW_020868718.1	XR_003475486.1	-	XM_027353902.1	+	not DE	4_U	118.356	crustacean hyperglycemic hormones
NW_020868718.1	XR_003475486.1	-	XM_027353887.1	+	not DE	5_U	138.145	uncharacterized LOC113803161%2C transcript variant X3
NW_020868718.1	XR_003475486.1	-	XM_027353905.1	+	not DE	1_D	0.657	uncharacterized LOC113803178
NW_020868718.1	XR_003475486.1	-	XM_027353906.1	-	not DE	2_D	137.314	serine-rich adhesin for platelets-like
NW_020868718.1	XR_003475486.1	-	XM_027353907.1	+	not DE	3_D	174.902	extensin-like
NW_020868718.1	XR_003475486.1	-	XM_027353891.1	-	not DE	4_D	669.371	fatty acid hydroxylase domain-containing protein 2-like%2C transcript variant X2
NW_020868718.1	XR_003475486.1	-	XM_027353893.1	-	not DE	5_D	873.164	octopamine receptor Oamb-like
NW_020868425.1	XR_003476029.1	-	XM_027360429.1	-	not DE	1_U	12.728	dnaJ homolog subfamily B member 9-like%2C transcript variant X3
NW_020868425.1	XR_003476029.1	-	XM_027360655.1	+	not DE	2_U	28.713	vacuolar protein sorting-associated protein 13B-like
NW_020868425.1	XR_003476029.1	-	XM_027360633.1	-	not DE	3_U	71.351	beta-glucuronidase-like
NW_020868425.1	XR_003476029.1	-	XM_027360417.1	+	not DE	4_U	104.313	N-acetylglucosamine-1-phosphotransferase subunit gamma-like
NW_020868425.1	XR_003476029.1	-	XM_027360407.1	+	not DE	5_U	120.776	phosphatidylserine decarboxylase proenzyme%2C mitochondrial-like%2C transcript variant X2
NW_020868425.1	XR_003476029.1	-	XM_027360445.1	+	not DE	1_D	21.579	transforming growth factor beta receptor type 3-like
NW_020868425.1	XR_003476029.1	-	XM_027360456.1	-	not DE	2_D	59.923	trafficking kinesin-binding protein 1-like
NW_020868425.1	XR_003476029.1	-	XM_027360733.1	+	not DE	3_D	107.230	uncharacterized LOC113809202
NW_020868425.1	XR_003476029.1	-	XM_027360761.1	-	not DE	4_D	146.054	uncharacterized LOC113809228
NW_020868425.1	XR_003476029.1	-	XM_027360773.1	+	not DE	5_D	151.149	vacuolar protein sorting-associated protein 13B-like
NW_020869615.1	XR_003476210.1	+	XM_027362923.1	-	not DE	1_U	6.428	arginase%2C hepatic-like
NW_020869615.1	XR_003476210.1	+	XM_027362903.1	-	not DE	2_U	20.388	uncharacterized LOC113811222
NW_020869615.1	XR_003476210.1	+	XM_027362920.1	-	not DE	3_U	24.856	protein BANP-like%2C transcript variant X1
NW_020869615.1	XR_003476210.1	+	XM_027362922.1	+	not DE	4_U	36.955	ubiquitin-like protein 4A
NW_020869615.1	XR_003476210.1	+	XM_027362916.1	-	not DE	5_U	63.651	calcium-transporting ATPase type 2C member 1-like%2C transcript variant X3
NW_020869615.1	XR_003476210.1	+	XM_027362924.1	-	not DE	1_D	2.006	peroxisomal biogenesis factor 19-like
NW_020869615.1	XR_003476210.1	+	XM_027362927.1	+	not DE	2_D	18.135	uncharacterized LOC113811240%2C transcript variant X2
NW_020869615.1	XR_003476210.1	+	XM_027362899.1	-	not DE	3_D	33.987	uncharacterized LOC113811216%2C transcript variant X2
NW_020869615.1	XR_003476210.1	+	XM_027362932.1	-	not DE	4_D	159.170	erythroid differentiation-related factor 1-like%2C transcript variant X4
NW_020869615.1	XR_003476210.1	+	XM_027362900.1	+	not DE	5_D	178.453	chromatin-remodeling complex ATPase chain Iswi-like
NW_020869620.1	XR_003476211.1	-	XM_027362990.1	-	not DE	1_D	4.217	piggyBac transposable element-derived protein 4-like%2C transcript variant X2
NW_020869620.1	XR_003476211.1	-	XM_027362992.1	+	not DE	2_D	36.257	uncharacterized LOC113811280%2C transcript variant X2
NW_020869502.1	XR_003476115.1	-	XM_027361921.1	-	not DE	1_U	29.558	probable cytochrome P450 49a1
NW_020869502.1	XR_003476115.1	-	XM_027361923.1	+	not DE	2_U	108.307	uncharacterized LOC113810213%2C transcript variant X2
NW_020869502.1	XR_003476115.1	-	XM_027361926.1	+	not DE	1_D	5.987	transformation/transcription domain-associated protein-like%2C transcript variant X1
NW_020869502.1	XR_003476115.1	-	XM_027361931.1	-	not DE	2_D	44.407	phenylalanine--tRNA ligase beta subunit-like
NW_020872045.1	XR_003477734.1	+	XM_027380253.1	+	not DE	1_U	37.943	basic salivary proline-rich protein 2-like
NW_020872045.1	XR_003477734.1	+	XM_027380252.1	-	not DE	2_U	42.069	cytochrome c oxidase subunit NDUFA4-like
NW_020872045.1	XR_003477734.1	+	XM_027380251.1	+	not DE	3_U	53.367	protein maelstrom homolog
NW_020872045.1	XR_003477734.1	+	XM_027380250.1	-	not DE	4_U	65.407	uncharacterized LOC113827370
NW_020872045.1	XR_003477734.1	+	XM_027380245.1	+	not DE	5_U	80.404	uncharacterized LOC113827364
NW_020872045.1	XR_003477734.1	+	XM_027380247.1	-	not DE	1_D	2.106	facilitated trehalose transporter Tret1-like
NW_020870916.1	XR_003477346.1	-	XM_027375349.1	-	not DE	1_U	51.178	uncharacterized LOC113822819%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375347.1	-	not DE	2_U	54.788	deleted in autism protein 1 homolog%2C transcript variant X2
NW_020870916.1	XR_003477346.1	-	XM_027375345.1	+	not DE	3_U	68.241	sarcalumenin-like
NW_020870916.1	XR_003477346.1	-	XM_027375366.1	-	not DE	4_U	415.350	glycine-rich protein 5-like
NW_020870916.1	XR_003477346.1	-	XM_027375355.1	+	not DE	5_U	418.843	CASP-like protein 4A1
NW_020870916.1	XR_003477346.1	-	XM_027375356.1	+	not DE	1_D	18.361	proline-rich protein HaeIII subfamily 1-like
NW_020870916.1	XR_003477346.1	-	XM_027375357.1	+	not DE	2_D	311.284	glycine receptor subunit alpha-2-like
NW_020870916.1	XR_003477346.1	-	XM_027375358.1	-	not DE	3_D	355.172	uncharacterized LOC113822827
NW_020870916.1	XR_003477346.1	-	XM_027375367.1	-	not DE	4_D	361.758	glycine-rich cell wall structural protein-like%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375359.1	-	not DE	5_D	398.922	uncharacterized LOC113822828
NW_020869429.1	XR_003476067.1	+	XM_027361123.1	-	not DE	1_U	21.615	uncharacterized LOC113809504
NW_020869429.1	XR_003476067.1	+	XM_027361122.1	+	not DE	2_U	42.669	flavin-containing monooxygenase FMO GS-OX5-like%2C transcript variant X4
NW_020869429.1	XR_003476067.1	+	XM_027361118.1	+	not DE	3_U	74.715	polyadenylate-binding protein 4-like
NW_020869429.1	XR_003476067.1	+	XM_027361064.1	-	not DE	4_U	80.139	uncharacterized LOC113809454
NW_020869429.1	XR_003476067.1	+	XM_027361083.1	-	not DE	5_U	86.734	keratin-associated protein 10-6-like
NW_020869429.1	XR_003476067.1	+	XM_027361065.1	-	not DE	1_D	7.794	protein ABHD13-like
NW_020869429.1	XR_003476067.1	+	XM_027361124.1	+	not DE	2_D	25.731	uncharacterized LOC113809506
NW_020869429.1	XR_003476067.1	+	XM_027361125.1	+	not DE	3_D	33.050	palmitoyltransferase akr1-like
NW_020869429.1	XR_003476067.1	+	XM_027361066.1	-	not DE	4_D	70.371	serine/threonine-protein kinase H1 homolog
NW_020869429.1	XR_003476067.1	+	XM_027361067.1	+	not DE	5_D	95.251	cyclin-Y-like
NW_020869704.1	XR_003476267.1	+	XM_027363787.1	+	not DE	1_U	9.900	uncharacterized LOC113811934
NW_020869704.1	XR_003476267.1	+	XM_027363778.1	+	not DE	2_U	32.399	semaphorin-5B-like
NW_020869704.1	XR_003476267.1	+	XM_027363777.1	+	not DE	3_U	90.884	vegetative cell wall protein gp1-like
NW_020869704.1	XR_003476267.1	+	XM_027363788.1	-	not DE	1_D	4.029	ubiquitin carboxyl-terminal hydrolase MINDY-1-like
NW_020869704.1	XR_003476267.1	+	XM_027363779.1	+	not DE	2_D	109.694	ubiquitin carboxyl-terminal hydrolase MINDY-2-like
NW_020869704.1	XR_003476267.1	+	XM_027363789.1	-	not DE	3_D	131.814	trypsin-1-like
NW_020869704.1	XR_003476267.1	+	XM_027363780.1	+	not DE	4_D	164.066	basic salivary proline-rich protein 2-like
NW_020869704.1	XR_003476267.1	+	XM_027363781.1	+	not DE	5_D	165.671	histidine-rich glycoprotein-like
NW_020869222.1	XR_003475932.1	-	XM_027359055.1	+	not DE	1_U	5.719	RING finger protein 224-like
NW_020869222.1	XR_003475932.1	-	XM_027359036.1	-	DE	2_U	18.319	uncharacterized LOC113807724%2C transcript variant X2
NW_020869222.1	XR_003475932.1	-	XM_027359054.1	+	not DE	3_U	31.999	uncharacterized LOC113807761
NW_020869222.1	XR_003475932.1	-	XM_027359050.1	+	not DE	4_U	113.010	RING finger protein 37-like%2C transcript variant X2
NW_020869222.1	XR_003475932.1	-	XM_027359048.1	+	not DE	5_U	141.747	DNA repair protein RAD5-like
NW_020869222.1	XR_003475932.1	-	XM_027359056.1	+	DE	1_D	11.724	uncharacterized LOC113807764
NW_020869222.1	XR_003475932.1	-	XM_027359045.1	-	DE	2_D	25.075	uncharacterized LOC113807727%2C transcript variant X2
NW_020869222.1	XR_003475932.1	-	XM_027359057.1	-	DE	3_D	56.215	uncharacterized LOC113807765
NW_020869222.1	XR_003475932.1	-	XM_027359058.1	-	not DE	4_D	58.031	uncharacterized LOC113807766
NW_020869222.1	XR_003475932.1	-	XM_027359059.1	-	DE	5_D	81.372	RING finger protein 37-like
NW_020869906.1	XR_003476413.1	-	XM_027365799.1	-	DE	1_U	3.095	uncharacterized LOC113813743
NW_020869906.1	XR_003476413.1	-	XM_027365806.1	+	not DE	2_U	163.879	histidine-rich glycoprotein-like
NW_020869906.1	XR_003476413.1	-	XM_027365802.1	+	not DE	1_D	19.202	sulfotransferase family cytosolic 1B member 1-like%2C transcript variant X2
NW_020869906.1	XR_003476413.1	-	XM_027365804.1	+	not DE	2_D	49.412	sulfotransferase family cytosolic 1B member 1-like%2C transcript variant X2
NW_020869906.1	XR_003476413.1	-	XM_027365808.1	+	not DE	3_D	49.565	sulfotransferase family cytosolic 1B member 1-like
NW_020869906.1	XR_003476413.1	-	XM_027365809.1	+	not DE	4_D	70.363	uncharacterized LOC113813750
NW_020868305.1	XR_003476601.1	-	XM_027368493.1	+	not DE	1_U	41.442	uncharacterized LOC113816404
NW_020868305.1	XR_003476601.1	-	XM_027367510.1	-	not DE	2_U	53.203	sperm-specific H1/protamine-like protein type 2
NW_020868305.1	XR_003476601.1	-	XM_027368584.1	+	not DE	1_D	97.715	probable chitinase 10
NW_020868305.1	XR_003476601.1	-	XM_027368700.1	+	not DE	2_D	103.623	protein patched-like
NW_020868305.1	XR_003476601.1	-	XM_027367639.1	-	not DE	3_D	310.513	alpha-mannosidase 2-like
NW_020868305.1	XR_003476601.1	-	XM_027368863.1	+	not DE	4_D	357.281	uncharacterized LOC113816819
NW_020868305.1	XR_003476601.1	-	XM_027367734.1	+	not DE	5_D	441.342	uncharacterized LOC113815678
