Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020870734.1	XR_003477177.1	+	XM_027373738.1	-	not DE	1_U	45.207	uncharacterized LOC113821250
NW_020870734.1	XR_003477177.1	+	XM_027373737.1	+	not DE	2_U	66.846	indole-3-acetaldehyde oxidase-like
NW_020870734.1	XR_003477177.1	+	XM_027373746.1	-	not DE	3_U	109.339	uncharacterized LOC113821257
NW_020870734.1	XR_003477177.1	+	XM_027373766.1	-	not DE	4_U	199.466	xanthine dehydrogenase/oxidase-like
NW_020870734.1	XR_003477177.1	+	XM_027373735.1	-	not DE	5_U	204.726	indole-3-acetaldehyde oxidase-like
NW_020870734.1	XR_003477177.1	+	XM_027373739.1	-	not DE	1_D	9.977	GPI mannosyltransferase 3-like
NW_020870734.1	XR_003477177.1	+	XM_027373759.1	-	not DE	2_D	216.909	nucleoside diphosphate-linked moiety X motif 19-like
NW_020870734.1	XR_003477177.1	+	XM_027373732.1	-	not DE	3_D	229.750	proton-coupled amino acid transporter-like protein CG1139%2C transcript variant X3
NW_020870734.1	XR_003477177.1	+	XM_027373756.1	+	not DE	4_D	404.585	uncharacterized LOC113821267%2C transcript variant X2
NW_020870734.1	XR_003477177.1	+	XM_027373747.1	+	not DE	5_D	443.706	transient receptor potential cation channel subfamily A member 1 homolog%2C transcript variant X1
