ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XR_003475762.1	92.3420724074431	2.68690407086734	0.531925982189272	5.05127435175987	4.38872177736663e-07	1.7878053165842e-06	45	89	64	51	55	125	50	62	60	20	20.7112780811011	36.3550163661969	25.521579129141	16.4037787752479	23.7144759970418	64.3208728107974	228.517956808061	216.078318267855	249.815664039772	41.9817837992175	Down_ovary_Up_muscle
XM_027365230.1	34.247718728791	-2.8945697833646	0.573071450756023	-5.05097537060335	4.39559751189775e-07	1.7900893216034e-06	146	170	181	148	125	30	0	0	2	4	67.1965911075723	69.4421660927356	72.1782159746018	47.6031227203271	53.8965363569131	15.4370094745914	0	0	8.32718880132572	8.39635675984351	Up_ovary_Down_muscle
XM_027358401.1	161.28853774055	-1.78884438714152	0.354181847581585	-5.05063825081962	4.40336279352192e-07	1.79273416820242e-06	378	709	631	1019	474	155	17	22	24	15	173.974735881249	289.614680939703	251.626819226374	327.753932783874	204.375665865414	79.7578822853888	77.6961053147409	76.6729516434323	99.9262656159087	31.4863378494132	Up_ovary_Down_muscle
XM_027371611.1	595.985432935921	2.4843092025608	0.49211163941275	5.04826344998747	4.45844059088401e-07	1.81391500534387e-06	205	282	334	1219	389	794	201	412	245	607	94.3513779250159	115.19229904795	133.190741080204	392.082477000532	167.726021142714	408.566184094185	918.642186368407	1435.87527623155	1020.0806281624	1274.14713830625	Down_ovary_Up_muscle
XM_027374938.1	339.894615392198	-2.41025864874579	0.477446380640885	-5.04822896659192	4.45924522473421e-07	1.81391500534387e-06	1329	1435	1391	1580	1422	479	7	24	22	34	611.673079328518	586.17357848868	554.695571384923	508.195499311601	613.126997596243	246.477584610976	31.9925139531286	83.6432199746534	91.5990768145829	71.3690324586698	Up_ovary_Down_muscle
XM_027383511.1	808.194994298689	1.74616189030292	0.346052722709664	5.04594177624182	4.51292833341917e-07	1.83522283077383e-06	902	732	701	1272	1045	1045	345	429	264	724	415.14606287007	299.00979752872	279.541046398872	409.129541217947	450.575043943793	537.722496698266	1576.77390197562	1495.12255704693	1099.188921775	1519.74057353168	Down_ovary_Up_muscle
XM_027372164.1	3426.92497271145	1.69021393254683	0.335080967029693	5.04419557914507	4.55433279983671e-07	1.85152659387021e-06	3816	3639	3124	4800	4802	4913	1655	1623	1513	1962	1756.31638127737	1486.4708377145	1245.77208124119	1543.8850611998	2070.48934068717	2528.06758495558	7563.94437034683	5656.37275078594	6299.51832820291	4118.41299070324	Down_ovary_Up_muscle
XM_027375201.1	517.783720716386	3.54077203588444	0.70198814713402	5.04391997263802	4.56090115747805e-07	1.85366270897559e-06	74	96	106	455	342	207	273	369	128	760	34.0585461778106	39.2143996758978	42.2701154326397	146.347438092898	147.460923472514	106.515365374681	1247.70804417202	1286.0145071103	532.940083284846	1595.30778437027	Down_ovary_Up_muscle
XM_027354582.1	1350.27006469845	2.02063355371588	0.400691226346041	5.04286947369005	4.58602093525081e-07	1.8633351766585e-06	1400	1448	1573	1227	949	1805	725	850	556	627	644.350873634255	591.483861778124	627.272562033418	394.655618769199	409.182504021684	928.793403387915	3313.51037371689	2962.36404076897	2314.95848676855	1316.12892210547	Down_ovary_Up_muscle
XM_027368318.1	236.581369684388	-3.15139401809897	0.625006835299343	-5.04217528531449	4.60269370599083e-07	1.86957097928053e-06	540	813	970	2034	1190	211	5	1	12	22	248.535336973213	332.096947255259	386.811433676043	654.221294683415	513.095026117812	108.573633304626	22.8517956808061	3.48513416561056	49.9631328079543	46.1799621791393	Up_ovary_Down_muscle
XM_027366821.1	120.197386457369	-2.96210977562916	0.587692509932662	-5.04023741253492	4.64954685674021e-07	1.88751532397221e-06	481	552	708	401	497	124	6	5	4	2	221.380550155769	225.482798136412	282.332469116122	128.9787311544	214.292628555086	63.806305828311	27.4221548169674	17.4256708280528	16.6543776026514	4.19817837992175	Up_ovary_Down_muscle
XM_027373227.1	170.324545216538	3.04691692218764	0.604589265139209	5.0396477375199	4.663894853821e-07	1.89279530215342e-06	39	227	97	41	48	284	88	53	127	123	17.9497743369542	92.7257159002999	38.6811433676043	13.1873515644149	20.6962699610546	146.137023026132	402.191603982188	184.71211077736	528.776488884183	258.187970365188	Down_ovary_Up_muscle
XM_027376403.1	92.2311189609873	-2.0473416886779	0.40642351620206	-5.03745872731446	4.71753239993615e-07	1.91346260971533e-06	341	200	422	435	468	99	4	6	12	16	156.945462792344	81.6966659914537	168.282912382773	139.914583671232	201.788632120283	50.9421312661516	18.2814365446449	20.9108049936634	49.9631328079543	33.585427039374	Up_ovary_Down_muscle
XM_027378768.1	258.730826663798	-1.70086804479738	0.337803813550033	-5.0350765046809	4.77658025635829e-07	1.93685592631349e-06	1001	879	987	1008	1036	367	35	22	25	35	460.710874648492	359.056847032439	393.590603132221	324.215862851958	446.694493326096	188.846082572501	159.962569765643	76.6729516434323	104.089860016572	73.4681216486307	Up_ovary_Down_muscle
XM_027361829.1	504.83650616127	3.24327687616511	0.644190088992855	5.03465814141249	4.78702349589603e-07	1.94053277174153e-06	99	226	199	411	306	193	466	217	153	450	45.5648117784223	92.3172325703426	79.3561601046727	132.195158365233	131.938721001723	99.3114276198712	2129.78735745113	756.274113937491	637.029943301418	944.590135482395	Down_ovary_Up_muscle
XM_027364910.1	465.858061379516	-2.06606083607817	0.410398078115945	-5.03428487180797	4.79635968774444e-07	1.9432006351238e-06	2492	1831	1867	1562	1433	437	58	64	26	37	1146.94455506897	747.932977151758	744.512316157909	502.405930332101	617.869892795652	224.865771346548	265.080829897351	223.048586599076	108.253454417234	77.6663000285525	Up_ovary_Down_muscle
XM_027357007.1	414.638636935477	1.98180662021111	0.393701121887177	5.03378453866595	4.80890153366621e-07	1.94772247876627e-06	530	398	506	303	300	684	210	188	216	212	243.932830732968	162.576365322993	201.779984989771	97.4577444882373	129.351687256591	351.963816020684	959.775418593858	655.205223134785	899.336390543178	445.006908271706	Down_ovary_Up_muscle
XM_027373463.1	65.733364133362	-1.90368243973505	0.378221796474333	-5.03324360859314	4.82249660556086e-07	1.95266818641352e-06	270	291	274	174	245	37	6	11	7	14	124.267668486606	118.868649017565	109.264260646635	55.9658334684927	105.63721125955	19.038978351996	27.4221548169674	38.3364758217161	29.14516080464	29.3872486594523	Up_ovary_Down_muscle
XM_027375433.1	88.0357558085215	-1.60640142352911	0.319293453737649	-5.0311129298912	4.87640792159306e-07	1.97353101125731e-06	303	387	421	350	204	95	8	16	8	19	139.455939079414	158.083048693463	167.88413770888	112.574952379152	87.9591473344821	48.883863336206	36.5628730892898	55.7621466497689	33.3087552053029	39.8826946092567	Up_ovary_Down_muscle
XM_027379760.1	617.616155016818	1.7568868840086	0.349205544903463	5.03109675562078	4.87681938416601e-07	1.97353101125731e-06	617	776	846	744	531	1168	281	351	285	226	283.974635023097	316.98306404684	337.363374113332	239.302184485969	228.952486444167	601.014235544091	1284.27091726131	1223.28209212931	1186.62440418892	474.394156931158	Down_ovary_Up_muscle
XR_003477366.1	159.530575125611	3.68092555724968	0.731967675082134	5.02880889765609	4.93535953584206e-07	1.99607560126502e-06	8	59	9	180	60	808	84	63	86	49	3.68200499219574	24.1005164674788	3.58897206503545	57.8956897949925	25.8703374513183	415.770121848995	383.910167437543	219.563452433465	358.069118457006	102.855370308083	Down_ovary_Up_muscle
XM_027360650.1	45.7925506770794	-2.29885479290205	0.457171529408086	-5.02842947345922	4.94513326942229e-07	1.99945528895788e-06	176	129	145	313	220	48	4	2	2	6	81.0041098283063	52.6943495644876	57.82232771446	100.67417169907	94.857903988167	24.6992151593462	18.2814365446449	6.97026833122112	8.32718880132572	12.5945351397653	Up_ovary_Down_muscle
XM_027369718.1	112.697178963023	2.3869938699579	0.474823571718355	5.0271174645343	4.97907388866669e-07	2.01260158588599e-06	79	69	90	118	95	75	49	82	47	97	36.359799297933	28.1853497670515	35.8897206503545	37.9538410878284	40.9613676312539	38.5925236864785	223.9475976719	285.781001580066	195.688936831154	203.611651426205	Down_ovary_Up_muscle
XM_027368579.1	53.6729434692489	-3.08580173885144	0.613845488927978	-5.02700075916578	4.98210381987904e-07	2.01324945823642e-06	166	176	200	452	264	31	0	0	2	12	76.4016035880617	71.8930660724792	79.7549347785655	145.382509929648	113.8294847858	15.9515764570778	0	0	8.32718880132572	25.1890702795305	Up_ovary_Down_muscle
XM_027370665.1	159.76893971437	-1.98818139965306	0.395504930524283	-5.02694466290856	4.98356083630063e-07	2.01326153257998e-06	480	639	594	783	692	109	22	29	12	10	220.920299531745	261.020847842694	236.87215629234	251.846250608217	298.371225271871	56.0878010910154	100.547900995547	101.068890802706	49.9631328079543	20.9908918996088	Up_ovary_Down_muscle
XM_027359999.1	103.889984250457	-2.91713189519954	0.58083831297163	-5.02227871346017	5.10620121519829e-07	2.06103520866387e-06	470	491	493	464	379	116	4	4	4	2	216.3177932915	200.565315009019	196.595914229164	149.242222582647	163.41429823416	59.68976996842	18.2814365446449	13.9405366624422	16.6543776026514	4.19817837992175	Up_ovary_Down_muscle
XM_027357839.1	1053.74926033145	-1.69312605960253	0.337131543548739	-5.02215260482666	5.10955593308043e-07	2.06179935777934e-06	3640	4323	3948	3974	4096	1744	96	110	111	141	1675.31227144906	1765.87343540527	1574.36241252888	1278.208173585	1766.08170334333	897.404817456246	438.754477071478	383.364758217161	462.158978473578	295.971575784484	Up_ovary_Down_muscle
XM_027379191.1	811.584542033357	-3.30389457551828	0.658082245230254	-5.02048885145395	5.15401426021398e-07	2.07914438572601e-06	4247	4470	3881	3106	2445	932	12	19	18	28	1954.68440023192	1825.92048490899	1547.64450937806	999.022291684703	1054.21625114122	479.576427677306	54.8443096339347	66.2175491466006	74.9446992119315	58.7744973189046	Up_ovary_Down_muscle
XM_027371164.1	118.063895190481	-2.83396855045655	0.56448687022778	-5.02043306926341	5.15551129979858e-07	2.07915374231728e-06	612	457	614	511	386	133	7	2	4	6	281.673381902974	186.676881790472	244.847649770196	164.359430473562	166.432504270148	68.4374086706885	31.9925139531286	6.97026833122112	16.6543776026514	12.5945351397653	Up_ovary_Down_muscle
XM_027364366.1	2258.48926762992	-1.55773221866849	0.310284108080385	-5.02034160984142	5.15796672490735e-07	2.07954948808997e-06	10376	9007	10404	5851	5513	2385	233	309	238	649	4775.56047487788	3679.20935292512	4148.85170718098	1881.93156105834	2377.05283948529	1227.24225323001	1064.89367872557	1076.90645717366	990.935467357761	1362.30888428461	Up_ovary_Down_muscle
XM_027374105.1	137.275356040292	3.5714328941682	0.711432253896187	5.02006041279279	5.16552313080136e-07	2.08200099446328e-06	83	13	34	52	75	62	78	143	63	56	38.2008017940308	5.31028328944449	13.5583389123561	16.7254214963312	32.3379218141478	31.9031529141555	356.488012620576	498.37418568231	262.30644724176	117.548994637809	Down_ovary_Up_muscle
XM_027356458.1	1155.27714273136	2.46268669166891	0.490580321344377	5.01994593855745	5.16860237097446e-07	2.08264706219185e-06	773	968	872	1023	798	1579	583	648	838	265	355.773732370914	395.411863398636	347.731515634546	329.040503668207	344.075488102533	812.501265345993	2664.519376382	2258.36693931564	3489.09210775548	556.258635339633	Down_ovary_Up_muscle
XM_027360551.1	300.074672390335	-1.86492177933995	0.371591020716779	-5.01874823493477	5.20092570003437e-07	2.09507306825771e-06	1288	976	1161	1293	1102	206	34	46	45	22	592.802803743515	398.679730038294	462.977396389573	415.884038360696	475.151864522546	106.000798392194	155.392210629482	160.316171618086	187.361748029829	46.1799621791393	Up_ovary_Down_muscle
XM_027355484.1	3650.09543871438	-2.56144239053516	0.51069895199867	-5.01556226131012	5.28785968720165e-07	2.1294843450572e-06	14891	14821	15673	15581	16367	5394	150	223	137	222	6853.59204234835	6054.13143329667	6249.99546392229	5011.51523719876	7056.99688442877	2775.57430353153	685.553870424184	777.184918931155	570.412432890812	465.997800171315	Up_ovary_Down_muscle
XM_027361353.1	221.26437289275	2.50737692958358	0.499939503041647	5.01536068730042	5.293406806612e-07	2.13110986931722e-06	69	103	126	461	133	318	110	130	77	211	31.7572930576883	42.0737829855986	50.2456089104963	148.277294419397	57.3459146837555	163.632300430669	502.739504977735	453.067441529373	320.59676885104	442.907819081745	Down_ovary_Up_muscle
XM_027351864.1	1110.52972094123	-3.56452545530549	0.710738082916014	-5.01524477298439	5.29659919567358e-07	2.13174956620717e-06	4989	5127	5489	5426	4468	1145	8	32	17	22	2296.19036325807	2094.29403269091	2188.87418499773	1745.23340459794	1926.4777955415	589.179194946904	36.5628730892898	111.524293299538	70.7811048112686	46.1799621791393	Up_ovary_Down_muscle
XM_027372229.1	5474.82456860341	-2.43772492931338	0.48606799256133	-5.01519327875884	5.29801799044611e-07	2.13174956620717e-06	25098	28294	25552	19028	15798	8022	238	388	243	447	11551.3701617661	11557.6273378109	10189.4904673095	6120.21769677287	6811.6598509321	4127.85633350574	1087.74547440637	1352.2320562569	1011.75343936108	938.292867912512	Up_ovary_Down_muscle
XM_027373435.1	144.6269784055	1.77864845558374	0.354699567761606	5.01452106865597	5.31657271004286e-07	2.13828250348391e-06	100	117	141	276	197	239	55	54	75	118	46.0250624024468	47.7925496050004	56.2272290188887	88.7733910189884	84.940941298495	122.981508814245	251.369752488868	188.19724494297	312.269580049715	247.692524415384	Down_ovary_Up_muscle
XM_027380671.1	654.276547970211	-5.17159871556922	1.03132985987848	-5.01449528105254	5.31728576041791e-07	2.13828250348391e-06	4049	1686	4659	3897	1647	266	0	2	0	12	1863.55477667507	688.702894307954	1857.89120566668	1253.44168406159	710.140763038687	136.874817341377	0	6.97026833122112	0	25.1890702795305	Up_ovary_Down_muscle
XM_027372196.1	496.46075318975	-2.14392213687941	0.427626492226406	-5.01353909510432	5.34379035659096e-07	2.14832859961324e-06	1681	2111	2189	2293	1882	716	49	38	21	45	773.681298985131	862.308309539793	872.917761151399	737.526759443987	811.466251389683	368.429959460248	223.9475976719	132.435098293201	87.4354824139201	94.4590135482395	Up_ovary_Down_muscle
XM_027352121.1	79.6510582506901	1.73783124777459	0.346631940887015	5.01347695578069	5.34551720269237e-07	2.14841057488266e-06	53	89	90	151	86	150	36	33	20	83	24.3932830732968	36.3550163661969	35.8897206503545	48.568050883577	37.0808170135562	77.1850473729569	164.532928901804	115.009427465148	83.2718880132572	174.224402766753	Down_ovary_Up_muscle
XM_027377993.1	19.2651585084264	-3.49289183992499	0.696712323993343	-5.01339178257218	5.34788503256439e-07	2.14875004712008e-06	95	120	65	124	51	10	0	2	0	0	43.7238092823244	49.0179995948722	25.9203538030338	39.8836974143281	21.9897868336205	5.14566982486379	0	6.97026833122112	0	0	Up_ovary_Down_muscle
XM_027354328.1	702.219719404493	-3.71914641272164	0.741898991304231	-5.01300912430616	5.35853548217743e-07	2.15241628835641e-06	2666	3078	3001	3746	3830	668	3	15	12	12	1227.02816364923	1257.31168960847	1196.72279635238	1204.87363317801	1651.38987397582	343.730744300901	13.7110774084837	52.2770124841584	49.9631328079543	25.1890702795305	Up_ovary_Down_muscle
XM_027373209.1	227.408530633786	3.13610431295359	0.625745312722419	5.01179033896299	5.39259416489106e-07	2.16548038383485e-06	52	105	98	238	117	873	31	39	51	525	23.9330324492723	42.8907496455132	39.0799180414971	76.5509676178234	50.4471580300706	449.216975710609	141.681133220998	135.920232458812	212.343314433806	1102.02182472946	Down_ovary_Up_muscle
XM_027352146.1	337.167558830126	-2.4033127633741	0.479594808959954	-5.01113172718844	5.41108569619824e-07	2.1722875901044e-06	1200	1647	1621	1615	1059	491	14	17	23	25	552.300748829361	672.772044439621	646.413746380273	519.452994549516	456.611456015768	252.652388400812	63.9850279062572	59.2472808153795	95.7626712152458	52.4772297490219	Up_ovary_Down_muscle
XM_027377597.1	1940.76765706507	1.71892897750468	0.343073183297905	5.01038571706744	5.43210491625204e-07	2.18010537847987e-06	2771	2545	2580	1949	1272	3782	854	999	808	1045	1275.3544791718	1039.59007474125	1028.83865864349	626.881663391335	548.451153967947	1946.09232776349	3903.08670228169	3481.64903144495	3364.18427573559	2193.54820350912	Down_ovary_Up_muscle
XM_027383562.1	127.305086292635	-3.82663216651242	0.763787259273837	-5.01007593416856	5.44085632229998e-07	2.18299659097514e-06	455	493	654	953	508	100	2	2	2	0	209.414033931133	201.382281668933	260.798636725909	306.525513192377	219.035523754495	51.4566982486379	9.14071827232246	6.97026833122112	8.32718880132572	0	Up_ovary_Down_muscle
XM_027366176.1	58.9241330840318	-2.60106216272632	0.519176309060749	-5.00997853201728	5.44361075330134e-07	2.18348071927273e-06	293	227	252	283	213	61	6	2	2	2	134.853432839169	92.7257159002999	100.491217820993	91.0248900665715	91.8396979521799	31.3885859316691	27.4221548169674	6.97026833122112	8.32718880132572	4.19817837992175	Up_ovary_Down_muscle
XM_027360503.1	441.72593260517	3.01037298406641	0.601110665869156	5.0080179158253	5.49934168729048e-07	2.20520787898257e-06	280	189	219	323	207	288	284	314	286	95	128.870174726851	77.2033493619237	87.3316535825292	103.890598909903	89.2526642070481	148.195290956077	1297.98199466979	1094.33212800172	1190.78799858958	199.413473046283	Down_ovary_Up_muscle
XM_027383128.1	82.2623331166968	-5.06838562375813	1.01212603069187	-5.0076625539346	5.50950164132175e-07	2.20865415328576e-06	189	345	305	914	376	33	0	0	0	0	86.9873679406244	140.926748835258	121.626275537312	293.981447070128	162.120781361595	16.9807104220505	0	0	0	0	Up_ovary_Down_muscle
XM_027363810.1	109.774294602556	-1.97110765175375	0.393918222633327	-5.00384988177744	5.61965257065615e-07	2.25217155722291e-06	433	349	440	514	474	161	8	7	7	18	199.288520202595	142.560682155087	175.460856512844	165.324358636812	204.375665865414	82.8452841803071	36.5628730892898	24.3959391592739	29.14516080464	37.7836054192958	Up_ovary_Down_muscle
XM_027357002.1	3721.56239550576	-2.82322281137797	0.564250379256975	-5.0034929796515	5.6300717350521e-07	2.25570638927521e-06	21788	15518	19746	12024	10456	4387	170	213	141	112	10027.9405962451	6338.84431427689	7874.20471068777	3867.4320783055	4508.33747318307	2257.40535216775	776.961053147409	742.333577275049	587.066810493463	235.097989275618	Up_ovary_Down_muscle
XM_027359792.1	100.337022854663	-1.56272648643468	0.312550073591419	-4.99992359137166	5.73530383560806e-07	2.29656347456494e-06	425	334	398	459	265	88	10	11	10	38	195.606515210399	136.433432205728	158.712320209345	147.634008977231	114.260657076656	45.2818944588014	45.7035913616123	38.3364758217161	41.6359440066286	79.7653892185133	Up_ovary_Down_muscle
XM_027382519.1	318.186732194099	3.83256416352999	0.766522883321557	4.99993444021192	5.73498113744631e-07	2.29656347456494e-06	66	126	261	25	34	164	109	103	188	595	30.3765411856149	51.4688995746158	104.080189886028	8.04106802708229	14.6598578890804	84.3889851277662	498.169145841574	358.968819057888	782.755747324618	1248.95806802672	Down_ovary_Up_muscle
XM_027352273.1	121.111686785002	3.26197350057766	0.652418227859757	4.99981968817531	5.73839531728892e-07	2.29714933998283e-06	9	109	67	58	48	402	24	23	41	252	4.14225561622021	44.5246829653422	26.7179031508194	18.6552778228309	20.6962699610546	206.855926959525	109.688619267869	80.1580858090429	170.707370427177	528.970475870141	Down_ovary_Up_muscle
XM_027364307.1	304.474640085911	-4.06649101602993	0.814433953366542	-4.9930273648596	5.94401317509628e-07	2.37811100003072e-06	1438	1862	1511	1309	1013	210	2	2	0	18	661.840397347185	760.595960380433	602.548532252062	421.030321898029	436.777530636424	108.05906632214	9.14071827232246	6.97026833122112	0	37.7836054192958	Up_ovary_Down_muscle
XM_027360585.1	76.7689800611666	2.07448820210343	0.41555066626769	4.99214264468797	5.97131268335296e-07	2.38835577045819e-06	53	49	97	102	73	143	18	24	35	112	24.3932830732968	20.0156831679061	38.6811433676043	32.8075575504957	31.4755772324372	73.5830784955523	82.2664644509021	83.6432199746534	145.7258040232	235.097989275618	Down_ovary_Up_muscle
XM_027369612.1	174.724035669849	-5.62424060648506	1.1267632625045	-4.99150158124949	5.99116923171737e-07	2.39493976627478e-06	1036	1489	754	359	505	55	0	0	0	0	476.819646489349	608.231678306372	300.676104115192	115.469736868902	217.742006881929	28.3011840367509	0	0	0	0	Up_ovary_Down_muscle
XM_027352540.1	3710.64852473647	-4.25407463039945	0.852396663665473	-4.99072182205183	6.01540759813694e-07	2.40394773334045e-06	14057	18783	17345	23314	15563	2767	33	45	5	41	6469.74302191195	7672.54238658737	6916.74671867109	7498.77839933586	6710.33436258111	1423.80684053981	150.821851493321	156.831037452475	20.8179720033143	86.062656788396	Up_ovary_Down_muscle
XM_027354540.1	122.590698507747	-2.16971165710012	0.434830131864031	-4.98979141072628	6.0444525910279e-07	2.41487093462562e-06	331	505	489	839	447	172	5	9	6	20	152.342956552099	206.28408162842	195.000815533593	269.858242988882	192.734014012321	88.5055209876572	22.8517956808061	31.366207490495	24.9815664039772	41.9817837992175	Up_ovary_Down_muscle
XM_027355518.1	785.448508708018	-1.56687177831443	0.314168892423441	-4.9873549422028	6.12115466150188e-07	2.44482244648378e-06	3171	3229	2787	2712	2587	1153	89	94	103	105	1459.45472878159	1318.99267243202	1111.38501613931	872.295059577886	1115.44271644267	593.295730806795	406.761963118349	327.602611567393	428.850223268275	220.404364945892	Up_ovary_Down_muscle
XR_003475806.1	205.877396347179	2.26740328066013	0.454690619763075	4.98669464930155	6.14210227702964e-07	2.45249467370668e-06	210	263	157	119	110	254	105	134	88	125	96.6526310451382	107.431115778762	62.6076238011739	38.2754838089117	47.4289519940835	130.70001355154	479.887709296929	467.007978191815	366.396307258332	262.38614874511	Down_ovary_Up_muscle
XM_027367281.1	166.515521180619	-1.82526851669927	0.366187769120112	-4.9845152422351	6.21173492476223e-07	2.47923055570071e-06	474	733	471	787	782	84	21	18	12	56	218.158795787598	299.418280858678	187.822871403522	253.13282149255	337.176731448848	43.2236265288559	95.9775418593858	62.7324149809901	49.9631328079543	117.548994637809	Up_ovary_Down_muscle
XM_027379534.1	12235.2790307018	9.79649250878916	1.96539551916796	4.9844890828572	6.21257532742752e-07	2.47923055570071e-06	4	0	340	0	0	58751	5342	7317	7630	4907	1.84100249609787	0	135.583389123561	0	0	30231.3247880573	24414.8585053733	25500.7266897725	31768.2252770576	10300.230655138	Down_ovary_Up_muscle
XM_027370857.1	603.693526547993	3.64182617575622	0.730722038779248	4.98387346006465	6.23238464375569e-07	2.48572943651291e-06	168	208	258	172	294	112	526	522	212	203	77.3221048361106	84.9645326311118	102.883865864349	55.3225480263261	126.76465351146	57.6315020384745	2404.00890562081	1819.24003444871	882.682012940527	426.115105562058	Down_ovary_Up_muscle
XM_027374368.1	107.646591275256	2.25452401126918	0.452480869475648	4.98258415628005	6.27406890554929e-07	2.50164754241333e-06	76	105	118	113	53	128	52	63	66	45	34.9790474258596	42.8907496455132	47.0554115193536	36.3456274824119	22.8521314153311	65.8645737582566	237.658675080384	219.563452433465	274.797230443749	94.4590135482395	Down_ovary_Up_muscle
XM_027368237.1	264.686350021073	6.4665045336936	1.29792752837606	4.98217688762976	6.28729199355834e-07	2.50621158952042e-06	8	0	65	0	0	1159	127	201	91	172	3.68200499219574	0	25.9203538030338	0	0	596.383132701714	580.435610292476	700.511967287722	378.88709046032	361.043340673271	Down_ovary_Up_muscle
XM_027362011.1	277.524207537412	-2.93846088602986	0.590113763827124	-4.97948203575658	6.37546701141858e-07	2.53992412115453e-06	771	1258	697	2428	1242	172	4	6	9	70	354.853231122865	513.872029086244	277.945947703301	780.948526790232	535.515985242288	88.5055209876572	18.2814365446449	20.9108049936634	37.4723496059658	146.936243297261	Up_ovary_Down_muscle
XM_027372784.1	203.63992442506	-2.37278649086754	0.476657230018985	-4.97797230679377	6.42538465775908e-07	2.55908812442144e-06	708	889	986	908	794	283	11	14	13	10	325.857441809323	363.141680332012	393.191828458328	292.051590743629	342.350798939112	145.622456043645	50.2739504977735	48.7918783185478	54.1267272086172	20.9908918996088	Up_ovary_Down_muscle
XM_027383173.1	529.673511972974	2.78569869314222	0.559754827610563	4.97664076437462	6.46972317947714e-07	2.57601989536788e-06	297	372	289	403	316	251	256	540	195	302	136.694435335267	151.955798744104	115.245880755027	129.622016596566	136.250443910276	129.156312604081	1170.01193885727	1881.9724494297	811.900908129258	633.924935368185	Down_ovary_Up_muscle
XM_027355028.1	54.6183679549912	-4.68243942968143	0.940959085800217	-4.97624126313564	6.48308342388837e-07	2.58061111345353e-06	242	207	244	281	346	26	0	0	0	0	111.380651013921	84.5560493011545	97.3010204298499	90.3816046244049	149.185612635935	13.3787415446459	0	0	0	0	Up_ovary_Down_muscle
XM_027366862.1	2601.20682964688	-3.08743090310005	0.620589512204524	-4.97499690597824	6.52486820775285e-07	2.59651102416839e-06	14002	13147	12938	9261	7731	3272	53	82	64	118	6444.4292375906	5370.33033894821	5159.3467308254	2978.73323995236	3333.39298060236	1683.66316669543	242.229034216545	285.781001580066	266.470041642423	247.692524415384	Up_ovary_Down_muscle
XM_027366955.1	17623.1483180623	2.0798771265427	0.418076065216486	4.97487730005714	6.52889814897898e-07	2.597382013188e-06	19169	13940	15209	16262	18313	18837	8312	10090	9793	9005	8822.54421192502	5694.25761960432	6064.96401523601	5230.55393025649	7896.05816243319	9692.89824909593	37988.8251397721	35165.0037310105	40774.0799656914	18902.2981555977	Down_ovary_Up_muscle
XM_027357922.1	15.2740297299805	-3.59335059778504	0.722318521019133	-4.9747452034251	6.53335173338776e-07	2.59842100092758e-06	71	73	54	55	95	6	0	2	0	0	32.6777943057372	29.8192830868806	21.5338323902127	17.690349659581	40.9613676312539	3.08740189491828	0	6.97026833122112	0	0	Up_ovary_Down_muscle
XM_027381713.1	1210.51240094121	-1.74416033575354	0.350615051735517	-4.97457347344356	6.5391459173556e-07	2.59999243111994e-06	4083	5183	4972	5375	3718	697	169	240	133	130	1879.2032978919	2117.16909916852	1982.70767859514	1728.82962582269	1603.09857740002	358.653186793006	772.390694011248	836.432199746534	553.758055288161	272.881594694914	Up_ovary_Down_muscle
XM_027377966.1	404.750555807346	-2.60910286797452	0.524812344689699	-4.97149675379146	6.64379770377717e-07	2.64085810671131e-06	1886	1776	2094	1334	1439	309	19	51	31	8	868.032676910146	725.466394004108	835.034167131581	429.071389925111	620.456926540783	159.001197588291	86.8368235870633	177.741842446138	129.071426420549	16.792713519687	Up_ovary_Down_muscle
XM_027360523.1	1249.04706970611	2.76460775894138	0.556123973604485	4.97120766260577	6.65371340886516e-07	2.6440545087003e-06	1047	862	792	501	673	1890	929	921	457	266	481.882403353618	352.112630423165	315.829541723119	161.143003262729	290.17895174562	972.531596899257	4245.86363749378	3209.80856652732	1902.76264110293	558.357724529593	Down_ovary_Up_muscle
XM_027361585.1	23.8821712911163	-4.30925494431313	0.866939050277929	-4.9706550223244	6.67270843987962e-07	2.64962131245241e-06	97	141	108	123	112	11	0	0	0	0	44.6443105303734	57.5961495239748	43.0676647804254	39.5620546932449	48.2912965757941	5.66023680735017	0	0	0	0	Up_ovary_Down_muscle
XM_027367853.1	70.8455209163472	2.36651138041655	0.476098288593692	4.97063618398377	6.67335686052557e-07	2.64962131245241e-06	66	67	71	38	38	264	54	18	18	35	30.3765411856149	27.368383107137	28.3130018463908	12.2224234011651	16.3845470525016	135.845683376404	246.799393352706	62.7324149809901	74.9446992119315	73.4681216486307	Down_ovary_Up_muscle
XM_027369909.1	1335.06307331284	2.59244181059209	0.521541263667814	4.97073192705859	6.67006198846689e-07	2.64962131245241e-06	458	641	859	2163	896	1125	733	1039	512	844	210.794785803206	261.837814502609	342.547444873939	695.713205703159	386.330372606353	578.887855297177	3350.07324680618	3621.05439806937	2131.76033313939	1771.63127632698	Down_ovary_Up_muscle
