ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	hep_1	hep_2	hep_3	hep_4	hep_5	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027366442.1	253.588059260693	-1.50765668751293	0.222205399986674	-6.7849687163469	1.16111668696542e-11	4.70815011215684e-11	406	532	439	231	629	129	94	150	112	98	318.781529016996	364.723161017072	379.311279842965	276.134109876828	535.656277747522	121.717611709561	156.922641023024	146.826501484079	116.199334407827	119.608146481051	Up_hemocyte_Down_hep
XM_027365513.1	5614.7864838094	-2.10768171205328	0.310667443338119	-6.78436623228444	1.16597210361408e-11	4.72677992675958e-11	12501	14084	11134	3874	13914	1876	1760	1791	1362	2214	9815.48742424007	9655.56578903092	9620.16353023136	4630.92442278283	11849.1596956741	1770.0948803654	2938.12604468641	1753.1084277199	1413.06690592375	2702.16771743925	Up_hemocyte_Down_hep
XM_027352529.1	87.1709307183226	4.28153461820517	0.631115330053838	6.78407640302435	1.16831491603443e-11	4.73521773867343e-11	10	16	19	6	0	142	172	67	82	211	7.85176179844818	10.9691176245736	16.416661314388	7.17231454225528	0	133.983727618276	287.135045276172	65.5825039962219	85.0745126914448	257.523662321446	Down_hemocyte_Up_hep
XM_027352705.1	332.660504616039	4.59659476934691	0.677742978409117	6.78220935632061	1.18351795628737e-11	4.79576302958237e-11	9	18	10	74	20	381	884	526	409	343	7.06658561860336	12.3402573276453	8.64034806020421	88.4585460211485	17.0319961127988	359.491550863122	1475.74058153567	514.871598537504	424.335069400011	418.628512683678	Down_hemocyte_Up_hep
XM_027380825.1	3597.14984965745	-5.41024279965694	0.798022892919247	-6.77955839069445	1.20543772146116e-11	4.88349216032790e-11	5719	6562	4921	11439	9664	7	28	89	119	461	4490.42257253251	4498.70936577825	4251.91528042649	13674.0176748097	8229.86052170438	6.60483164315446	46.7429143472837	87.1170575472202	123.461792808316	562.646484977188	Up_hemocyte_Down_hep
XM_027375140.1	4943.40260360211	-3.04780680313072	0.449845831516711	-6.77522517626686	1.24212645644444e-11	5.03100100750852e-11	10760	12376	9848	7266	11709	329	1216	1319	1203	373	8448.49569513024	8484.61248260768	8509.0147696891	8685.67291067115	9971.38212423806	310.42708722826	2029.97799451061	1291.09436971667	1248.10535082693	455.243251402367	Up_hemocyte_Down_hep
XM_027382282.1	602.82118299062	-1.82650078382637	0.269603278603035	-6.77477215147564	1.2460247276658e-11	5.04566194773319e-11	1058	1395	1058	467	1694	241	169	327	288	162	830.716398275817	956.369942892511	914.148824769605	558.245148538869	1442.61007075406	227.394918000032	282.12687588182	320.081773235292	298.798288477269	197.719589080921	Up_hemocyte_Down_hep
XM_027372938.1	154.83588970374	-1.62135535497341	0.239330678892079	-6.77454040776999	1.2480235090406e-11	5.05262624480384e-11	341	334	265	185	258	58	50	73	53	96	267.745077327083	228.980330412974	228.969223595411	221.146365052871	219.712749855104	54.7257479004227	83.4694899058638	71.4555640555851	54.9871850322753	117.167163899805	Up_hemocyte_Down_hep
XM_027364598.1	62.7503626725158	-1.64913640039095	0.24345718632888	-6.7738251035366	1.2542128109195e-11	5.07654897076759e-11	134	130	99	60	144	33	23	30	23	25	105.213608099206	89.1240806996606	85.5394457960216	71.7231454225528	122.630372012151	31.1370634605853	38.3959653566974	29.3653002968158	23.862363315893	30.5122822655742	Up_hemocyte_Down_hep
XM_027381161.1	762.439133844365	5.08671108146197	0.751009053517867	6.77316878889124	1.25991813662488e-11	5.09850250417481e-11	60	70	64	43	19	408	1103	257	219	3852	47.1105707906891	47.9898896075095	55.2982275853069	51.4015875528295	16.1803963071589	384.967330058146	1841.33694732336	251.562739209389	227.21119852959	4701.33245147967	Down_hemocyte_Up_hep
XR_003474914.1	469.478958105805	-2.51814176976088	0.371819403635242	-6.77248617243011	1.26587907177185e-11	5.12148037234836e-11	786	907	670	1079	1041	84	154	92	109	132	617.148477358027	621.811855343016	578.903320033682	1289.82123184891	886.515397671177	79.2579797178536	257.086028910061	90.0535875769018	113.086852236189	161.104850362232	Up_hemocyte_Down_hep
XM_027382775.1	88.0212602625522	-4.23385918367038	0.625252391008788	-6.77144021287057	1.27506652410939e-11	5.15725237930639e-11	147	155	96	103	480	8	0	5	16	12	115.420898437188	106.263326988057	82.9473413779604	123.124732975382	408.767906707171	7.54837902074796	0	4.89421671613597	16.5999049154039	14.6458954874756	Up_hemocyte_Down_hep
XR_003476383.1	1503.96847376904	2.08974810821755	0.308613216203205	6.77141482768375	1.27529031120816e-11	5.15725237930639e-11	603	690	491	781	655	2316	2394	2108	1681	1793	473.461236446425	473.043197559737	424.241089756026	933.596276250229	557.797872694161	2185.25572650653	3996.51917669276	2063.40176752292	1744.02751017462	2188.34088408698	Down_hemocyte_Up_hep
XM_027374932.1	484.379517254857	2.06314652649401	0.30473036486192	6.77040021078592	1.28426639225063e-11	5.19123346637705e-11	195	211	176	214	271	576	548	946	1041	363	153.109355069739	144.655238674064	152.070125859594	255.812552007105	230.783547328424	543.483289493853	914.825609368268	925.985802692925	1080.03131355846	443.038338496138	Down_hemocyte_Up_hep
XM_027375088.1	86.2272139074511	-5.55633425651233	0.820679823036037	-6.77040436544075	1.28422951110543e-11	5.19123346637705e-11	149	198	130	42	504	1	0	6	0	9	116.991250796878	135.742830604098	112.324524782655	50.206201795787	429.20630204253	0.943547377593495	0	5.87306005936316	0	10.9844216156067	Up_hemocyte_Down_hep
XM_027382515.1	263.093184678776	3.46305325809409	0.511504811925553	6.77032390967638	1.28494390674597e-11	5.19281324919449e-11	48	59	35	25	94	253	467	246	186	787	37.6884566325513	40.4486212406152	30.2412182107147	29.8846439260637	80.0503817301543	238.717486531154	779.605035720768	240.79546243389	192.97389464157	960.526645720276	Down_hemocyte_Up_hep
XM_027352727.1	813.874332607892	-3.91386555560893	0.578325603052085	-6.76758133299599	1.30953038911046e-11	5.28981354548566e-11	726	849	685	3777	1613	64	51	125	105	106	570.037906567338	582.048803953937	591.863842123988	4514.9720043497	1373.63048649722	60.3870321659837	85.1388797039811	122.355417903399	108.936876007338	129.372076806035	Up_hemocyte_Down_hep
XM_027361403.1	903.987897135966	-1.65114749378704	0.243980264268743	-6.76754531246967	1.30985634985564e-11	5.28995051615057e-11	1898	2010	1455	649	2295	453	281	469	354	378	1490.26438934546	1377.99540158706	1257.17064275971	775.805356320613	1954.42155394366	427.426962049853	469.098533270955	459.077527973554	367.27289625331	461.345707855482	Up_hemocyte_Down_hep
XM_027351578.1	669.698029440877	2.04316217983523	0.301931407899729	6.76697463853698	1.31503116807382e-11	5.30966552548398e-11	381	441	327	189	232	2072	481	818	1007	644	299.152124520876	302.33630452731	282.539381568678	225.927908081041	197.571154908466	1955.03016637372	802.97649289441	800.693854759844	1044.75651561323	785.996391161192	Down_hemocyte_Up_hep
XM_027377793.1	606.063276257144	-1.80491620758004	0.266742161446291	-6.76652013987474	1.31916683925499e-11	5.32517694660701e-11	1141	1358	924	1076	943	234	89	372	274	269	895.886021202937	931.003858385685	798.368160762869	1286.23507457778	803.058616718463	220.790086356878	148.575692032438	364.129723680516	284.273371676291	328.312157177579	Up_hemocyte_Down_hep
XM_027351952.1	469.583489932204	4.88928345261002	0.722634568914828	6.76591414655431	1.32470084448017e-11	5.34632495456088e-11	32	75	47	20	14	118	703	347	233	2193	25.1256377550342	51.4177388651888	40.6096358829598	23.9077151408509	11.9223972789592	111.338590556032	1173.58102807645	339.658640099836	241.736115330569	2676.53740033617	Down_hemocyte_Up_hep
XM_027366909.1	51.5556363359483	2.06216461538446	0.304899837190011	6.76341658424478	1.34774985246638e-11	5.43692496163109e-11	41	25	24	10	19	79	70	65	80	65	32.1922233736375	17.1392462883963	20.7368353444901	11.9538575704255	16.1803963071589	74.5402428298861	116.857285868209	63.6248173097676	82.9995245770193	79.3319338904929	Down_hemocyte_Up_hep
XM_027365201.1	274.435014372386	11.758381496216	1.73865865064136	6.76290397305908	1.35252888935751e-11	5.45498903872913e-11	0	0	0	0	0	56	1059	82	40	657	0	0	0	0	0	52.8386531452357	1767.8837962062	80.2651541446298	41.4997622885096	801.86277793929	Down_hemocyte_Up_hep
XM_027376657.1	531.063303205557	2.38932602137027	0.35354488603798	6.75819709385811	1.39719384832029e-11	5.63262234022378e-11	200	174	144	106	380	1280	577	887	922	380	157.035235968964	119.289154167238	124.421012066941	126.71089024651	323.607926143177	1207.74064331967	963.237913513669	868.23404544252	956.569520750147	463.786690436728	Down_hemocyte_Up_hep
XM_027376169.1	82112.2931911039	-5.59437522416495	0.82814754495617	-6.75528806217862	1.42551745320981e-11	5.74552684245423e-11	202498	230781	183820	108069	233970	133	395	7699	7021	856	158996.606066216	158216.495907295	158826.878042674	129184.143377831	199248.806525577	125.491801219935	659.408970256324	7536.11489950616	7284.24577569066	1044.74054477326	Up_hemocyte_Down_hep
XM_027367027.1	68.2608715238946	-3.51574890194263	0.520477046652523	-6.75485869079984	1.42974534638863e-11	5.76128530792821e-11	123	161	92	64	312	22	2	9	5	13	96.5766701209126	110.376746097272	79.4912021538787	76.504688450723	265.699139359661	20.7580423070569	3.33877959623455	8.80959008904474	5.18747028606371	15.8663867780986	Up_hemocyte_Down_hep
XM_027353065.1	2159.23380234863	2.50283216959673	0.370546453583652	6.75443563253995	1.43392308661464e-11	5.77683471260031e-11	1083	1211	930	324	429	3378	3952	3477	2742	1903	850.345802771938	830.225090209915	803.552369598991	387.304985281785	365.336316619534	3187.30304151083	6597.42848215948	3403.43830440095	2844.80870487734	2322.59492605551	Down_hemocyte_Up_hep
XM_027375404.1	2687.88561971357	-3.89696022180941	0.576976091469054	-6.7541104032357	1.43714288283832e-11	5.78851879849909e-11	4258	4689	3661	3554	13174	90	70	324	555	488	3343.28017377923	3214.6370338516	3163.23142484076	4248.40098052921	11218.9758395006	84.9192639834145	116.857285868209	317.145243205611	575.809201753071	595.599749824009	Up_hemocyte_Down_hep
XR_003476060.1	933.597073346407	-1.88640604424997	0.279340183053285	-6.75307799841362	1.44741075893902e-11	5.82857960797297e-11	1384	1516	1311	1939	2080	363	258	366	328	423	1086.68383290523	1039.32389492835	1132.74963069277	2317.8529829055	1771.32759573107	342.507698066439	430.702567914257	358.256663621153	340.298050765779	516.267815933516	Up_hemocyte_Down_hep
XM_027372035.1	62.2000830113314	-5.84925512575727	0.866206034589976	-6.75272959570878	1.45089201713591e-11	5.8412996457841e-11	68	63	38	343	84	0	2	2	2	3	53.3919802294476	43.1909006467586	32.833322628776	410.017314665594	71.5343836737549	0	3.33877959623455	1.95768668645439	2.07498811442548	3.66147387186891	Up_hemocyte_Down_hep
XM_027360477.1	4604.49138622067	-5.44971656470478	0.807048599620701	-6.75264979985847	1.45169049488934e-11	5.84321554087346e-11	2245	2424	1993	15164	25529	66	300	246	126	79	1762.72052375162	1661.8213201229	1722.0213683987	18126.8296197932	21740.491438182	62.2741269211707	500.816939435183	240.79546243389	130.724251208805	96.4188119592145	Up_hemocyte_Down_hep
XM_027358061.1	207.340764061462	9.30563594473884	1.37887402720888	6.7487208846593	1.49154200900151e-11	6.00228847123847e-11	4	0	0	0	0	1347	238	154	181	52	3.14070471937927	0	0	0	0	1270.95831761844	397.314771951912	150.741874856988	187.786424355506	63.4655471123944	Down_hemocyte_Up_hep
XM_027370583.1	108.930610680165	-3.98555811449688	0.590628088442853	-6.74799961682232	1.49897343576768e-11	6.03085425190137e-11	147	185	159	329	295	10	6	4	5	30	115.420898437188	126.830422534132	137.381534157247	393.281914066998	251.221942663782	9.43547377593495	10.0163387887037	3.91537337290877	5.18747028606371	36.6147387186891	Up_hemocyte_Down_hep
XM_027352446.1	76.4306108282818	4.182134014386	0.61980008160764	6.74755318446935	1.50359130996286e-11	6.04809002828275e-11	0	10	5	4	28	116	116	157	131	108	0	6.8556985153585	4.3201740301021	4.78154302817019	23.8447945579183	109.451495800845	193.649216581604	153.678404886669	135.911721494869	131.813059387281	Down_hemocyte_Up_hep
XM_027380038.1	2590.85249842705	8.31724304896027	1.23327458200955	6.74403184034474	1.54050757070948e-11	6.19439454592275e-11	41	43	22	0	0	1896	6944	2374	1400	7104	32.1922233736375	29.4795036160416	19.0087657324493	0	0	1788.96582791727	11592.2427581264	2323.77409682136	1452.49168009784	8670.37012858557	Down_hemocyte_Up_hep
XM_027382506.1	188.851840468919	3.4181139102519	0.506836366465597	6.74401865455705	1.54064745924927e-11	6.19439454592275e-11	31	34	25	20	80	192	360	170	180	485	24.3404615751894	23.3093749522189	21.6008701505105	23.9077151408509	68.1279844511952	181.161096497951	600.98032732222	166.403368348623	186.748930298293	591.93827595214	Down_hemocyte_Up_hep
XR_003476085.1	647.496481609065	-2.01798942247098	0.299316249659724	-6.74199755197094	1.56223715809674e-11	6.27980506981942e-11	981	1127	920	1008	1935	197	233	235	241	188	770.257832427766	772.637222680904	794.912021538787	1204.94884309889	1647.84562391328	185.878833385918	388.967822961325	230.02818565839	250.036067788271	229.452362637118	Up_hemocyte_Down_hep
XM_027355347.1	138.803218157564	-2.38905508416293	0.354796111967533	-6.73359995664651	1.65515860588515e-11	6.6503744073642e-11	226	261	234	389	167	45	26	44	37	45	177.449816644929	178.933731250857	202.184144608778	465.005059489551	142.21716754187	42.4596319917073	43.4041347510492	43.0691071019965	38.3872801168714	54.9221080780336	Up_hemocyte_Down_hep
XM_027376159.1	20608.0911502644	-6.40941364869174	0.95194942404699	-6.73293505598609	1.66274292012661e-11	6.67936627018259e-11	59816	66373	53072	10534	61963	16	12	1264	972	94	46966.0983735976	45503.327755989	45856.0552251158	12592.1935646862	52767.6787568676	15.0967580414959	20.0326775774073	1237.25798583917	1008.44422361078	114.726181318559	Up_hemocyte_Down_hep
XM_027361299.1	91.0792039526151	4.60899303178961	0.684696081832517	6.73144356172468	1.67987993627204e-11	6.74671070636262e-11	24	8	8	2	2	128	260	55	76	154	18.8442283162756	5.4845588122868	6.91227844816336	2.39077151408509	1.70319961127988	120.774064331967	434.041347510492	53.8363838774956	78.8495483481683	187.955658755937	Down_hemocyte_Up_hep
XM_027382245.1	122.969956791321	-4.99894058518841	0.742721286490425	-6.73057400685237	1.6899506602613e-11	6.78565203043959e-11	219	199	141	515	171	0	7	4	3	16	171.953583386015	136.428400455634	121.828907648879	615.623664876912	145.62356676443	0	11.6857285868209	3.91537337290877	3.11248217163822	19.5278606499675	Up_hemocyte_Down_hep
XM_027379490.1	1750.84161522077	-5.35420244753966	0.795542791274231	-6.73025072474575	1.69370979803082e-11	6.79923882352222e-11	1006	1060	699	4363	11454	12	68	142	57	78	789.887236923887	726.704042628002	603.960329408274	5215.46805797663	9754.22417379987	11.3225685311219	113.518506271975	138.995754738261	59.1371612611262	95.1983206685915	Up_hemocyte_Down_hep
XM_027378812.1	161.009429924524	2.70910468013627	0.402606537267263	6.72891378894299	1.7093428841572e-11	6.86047588316847e-11	38	72	39	47	53	338	119	377	405	73	29.8366948341031	49.3610293105812	33.6973574347964	56.1831305809997	45.1347896989168	318.919013626601	198.657385975956	369.023940396652	420.18509317116	89.0958642154767	Down_hemocyte_Up_hep
XM_027361669.1	363.702203917729	5.35025283056142	0.795564803862816	6.72509995990721	1.75471938761305e-11	7.04103506154966e-11	6	4	14	54	5	543	1038	394	220	565	4.71105707906891	2.7422794061434	12.0964872842859	64.5508308802975	4.2579990281997	512.346226033268	1732.82661044573	385.664277231514	228.248692586803	689.577579201977	Down_hemocyte_Up_hep
XM_027382160.1	106.580963735556	2.71245124386841	0.403487443425279	6.72251711439127	1.78611750832101e-11	7.16384996196155e-11	33	44	35	24	30	177	240	92	112	124	25.910813934879	30.1650734675774	30.2412182107147	28.6892581690211	25.5479941691982	167.007885834049	400.653551548146	90.0535875769018	116.199334407827	151.340920037248	Down_hemocyte_Up_hep
XM_027378244.1	3152.26969878131	4.15198734403973	0.617866347203335	6.71987940892554	1.81875017517675e-11	7.28989199446259e-11	286	317	244	115	1043	1120	6689	5072	4423	6610	224.560387435618	217.325642936865	210.824492668983	137.469362059893	888.218597282457	1056.77306290471	11166.5483596065	4964.69343684832	4588.83621505195	8067.44743101782	Down_hemocyte_Up_hep
XM_027381898.1	89.5536217230643	-5.21692869758687	0.776564601325423	-6.71795841412644	1.84288266273954e-11	7.38498532526578e-11	117	148	126	102	525	0	4	2	1	12	91.8656130418437	101.464338027306	108.868385558573	121.92934721834	447.089897960968	0	6.67755919246911	1.95768668645439	1.03749405721274	14.6458954874756	Up_hemocyte_Down_hep
XM_027381879.1	193.601923829541	-4.07184079197698	0.606151012639268	-6.71753524628724	1.84824069807777e-11	7.40481835086987e-11	308	360	258	203	1024	16	25	32	2	16	241.834263392204	246.805146552906	222.920979953268	242.663308679637	872.038200975298	15.0967580414959	41.7347449529319	31.3229869832702	2.07498811442548	19.5278606499675	Up_hemocyte_Down_hep
XM_027381025.1	40260.3887724643	15.0708912042175	2.24388024961798	6.7164418452292	1.86215576746084e-11	7.45891804865506e-11	0	0	0	10	0	9032	175909	952	314	81239	0	0	0	11.9538575704255	0	8522.11991442444	293660.689997012	931.858862752288	325.773133964801	99151.4919589193	Down_hemocyte_Up_hep
XM_027358709.1	1540.85612893157	-3.50124399321428	0.521466854865536	-6.71422154744064	1.89072856578609e-11	7.57169279506598e-11	2279	2649	1950	4015	4779	667	91	160	201	84	1789.41651386634	1816.07453671847	1684.86787173982	4799.47381452583	4069.79547115327	629.346100854861	151.914471628672	156.614934916351	208.536305499761	102.521268412329	Up_hemocyte_Down_hep
XM_027362289.1	116.948972267303	1.93169483089576	0.287721214420427	6.7137726871718	1.8965568505576e-11	7.59335416316309e-11	47	61	62	44	68	189	144	146	106	209	36.9032804527064	41.8197609436869	53.5701579732661	52.5969733098721	57.9087867835159	178.330454365171	240.392130928888	142.91112811117	109.974370064551	255.0826797402	Down_hemocyte_Up_hep
XM_027360478.1	4600.09261063122	-5.51241857312417	0.821673621521869	-6.70876906443011	1.96272997641757e-11	7.85482281547755e-11	2368	2405	1989	15386	25123	47	305	215	120	81	1859.29719387253	1648.79549294372	1718.56522917462	18392.2052578566	21394.7419170922	44.3467267468943	509.163888425769	210.451318793847	124.499286865529	98.8597945404604	Up_hemocyte_Down_hep
XM_027380297.1	975.014700497026	4.34119743377305	0.647180500127492	6.70786192247425	1.97496669889123e-11	7.90204811509096e-11	67	60	37	234	64	1229	792	929	1198	3815	52.6068040496028	41.134191092151	31.9692878227556	279.720267147956	54.5023875609562	1159.6197270624	1322.15672010888	909.345465858062	1242.91788054086	4656.17427372662	Down_hemocyte_Up_hep
XM_027372838.1	1068.73377738374	-4.27423518689569	0.637208502966648	-6.70774976635773	1.97648478680176e-11	7.90462992787378e-11	2809	3448	2504	1024	2590	22	6	105	157	187	2205.55988918409	2363.84484809561	2163.54315427513	1224.07501521157	2205.64349660744	20.7580423070569	10.0163387887037	102.778551038855	162.8865669824	228.231871346495	Up_hemocyte_Down_hep
XM_027372817.1	1078.83349136884	-4.32699745407051	0.645348213753957	-6.70490343329625	2.01539601313473e-11	8.0549135008626e-11	2747	3282	2535	1072	2816	21	6	82	174	181	2156.87896603371	2250.04025274066	2190.32823326177	1281.45353154961	2398.10505268207	19.8144949294634	10.0163387887037	80.2651541446298	180.523965955017	220.908923602757	Up_hemocyte_Down_hep
XM_027362578.1	1025.1609281782	-2.97704753479985	0.444234046286352	-6.70152942955852	2.06249306177983e-11	8.23950966652361e-11	2325	2455	2213	1235	2585	583	54	141	232	110	1825.5346181392	1683.07398552051	1912.10902572319	1476.30140994755	2201.38549757924	550.088121137007	90.1470490983329	138.016911395034	240.698621273356	134.254041968527	Up_hemocyte_Down_hep
XM_027378817.1	184.071839537155	-3.13657187482305	0.468127278578639	-6.7002544358161	2.08056955844818e-11	8.30989116034661e-11	501	563	415	216	299	13	34	19	21	66	393.373266102254	385.975826414684	358.574444498475	258.20332352119	254.628341886342	12.2661159087154	56.7592531359874	18.5980235213167	21.7873752014676	80.5524251811159	Up_hemocyte_Down_hep
XM_027351591.1	75.0092901209698	-3.25266068626188	0.485600987822201	-6.69821678256722	2.10978134174044e-11	8.42284977803497e-11	126	142	130	122	264	2	5	22	20	15	98.932198660447	97.3509189180908	112.324524782655	145.837062359191	224.822348688944	1.88709475518699	8.34694899058638	21.5345535509983	20.7498811442548	18.3073693593445	Up_hemocyte_Down_hep
XM_027382517.1	184.102285444998	3.09546207965226	0.462160713186034	6.69780444623436	2.1157412552249e-11	8.44478214100674e-11	40	41	36	32	75	227	334	154	149	468	31.4070471937927	28.1083639129699	31.1052530167351	38.2523442253615	63.8699854229955	214.185254713723	557.57619257117	150.741874856988	154.586614524698	571.189924011549	Down_hemocyte_Up_hep
XM_027380554.1	267.478973774088	2.46023058113793	0.367375775278018	6.69676866765674	2.13078521264921e-11	8.50295495851843e-11	152	100	90	60	87	386	128	719	665	239	119.346779336412	68.556985153585	77.7631325418378	71.7231454225528	74.0891830906748	364.209287751089	213.681894159011	703.788363780352	689.933548046473	291.697418458889	Down_hemocyte_Up_hep
XM_027352407.1	88.7698278583056	3.95980377360272	0.591411320160975	6.69551569037419	2.14912384775711e-11	8.57235856736942e-11	11	5	2	10	33	97	174	181	113	129	8.63693797829299	3.42784925767925	1.72806961204084	11.9538575704255	28.102793586118	91.524095626569	290.473824872406	177.170645124122	117.23682846504	157.443376490363	Down_hemocyte_Up_hep
XM_027366245.1	2433.3614900644	-1.75741266108211	0.262475834355546	-6.69552176259224	2.14903460296103e-11	8.57235856736942e-11	4493	5177	3848	2679	6079	1741	547	1092	1184	573	3527.79657604277	3549.1951214011	3324.80593356658	3202.43844311698	5176.87521848519	1642.71598439027	913.15621957015	1068.89693080409	1228.39296373989	699.341509526961	Up_hemocyte_Down_hep
XM_027375970.1	246.994031154467	-4.41816206534989	0.660134848674664	-6.69281749663743	2.18914096654488e-11	8.73005511383253e-11	221	230	184	1243	451	17	5	22	31	26	173.523935745705	157.681065853246	158.982404307757	1485.86449600389	384.071512343613	16.0403054190894	8.34694899058638	21.5345535509983	32.162315773595	31.7327735561972	Up_hemocyte_Down_hep
XM_027351474.1	97.3004088108137	-1.84780717829659	0.276102893137944	-6.69245858779684	2.19451864127573e-11	8.74957432300841e-11	154	166	200	110	260	35	32	42	49	28	120.917131696102	113.804595354951	172.806961204084	131.49243327468	221.415949466384	33.0241582157723	53.4204735397528	41.1114204155421	50.8372088034243	34.1737561374431	Up_hemocyte_Down_hep
XM_027361409.1	859.403510112148	-1.81946724120816	0.271933252452928	-6.69085970471047	2.21863290649258e-11	8.84377153065584e-11	1703	1898	1552	597	2351	375	260	358	292	375	1337.15503427572	1301.21157821504	1340.98201894369	713.645296954401	2002.1111430595	353.830266597561	434.041347510492	350.425916875335	302.94826470612	457.684233983613	Up_hemocyte_Down_hep
XM_027374936.1	361.206506034261	1.70947229261091	0.25556939147043	6.68887726646522	2.24889237615067e-11	8.96241751577932e-11	205	202	174	179	215	526	395	589	698	253	160.961116868188	138.485110010242	150.342056247553	213.974050510616	183.093958212587	496.305920614178	659.408970256324	576.538729160817	724.170851934493	308.784296527611	Down_hemocyte_Up_hep
XM_027375306.1	273.543300911523	-1.62159831323762	0.242470907342404	-6.68780568774662	2.26541654197068e-11	9.02628460728439e-11	601	600	461	247	572	198	91	96	129	86	471.890884086735	411.34191092151	398.320045575414	295.260281989509	487.115088826046	186.822380763512	151.914471628672	93.9689609498105	133.836733380444	104.962250993575	Up_hemocyte_Down_hep
XM_027361404.1	943.400617887238	-1.90560338989101	0.284960977608417	-6.68724330567683	2.27413619527826e-11	9.05903428745879e-11	1892	2168	1571	663	2728	313	273	419	345	385	1485.5533322664	1486.31543812972	1357.39868025808	792.540756919209	2323.16426978576	295.330329186764	455.743414886017	410.135360812194	357.935449738396	469.889146889843	Up_hemocyte_Down_hep
XM_027381894.1	90.2593663320783	-5.13082745341025	0.767272803663364	-6.68709672610965	2.27641428311144e-11	9.06611519568988e-11	83	99	68	98	667	1	4	4	3	9	65.1696229271199	67.8714153020492	58.7543668093886	117.14780419017	568.01707036184	0.943547377593495	6.67755919246911	3.91537337290877	3.11248217163822	10.9844216156067	Up_hemocyte_Down_hep
XM_027366772.1	301.905135512776	1.65336253635106	0.247290004216371	6.68592546467999	2.29469804189022e-11	9.13692363876843e-11	220	234	164	89	172	375	178	606	547	393	172.73875956586	160.423345259389	141.701708187349	106.389332376787	146.47516657007	353.830266597561	297.151384064875	593.179065995679	567.509249295369	479.653077214827	Down_hemocyte_Up_hep
XM_027354660.1	315.444714953529	-2.23668018177805	0.334584672766555	-6.68494513895029	2.310111691379e-11	9.19627539910941e-11	796	902	699	171	645	108	72	75	98	128	625.000239156475	618.384006085337	603.960329408274	204.410964454276	549.281874637761	101.903116780097	120.196065464444	73.4132507420395	101.674417606849	156.22288519974	Up_hemocyte_Down_hep
XM_027356526.1	559.110984990667	-1.90617543725252	0.285208212596907	-6.68345213448173	2.33378110218182e-11	9.28845904280802e-11	1132	1361	1001	662	1098	359	137	145	134	270	888.819435584334	933.060567940292	864.898840826441	791.345371162166	935.056586592654	338.733508556065	228.706402342067	141.932284767943	139.024203666507	329.532648468202	Up_hemocyte_Down_hep
XR_003474947.1	16699.1185324125	2.61358796712604	0.391069009499106	6.68318865377139	2.33798278002548e-11	9.30313754275078e-11	5890	6902	5543	4220	5006	67899	9469	19882	19339	19778	4624.68769928598	4731.80311530044	4789.34492977119	5044.52789471955	4263.10862703354	64065.9233912207	15807.4519983725	19461.3633500431	20064.0975724372	24138.8767459411	Down_hemocyte_Up_hep
XM_027383218.1	46.3257774346341	2.41519589434278	0.361521012991524	6.68065149064907	2.37882331234844e-11	9.46149026275085e-11	28	14	23	9	12	68	79	69	65	49	21.9849330356549	9.59797792150191	19.8728005384697	10.7584718133829	10.2191976676793	64.1612216763576	131.881794051265	67.5401906826763	67.4371137188282	59.8040732405255	Down_hemocyte_Up_hep
XM_027379457.1	63.4332693683068	3.32701453018958	0.498171288821411	6.67845499097455	2.41474361704777e-11	9.60014291825861e-11	28	7	24	6	3	126	90	105	126	61	21.9849330356549	4.79898896075095	20.7368353444901	7.17231454225528	2.55479941691982	118.88696957678	150.245081830555	102.778551038855	130.724251208805	74.4499687280011	Down_hemocyte_Up_hep
XM_027367414.1	1702.73100399032	-4.11310157028268	0.616082695243021	-6.67621668656058	2.45189367898423e-11	9.74569897025266e-11	3203	3443	2621	3658	5382	20	139	108	101	385	2514.91930404295	2360.41699883793	2264.63522657952	4372.72109926164	4583.31015395416	18.8709475518699	232.045181938301	105.715081068537	104.786899778487	469.889146889843	Up_hemocyte_Down_hep
XM_027366472.1	4693.77557493327	7.99736764946006	1.19794480441589	6.67590661938682	2.45708391375965e-11	9.76418625053282e-11	8	14	6	0	190	11576	8641	9497	6295	4572	6.28140943875854	9.59797792150191	5.18420883612252	0	161.803963071589	10922.5044430223	14425.1972455314	9296.07523062865	6531.0250901542	5580.08618072821	Down_hemocyte_Up_hep
XM_027373514.1	320.540035061635	9.26828341577387	1.38832787755026	6.6758606274823	2.45785469067694e-11	9.76510682435435e-11	0	0	6	0	0	353	888	151	177	863	0	0	5.18420883612252	0	0	333.072224290504	1482.41814072814	147.805344827306	183.636448126655	1053.28398380762	Down_hemocyte_Up_hep
XM_027377242.1	293.088227718205	3.25188431096847	0.487268213848831	6.6737049915128	2.49424767869566e-11	9.90752372899439e-11	74	71	56	18	119	1233	151	379	541	250	58.1030373085165	48.6754594590454	48.3859491371435	21.5169436267658	101.340376871153	1163.39391657278	252.077859515709	370.981627083106	561.284284952093	305.122822655742	Down_hemocyte_Up_hep
