ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	hep_1	hep_2	hep_3	hep_4	hep_5	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027358110.1	11.7153067800638	2.83645884212284	7.8989275104093	6.45720938820412e-06	3.64035025254419e-05	4.31773303142889	14	12	2	2	2	63192	7368	22336	34800	1478	0.318375743666228	0.240596899508731	0.0498610991796241	0.0680970749543576	0.0501589441437687	1616.705336128	283.952021334474	588.906673603754	989.434092561093	46.9807170227088	Down_hemocyte_Up_hep
XM_027370007.1	9.07348660269594	-1.75827032094554	7.89620351104265	6.47873531481283e-06	3.65037783689104e-05	4.31207325692532	0	0	0	0	0	309	888	188	40	340	0	0	0	0	0	7.90546190757617	34.2222305842851	4.95677178713761	1.13728056616218	10.8074721161847	Down_hemocyte_Up_hep
XM_027369629.1	8.17034465727163	4.04451110101534	7.89506888591784	6.48772422985235e-06	3.65433012082584e-05	4.27450746811075	47	51	59	43	14	5932	38016	4246	3345	22314	1.06883285373662	1.0225368229121	1.47090242579891	1.46408711151869	0.351112609006381	151.764401410168	1465.08143906777	111.949218128651	95.105087345312	709.288037648664	Down_hemocyte_Up_hep
XM_027351882.1	2.93624005052324	4.34899885688807	7.89376005468373	6.49810991988437e-06	3.65906651983997e-05	4.10369295380382	351	367	299	179	317	1175	3566	1874	1516	2061	7.98213471620329	7.35825517664201	7.45423432735381	6.094688208415	7.95019264678733	30.0612224640841	137.428462008514	49.4095230271058	43.1029334575465	65.5123530336961	Down_hemocyte_Up_hep
XM_027381841.1	5.02469653533354	3.79546830911408	7.89349236018468	6.5002362991248e-06	3.65915065877436e-05	4.18399077531767	70	58	38	160	387	3592	5001	1809	1809	2010	1.59187871833114	1.1628850142922	0.947360884412859	5.44776599634861	9.70575569181924	91.8977966731832	192.731278324335	47.6957455475103	51.4335136046844	63.8912322162684	Down_hemocyte_Up_hep
XM_027380357.1	1.85095823378232	3.63863737058799	7.88792315912932	6.54464419129943e-06	3.68302886399395e-05	4.10893753251744	340	316	274	191	222	1166	381	970	961	752	7.73198234617983	6.3357183537299	6.83097058760851	6.50327065814115	5.56764279995832	29.8309662920188	14.6831867709602	25.5748331570398	27.3231656020463	23.903585386385	Down_hemocyte_Up_hep
XM_027380303.1	5.02525705527163	2.93990632773913	7.88278190952303	6.58592916696045e-06	3.70513565201431e-05	4.22962790716187	38	65	38	163	32	1276	820	1031	1271	4380	0.864162732808334	1.30323320567229	0.947360884412859	5.54991160878014	0.802543106300299	32.6452083950395	31.6016093233263	27.1831474071217	36.1370899898031	139.225670202615	Down_hemocyte_Up_hep
XM_027370586.1	-4.61602203191034	-1.40890432009105	-7.88139237733869	6.59713529049038e-06	3.70936550113971e-05	4.28548627191693	72	101	51	74	84	2	2	7	0	4	1.63736096742632	2.02502390419848	1.27145802908042	2.51959177331123	2.10667565403828	0.051168038236739	0.077077095910552	0.184560651648741	0	0.127146730778644	Up_hemocyte_Down_hep
XM_027377203.1	-4.2053944242849	2.44236568694083	-7.88135265287584	6.59745595642764e-06	3.70936550113971e-05	4.2517001313312	1108	1131	716	498	1556	117	71	46	10	34	25.1971659987272	22.6762577786978	17.8502735063054	16.956171663635	39.023658543852	2.99333023684923	2.7362369048246	1.21282713940601	0.284320141540544	1.08074721161847	Up_hemocyte_Down_hep
XM_027364903.1	6.03367973010845	0.341348908039745	7.87941206373517	6.61314129717852e-06	3.71686812400384e-05	4.29498169739449	8	9	11	0	19	764	391	319	199	270	0.181928996380702	0.180447674631548	0.274236045487933	0	0.476509969365802	19.5461906064343	15.0685722505129	8.4106925537069	5.65797081665682	8.58240432755845	Down_hemocyte_Up_hep
XM_027365244.1	-3.04018651503249	4.14497473682456	-7.87920511747373	6.61481635986205e-06	3.71686812400384e-05	4.10812473324989	1719	1972	1551	2664	2315	149	372	185	152	257	39.0919930973033	39.5380904859347	38.6672824137985	90.7053038392043	58.0589778464122	3.81201884863705	14.3363398393627	4.87767436500244	4.32166615141627	8.16917745252785	Up_hemocyte_Down_hep
XM_027356526.1	-2.16000474545921	3.59647688858306	-7.87871576985483	6.61877904720716e-06	3.71796605113072e-05	4.1159719963519	1132	1361	1001	662	1098	359	137	145	134	270	25.7429529878693	27.2876983526152	24.9554801394019	22.5401318098924	27.537260334929	9.18466286349464	5.27978106987281	3.82304206986677	3.80988989664329	8.58240432755845	Up_hemocyte_Down_hep
XM_027352704.1	5.54407523409022	1.17007518887159	7.87533111216961	6.64625760160347e-06	3.73170244153789e-05	4.28621779854394	5	10	6	80	14	395	866	512	415	456	0.113705622737939	0.200497416257275	0.149583297538872	2.7238829981743	0.351112609006381	10.1056875517559	33.374382529269	13.4992933777365	11.7992858739326	14.4947273087654	Down_hemocyte_Up_hep
XM_027373821.1	-2.31301190395441	4.44883354187308	-7.87520730155674	6.64726508712e-06	3.73170244153789e-05	4.073405240178	2895	3197	2377	733	1762	364	195	423	351	358	65.8355555652665	64.099023977451	59.2599163749833	24.9575779707721	44.1900297906602	9.31258295908649	7.51501685127882	11.1527365210596	9.97963696807309	11.3796324046886	Up_hemocyte_Down_hep
XM_027351399.1	-1.93712922119689	2.21699381911391	-7.87205360312257	6.67298312251919e-06	3.7450043849214e-05	4.19405004043961	374	352	360	338	399	90	78	101	61	72	8.50518058079781	7.0575090522561	8.97499785233235	11.5084056672864	10.0067093566818	2.30256172065325	3.00600674051153	2.66294654521755	1.73435286339732	2.28864115401559	Up_hemocyte_Down_hep
XR_003475662.1	11.4978167180583	-0.576886936721295	7.87023281798696	6.68788007841449e-06	3.75222711037811e-05	4.28372119103473	0	0	0	0	0	4118	898	2590	2429	110	0	0	0	0	0	105.354990729446	34.6076160638378	68.2874411100341	69.0613623801981	3.4965350964127	Down_hemocyte_Up_hep
XM_027356581.1	-5.80210642683529	-0.501228698808408	-7.86979067206095	6.69150293445662e-06	3.75312205496538e-05	4.2806341786763	278	314	173	60	430	6	0	6	2	6	6.32203262422939	6.29561887047845	4.31298507903749	2.04291224863073	10.7841729909103	0.153504114710217	0	0.158194844270349	0.0568640283081088	0.190720096167965	Up_hemocyte_Down_hep
XM_027373847.1	2.07840628022014	5.64147832940769	7.86912991818975	6.69692095183829e-06	3.75502302022342e-05	4.0304039192645	980	1044	919	976	953	3445	2191	3410	3048	6119	22.286302056636	20.9319302572596	22.9111750730373	33.2313725777265	23.9007368845058	88.1369458627829	84.4379585700097	89.9074031603152	86.6607791415578	194.50271140863	Down_hemocyte_Up_hep
XM_027380825.1	-6.64017383880543	4.21599428073925	-7.86607944065688	6.72199529849753e-06	3.76794097455756e-05	4.19639641535354	5719	6562	4921	11439	9664	7	28	89	119	461	130.056491287654	131.566404548024	122.683234531465	389.481220201448	242.36801810269	0.179088133828586	1.07907934274773	2.34655685667685	3.38340968433247	14.6536607222387	Up_hemocyte_Down_hep
XM_027374902.1	3.38767150682002	3.22095625292439	7.86488203676278	6.73186528656577e-06	3.77233105022845e-05	4.13704355939124	95	129	101	67	240	1523	1180	1404	1097	385	2.16040683202083	2.58641666971885	2.51798550857102	2.28125201097098	6.01907329725224	38.9644611172767	45.4754865872257	37.0175935592617	31.1899195269977	12.2378728374445	Down_hemocyte_Up_hep
XM_027352709.1	7.63553868083466	3.17794797271099	7.86434664591083	6.73628345556901e-06	3.77252255610066e-05	4.25525717919319	49	27	24	9	34	2761	11493	4892	1075	8854	1.1143151028318	0.541343023894644	0.59833319015549	0.306436837294609	0.852702050444067	70.6374767858182	442.923531649987	128.981529695091	30.5644152156085	281.439288578528	Down_hemocyte_Up_hep
XM_027353465.1	4.75068486397119	2.26694205752295	7.86446486042295	6.73530765413626e-06	3.77252255610066e-05	4.24026583770833	41	54	38	12	61	2347	1006	484	536	711	0.932386106451097	1.08268604778929	0.947360884412859	0.408582449726146	1.52984779638494	60.0456928708132	38.7697792430077	12.7610507711415	15.2395595865732	22.6003313959039	Down_hemocyte_Up_hep
XM_027382086.1	-2.33955806592051	0.565628369850383	-7.86309701494156	6.7466078271891e-06	3.77716165376416e-05	4.2706401531331	158	172	140	76	144	29	10	30	24	22	3.59309767851886	3.44855555962514	3.49027694257369	2.58768884826559	3.61144397835134	0.741936554432715	0.38538547955276	0.790974221351746	0.682368339697305	0.69930701928254	Up_hemocyte_Down_hep
XM_027352112.1	-7.62507956062232	1.3283305665826	-7.86029470986628	6.76982216364859e-06	3.78858135176909e-05	4.27270480705907	1169	1121	912	1459	2996	0	6	3	16	44	26.5843745961301	22.4757603624406	22.7366612259086	49.6768161792039	75.1380983273655	0	0.231231287731656	0.0790974221351746	0.45491222646487	1.39861403856508	Up_hemocyte_Down_hep
XM_027374957.1	-2.12190846472358	3.1643172970273	-7.86014087880089	6.77109898517053e-06	3.78858135176909e-05	4.11647577373335	755	799	632	854	724	121	98	142	186	195	17.1695490334287	16.0197435589563	15.7561073407612	29.0774510055107	18.1575377800443	3.09566631332271	3.77677769961705	3.7439446477316	5.28835463265412	6.19840312545888	Up_hemocyte_Down_hep
XM_027379722.1	2.16233099150021	1.79844674600363	7.85462409935841	6.81706057765795e-06	3.8119931792106e-05	4.19913523936343	86	72	62	52	61	220	158	367	345	202	1.95573671109254	1.44358139705238	1.54569407456835	1.7705239488133	1.52984779638494	5.62848420604129	6.08909057693361	9.6762513078697	9.80904488314877	6.4209099043215	Down_hemocyte_Up_hep
XM_027353456.1	4.65196597480548	2.43140905292463	7.85397830747213	6.82246270114168e-06	3.81386173770557e-05	4.21806208170017	80	65	53	10	45	2568	1042	625	569	711	1.81928996380702	1.30323320567229	1.32131912826004	0.340485374771788	1.12857624323479	65.6997610959728	40.1571669693976	16.4786296114947	16.177816053657	22.6003313959039	Down_hemocyte_Up_hep
XM_027356835.1	-5.83233554724822	-0.454616889458838	-7.85228041792391	6.83668769981753e-06	3.82065980180926e-05	4.26023313329914	256	280	184	93	407	0	2	2	12	9	5.82172788418246	5.61392765520371	4.58722112452542	3.16651398537763	10.2073451332569	0	0.077077095910552	0.0527316147567831	0.341184169848653	0.286080144251948	Up_hemocyte_Down_hep
XM_027357855.1	3.06063939671402	2.20114741312375	7.85086055610384	6.84860783835115e-06	3.82616608753521e-05	4.18569306678788	87	86	71	16	107	909	303	439	419	379	1.97847783564013	1.72427777981257	1.77006902087666	0.544776599634861	2.68350351169162	23.2558733785979	11.6771800304486	11.5745894391139	11.9130139305488	12.0471527412765	Down_hemocyte_Up_hep
XM_027372817.1	-5.20157600178612	3.24214144817406	-7.84890271858061	6.8650810746859e-06	3.83421199792882e-05	4.19450564638989	2747	3282	2535	1072	2816	21	6	82	174	181	62.4698691322235	65.8032520156378	63.1989432101736	36.5000321755357	70.6237933544263	0.537264401485759	0.231231287731656	2.16199620502811	4.94717046280546	5.75338956773363	Up_hemocyte_Down_hep
XM_027369048.1	1.74961509593751	1.65734535876888	7.84780931828505	6.8742994638818e-06	3.83820237637974e-05	4.19372794821806	70	83	64	63	66	229	129	211	232	182	1.59187871833114	1.66412855493539	1.59555517374797	2.14505786106226	1.65524515674437	5.85874037810661	4.9714726862306	5.56318535684062	6.59622728374062	5.78517625042829	Down_hemocyte_Up_hep
XM_027358762.1	1.77895547686142	4.25785806774215	7.84697518419627	6.88134093945504e-06	3.84097525477604e-05	4.02651938937411	474	519	419	331	353	1249	1173	985	1769	929	10.7792930355566	10.4058159037526	10.4459002781313	11.2700659049462	8.85305364137517	31.9544398788435	45.2057167515387	25.9703202677157	50.2962330385222	29.52982822334	Down_hemocyte_Up_hep
XM_027367414.1	-4.91432731117985	4.05200063470726	-7.84484357329024	6.89937050391093e-06	3.84987786122663e-05	4.11977620099646	3203	3443	2621	3658	5382	20	139	108	101	385	72.8398219259235	69.0312604173799	65.3429704748974	124.54955009152	134.977718690881	0.51168038236739	5.35685816578336	2.84750719686629	2.87163342955949	12.2378728374445	Up_hemocyte_Down_hep
XM_027361198.1	7.44516718109874	3.16709694272827	7.84372351836847	6.90886447464973e-06	3.85401363958083e-05	4.22940733730757	101	107	111	0	19	5872	4489	3772	3789	3353	2.29685357930636	2.14532235395285	2.76729100446914	0	0.476509969365802	150.229360263066	172.999541771234	99.4518254312929	107.728901629712	106.580747075198	Down_hemocyte_Up_hep
XR_003476290.1	7.60171429124334	-0.494429681610385	7.8431062022258	6.91410305809954e-06	3.8557738325509e-05	4.25061983193049	0	4	6	0	4	215	567	290	150	809	0	0.0801989665029102	0.149583297538872	0	0.100317888287537	5.50056411044944	21.8513566906415	7.64608413973355	4.26480212310816	25.7154262999807	Down_hemocyte_Up_hep
XM_027383556.1	-2.53486509112881	5.51091851205286	-7.84097305082103	6.93223799457224e-06	3.86472268197403e-05	4.00418998531531	4945	5229	4523	2999	4816	1028	219	978	1038	439	112.454860887821	104.840098960929	112.76087579472	102.111563894059	120.782737498195	26.3003716536838	8.43994200220544	25.7857596160669	29.5124306919085	13.9543537029561	Up_hemocyte_Down_hep
XM_027369505.1	-6.07819204448337	0.380135398667287	-7.83916347473297	6.94766213198273e-06	3.87215532673497e-05	4.2469350880909	473	583	394	178	719	3	0	5	16	27	10.756551911009	11.6889993677992	9.82263653838596	6.06063967093783	18.0321404196848	0.0767520573551085	0	0.131829036891958	0.45491222646487	0.858240432755845	Up_hemocyte_Down_hep
XM_027357926.1	5.23009903875931	2.07501554636356	7.83742688294847	6.9624988565003e-06	3.87925621116689e-05	4.21989602810084	26	27	31	28	24	608	1786	745	1556	382	0.591269238237281	0.541343023894644	0.772847037284174	0.953359049361006	0.601907329725224	15.5550836239686	68.8298466481229	19.6425264969017	44.2402140237086	12.1425127893605	Down_hemocyte_Up_hep
XM_027361197.1	6.60023899768166	2.04233695528214	7.83674609359226	6.9683245257969e-06	3.88133369389031e-05	4.23467505959142	38	91	52	0	11	2102	1357	1316	1335	1155	0.864162732808334	1.82452648794121	1.29638857867023	0	0.275874192790728	53.7776081868127	52.2968095753095	34.6974025099633	37.9567388956626	36.7136185123334	Down_hemocyte_Up_hep
XM_027367207.1	7.48056255241586	-0.73956374160961	7.8349778227168	6.98348050408237e-06	3.88751339134292e-05	4.24048642935391	0	0	2	6	4	147	150	367	207	841	0	0	0.0498610991796241	0.204291224863073	0.100317888287537	3.76085081040031	5.7807821932914	9.6762513078697	5.88542692988926	26.7326001462098	Down_hemocyte_Up_hep
XM_027368381.1	5.06098383860272	0.223086833528975	7.8349615812669	6.98361987477184e-06	3.88751339134292e-05	4.24255649615485	3	6	9	4	35	454	289	166	147	184	0.0682233736427632	0.120298449754365	0.224374946308309	0.136194149908715	0.877781522515952	11.6151446797397	11.1376403590748	4.376724024813	4.179506080646	5.84874961581761	Down_hemocyte_Up_hep
XM_027379270.1	-3.35011489309346	3.0153090379329	-7.83431033768365	6.98921077169014e-06	3.88945586810622e-05	4.12600487939088	947	959	790	803	2063	48	62	167	150	57	21.5358449465656	19.2277022190727	19.6951341759515	27.3409755941746	51.7389508842974	1.22803291768174	2.38938997322711	4.40308983219139	4.26480212310816	1.81184091359567	Up_hemocyte_Down_hep
XM_027361251.1	-2.28041644803687	3.8481010015265	-7.83326994132084	6.99815250841651e-06	3.89326133989424e-05	4.04755469852587	1065	1274	914	1185	2234	258	201	213	219	209	24.2192976431809	25.5433708311769	22.7865223250882	40.3475169104569	56.0275406085896	6.60067693253933	7.74624813901048	5.6159169715974	6.22661109973791	6.64341668318413	Up_hemocyte_Down_hep
XM_027351884.1	2.92977567948481	4.35100317588628	7.83134587322852	7.0147214053446e-06	3.90130644505779e-05	4.0239659117446	320	406	267	200	322	1160	3542	1861	1491	2135	7.27715985522807	8.14019510004538	6.65645674047982	6.80970749543576	8.07559000714676	29.6774621773086	136.503536857588	49.0667675311867	42.3921331036951	67.8645675531011	Down_hemocyte_Up_hep
XM_027361217.1	6.1380062080433	1.31461720316346	7.82977787570644	7.02825521083541e-06	3.90765922791687e-05	4.23251288198977	13	12	6	8	25	1062	848	1291	832	172	0.29563461911864	0.240596899508731	0.149583297538872	0.27238829981743	0.626986801797108	27.1702283037084	32.680688666074	34.0382573255035	23.6554357761733	5.46730942348168	Down_hemocyte_Up_hep
XM_027366312.1	-3.62018940034492	2.14114417512883	-7.82818974035267	7.04199143314706e-06	3.91395404773171e-05	4.18814465004047	658	869	584	331	779	28	24	44	25	178	14.9636599523127	17.4232254727572	14.5594409604502	11.2700659049462	19.5369087439979	0.716352535314346	0.924925150926624	1.16009552464923	0.71080035385136	5.65802951964964	Up_hemocyte_Down_hep
XM_027367437.1	4.63639069312775	3.01684311421524	7.82798016978456	7.04380622021414e-06	3.91395404773171e-05	4.14320646656594	75	71	50	102	44	950	2517	1107	664	2416	1.70558434106908	1.42353165542666	1.2465274794906	3.47295082267224	1.10349677116291	24.304818162451	97.0015252034297	29.1869487678794	18.8788573982921	76.7966253903008	Down_hemocyte_Up_hep
XM_027352775.1	-3.08908317183096	5.92759361246709	-7.825178168454	7.06811862651699e-06	3.92628474364354e-05	3.983854365287	6373	7124	5657	4447	16226	1447	343	925	960	373	144.929186741777	142.834359341683	141.032119029567	151.413846161014	406.939513838395	37.0200756642806	13.2187219486597	24.3883718250122	27.2947335878922	11.8564326451085	Up_hemocyte_Down_hep
XM_027375364.1	-4.13072522319824	-0.0722074708608272	-7.82408797230651	7.07760239164409e-06	3.93037331733995e-05	4.22906329647487	218	216	171	126	97	2	5	14	6	20	4.95756515137412	4.33074419115715	4.26312397985786	4.29011572212453	2.43270879097278	0.051168038236739	0.19269273977638	0.369121303297482	0.170592084924326	0.635733653893218	Up_hemocyte_Down_hep
XM_027363006.1	-2.8033565966688	-0.0489845819257128	-7.82258424803915	7.0907059351511e-06	3.93528864029121e-05	4.22781736109964	144	132	79	66	107	20	15	12	8	8	3.27472193485263	2.64656589459604	1.96951341759515	2.2472034734938	2.68350351169162	0.51168038236739	0.57807821932914	0.316389688540699	0.227456113232435	0.254293461557287	Up_hemocyte_Down_hep
XM_027365513.1	-2.24989806856187	6.85443270792498	-7.822785995627	7.08894638165261e-06	3.93528864029121e-05	3.97303570169451	12501	14084	11134	3874	13914	1876	1760	1791	1362	2214	284.286797969394	282.380561056747	277.576739132968	131.904034186591	348.955774408199	47.9956198660612	67.8278444012858	47.2211610146993	38.7244032778221	70.3757154859793	Up_hemocyte_Down_hep
XM_027362166.1	8.22940946791504	-2.17702946803009	7.82209359820459	7.09498712520622e-06	3.93648431356241e-05	4.22227361014331	0	0	0	0	0	286	586	59	36	107	0	0	0	0	0	7.31702946785367	22.5835891017917	1.5555826353251	1.02355250954596	3.40117504832872	Down_hemocyte_Up_hep
XM_027373400.1	10.8607715900662	-0.879552449391	7.82151065415445	7.10007724336666e-06	3.93812795017901e-05	4.22589470566216	0	0	0	0	0	279	2877	445	323	2724	0	0	0	0	0	7.13794133402509	110.875402467329	11.7327842833842	9.18354057175957	86.5869236602563	Down_hemocyte_Up_hep
XM_027354622.1	2.71914465733614	4.60531148232061	7.82075125383286	7.10671401792731e-06	3.94062821323597e-05	3.99548217632424	385	412	358	383	369	1636	2702	1834	1352	3611	8.75533295082128	8.26049354979975	8.92513675315272	13.0405898537595	9.25432519452532	41.8554552776525	104.131156575156	48.3548907319701	38.4400831362815	114.781711210421	Down_hemocyte_Up_hep
XM_027363533.1	3.05446104943334	1.52269249068838	7.82023573138427	7.1112232212687e-06	3.94194760714173e-05	4.1909858798351	43	45	32	55	29	539	253	230	191	264	0.977868355546272	0.902238373157739	0.797777586873986	1.87266956124483	0.727304690084646	13.7897863048012	9.75025263268483	6.06413569703006	5.43051470342439	8.39168423139048	Down_hemocyte_Up_hep
XM_027358102.1	4.41149979132434	2.84603527520851	7.81912156998909	7.1209791405959e-06	3.94617373991885e-05	4.14266235261335	156	160	141	10	20	1445	1278	1198	1055	905	3.54761542942369	3.20795866011641	3.5152074921635	0.340485374771788	0.501589441437687	36.9689076260439	49.2522642868427	31.5862372393131	29.9957749325274	28.7669478386681	Down_hemocyte_Up_hep
XM_027370622.1	2.69880076067182	6.33163352200473	7.81678121047917	7.14151886396793e-06	3.95637152508777e-05	3.96487077036005	1142	1403	1047	1315	1481	8793	10028	3743	5520	8441	25.9703642333452	28.1297875008957	26.1022854205332	44.7738267824901	37.1426981384607	224.960280107823	386.464558895508	98.6872170173196	156.94471813038	268.311388625633	Down_hemocyte_Up_hep
XM_027365072.1	1.75401608558645	3.96529125510929	7.81490314728507	7.15804736408632e-06	3.96434167151028e-05	3.99761932472147	390	419	265	227	458	954	1015	919	897	1044	8.86903857355921	8.40084174117984	6.6065956413002	7.72901800731959	11.486398208923	24.4071542389245	39.1166261746051	24.2301769807418	25.5035166961868	33.185296733226	Down_hemocyte_Up_hep
XR_003476391.1	10.4239535750687	5.47935665506847	7.81393870689349	7.16655120019971e-06	3.96786407910548e-05	4.16577196859253	332	384	325	9	0	61879	91093	49226	51537	48438	7.55005334979912	7.69910078427938	8.10242861668892	0.306436837294609	0	1583.11351902559	3510.59194888996	1297.8832340087	1465.3007134575	1539.68333636399	Down_hemocyte_Up_hep
XM_027361897.1	1.6541141505696	4.12040878911489	7.81272713433644	7.17724947951947e-06	3.97259900168737e-05	3.98634296759432	425	499	388	358	317	1386	1093	1023	963	790	9.66497793272478	10.004821071238	9.67305324084708	12.18937641683	7.95019264678733	35.4594504980601	42.1226329151167	26.9722209480946	27.3800296303544	25.1114793287821	Down_hemocyte_Up_hep
XM_027351569.1	-4.87235177604621	4.43886663019468	-7.8058430599636	7.23836301002371e-06	4.00522753221312e-05	4.04989658509416	4610	5339	4061	1780	12795	40	62	275	189	335	104.836584164379	107.045570539759	101.242961884227	60.6063967093783	320.89184515976	1.02336076473478	2.38938997322711	7.25059702905768	5.37365067511628	10.6485387027114	Up_hemocyte_Down_hep
XM_027352434.1	6.36376165318151	-1.16326949392999	7.80554910288644	7.24098503594852e-06	4.0052313564416e-05	4.20303216244225	0	0	2	2	18	101	143	220	99	149	0	0	0.0498610991796241	0.0680970749543576	0.451430497293918	2.58398593095532	5.51101235760447	5.80047762324614	2.81476940125139	4.73621572150448	Down_hemocyte_Up_hep
XM_027370973.1	2.28437957755078	1.099599936373	7.80535714599165	7.24269779567239e-06	4.0052313564416e-05	4.18333050811786	41	42	32	26	59	235	108	189	127	160	0.932386106451097	0.842089148280557	0.797777586873986	0.885261974406649	1.47968885224118	6.01224449281683	4.16216317916981	4.983137594516	3.61086579756491	5.08586923114575	Down_hemocyte_Up_hep
XM_027353477.1	-5.24704805268409	0.378772940479436	-7.80466004794523	7.24892140261255e-06	4.0074756941743e-05	4.20637121351802	327	361	273	249	462	16	0	15	6	19	7.43634772706119	7.23795672688764	6.8060400380187	8.47808583181752	11.5867160972106	0.409344305893912	0	0.395487110675873	0.170592084924326	0.603946971198557	Up_hemocyte_Down_hep
XM_027370397.1	7.6512558565735	-0.635573220810656	7.79737178494275	7.31433527615742e-06	4.0424315206449e-05	4.19630031881427	6	4	2	0	0	253	963	310	116	331	0.136446747285526	0.0801989665029102	0.0498610991796241	0	0	6.47275683694748	37.1126216809308	8.17340028730138	3.29811364187031	10.5213919719328	Down_hemocyte_Up_hep
XM_027364045.1	-5.08415312268728	2.79258539484384	-7.79035318961212	7.37792853663124e-06	4.07636057565695e-05	4.14343092307578	1928	2278	1713	543	2862	21	6	84	108	74	43.8448881277491	45.6733114234073	42.7060314473481	18.4883558501081	71.777449069733	0.537264401485759	0.231231287731656	2.21472781978489	3.07065752863788	2.35221451940491	Up_hemocyte_Down_hep
XM_027378507.1	-5.59800759753047	2.48082610345879	-7.78780601959633	7.40115431589311e-06	4.08797270166713e-05	4.15892708908117	1808	2153	1512	372	4073	41	20	18	16	55	41.1159531820386	43.1670937201914	37.6949909797959	12.6660559415105	102.148689748785	1.04894478385315	0.77077095910552	0.474584532811048	0.45491222646487	1.74826754820635	Up_hemocyte_Down_hep
XM_027358355.1	2.14673247630495	1.60225073764385	7.78673581287455	7.41093617035998e-06	4.09215446232676e-05	4.1290766291553	57	77	51	56	50	240	145	184	238	289	1.2962440992125	1.54383010518102	1.27145802908042	1.90671809872201	1.25397360359422	6.14016458840868	5.58808945351502	4.85130855762404	6.76681936866495	9.18635129875701	Down_hemocyte_Up_hep
XM_027376107.1	1.81970967301753	5.21545507193005	7.78525072886568	7.42453308210962e-06	4.09843969033006e-05	3.9245079592722	964	1139	839	701	482	2156	1713	2941	2302	2812	21.9224440638746	22.8366557117037	20.9167311058523	23.8680247715023	12.0883055386482	55.1591452192046	66.0165326473878	77.5418394998495	65.4504965826332	89.3841517373865	Down_hemocyte_Up_hep
XM_027378974.1	6.74179039083773	2.8156629016906	7.78192810765089	7.4550509937038e-06	4.11405899947715e-05	4.15210811900183	34	51	31	2	95	8554	2079	3015	2272	805	0.773198234617983	1.0225368229121	0.772847037284174	0.0680970749543576	2.38254984682901	218.845699538533	80.1216411990188	79.4929092458505	64.5975361580116	25.588279569202	Down_hemocyte_Up_hep
XR_003475620.1	11.3023157675088	-0.665871898476048	7.77865767236127	7.48522121742748e-06	4.128246707788e-05	4.17493957954343	0	0	0	0	0	832	4646	522	236	2905	0	0	0	0	0	21.2859039064834	179.050093800212	13.7629514515204	6.70995534035684	92.34031322799	Down_hemocyte_Up_hep
XM_027364143.1	-2.71250302713745	1.5522069140893	-7.77750337978351	7.49590102245387e-06	4.13290533287455e-05	4.13931740522409	315	363	229	176	509	28	36	46	40	44	7.16345423249013	7.2780562101391	5.70909585606696	5.99254259598347	12.7654512845891	0.716352535314346	1.38738772638994	1.21282713940601	1.13728056616218	1.39861403856508	Up_hemocyte_Down_hep
XM_027371851.1	-8.86738777885501	0.0316636576399117	-7.77724078402546	7.49833290919012e-06	4.13301500346039e-05	4.17321297307587	1729	1897	1508	160	660	0	0	18	4	0	39.3194043427792	38.0343598640051	37.5952687814366	5.44776599634861	16.5524515674437	0	0	0.474584532811048	0.113728056616218	0	Up_hemocyte_Down_hep
XM_027355673.1	-3.99575984732802	0.918445485995366	-7.77694057952711	7.50111412702329e-06	4.13331709964496e-05	4.16604739413392	332	361	227	182	482	10	12	14	8	65	7.55005334979912	7.23795672688764	5.65923475688734	6.19683382084654	12.0883055386482	0.255840191183695	0.462462575463312	0.369121303297482	0.227456113232435	2.06613437515296	Up_hemocyte_Down_hep
XM_027374558.1	-4.39014663843377	2.38463895792534	-7.77486431181548	7.52037988633818e-06	4.14269974155456e-05	4.1269896028496	917	1244	971	713	1018	8	13	116	83	73	20.8536112101379	24.9418785824051	24.2075636517075	24.2766072212285	25.5309025691783	0.204672152946956	0.501001123418588	3.05843365589342	2.35985717478651	2.32042783671025	Up_hemocyte_Down_hep
XM_027381553.1	8.32929078277712	2.20888951750237	7.77352028825716	7.53287946361874e-06	4.14835066920914e-05	4.16554999038723	10	4	17	64	2	1742	5730	2499	1012	5805	0.227411245475877	0.0801989665029102	0.423819343026805	2.17910639853944	0.0501589441437687	44.5673613041996	220.825879783731	65.8881526386005	28.773198323903	184.521693042507	Down_hemocyte_Up_hep
XM_027374978.1	2.06865995398944	4.65004919816588	7.76896926525493	7.57537051311441e-06	4.17050960223779e-05	3.91757499512824	563	583	559	353	438	2056	1538	2482	2335	834	12.8032531202919	11.6889993677992	13.9361772207049	12.0191337294441	10.9848087674853	52.6007433073677	59.2722867552145	65.4399339131678	66.388753049717	26.5100933673472	Down_hemocyte_Up_hep
